Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.01,0.0,1.76,0.49,1.76,,,1.5,0.0,0.0,31.01,24.27,,0.0
0.05,0.03,0.01,1.76,0.49,1.76,0.102,0.0,1.5,0.0,0.01,31.01,,,0.0
0.1,0.01,0.0,1.76,0.49,1.76,-0.127,0.001,1.5,0.0,0.03,31.01,,,0.0
0.15000000000000002,0.04,0.01,1.77,0.49,1.76,0.191,0.002,1.5,0.0,0.04,31.01,,,0.0
0.2,0.02,0.01,1.77,0.49,1.77,-0.117,0.004,1.5,0.0,0.06,31.01,,,0.0
0.25,0.06,0.02,1.77,0.49,1.77,0.249,0.008,1.5,0.0,0.07,31.01,,,0.0
0.30000000000000004,0.04,0.01,1.78,0.49,1.77,-0.11,0.013,1.5,0.0,0.09,31.01,,,0.0
0.35000000000000003,0.09,0.02,1.8,0.49,1.77,0.257,0.019,1.5,0.0,0.1,31.02,,,0.0
0.4,0.07,0.02,1.82,0.49,1.78,-0.103,0.026,1.5,0.01,0.12,31.02,,,0.0
0.45,0.12,0.03,1.84,0.5,1.78,0.267,0.035,1.5,0.01,0.14,31.03,,,0.0
0.5,0.1,0.03,1.87,0.5,1.79,-0.097,0.059,1.5,0.01,0.15,31.03,,,0.0
0.55,0.15,0.04,1.91,0.5,1.81,0.274,0.08,1.5,0.01,0.17,31.04,,,0.0
0.6000000000000001,0.14,0.04,1.95,0.51,1.83,-0.082,0.105,1.5,0.01,0.19,31.05,,,0.0
0.65,0.19,0.05,2.0,0.51,1.85,0.294,0.132,1.5,0.01,0.21,31.06,,,0.0
0.7000000000000001,0.18,0.05,2.06,0.52,1.88,-0.063,0.163,1.5,0.02,0.23,31.08,,,0.0
0.75,0.23,0.07,2.13,0.53,1.92,0.315,0.195,1.5,0.02,0.25,31.09,,,0.0
0.8,0.23,0.06,2.2,0.54,1.96,-0.038,0.23,1.5,0.02,0.28,31.1,,,0.0
0.8500000000000001,0.44,0.12,2.27,0.56,2.0,1.159,0.264,1.5,0.03,0.3,31.12,,,0.0
0.9,0.83,0.23,2.35,0.57,2.06,2.19,0.3,1.5,0.04,0.33,31.13,,,0.0
0.9500000000000001,1.1,0.31,2.44,0.59,2.12,1.495,0.334,1.5,0.05,0.35,31.14,,,0.0
1.0,1.12,0.31,2.53,0.61,2.18,0.102,0.368,1.5,0.07,0.38,31.15,,,0.0
