Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.05,0.01,1.76,0.49,1.76,,,1.5,0.0,0.0,16.01,9.94,,0.0
0.05,0.03,0.01,1.76,0.49,1.76,-0.13,0.0,1.5,0.0,0.01,16.01,,,0.0
0.1,0.07,0.02,1.76,0.49,1.76,0.239,0.001,1.5,0.0,0.03,16.01,,,0.0
0.15000000000000002,0.17,0.05,1.77,0.49,1.76,0.567,0.002,1.5,0.0,0.04,16.01,,,0.0
0.2,0.26,0.07,1.77,0.49,1.77,0.494,0.005,1.5,0.01,0.06,16.01,,,0.0
0.25,0.0,0.0,1.78,0.49,1.77,-1.448,0.009,1.5,0.01,0.07,16.01,,,0.0
0.30000000000000004,0.0,0.0,1.79,0.49,1.77,-0.002,0.015,1.5,0.01,0.09,16.01,,,0.0
0.35000000000000003,0.0,0.0,1.8,0.49,1.77,0.021,0.021,1.5,0.01,0.1,16.02,,,0.0
0.4,0.04,0.01,1.82,0.49,1.78,0.169,0.029,1.5,0.01,0.12,16.02,,,0.0
0.45,0.01,0.0,1.85,0.5,1.79,-0.157,0.038,1.5,0.01,0.14,16.03,,,0.0
0.5,0.04,0.01,1.88,0.5,1.8,0.188,0.065,1.5,0.01,0.15,16.04,,,0.0
0.55,0.01,0.0,1.92,0.5,1.81,-0.161,0.087,1.5,0.01,0.17,16.05,,,0.0
0.6000000000000001,0.05,0.01,1.97,0.51,1.83,0.199,0.113,1.5,0.01,0.19,16.06,,,0.0
0.65,0.02,0.01,2.02,0.52,1.86,-0.153,0.142,1.5,0.01,0.21,16.07,,,0.0
0.7000000000000001,0.06,0.02,2.08,0.53,1.89,0.216,0.173,1.5,0.01,0.23,16.09,,,0.0
0.75,0.03,0.01,2.15,0.54,1.93,-0.138,0.206,1.5,0.01,0.26,16.1,,,0.0
0.8,0.08,0.02,2.22,0.55,1.97,0.231,0.239,1.5,0.01,0.28,16.12,,,0.0
0.8500000000000001,0.05,0.01,2.29,0.56,2.02,-0.126,0.274,1.5,0.01,0.3,16.14,,,0.0
0.9,0.1,0.03,2.37,0.58,2.07,0.245,0.308,1.5,0.02,0.33,16.16,,,0.0
0.9500000000000001,0.08,0.02,2.46,0.59,2.14,-0.113,0.341,1.5,0.02,0.36,16.18,,,0.0
1.0,0.12,0.03,2.55,0.61,2.2,0.264,0.373,1.5,0.02,0.39,16.21,,,0.0
1.05,0.11,0.03,2.65,0.63,2.28,-0.089,0.405,1.5,0.02,0.42,16.23,,,0.0
