Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
13.05,20.28,19.91,19.99,46.84,45.76,51.8,5.633,5.553,0.778,0.0,0.0,,
13.1,20.39,20.08,19.99,46.84,46.04,52.08,5.664,5.553,0.611,0.0,0.0,,
13.15,20.44,19.91,19.99,46.83,46.33,52.36,5.678,5.553,0.278,0.0,0.0,,
13.2,20.43,20.08,19.99,46.82,46.61,52.63,5.675,5.553,-0.056,0.0,0.0,,
13.25,20.36,19.91,19.99,46.82,46.89,52.91,5.656,5.553,-0.389,0.0,0.0,,
13.3,20.24,20.08,19.99,46.81,47.18,53.19,5.622,5.553,-0.667,0.0,0.0,,
13.35,20.1,19.91,19.99,46.81,47.46,53.47,5.583,5.553,-0.778,0.0,0.0,,
13.4,19.95,20.08,19.99,46.81,47.73,53.75,5.542,5.553,-0.833,0.0,0.0,,
13.45,19.84,19.91,19.99,46.81,48.01,54.02,5.511,5.553,-0.611,0.0,0.0,,
13.5,19.75,20.08,19.99,46.82,48.28,54.3,5.486,5.553,-0.5,0.0,0.0,,
13.55,19.72,19.91,19.99,46.82,48.56,54.58,5.478,5.553,-0.167,0.0,0.0,,
13.6,19.74,20.08,19.99,46.82,48.83,54.86,5.483,5.553,0.111,0.0,0.0,,
13.65,19.82,19.91,19.99,46.83,49.11,55.13,5.506,5.553,0.444,0.0,0.0,,
13.7,19.93,20.08,19.99,46.83,49.38,55.41,5.536,5.553,0.611,0.0,0.0,,
13.75,20.03,19.91,19.99,46.83,49.66,55.69,5.564,5.553,0.556,0.0,0.0,,
13.8,20.13,20.08,19.99,46.83,49.94,55.97,5.592,5.553,0.556,0.0,0.0,,
13.85,20.21,19.91,19.99,46.82,50.22,56.24,5.614,5.553,0.444,0.0,0.0,,
13.9,20.24,20.08,19.99,46.82,50.5,56.52,5.622,5.553,0.167,0.0,0.0,,
13.95,20.23,19.91,19.99,46.82,50.78,56.8,5.619,5.553,-0.056,0.0,0.0,,
14.0,20.17,20.08,19.99,46.82,51.06,57.08,5.603,5.553,-0.333,0.0,0.0,,
14.05,20.08,19.91,19.99,46.81,51.34,57.36,5.578,5.553,-0.5,0.0,0.0,,
14.1,19.96,20.08,19.99,46.81,51.62,57.63,5.544,5.553,-0.667,0.0,0.0,,
14.15,19.84,19.91,19.99,46.81,51.9,57.91,5.511,5.553,-0.667,0.0,0.0,,
14.2,19.72,20.08,19.99,46.82,52.17,58.19,5.478,5.553,-0.667,0.0,0.0,,
14.25,19.65,19.91,19.99,46.82,52.44,58.47,5.458,5.553,-0.389,0.0,0.0,,
14.3,19.64,20.08,19.99,46.83,52.72,58.74,5.456,5.553,-0.056,0.0,0.0,,
14.35,19.69,19.91,19.99,46.83,52.99,59.02,5.469,5.553,0.278,0.0,0.0,,
14.4,19.8,20.08,19.99,46.84,53.26,59.3,5.5,5.553,0.611,0.0,0.0,,
14.45,19.94,19.91,19.99,46.84,53.54,59.58,5.539,5.553,0.778,0.0,0.0,,
14.5,20.1,20.08,19.99,46.84,53.82,59.86,5.583,5.553,0.889,0.0,0.0,,
14.55,20.25,19.91,19.99,46.83,54.1,60.13,5.625,5.553,0.833,0.0,0.0,,
14.6,20.36,20.08,19.99,46.83,54.38,60.41,5.656,5.553,0.611,0.0,0.0,,
14.65,20.41,19.91,19.99,46.82,54.67,60.69,5.669,5.553,0.278,0.0,0.0,,
14.7,20.35,20.08,19.99,46.82,54.95,60.97,5.653,5.553,-0.333,0.0,0.0,,
14.75,20.19,19.91,19.99,46.81,55.23,61.24,5.608,5.553,-0.889,0.0,0.0,,
14.8,19.97,20.08,19.99,46.81,55.51,61.52,5.547,5.553,-1.222,0.0,0.0,,
14.85,19.73,19.91,19.99,46.81,55.78,61.8,5.481,5.553,-1.333,0.0,0.0,,
14.9,19.5,20.08,19.99,46.82,56.06,62.08,5.417,5.553,-1.278,0.0,0.0,,
14.95,19.32,19.91,19.99,46.83,56.33,62.35,5.367,5.553,-1.0,0.0,0.0,,
15.0,19.23,20.08,19.99,46.84,56.59,62.63,5.342,5.553,-0.5,0.0,0.0,,
15.05,19.25,19.91,19.99,46.85,56.86,62.91,5.347,5.553,0.111,0.0,0.0,,
15.1,19.35,20.08,19.99,46.86,57.13,63.19,5.375,5.553,0.556,0.0,0.0,,
15.15,19.5,19.91,19.99,46.87,57.4,63.47,5.417,5.553,0.833,0.0,0.0,,
15.2,19.66,20.08,19.99,46.87,57.67,63.74,5.461,5.553,0.889,0.0,0.0,,
15.25,19.83,19.91,19.99,46.88,57.94,64.02,5.508,5.553,0.944,0.0,0.0,,
15.3,19.99,20.08,19.99,46.88,58.22,64.3,5.553,5.553,0.889,0.0,0.0,,
15.35,20.11,19.91,19.99,46.88,58.5,64.58,5.586,5.553,0.667,0.0,0.0,,
15.4,20.19,20.08,19.99,46.87,58.78,64.85,5.608,5.553,0.444,0.0,0.0,,
15.45,20.22,19.91,19.99,46.87,59.06,65.13,5.617,5.553,0.167,0.0,0.0,,
15.5,20.2,20.08,19.99,46.87,59.34,65.41,5.611,5.553,-0.111,0.0,0.0,,
15.55,20.14,19.91,19.99,46.87,59.62,65.69,5.594,5.553,-0.333,0.0,0.0,,
15.6,20.05,20.08,19.99,46.87,59.9,65.97,5.569,5.553,-0.5,0.0,0.0,,
15.65,19.94,19.91,19.99,46.86,60.18,66.24,5.539,5.553,-0.611,0.0,0.0,,
15.7,19.83,20.08,19.99,46.87,60.45,66.52,5.508,5.553,-0.611,0.0,0.0,,
15.75,19.75,19.91,19.99,46.87,60.73,66.8,5.486,5.553,-0.444,0.0,0.0,,
15.8,19.71,20.08,19.99,46.87,61.0,67.08,5.475,5.553,-0.222,0.0,0.0,,
15.85,19.73,19.91,19.99,46.88,61.28,67.35,5.481,5.553,0.111,0.0,0.0,,
15.9,19.81,20.08,19.99,46.88,61.55,67.63,5.503,5.553,0.444,0.0,0.0,,
15.95,19.93,19.91,19.99,46.88,61.83,67.91,5.536,5.553,0.667,0.0,0.0,,
16.0,20.05,20.08,19.99,46.88,62.11,68.19,5.569,5.553,0.667,0.0,0.0,,
16.05,20.17,19.91,19.99,46.88,62.38,68.46,5.603,5.553,0.667,0.0,0.0,,
16.1,20.28,20.08,19.99,46.88,62.67,68.74,5.633,5.553,0.611,0.0,0.0,,
16.15,20.33,19.91,19.99,46.87,62.95,69.02,5.647,5.553,0.278,0.0,0.0,,
16.2,20.32,20.08,19.99,46.87,63.23,69.3,5.644,5.553,-0.056,0.0,0.0,,
16.25,20.25,19.91,19.99,46.86,63.51,69.58,5.625,5.553,-0.389,0.0,0.0,,
16.3,20.16,20.08,19.99,46.86,63.79,69.85,5.6,5.553,-0.5,0.0,0.0,,
16.35,20.06,19.91,19.99,46.86,64.07,70.13,5.572,5.553,-0.556,0.0,0.0,,
16.4,19.95,20.08,19.99,46.86,64.35,70.41,5.542,5.553,-0.611,0.0,0.0,,
16.45,19.86,19.91,19.99,46.86,64.63,70.69,5.517,5.553,-0.5,0.0,0.0,,
16.5,19.79,20.08,19.99,46.86,64.9,70.96,5.497,5.553,-0.389,0.0,0.0,,
16.55,19.76,19.91,19.99,46.87,65.18,71.24,5.489,5.553,-0.167,0.0,0.0,,
16.6,19.79,20.08,19.99,46.87,65.45,71.52,5.497,5.553,0.167,0.0,0.0,,
16.65,19.87,19.91,19.99,46.87,65.73,71.8,5.519,5.553,0.444,0.0,0.0,,
16.7,19.99,20.08,19.99,46.87,66.0,72.08,5.553,5.553,0.667,0.0,0.0,,
16.75,20.13,19.91,19.99,46.87,66.28,72.35,5.592,5.553,0.778,0.0,0.0,,
16.8,20.26,20.08,19.99,46.87,66.56,72.63,5.628,5.553,0.722,0.0,0.0,,
16.85,20.34,19.91,19.99,46.86,66.84,72.91,5.65,5.553,0.444,0.0,0.0,,
16.9,20.34,20.08,19.99,46.86,67.13,73.19,5.65,5.553,0.0,0.0,0.0,,
16.95,20.28,19.91,19.99,46.85,67.41,73.46,5.633,5.553,-0.333,0.0,0.0,,
17.0,20.16,20.08,19.99,46.85,67.69,73.74,5.6,5.553,-0.667,0.0,0.0,,
17.05,20.0,19.91,19.99,46.85,67.97,74.02,5.556,5.553,-0.889,0.0,0.0,,
17.1,19.83,20.08,19.99,46.85,68.24,74.3,5.508,5.553,-0.944,0.0,0.0,,
17.15,19.66,19.91,19.99,46.86,68.52,74.57,5.461,5.553,-0.944,0.0,0.0,,
17.2,19.53,20.08,19.99,46.86,68.79,74.85,5.425,5.553,-0.722,0.0,0.0,,
17.25,19.46,19.91,19.99,46.87,69.06,75.13,5.406,5.553,-0.389,0.0,0.0,,
17.3,19.48,20.08,19.99,46.88,69.33,75.41,5.411,5.553,0.111,0.0,0.0,,
17.35,19.57,19.91,19.99,46.88,69.6,75.69,5.436,5.553,0.5,0.0,0.0,,
17.4,19.71,20.08,19.99,46.89,69.88,75.96,5.475,5.553,0.778,0.0,0.0,,
17.45,19.88,19.91,19.99,46.89,70.15,76.24,5.522,5.553,0.944,0.0,0.0,,
17.5,20.05,20.08,19.99,46.89,70.43,76.52,5.569,5.553,0.944,0.0,0.0,,
17.55,20.19,19.91,19.99,46.89,70.71,76.8,5.608,5.553,0.778,0.0,0.0,,
17.6,20.3,20.08,19.99,46.89,70.99,77.07,5.639,5.553,0.611,0.0,0.0,,
17.65,20.33,19.91,19.99,46.88,71.27,77.35,5.647,5.553,0.167,0.0,0.0,,
17.7,20.29,20.08,19.99,46.88,71.55,77.63,5.636,5.553,-0.222,0.0,0.0,,
17.75,20.19,19.91,19.99,46.87,71.84,77.91,5.608,5.553,-0.556,0.0,0.0,,
17.8,20.05,20.08,19.99,46.87,72.11,78.19,5.569,5.553,-0.778,0.0,0.0,,
17.85,19.88,19.91,19.99,46.87,72.39,78.46,5.522,5.553,-0.944,0.0,0.0,,
17.9,19.71,20.08,19.99,46.88,72.67,78.74,5.475,5.553,-0.944,0.0,0.0,,
17.95,19.59,19.91,19.99,46.88,72.94,79.02,5.442,5.553,-0.667,0.0,0.0,,
18.0,19.52,20.08,19.99,46.89,73.21,79.3,5.422,5.553,-0.389,0.0,0.0,,
18.05,19.55,19.91,19.99,46.89,73.48,79.57,5.431,5.553,0.167,0.0,0.0,,
18.1,19.65,20.08,19.99,46.9,73.75,79.85,5.458,5.553,0.556,0.0,0.0,,
18.15,19.8,19.91,19.99,46.9,74.03,80.13,5.5,5.553,0.833,0.0,0.0,,
18.2,19.99,20.08,19.99,46.9,74.3,80.41,5.553,5.553,1.056,0.0,0.0,,
18.25,20.18,19.99,20.0,46.9,74.58,80.69,5.606,5.556,1.056,0.056,0.0,,
18.3,20.35,20.08,20.0,46.9,74.87,80.96,5.653,5.556,0.944,0.0,0.0,,
18.35,20.46,19.91,20.0,46.89,75.15,81.24,5.683,5.556,0.611,0.0,0.0,,
18.4,20.51,20.08,20.0,46.89,75.43,81.52,5.697,5.556,0.278,0.0,0.0,,
18.45,20.47,19.91,20.0,46.88,75.72,81.8,5.686,5.556,-0.222,0.0,0.0,,
18.5,20.38,20.08,20.0,46.87,76.0,82.07,5.661,5.556,-0.5,0.0,0.0,,
18.55,20.24,19.91,20.0,46.87,76.28,82.35,5.622,5.556,-0.778,0.0,0.0,,
18.6,20.09,20.08,20.0,46.87,76.56,82.63,5.581,5.556,-0.833,0.0,0.0,,
18.65,19.95,19.91,20.0,46.87,76.84,82.91,5.542,5.556,-0.778,0.0,0.0,,
18.7,19.85,20.08,20.0,46.87,77.12,83.19,5.514,5.556,-0.556,0.0,0.0,,
18.75,19.81,19.91,19.99,46.87,77.39,83.46,5.503,5.553,-0.222,-0.056,0.0,,
18.8,19.84,20.08,19.99,46.87,77.67,83.74,5.511,5.553,0.167,0.0,0.0,,
18.85,19.92,19.91,19.99,46.87,77.94,84.02,5.533,5.553,0.444,0.0,0.0,,
18.9,20.04,20.08,19.99,46.88,78.22,84.3,5.567,5.553,0.667,0.0,0.0,,
18.95,20.17,19.91,19.99,46.87,78.5,84.57,5.603,5.553,0.722,0.0,0.0,,
19.0,20.3,20.08,19.99,46.87,78.78,84.85,5.639,5.553,0.722,0.0,0.0,,
19.05,20.4,19.91,19.99,46.86,79.07,85.13,5.667,5.553,0.556,0.0,0.0,,
19.1,20.45,20.08,19.99,46.86,79.35,85.41,5.681,5.553,0.278,0.0,0.0,,
19.15,20.45,19.91,19.99,46.85,79.63,85.68,5.681,5.553,0.0,0.0,0.0,,
19.2,20.41,20.08,19.99,46.85,79.92,85.96,5.669,5.553,-0.222,0.0,0.0,,
19.25,20.31,19.91,19.99,46.84,80.2,86.24,5.642,5.553,-0.556,0.0,0.0,,
19.3,20.18,20.08,19.99,46.84,80.48,86.52,5.606,5.553,-0.722,0.0,0.0,,
19.35,20.03,19.91,19.99,46.84,80.76,86.8,5.564,5.553,-0.833,0.0,0.0,,
19.4,19.9,20.08,19.99,46.84,81.04,87.07,5.528,5.553,-0.722,0.0,0.0,,
19.45,19.78,19.91,19.99,46.84,81.31,87.35,5.494,5.553,-0.667,0.0,0.0,,
19.5,19.71,20.08,19.99,46.84,81.59,87.63,5.475,5.553,-0.389,0.0,0.0,,
19.55,19.68,19.91,19.99,46.85,81.86,87.91,5.467,5.553,-0.167,0.0,0.0,,
19.6,19.72,20.08,19.99,46.85,82.13,88.18,5.478,5.553,0.222,0.0,0.0,,START
19.65,19.82,19.8,19.98,46.85,82.41,88.46,5.506,5.55,0.556,-0.056,0.0,,
19.7,19.95,16.88,19.66,46.84,82.68,88.72,5.542,5.461,0.722,-1.778,0.0,,
19.75,20.09,14.92,19.16,46.78,82.96,88.95,5.581,5.322,0.778,-2.778,0.0,,
19.8,20.18,14.72,18.63,46.73,83.24,89.17,5.606,5.175,0.5,-2.944,0.0,,
19.85,20.2,14.39,18.08,46.67,83.52,89.39,5.611,5.022,0.111,-3.056,0.0,,
19.9,20.16,13.96,17.46,46.6,83.8,89.6,5.6,4.85,-0.222,-3.444,0.0,,
19.95,20.05,13.45,16.82,46.53,84.08,89.81,5.569,4.672,-0.611,-3.556,0.0,,
20.0,19.9,12.88,16.1,46.46,84.36,90.02,5.528,4.472,-0.833,-4.0,0.0,,
20.05,19.73,12.23,15.33,46.38,84.63,90.21,5.481,4.258,-0.944,-4.278,0.0,,
20.1,19.58,11.58,14.48,46.29,84.91,90.4,5.439,4.022,-0.833,-4.722,0.0,,
20.15,19.48,11.03,13.6,46.21,85.18,90.59,5.411,3.778,-0.556,-4.889,0.0,,
20.2,19.45,10.41,12.96,46.11,85.45,90.76,5.403,3.6,-0.167,-3.556,0.0,,
20.25,19.5,9.79,12.44,46.01,85.72,90.93,5.417,3.456,0.278,-2.889,0.0,,
20.3,19.61,9.17,11.89,45.9,85.99,91.09,5.447,3.303,0.611,-3.056,0.0,,
20.35,19.77,8.53,11.3,45.78,86.26,91.24,5.492,3.139,0.889,-3.278,0.0,,
20.4,19.93,7.87,10.69,45.64,86.54,91.38,5.536,2.969,0.889,-3.389,0.0,,
20.45,20.09,7.2,10.07,45.49,86.82,91.51,5.581,2.797,0.889,-3.444,0.0,,
20.5,20.21,6.52,9.43,45.33,87.1,91.63,5.614,2.619,0.667,-3.556,0.0,,
20.55,20.29,5.83,8.79,45.16,87.38,91.74,5.636,2.442,0.444,-3.556,0.0,,
20.6,20.31,5.13,8.15,44.98,87.66,91.85,5.642,2.264,0.111,-3.556,0.0,,
20.65,20.27,4.42,7.49,44.79,87.94,91.94,5.631,2.081,-0.222,-3.667,0.0,,
20.7,20.18,3.69,6.82,44.59,88.22,92.02,5.606,1.894,-0.5,-3.722,0.0,,
20.75,20.06,2.97,6.13,44.38,88.5,92.09,5.572,1.703,-0.667,-3.833,0.0,,
20.8,19.94,2.25,5.44,44.17,88.78,92.15,5.539,1.511,-0.667,-3.833,0.0,,
20.85,19.84,1.54,4.74,43.94,89.06,92.2,5.511,1.317,-0.556,-3.889,0.0,,
20.9,19.78,0.57,4.01,43.67,89.33,92.21,5.494,1.114,-0.333,-4.056,0.0,,
20.95,19.76,0.8,3.37,43.4,89.61,92.21,5.489,0.936,-0.111,-3.556,0.0,,
21.0,19.81,0.89,2.81,43.13,89.88,92.22,5.503,0.781,0.278,-3.111,0.0,,
21.05,19.89,0.86,2.31,42.85,90.16,92.24,5.525,0.642,0.444,-2.778,0.0,,
21.1,20.0,0.76,1.88,42.58,90.43,92.24,5.556,0.522,0.611,-2.389,0.0,,
21.15,20.11,0.61,1.49,42.3,90.71,92.25,5.586,0.414,0.611,-2.167,0.0,,
21.2,20.21,0.45,1.17,42.03,90.99,92.26,5.614,0.325,0.556,-1.778,0.0,,
21.25,20.25,0.29,0.9,41.75,91.27,92.26,5.625,0.25,0.222,-1.5,0.0,,
21.3,20.24,0.16,0.69,41.47,91.56,92.27,5.622,0.192,-0.056,-1.167,0.0,,
21.35,20.2,0.06,0.55,41.19,91.84,92.27,5.611,0.153,-0.222,-0.778,0.0,,
21.4,20.11,0.07,0.5,40.91,92.12,92.27,5.586,0.139,-0.5,-0.278,0.0,,
21.45,20.02,0.11,0.43,40.64,92.39,92.27,5.561,0.119,-0.5,-0.389,0.0,,
21.5,19.93,0.13,0.35,40.36,92.67,92.27,5.536,0.097,-0.5,-0.444,0.0,,
21.55,19.82,0.14,0.28,40.08,92.95,92.27,5.506,0.078,-0.611,-0.389,0.0,,
21.6,19.73,0.13,0.22,39.81,93.22,92.28,5.481,0.061,-0.5,-0.333,0.0,,
21.65,19.66,0.11,0.17,39.53,93.5,92.28,5.461,0.047,-0.389,-0.278,0.0,,
21.7,19.62,0.08,0.13,39.26,93.77,92.28,5.45,0.036,-0.222,-0.222,0.0,,
21.75,19.62,0.06,0.1,38.99,94.04,92.28,5.45,0.028,0.0,-0.167,0.0,,
21.8,19.67,0.03,0.09,38.72,94.31,92.28,5.464,0.025,0.278,-0.056,0.0,,
21.85,19.76,0.01,0.09,38.44,94.59,92.28,5.489,0.025,0.5,0.0,0.0,,
21.9,19.87,0.01,0.08,38.17,94.86,92.28,5.519,0.022,0.611,-0.056,0.0,,
21.95,19.98,0.01,0.07,37.89,95.14,92.28,5.55,0.019,0.611,-0.056,0.0,,
22.0,20.09,0.02,0.06,37.61,95.42,92.28,5.581,0.017,0.611,-0.056,0.0,,
22.05,20.17,0.02,0.05,37.33,95.7,92.28,5.603,0.014,0.444,-0.056,0.0,,
22.1,20.25,0.0,0.04,37.05,95.98,92.28,5.625,0.011,0.444,-0.056,0.0,,
22.15,20.29,0.0,0.02,36.77,96.26,92.28,5.636,0.006,0.222,-0.111,0.0,,
22.2,20.28,0.0,0.02,36.49,96.54,92.28,5.633,0.006,-0.056,0.0,0.0,,
22.25,20.22,0.0,0.01,36.21,96.82,92.28,5.617,0.003,-0.333,-0.056,0.0,,
22.3,20.14,0.0,0.01,35.92,97.1,92.28,5.594,0.003,-0.444,0.0,0.0,,
22.35,20.03,0.0,0.01,35.65,97.38,92.28,5.564,0.003,-0.611,0.0,0.0,,
22.4,19.91,0.0,0.01,35.37,97.66,92.28,5.531,0.003,-0.667,0.0,0.0,,
22.45,19.8,0.0,0.0,35.09,97.94,92.28,5.5,0.0,-0.611,-0.056,0.0,4.1,END
22.5,19.72,0.0,0.0,34.82,98.21,92.28,5.478,0.0,-0.444,0.0,0.0,,
22.55,19.69,0.0,0.0,34.55,98.48,92.28,5.469,0.0,-0.167,0.0,0.0,,
22.6,19.71,0.0,0.0,34.27,98.76,92.28,5.475,0.0,0.111,0.0,0.0,,
22.65,19.78,0.0,0.0,34.0,99.03,92.28,5.494,0.0,0.389,0.0,0.0,,
22.7,19.88,0.0,0.0,33.72,99.31,92.28,5.522,0.0,0.556,0.0,0.0,,
22.75,20.0,0.0,0.0,33.45,99.58,92.28,5.556,0.0,0.667,0.0,0.0,,
22.8,20.12,0.0,0.0,33.17,99.86,92.28,5.589,0.0,0.667,0.0,0.0,,
22.85,20.22,0.0,0.0,32.89,100.14,92.28,5.617,0.0,0.556,0.0,0.0,,
22.9,20.26,0.0,0.0,32.6,100.42,92.28,5.628,0.0,0.222,0.0,0.0,,
22.95,20.24,0.0,0.0,32.32,100.71,92.28,5.622,0.0,-0.111,0.0,0.0,,
23.0,20.15,0.0,0.0,32.04,100.99,92.28,5.597,0.0,-0.5,0.0,0.0,,
23.05,20.02,0.0,0.0,31.76,101.26,92.28,5.561,0.0,-0.722,0.0,0.0,,
23.1,19.86,0.0,0.0,31.49,101.54,92.28,5.517,0.0,-0.889,0.0,0.0,,
23.15,19.7,0.0,0.0,31.21,101.82,92.28,5.472,0.0,-0.889,0.0,0.0,,
23.2,19.55,0.0,0.0,30.94,102.09,92.28,5.431,0.0,-0.833,0.0,0.0,,
23.25,19.47,0.0,0.0,30.67,102.36,92.28,5.408,0.0,-0.444,0.0,0.0,,
23.3,19.45,0.0,0.0,30.4,102.63,92.28,5.403,0.0,-0.111,0.0,0.0,,
23.35,19.51,0.0,0.0,30.13,102.9,92.28,5.419,0.0,0.333,0.0,0.0,,
23.4,19.62,0.0,0.0,29.86,103.17,92.28,5.45,0.0,0.611,0.0,0.0,,
23.45,19.77,0.0,0.0,29.58,103.45,92.28,5.492,0.0,0.833,0.0,0.0,,
23.5,19.91,0.0,0.0,29.31,103.72,92.28,5.531,0.0,0.778,0.0,0.0,,
23.55,20.04,0.0,0.0,29.03,104.0,92.28,5.567,0.0,0.722,0.0,0.0,,
23.6,20.12,0.0,0.0,28.75,104.28,92.28,5.589,0.0,0.444,0.0,0.0,,
23.65,20.14,0.0,0.0,28.47,104.56,92.28,5.594,0.0,0.111,0.0,0.0,,
23.7,20.11,0.0,0.0,28.19,104.84,92.28,5.586,0.0,-0.167,0.0,0.0,,
23.75,20.05,0.0,0.0,27.91,105.12,92.28,5.569,0.0,-0.333,0.0,0.0,,
23.8,19.96,0.0,0.0,27.64,105.39,92.28,5.544,0.0,-0.5,0.0,0.0,,
23.85,19.86,0.0,0.0,27.36,105.67,92.28,5.517,0.0,-0.556,0.0,0.0,,
23.9,19.75,0.0,0.0,27.08,105.94,92.28,5.486,0.0,-0.611,0.0,0.0,,
23.95,19.65,0.0,0.0,26.81,106.22,92.28,5.458,0.0,-0.556,0.0,0.0,,
24.0,19.58,0.0,0.0,26.54,106.49,92.28,5.439,0.0,-0.389,0.0,0.0,,
24.05,19.56,0.0,0.0,26.27,106.76,92.28,5.433,0.0,-0.111,0.0,0.0,,
24.1,19.59,0.0,0.0,26.0,107.03,92.28,5.442,0.0,0.167,0.0,0.0,,
24.15,19.69,0.0,0.0,25.72,107.31,92.28,5.469,0.0,0.556,0.0,0.0,,
24.2,19.83,0.0,0.0,25.45,107.58,92.28,5.508,0.0,0.778,0.0,0.0,,
24.25,19.98,0.0,0.0,25.17,107.86,92.28,5.55,0.0,0.833,0.0,0.0,,
24.3,20.13,0.0,0.0,24.89,108.14,92.28,5.592,0.0,0.833,0.0,0.0,,
24.35,20.26,0.0,0.0,24.61,108.42,92.28,5.628,0.0,0.722,0.0,0.0,,
24.4,20.34,0.0,0.0,24.33,108.7,92.28,5.65,0.0,0.444,0.0,0.0,,
24.45,20.37,0.0,0.0,24.05,108.98,92.28,5.658,0.0,0.167,0.0,0.0,,
24.5,20.33,0.0,0.0,23.76,109.27,92.28,5.647,0.0,-0.222,0.0,0.0,,
24.55,20.23,0.0,0.0,23.48,109.55,92.28,5.619,0.0,-0.556,0.0,0.0,,
24.6,20.1,0.0,0.0,23.2,109.83,92.28,5.583,0.0,-0.722,0.0,0.0,,
24.65,19.96,0.0,0.0,22.92,110.1,92.28,5.544,0.0,-0.778,0.0,0.0,,
24.7,19.81,0.0,0.0,22.65,110.38,92.28,5.503,0.0,-0.833,0.0,0.0,,
24.75,19.66,0.0,0.0,22.37,110.65,92.28,5.461,0.0,-0.833,0.0,0.0,,
24.8,19.52,0.0,0.0,22.1,110.93,92.28,5.422,0.0,-0.778,0.0,0.0,,
24.85,19.41,0.0,0.0,21.83,111.2,92.28,5.392,0.0,-0.611,0.0,0.0,,
24.9,19.34,0.0,0.0,21.56,111.47,92.28,5.372,0.0,-0.389,0.0,0.0,,
24.95,19.3,0.0,0.0,21.3,111.73,92.28,5.361,0.0,-0.222,0.0,0.0,,
25.0,19.27,0.0,0.0,21.03,112.0,92.28,5.353,0.0,-0.167,0.0,0.0,,
25.05,19.23,0.0,0.0,20.76,112.27,92.28,5.342,0.0,-0.222,0.0,0.0,,
25.1,19.18,0.0,0.0,20.49,112.54,92.28,5.328,0.0,-0.278,0.0,0.0,,
25.15,19.09,0.0,0.0,20.23,112.8,92.28,5.303,0.0,-0.5,0.0,0.0,,
25.2,18.97,0.0,0.0,19.96,113.07,92.28,5.269,0.0,-0.667,0.0,0.0,,
25.25,18.83,0.0,0.0,19.7,113.33,92.28,5.231,0.0,-0.778,0.0,0.0,,
25.3,18.67,0.0,0.0,19.44,113.59,92.28,5.186,0.0,-0.889,0.0,0.0,,
25.35,18.5,0.0,0.0,19.18,113.85,92.28,5.139,0.0,-0.944,0.0,0.0,,
25.4,18.34,0.0,0.0,18.93,114.1,92.28,5.094,0.0,-0.889,0.0,0.0,,
25.45,18.2,0.0,0.0,18.67,114.35,92.28,5.056,0.0,-0.778,0.0,0.0,,
25.5,18.06,0.0,0.0,18.42,114.61,92.28,5.017,0.0,-0.778,0.0,0.0,,
25.55,17.94,0.0,0.0,18.17,114.86,92.28,4.983,0.0,-0.667,0.0,0.0,,
25.6,17.83,0.0,0.0,17.92,115.1,92.28,4.953,0.0,-0.611,0.0,0.0,,
25.65,17.72,0.0,0.0,17.68,115.35,92.28,4.922,0.0,-0.611,0.0,0.0,,
25.7,17.6,0.0,0.0,17.43,115.6,92.28,4.889,0.0,-0.667,0.0,0.0,,
25.75,17.47,0.0,0.0,17.19,115.84,92.28,4.853,0.0,-0.722,0.0,0.0,,
25.8,17.33,0.0,0.0,16.95,116.08,92.28,4.814,0.0,-0.778,0.0,0.0,,
25.85,17.17,0.0,0.0,16.71,116.32,92.28,4.769,0.0,-0.889,0.0,0.0,,
25.9,17.0,0.0,0.0,16.47,116.56,92.28,4.722,0.0,-0.944,0.0,0.0,,
25.95,16.83,0.0,0.0,16.24,116.79,92.28,4.675,0.0,-0.944,0.0,0.0,,
26.0,16.64,0.0,0.0,16.0,117.02,92.28,4.622,0.0,-1.056,0.0,0.0,,
26.05,16.46,0.0,0.0,15.77,117.25,92.28,4.572,0.0,-1.0,0.0,0.0,,
26.1,16.3,0.0,0.0,15.55,117.48,92.28,4.528,0.0,-0.889,0.0,0.0,,
26.15,16.16,0.0,0.0,15.32,117.71,92.28,4.489,0.0,-0.778,0.0,0.0,,
26.2,16.0,0.0,0.0,15.1,117.93,92.28,4.444,0.0,-0.889,0.0,0.0,,
26.25,15.82,0.0,0.0,14.88,118.15,92.28,4.394,0.0,-1.0,0.0,0.0,,
26.3,15.63,0.0,0.0,14.66,118.37,92.28,4.342,0.0,-1.056,0.0,0.0,,
26.35,15.44,0.0,0.0,14.44,118.58,92.28,4.289,0.0,-1.056,0.0,0.0,,
26.4,15.25,0.0,0.0,14.23,118.8,92.28,4.236,0.0,-1.056,0.0,0.0,,
26.45,15.11,0.0,0.0,14.02,119.01,92.28,4.197,0.0,-0.778,0.0,0.0,,
26.5,15.02,0.0,0.0,13.81,119.22,92.28,4.172,0.0,-0.5,0.0,0.0,,
26.55,14.94,0.0,0.0,13.6,119.42,92.28,4.15,0.0,-0.444,0.0,0.0,,
26.6,14.85,0.0,0.0,13.4,119.63,92.28,4.125,0.0,-0.5,0.0,0.0,,
