Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,31.01,19.67,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,31.01,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,31.0,,,0.0
0.15000000000000002,0.02,0.01,10.75,2.58,9.3,0.117,2.677,1.5,0.0,0.41,31.0,,,0.0
0.2,0.02,0.0,0.47,2.09,7.54,-0.029,-9.81,1.5,0.0,0.41,31.0,,,0.0
0.25,0.01,0.0,0.6,1.77,6.38,-0.019,-6.42,1.5,0.0,0.41,31.0,,,0.0
0.30000000000000004,0.02,0.01,0.56,1.54,5.55,0.056,-4.617,1.5,0.0,0.42,31.0,,,0.0
0.35000000000000003,0.01,0.0,0.53,1.37,4.92,-0.094,-3.487,1.5,0.0,0.42,31.0,,,0.0
0.4,0.03,0.01,0.5,1.23,4.43,0.15,-2.732,1.5,0.0,0.43,31.0,,,0.0
0.45,0.01,0.0,0.47,1.12,4.03,-0.137,-2.202,1.5,0.0,0.43,31.0,,,0.0
0.5,0.05,0.01,0.44,0.94,3.37,0.223,-3.677,1.5,0.0,0.43,31.0,,,0.0
0.55,0.03,0.01,0.41,0.7,2.53,-0.128,-4.672,1.5,0.0,0.44,31.0,,,0.0
0.6000000000000001,0.07,0.02,0.39,0.42,1.51,0.24,-5.666,1.5,0.0,0.44,31.0,,,0.0
0.65,0.05,0.01,0.36,0.13,0.47,-0.114,-5.769,1.5,0.0,0.44,31.0,,,0.0
0.7000000000000001,0.1,0.03,0.34,0.13,0.46,0.259,-0.073,1.5,0.0,0.45,31.0,,,0.0
0.75,0.08,0.02,0.7,0.13,0.47,-0.099,0.053,1.5,0.01,0.46,31.01,,,0.0
0.8,0.13,0.04,1.14,0.15,0.53,0.275,0.322,1.5,0.01,0.47,31.02,,,0.0
0.8500000000000001,0.11,0.03,0.79,0.15,0.55,-0.084,0.145,1.5,0.01,0.49,31.03,,,0.0
0.9,0.16,0.05,1.36,0.18,0.64,0.289,0.481,1.5,0.01,0.5,31.05,,,0.0
0.9500000000000001,0.15,0.04,1.0,0.19,0.69,-0.072,0.298,1.5,0.01,0.52,31.06,,,0.0
1.0,0.21,0.06,1.6,0.22,0.81,0.304,0.646,1.5,0.02,0.54,31.08,,,0.0
1.05,0.2,0.05,1.24,0.25,0.89,-0.055,0.459,1.5,0.02,0.56,31.09,,,0.0
1.1,0.25,0.07,1.85,0.29,1.04,0.325,0.814,1.5,0.02,0.58,31.11,,,0.0
1.1500000000000001,0.29,0.08,1.49,0.32,1.15,0.17,0.625,1.5,0.03,0.6,31.13,,,0.0
1.2000000000000002,0.69,0.19,2.12,0.37,1.33,2.26,0.986,1.5,0.03,0.63,31.15,,,0.0
1.25,1.02,0.28,1.75,0.4,1.43,1.82,0.585,1.5,0.05,0.66,31.17,,,0.0
1.3,1.26,0.35,2.39,0.43,1.56,1.328,0.694,1.5,0.06,0.69,31.18,,,0.0
1.35,1.26,0.35,2.03,0.47,1.68,0.011,0.686,1.5,0.08,0.72,31.19,,,0.0
1.4000000000000001,1.31,0.36,2.67,0.5,1.81,0.259,0.728,1.5,0.1,0.76,31.21,,,0.0
1.4500000000000002,1.25,0.35,2.31,0.54,1.94,-0.34,0.725,1.5,0.11,0.79,31.23,,,0.0
1.5,1.24,0.34,2.97,0.58,2.08,-0.051,0.76,1.5,0.13,0.83,31.25,,,0.0
1.55,1.28,0.36,2.6,0.62,2.22,0.259,0.759,1.5,0.15,0.87,31.27,,,0.0
1.6,1.29,0.36,3.27,0.66,2.36,0.027,0.786,1.5,0.17,0.91,31.3,,,0.0
1.6500000000000001,1.47,0.41,2.9,0.69,2.5,1.034,0.783,1.5,0.18,0.95,31.32,,,0.0
1.7000000000000002,1.53,0.42,3.56,0.73,2.64,0.297,0.804,1.5,0.21,1.0,31.35,,,0.0
1.75,1.71,0.48,3.19,0.77,2.79,1.03,0.8,1.5,0.23,1.05,31.37,,,0.0
1.8,1.92,0.53,3.86,0.82,2.94,1.156,0.817,1.5,0.25,1.1,31.39,,,0.0
1.85,2.05,0.57,3.49,0.86,3.08,0.706,0.813,1.5,0.28,1.15,31.42,,,0.0
1.9000000000000001,2.2,0.61,4.16,0.9,3.23,0.825,0.827,0.0,0.31,1.2,31.44,,,0.0
1.9500000000000002,2.31,0.64,3.79,0.94,3.38,0.635,0.823,0.0,0.34,1.26,31.47,,,0.0
2.0,2.37,0.66,4.47,0.98,3.53,0.348,0.834,0.0,0.38,1.32,31.49,,,0.0
2.0500000000000003,2.42,0.67,4.1,1.02,3.68,0.276,0.83,0.0,0.41,1.38,31.52,,,0.0
2.1,2.5,0.69,4.78,1.06,3.83,0.404,0.84,0.0,0.44,1.44,31.55,,,0.0
2.15,2.59,0.72,4.4,1.11,3.98,0.519,0.837,0.0,0.48,1.5,31.58,,,0.0
2.2,2.69,0.75,5.09,1.15,4.13,0.541,0.846,0.0,0.52,1.57,31.61,,,0.0
2.25,2.81,0.78,4.71,1.19,4.28,0.657,0.844,0.0,0.55,1.64,31.64,,,0.0
2.3000000000000003,2.96,0.82,5.4,1.23,4.44,0.879,0.852,0.0,0.59,1.71,31.67,,,0.0
2.35,3.16,0.88,5.02,1.28,4.59,1.108,0.851,0.0,0.64,1.79,31.7,,,0.0
2.4000000000000004,3.38,0.94,5.71,1.32,4.75,1.194,0.858,0.0,0.68,1.86,31.73,,,0.0
2.45,3.59,1.0,5.33,1.36,4.9,1.188,0.857,0.0,0.73,1.94,31.76,,,0.0
2.5,3.78,1.05,6.02,1.4,5.05,1.05,0.86,0.0,0.78,2.02,31.79,,,0.0
2.5500000000000003,3.94,1.1,5.64,1.45,5.21,0.895,0.86,0.0,0.84,2.1,31.82,,,0.0
2.6,4.07,1.13,6.33,1.49,5.36,0.708,0.861,0.0,0.89,2.19,31.85,,,0.0
2.6500000000000004,4.18,1.16,5.96,1.53,5.52,0.603,0.864,0.0,0.95,2.27,31.87,,,0.0
2.7,4.27,1.19,6.64,1.58,5.67,0.531,0.861,0.0,1.01,2.36,31.91,,,0.0
2.75,4.37,1.22,6.27,1.62,5.83,0.562,0.864,0.0,1.07,2.45,31.93,,,0.0
2.8000000000000003,4.49,1.25,6.94,1.66,5.98,0.615,0.858,0.0,1.13,2.55,31.97,,,0.0
2.85,4.62,1.28,6.58,1.71,6.14,0.725,0.864,0.0,1.19,2.64,32.0,,,0.0
2.9000000000000004,4.76,1.32,7.25,1.75,6.29,0.807,0.858,0.0,1.26,2.74,32.03,,,0.0
2.95,4.92,1.37,6.89,1.79,6.45,0.873,0.865,0.0,1.33,2.83,32.06,,,0.0
3.0,5.06,1.4,7.56,1.83,6.6,0.761,0.857,0.0,1.4,2.94,32.1,,,0.0
3.0500000000000003,5.17,1.43,7.2,1.88,6.76,0.61,0.864,0.0,1.47,3.04,32.12,,,0.0
3.1,5.26,1.46,7.87,1.92,6.91,0.547,0.855,0.0,1.54,3.15,32.16,,,0.0
3.1500000000000004,5.37,1.49,7.51,1.96,7.07,0.593,0.865,0.0,1.61,3.25,32.19,,,0.0
