Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.09,0.03,1.76,0.49,1.76,,,1.5,0.0,0.0,36.0,20.21,,0.0
0.05,0.14,0.04,1.76,0.49,1.76,0.277,0.0,1.5,0.0,0.01,36.0,,,0.0
0.1,0.12,0.03,1.76,0.49,1.76,-0.087,0.001,1.5,0.0,0.03,36.0,,,0.0
0.15000000000000002,0.0,0.0,1.77,0.49,1.76,-0.683,0.002,1.5,0.0,0.04,36.0,,,0.0
0.2,0.2,0.06,1.77,0.49,1.77,1.092,0.005,1.5,0.01,0.06,36.0,,,0.0
0.25,0.36,0.1,1.78,0.49,1.77,0.875,0.009,1.5,0.01,0.07,36.0,,,0.0
0.30000000000000004,0.45,0.12,1.78,0.49,1.77,0.509,0.014,1.5,0.02,0.09,35.99,,,0.0
0.35000000000000003,0.0,0.0,1.8,0.49,1.77,-2.475,0.021,1.5,0.02,0.1,36.0,,,0.0
0.4,0.0,0.0,1.82,0.49,1.78,-0.003,0.028,1.5,0.02,0.12,36.0,,,0.0
0.45,0.02,0.01,1.84,0.5,1.78,0.124,0.036,1.5,0.02,0.14,36.01,,,0.0
0.5,0.06,0.02,1.87,0.5,1.8,0.191,0.061,1.5,0.02,0.15,36.02,,,0.0
0.55,0.03,0.01,1.91,0.5,1.81,-0.161,0.082,1.5,0.02,0.17,36.03,,,0.0
0.6000000000000001,0.07,0.02,1.96,0.51,1.83,0.206,0.107,1.5,0.02,0.19,36.04,,,0.0
0.65,0.04,0.01,2.01,0.52,1.85,-0.154,0.134,1.5,0.02,0.21,36.05,,,0.0
0.7000000000000001,0.08,0.02,2.07,0.52,1.88,0.212,0.165,1.5,0.02,0.23,36.07,,,0.0
0.75,0.05,0.01,2.13,0.53,1.92,-0.147,0.198,1.5,0.02,0.25,36.08,,,0.0
0.8,0.09,0.03,2.2,0.54,1.96,0.226,0.232,1.5,0.02,0.28,36.1,,,0.0
0.8500000000000001,0.07,0.02,2.28,0.56,2.01,-0.128,0.268,1.5,0.02,0.3,36.12,,,0.0
0.9,0.11,0.03,2.37,0.57,2.06,0.244,0.304,1.5,0.03,0.33,36.14,,,0.0
0.9500000000000001,0.09,0.03,2.46,0.59,2.13,-0.114,0.34,1.5,0.03,0.36,36.16,,,0.0
1.0,0.14,0.04,2.55,0.61,2.19,0.263,0.376,1.5,0.03,0.39,36.18,,,0.0
1.05,0.12,0.03,2.65,0.63,2.27,-0.09,0.41,1.5,0.03,0.42,36.21,,,0.0
1.1,0.17,0.05,2.75,0.65,2.35,0.285,0.443,1.5,0.03,0.45,36.24,,,0.0
1.1500000000000001,0.16,0.04,2.86,0.68,2.43,-0.074,0.475,1.5,0.03,0.48,36.27,,,0.0
1.2000000000000002,0.22,0.06,2.97,0.7,2.52,0.31,0.505,1.5,0.04,0.52,36.3,,,0.0
1.25,0.21,0.06,3.09,0.73,2.62,-0.039,0.533,1.5,0.04,0.56,36.33,,,0.0
1.3,0.27,0.08,3.21,0.76,2.72,0.352,0.559,1.5,0.04,0.6,36.36,,,0.0
1.35,0.62,0.17,3.33,0.78,2.82,1.943,0.585,1.5,0.05,0.64,36.4,,,0.0
1.4000000000000001,0.99,0.28,3.46,0.82,2.93,2.065,0.607,1.5,0.06,0.69,36.42,,,0.0
1.4500000000000002,1.22,0.34,3.46,0.84,3.03,1.256,0.555,1.5,0.08,0.73,36.45,,,0.0
1.5,1.35,0.37,3.26,0.86,3.1,0.721,0.392,1.5,0.1,0.78,36.48,,,0.0
1.55,1.4,0.39,3.71,0.89,3.21,0.268,0.586,1.5,0.11,0.82,36.51,,,0.0
1.6,1.56,0.43,3.51,0.91,3.29,0.885,0.419,1.5,0.14,0.87,36.53,,,0.0
1.6500000000000001,1.67,0.47,3.99,0.94,3.4,0.655,0.624,1.5,0.16,0.93,36.57,,,0.0
1.7000000000000002,1.69,0.47,3.77,0.97,3.48,0.093,0.441,1.5,0.18,0.98,36.59,,,0.0
1.75,1.79,0.5,4.27,1.0,3.6,0.555,0.658,1.5,0.21,1.04,36.63,,,0.0
1.8,1.78,0.49,4.04,1.02,3.68,-0.069,0.461,1.5,0.23,1.09,36.66,,,0.0
1.85,2.01,0.56,4.57,1.06,3.8,1.26,0.689,1.5,0.26,1.16,36.69,,,0.0
1.9000000000000001,2.1,0.58,4.32,1.08,3.89,0.498,0.479,0.0,0.29,1.22,36.73,,,0.0
1.9500000000000002,2.26,0.63,4.88,1.12,4.03,0.908,0.789,0.0,0.32,1.28,36.76,,,0.0
2.0,2.35,0.65,4.61,1.16,4.17,0.525,0.751,0.0,0.35,1.35,36.8,,,0.0
2.0500000000000003,2.54,0.7,5.18,1.2,4.31,1.014,0.821,0.0,0.38,1.42,36.83,,,0.0
2.1,2.62,0.73,4.9,1.24,4.45,0.44,0.775,0.0,0.42,1.49,36.87,,,0.0
2.15,2.78,0.77,5.5,1.28,4.6,0.927,0.839,0.0,0.46,1.56,36.9,,,0.0
2.2,2.92,0.81,5.21,1.32,4.75,0.758,0.799,0.0,0.5,1.64,36.94,,,0.0
2.25,3.09,0.86,5.81,1.36,4.9,0.97,0.855,0.0,0.54,1.72,36.97,,,0.0
2.3000000000000003,3.21,0.89,5.51,1.4,5.05,0.659,0.819,0.0,0.58,1.79,37.01,,,0.0
2.35,3.35,0.93,6.13,1.45,5.21,0.793,0.864,0.0,0.63,1.88,37.04,,,0.0
2.4000000000000004,3.46,0.96,5.82,1.49,5.35,0.578,0.83,0.0,0.67,1.96,37.08,,,0.0
2.45,3.6,1.0,6.44,1.53,5.51,0.76,0.87,0.0,0.72,2.05,37.12,,,0.0
2.5,3.72,1.03,6.12,1.57,5.66,0.695,0.841,0.0,0.77,2.13,37.15,,,0.0
2.5500000000000003,3.87,1.08,6.76,1.62,5.82,0.854,0.874,0.0,0.83,2.23,37.19,,,0.0
2.6,4.0,1.11,6.43,1.66,5.97,0.716,0.848,0.0,0.88,2.32,37.23,,,0.0
2.6500000000000004,4.17,1.16,7.07,1.7,6.13,0.922,0.873,0.0,0.94,2.41,37.27,,,0.0
2.7,4.32,1.2,6.74,1.75,6.28,0.829,0.853,0.0,1.0,2.51,37.31,,,0.0
2.75,4.48,1.25,7.38,1.79,6.44,0.924,0.871,0.0,1.06,2.61,37.34,,,0.0
2.8000000000000003,4.63,1.29,7.05,1.83,6.59,0.798,0.856,0.0,1.12,2.71,37.38,,,0.0
2.85,4.78,1.33,7.7,1.88,6.75,0.821,0.87,0.0,1.19,2.81,37.42,,,0.0
2.9000000000000004,4.9,1.36,7.37,1.92,6.91,0.711,0.861,0.0,1.26,2.92,37.46,,,0.0
2.95,5.03,1.4,8.01,1.96,7.06,0.7,0.87,0.0,1.33,3.03,37.5,,,0.0
3.0,5.15,1.43,7.68,2.0,7.22,0.642,0.864,0.0,1.4,3.14,37.54,,,0.0
3.0500000000000003,5.26,1.46,8.31,2.05,7.37,0.66,0.866,0.0,1.47,3.25,37.58,,,0.0
3.1,5.38,1.5,7.98,2.09,7.53,0.665,0.864,0.0,1.54,3.36,37.61,,,0.0
3.1500000000000004,5.51,1.53,8.62,2.13,7.68,0.704,0.862,0.0,1.62,3.48,37.66,,,0.0
3.2,5.64,1.57,8.29,2.18,7.84,0.739,0.861,0.0,1.7,3.6,37.7,,,0.0
3.25,5.78,1.61,8.92,2.22,7.99,0.769,0.856,0.0,1.78,3.72,37.74,,,0.0
3.3000000000000003,5.92,1.65,8.6,2.26,8.15,0.787,0.858,0.0,1.86,3.84,37.78,,,0.0
3.35,6.07,1.69,9.23,2.31,8.3,0.794,0.85,0.0,1.94,3.97,37.82,,,0.0
3.4000000000000004,6.21,1.72,8.91,2.35,8.45,0.793,0.856,0.0,2.03,4.09,37.86,,,0.0
3.45,6.35,1.76,9.53,2.39,8.61,0.783,0.848,0.0,2.11,4.22,37.91,,,0.0
3.5,6.47,1.8,9.22,2.43,8.76,0.68,0.857,0.0,2.2,4.35,37.95,,,0.0
3.5500000000000003,6.55,1.82,9.84,2.48,8.91,0.45,0.849,0.0,2.29,4.49,37.99,,,0.0
3.6,6.61,1.84,9.53,2.52,9.07,0.305,0.86,0.0,2.38,4.62,38.03,,,0.0
3.6500000000000004,6.66,1.85,10.15,2.56,9.22,0.282,0.851,0.0,2.48,4.76,38.08,,,0.0
3.7,6.72,1.87,9.84,2.6,9.38,0.36,0.863,0.0,2.57,4.9,38.13,,,0.0
3.75,6.83,1.9,10.46,2.65,9.53,0.569,0.853,0.0,2.66,5.04,38.18,,,0.0
3.8000000000000003,6.96,1.93,10.16,2.69,9.69,0.756,0.865,0.0,2.76,5.19,38.22,,,0.0
3.85,7.13,1.98,10.76,2.73,9.84,0.931,0.854,0.0,2.86,5.33,38.27,,,0.0
3.9000000000000004,7.32,2.03,10.46,2.78,10.0,1.069,0.865,0.0,2.96,5.48,38.32,,,0.0
3.95,7.5,2.08,11.07,2.82,10.15,0.965,0.853,0.0,3.06,5.63,38.37,,,0.0
4.0,7.65,2.13,10.78,2.86,10.31,0.858,0.865,0.0,3.17,5.78,38.41,,,0.0
4.05,7.79,2.16,11.38,2.91,10.46,0.757,0.853,0.0,3.27,5.94,38.46,,,0.0
4.1000000000000005,7.91,2.2,11.09,2.95,10.61,0.684,0.865,0.0,3.38,6.1,38.51,,,0.0
4.15,8.04,2.23,11.68,2.99,10.77,0.736,0.852,0.0,3.49,6.26,38.56,,,0.0
4.2,8.18,2.27,11.4,3.03,10.92,0.772,0.864,0.0,3.61,6.42,38.61,,,0.0
4.25,8.33,2.31,11.99,3.08,11.08,0.8,0.851,0.0,3.72,6.58,38.66,,,0.0
4.3,8.47,2.35,11.71,3.12,11.23,0.814,0.864,0.0,3.84,6.75,38.71,,,0.0
4.3500000000000005,8.62,2.39,12.29,3.16,11.39,0.815,0.851,0.0,3.96,6.92,38.76,,,0.0
4.4,8.76,2.43,12.02,3.21,11.54,0.805,0.864,0.0,4.08,7.08,38.8,,,0.0
4.45,8.91,2.47,12.6,3.25,11.69,0.791,0.849,0.0,4.2,7.26,38.86,,,0.0
4.5,9.05,2.51,12.33,3.29,11.85,0.775,0.861,0.0,4.33,7.43,38.9,,,0.0
4.55,9.18,2.55,12.9,3.33,12.0,0.761,0.845,0.0,4.45,7.61,38.95,,,0.0
4.6000000000000005,9.32,2.59,12.63,3.38,12.16,0.755,0.858,0.0,4.58,7.78,39.0,,,0.0
4.65,9.46,2.63,13.2,3.42,12.31,0.758,0.843,0.0,4.71,7.97,39.05,,,0.0
4.7,9.59,2.66,12.94,3.46,12.46,0.768,0.856,0.0,4.85,8.15,39.1,,,0.0
4.75,9.72,2.7,13.5,3.5,12.61,0.696,0.841,0.0,4.98,8.33,39.16,,,0.0
4.800000000000001,9.84,2.73,13.24,3.55,12.77,0.674,0.853,0.0,5.12,8.52,39.2,,,0.0
4.8500000000000005,9.97,2.77,13.8,3.59,12.92,0.694,0.836,0.0,5.25,8.71,39.26,,,0.0
4.9,10.1,2.8,13.55,3.63,13.07,0.736,0.848,0.0,5.39,8.9,39.31,,,0.0
4.95,10.25,2.85,14.1,3.67,13.22,0.858,0.833,0.0,5.53,9.09,39.36,,,0.0
5.0,10.42,2.89,13.85,3.71,13.37,0.934,0.845,0.0,5.68,9.29,39.41,,,0.0
5.050000000000001,10.59,2.94,14.39,3.76,13.52,0.966,0.83,0.0,5.82,9.49,39.46,,,0.0
5.1000000000000005,10.77,2.99,14.15,3.8,13.67,0.954,0.843,0.0,5.97,9.68,39.51,,,0.0
5.15,10.93,3.04,14.69,3.84,13.82,0.909,0.827,0.0,6.12,9.89,39.57,,,0.0
5.2,11.08,3.08,14.45,3.88,13.97,0.85,0.841,0.0,6.28,10.09,39.62,,,0.0
5.25,11.22,3.12,14.99,3.92,14.12,0.793,0.825,0.0,6.43,10.3,39.67,,,0.0
5.300000000000001,11.36,3.16,14.76,3.96,14.27,0.744,0.844,0.0,6.59,10.5,39.72,,,0.0
5.3500000000000005,11.49,3.19,15.29,4.01,14.42,0.712,0.826,0.0,6.75,10.71,39.77,,,0.0
5.4,11.61,3.23,15.07,4.05,14.57,0.708,0.846,0.0,6.91,10.92,39.82,,,0.0
5.45,11.75,3.26,15.58,4.09,14.72,0.73,0.826,0.0,7.07,11.14,39.87,,,0.0
5.5,11.88,3.3,15.37,4.13,14.88,0.77,0.848,0.0,7.23,11.35,39.92,,,0.0
5.550000000000001,12.03,3.34,15.88,4.17,15.02,0.827,0.825,0.0,7.4,11.57,39.98,,,0.0
5.6000000000000005,12.19,3.39,15.68,4.22,15.18,0.881,0.85,0.0,7.57,11.79,40.03,,,0.0
5.65,12.34,3.43,16.18,4.26,15.33,0.815,0.825,0.0,7.74,12.02,40.08,,,0.0
5.7,12.44,3.46,15.99,4.3,15.48,0.574,0.852,0.0,7.91,12.24,40.13,,,0.0
