Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
2.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
2.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
2.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
2.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
2.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
2.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
2.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
2.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.35,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.4,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.45,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.5,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.55,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
3.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.35,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.4,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.45,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.5,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.55,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
4.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.35,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.4,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.45,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.5,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.55,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
5.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.35,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.4,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.45,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.5,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.55,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
6.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.35,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.4,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.45,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.5,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.55,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
7.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.35,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.4,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.45,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.5,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.55,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
8.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.35,0.01,0.0,0.0,11.01,0.0,0.84,0.003,0.0,0.056,0.0,0.0,,
9.4,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,-0.056,0.0,0.0,,
9.45,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.5,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.55,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
9.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.35,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.4,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.45,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.5,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.55,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.6,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.65,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.7,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.75,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.8,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.85,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.9,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
10.95,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
11.0,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
11.05,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
11.1,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
11.15,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
11.2,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
11.25,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
11.3,0.0,0.0,0.0,11.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,,
11.35,1.47,0.0,0.0,11.0,0.01,0.84,0.408,0.0,8.167,0.0,0.0,,
11.4,2.41,0.02,0.0,10.97,0.04,0.84,0.669,0.0,5.222,0.0,0.0,,
11.45,3.23,0.02,0.0,10.93,0.08,0.84,0.897,0.0,4.556,0.0,0.0,,
11.5,3.62,0.02,0.01,10.88,0.13,0.84,1.006,0.003,2.167,0.056,0.0,,
11.55,3.84,0.02,0.01,10.82,0.19,0.84,1.067,0.003,1.222,0.0,0.0,,
11.6,3.85,0.02,0.01,10.77,0.24,0.84,1.069,0.003,0.056,0.0,0.0,,
11.65,3.87,0.02,0.01,10.71,0.29,0.84,1.075,0.003,0.111,0.0,0.0,,
11.7,3.89,0.02,0.01,10.66,0.35,0.84,1.081,0.003,0.111,0.0,0.0,,
11.75,4.02,0.02,0.01,10.61,0.4,0.84,1.117,0.003,0.722,0.0,0.0,,
11.8,4.22,0.02,0.02,10.55,0.46,0.84,1.172,0.006,1.111,0.056,0.0,,
11.85,4.55,0.01,0.02,10.49,0.52,0.85,1.264,0.006,1.833,0.0,0.0,,
11.9,4.91,0.01,0.02,10.42,0.59,0.85,1.364,0.006,2.0,0.0,0.0,,
11.95,5.24,0.01,0.02,10.35,0.66,0.85,1.456,0.006,1.833,0.0,0.0,,
12.0,5.52,0.66,0.08,10.29,0.73,0.86,1.533,0.022,1.556,0.333,0.0,,
12.05,5.75,1.19,0.2,10.22,0.81,0.87,1.597,0.056,1.278,0.667,0.0,,
12.1,5.97,0.76,0.27,10.15,0.89,0.89,1.658,0.075,1.222,0.389,0.0,,
12.15,6.15,1.42,0.41,10.09,0.98,0.9,1.708,0.114,1.0,0.778,0.0,,
12.2,6.29,1.0,0.51,10.02,1.06,0.92,1.747,0.142,0.778,0.556,0.0,,
12.25,6.41,1.67,0.68,9.95,1.15,0.94,1.781,0.189,0.667,0.944,0.0,,
12.3,6.46,1.25,0.8,9.88,1.24,0.96,1.794,0.222,0.278,0.667,0.0,,
12.35,6.45,1.92,0.99,9.82,1.33,0.99,1.792,0.275,-0.056,1.056,0.0,,
12.4,6.41,1.51,1.14,9.75,1.42,1.01,1.781,0.317,-0.222,0.833,0.0,,
12.45,6.28,2.19,1.36,9.69,1.51,1.04,1.744,0.378,-0.722,1.222,0.0,,
12.5,6.09,1.78,1.47,9.63,1.59,1.07,1.692,0.408,-1.056,0.611,0.0,,
12.55,5.93,2.46,1.6,9.58,1.68,1.1,1.647,0.444,-0.889,0.722,0.0,,
12.6,5.61,2.06,1.73,9.53,1.76,1.13,1.558,0.481,-1.778,0.722,0.0,,
12.65,5.23,2.74,1.86,9.49,1.83,1.16,1.453,0.517,-2.111,0.722,0.0,,
12.7,4.85,2.34,1.99,9.46,1.9,1.2,1.347,0.553,-2.111,0.722,0.0,,
12.75,4.47,3.02,2.13,9.44,1.96,1.24,1.242,0.592,-2.111,0.778,0.0,,
12.8,4.07,2.62,2.26,9.42,2.02,1.28,1.131,0.628,-2.222,0.722,0.0,,
12.85,3.63,3.31,2.4,9.41,2.08,1.32,1.008,0.667,-2.444,0.778,0.0,,
12.9,3.13,2.91,2.54,9.4,2.12,1.36,0.869,0.706,-2.778,0.778,0.0,,
12.95,0.75,3.59,2.68,9.43,2.15,1.41,0.208,0.744,-13.222,0.778,0.0,,
13.0,0.22,3.2,2.82,9.47,2.15,1.46,0.061,0.783,-2.944,0.778,0.0,,
13.05,0.0,3.89,2.97,9.52,2.15,1.51,0.0,0.825,-1.222,0.833,0.0,,
13.1,0.0,3.49,3.11,9.57,2.15,1.56,0.0,0.864,0.0,0.778,0.0,,
13.15,0.0,4.18,3.25,9.63,2.15,1.62,0.0,0.903,0.0,0.778,0.0,,
13.2,0.0,3.79,3.4,9.68,2.15,1.67,0.0,0.944,0.0,0.833,0.0,,
13.25,0.0,4.48,3.55,9.74,2.15,1.73,0.0,0.986,0.0,0.833,0.0,,
13.3,0.0,4.08,3.69,9.8,2.15,1.79,0.0,1.025,0.0,0.778,0.0,,
13.35,0.0,4.77,3.84,9.86,2.15,1.85,0.0,1.067,0.0,0.833,0.0,,
13.4,0.0,4.38,3.99,9.93,2.15,1.92,0.0,1.108,0.0,0.833,0.0,,
13.45,0.0,5.07,4.13,10.0,2.15,1.99,0.0,1.147,0.0,0.778,0.0,,
13.5,0.0,4.68,4.28,10.06,2.15,2.05,0.0,1.189,0.0,0.833,0.0,,
13.55,0.0,5.37,4.43,10.14,2.15,2.12,0.0,1.231,0.0,0.833,0.0,,
