Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
1.15,0.05,0.11,0.2,36.0,0.0,0.82,0.014,0.056,0.222,-0.5,1.5,,
1.2,0.03,0.11,0.14,36.0,0.0,0.82,0.008,0.039,-0.111,-0.333,1.5,,
1.25,0.07,0.1,0.12,36.0,0.0,0.82,0.019,0.033,0.222,-0.111,1.5,,
1.3,0.05,0.09,0.13,36.0,0.0,0.83,0.014,0.036,-0.111,0.056,1.5,,
1.35,0.1,0.09,0.12,36.0,0.0,0.83,0.028,0.033,0.278,-0.056,1.5,,
1.4,0.08,0.08,0.11,36.0,0.01,0.83,0.022,0.031,-0.111,-0.056,1.5,,
1.45,0.13,0.69,0.17,36.0,0.01,0.84,0.036,0.047,0.278,0.333,1.5,,
1.5,0.11,1.21,0.27,36.02,0.01,0.85,0.031,0.075,-0.111,0.556,1.5,,
1.55,0.16,0.8,0.34,36.03,0.01,0.87,0.044,0.094,0.278,0.389,1.5,,
1.6,0.14,1.45,0.47,36.05,0.01,0.89,0.039,0.131,-0.111,0.722,1.5,,
1.65,0.2,1.04,0.57,36.06,0.02,0.9,0.056,0.158,0.333,0.556,1.5,,
1.7,0.18,1.7,0.73,36.08,0.02,0.92,0.05,0.203,-0.111,0.889,1.5,,
1.75,0.24,1.3,0.85,36.1,0.02,0.94,0.067,0.236,0.333,0.667,1.5,,
1.8,0.23,1.95,1.03,36.12,0.02,0.97,0.064,0.286,-0.056,1.0,1.5,,
1.85,0.31,1.56,1.18,36.14,0.03,0.99,0.086,0.328,0.444,0.833,1.5,,
1.9,0.75,2.22,1.39,36.16,0.04,1.02,0.208,0.386,2.444,1.167,0.0,,
1.95,0.94,1.82,1.5,36.18,0.05,1.05,0.261,0.417,1.056,0.611,0.0,,
2.0,1.13,2.49,1.63,36.19,0.06,1.08,0.314,0.453,1.056,0.722,0.0,,
2.05,1.12,2.1,1.76,36.21,0.08,1.11,0.311,0.489,-0.056,0.722,0.0,,
2.1,1.11,2.78,1.9,36.23,0.09,1.15,0.308,0.528,-0.056,0.778,0.0,,
2.15,1.06,2.39,2.03,36.25,0.11,1.19,0.294,0.564,-0.278,0.722,0.0,,
2.2,1.06,3.06,2.17,36.28,0.12,1.23,0.294,0.603,0.0,0.778,0.0,,
2.25,1.26,2.67,2.3,36.3,0.14,1.27,0.35,0.639,1.111,0.722,0.0,,
2.3,1.43,3.35,2.44,36.33,0.16,1.31,0.397,0.678,0.944,0.778,0.0,,
2.35,1.51,2.96,2.59,36.35,0.18,1.35,0.419,0.719,0.444,0.833,0.0,,
2.4,1.61,3.65,2.73,36.37,0.2,1.4,0.447,0.758,0.556,0.778,0.0,,
2.45,1.76,3.26,2.87,36.4,0.23,1.45,0.489,0.797,0.833,0.778,0.0,,
2.5,1.94,3.94,3.02,36.42,0.25,1.5,0.539,0.839,1.0,0.833,0.0,,
2.55,1.95,3.56,3.16,36.45,0.28,1.55,0.542,0.878,0.056,0.778,0.0,,
2.6,2.09,4.24,3.31,36.48,0.31,1.61,0.581,0.919,0.778,0.833,0.0,,
2.65,2.13,3.85,3.45,36.5,0.34,1.67,0.592,0.958,0.222,0.778,0.0,,
2.7,2.15,4.54,3.6,36.54,0.37,1.73,0.597,1.0,0.111,0.833,0.0,,
2.75,2.18,4.15,3.75,36.56,0.4,1.79,0.606,1.042,0.167,0.833,0.0,,
2.8,2.26,4.83,3.9,36.6,0.43,1.85,0.628,1.083,0.444,0.833,0.0,,
2.85,2.37,4.44,4.05,36.63,0.46,1.92,0.658,1.125,0.611,0.833,0.0,,
2.9,2.46,5.13,4.19,36.67,0.49,1.99,0.683,1.164,0.5,0.778,0.0,,
2.95,2.56,4.74,4.34,36.7,0.53,2.05,0.711,1.206,0.556,0.833,0.0,,
3.0,2.69,5.42,4.49,36.74,0.56,2.13,0.747,1.247,0.722,0.833,0.0,,
3.05,2.82,5.03,4.64,36.77,0.6,2.2,0.783,1.289,0.722,0.833,0.0,,
3.1,2.96,5.72,4.78,36.81,0.64,2.28,0.822,1.328,0.778,0.778,0.0,,
3.15,3.1,5.33,4.93,36.84,0.69,2.35,0.861,1.369,0.778,0.833,0.0,,
3.2,3.24,6.01,5.08,36.88,0.73,2.43,0.9,1.411,0.778,0.833,0.0,,
3.25,3.37,5.63,5.23,36.91,0.78,2.51,0.936,1.453,0.722,0.833,0.0,,
3.3,3.48,6.31,5.37,36.95,0.82,2.6,0.967,1.492,0.611,0.778,0.0,,
3.35,3.57,5.93,5.52,36.98,0.87,2.68,0.992,1.533,0.5,0.833,0.0,,
3.4,3.68,6.61,5.67,37.03,0.92,2.77,1.022,1.575,0.611,0.833,0.0,,
3.45,3.78,6.23,5.82,37.06,0.97,2.86,1.05,1.617,0.556,0.833,0.0,,
3.5,3.89,6.9,5.97,37.1,1.03,2.96,1.081,1.658,0.611,0.833,0.0,,
3.55,4.01,6.53,6.12,37.14,1.08,3.05,1.114,1.7,0.667,0.833,0.0,,
3.6,4.15,7.21,6.27,37.18,1.14,3.15,1.153,1.742,0.778,0.833,0.0,,
3.65,4.28,6.84,6.42,37.22,1.2,3.24,1.189,1.783,0.722,0.833,0.0,,
3.7,4.41,7.51,6.57,37.26,1.26,3.35,1.225,1.825,0.722,0.833,0.0,,
3.75,4.55,7.14,6.72,37.3,1.32,3.45,1.264,1.867,0.778,0.833,0.0,,
3.8,4.69,7.81,6.87,37.34,1.39,3.55,1.303,1.908,0.778,0.833,0.0,,
3.85,4.83,7.45,7.02,37.38,1.45,3.66,1.342,1.95,0.778,0.833,0.0,,
3.9,4.96,8.11,7.17,37.42,1.52,3.77,1.378,1.992,0.722,0.833,0.0,,
3.95,5.09,7.75,7.32,37.46,1.59,3.88,1.414,2.033,0.722,0.833,0.0,,
4.0,5.19,8.41,7.47,37.51,1.66,3.99,1.442,2.075,0.556,0.833,0.0,,
4.05,5.25,8.06,7.63,37.55,1.73,4.11,1.458,2.119,0.333,0.889,0.0,,
4.1,5.3,8.7,7.78,37.59,1.81,4.23,1.472,2.161,0.278,0.833,0.0,,
4.15,5.34,8.36,7.93,37.64,1.88,4.34,1.483,2.203,0.222,0.833,0.0,,
4.2,5.41,9.0,8.08,37.69,1.96,4.47,1.503,2.244,0.389,0.833,0.0,,
4.25,5.5,8.66,8.23,37.73,2.03,4.59,1.528,2.286,0.5,0.833,0.0,,
4.3,5.62,9.29,8.38,37.78,2.11,4.72,1.561,2.328,0.667,0.833,0.0,,
4.35,5.76,8.96,8.53,37.83,2.19,4.84,1.6,2.369,0.778,0.833,0.0,,
4.4,5.91,9.59,8.68,37.88,2.27,4.97,1.642,2.411,0.833,0.833,0.0,,
4.45,6.03,9.26,8.83,37.93,2.35,5.1,1.675,2.453,0.667,0.833,0.0,,
4.5,6.14,9.88,8.98,37.98,2.44,5.24,1.706,2.494,0.611,0.833,0.0,,
4.55,6.26,9.55,9.13,38.03,2.52,5.37,1.739,2.536,0.667,0.833,0.0,,
4.6,6.38,10.17,9.27,38.08,2.61,5.51,1.772,2.575,0.667,0.778,0.0,,
4.65,6.51,9.86,9.42,38.13,2.7,5.65,1.808,2.617,0.722,0.833,0.0,,
4.7,6.63,10.47,9.57,38.18,2.79,5.8,1.842,2.658,0.667,0.833,0.0,,
4.75,6.75,10.16,9.72,38.23,2.89,5.94,1.875,2.7,0.667,0.833,0.0,,
4.8,6.88,10.77,9.87,38.28,2.98,6.09,1.911,2.742,0.722,0.833,0.0,,
4.85,6.99,10.46,10.02,38.33,3.08,6.23,1.942,2.783,0.611,0.833,0.0,,
4.9,7.12,11.06,10.16,38.39,3.18,6.39,1.978,2.822,0.722,0.778,0.0,,
4.95,7.26,10.76,10.31,38.44,3.27,6.54,2.017,2.864,0.778,0.833,0.0,,
5.0,7.41,11.35,10.46,38.49,3.38,6.69,2.058,2.906,0.833,0.833,0.0,,
5.05,7.57,11.05,10.61,38.54,3.48,6.85,2.103,2.947,0.889,0.833,0.0,,
5.1,7.72,11.65,10.76,38.6,3.59,7.01,2.144,2.989,0.833,0.833,0.0,,
5.15,7.88,11.35,10.91,38.65,3.7,7.17,2.189,3.031,0.889,0.833,0.0,,
5.2,8.02,11.94,11.06,38.7,3.81,7.33,2.228,3.072,0.778,0.833,0.0,,
5.25,8.15,11.65,11.2,38.75,3.92,7.5,2.264,3.111,0.722,0.778,0.0,,
5.3,8.27,12.23,11.35,38.81,4.03,7.66,2.297,3.153,0.667,0.833,0.0,,
5.35,8.41,11.94,11.5,38.86,4.15,7.83,2.336,3.194,0.778,0.833,0.0,,
5.4,8.57,12.52,11.64,38.92,4.27,8.0,2.381,3.233,0.889,0.778,0.0,,
5.45,8.73,12.24,11.79,38.97,4.39,8.18,2.425,3.275,0.889,0.833,0.0,,
5.5,8.9,12.82,11.94,39.02,4.51,8.35,2.472,3.317,0.944,0.833,0.0,,
5.55,9.07,12.54,12.09,39.07,4.64,8.53,2.519,3.358,0.944,0.833,0.0,,
5.6,9.23,13.11,12.23,39.13,4.76,8.71,2.564,3.397,0.889,0.778,0.0,,
5.65,9.38,12.84,12.38,39.18,4.89,8.89,2.606,3.439,0.833,0.833,0.0,,
5.7,9.52,13.4,12.53,39.23,5.02,9.07,2.644,3.481,0.778,0.833,0.0,,
5.75,9.65,13.13,12.68,39.28,5.16,9.26,2.681,3.522,0.722,0.833,0.0,,
5.8,9.76,13.69,12.82,39.33,5.29,9.45,2.711,3.561,0.611,0.778,0.0,,
5.85,9.89,13.43,12.97,39.39,5.43,9.63,2.747,3.603,0.722,0.833,0.0,,
5.9,10.04,13.97,13.12,39.44,5.57,9.83,2.789,3.644,0.833,0.833,0.0,,
5.95,10.2,13.72,13.26,39.49,5.71,10.02,2.833,3.683,0.889,0.778,0.0,,
6.0,10.37,14.26,13.41,39.54,5.85,10.21,2.881,3.725,0.944,0.833,0.0,,
6.05,10.54,14.01,13.55,39.6,6.0,10.41,2.928,3.764,0.944,0.778,0.0,,
6.1,10.71,14.54,13.7,39.65,6.15,10.61,2.975,3.806,0.944,0.833,0.0,,
6.15,10.85,14.29,13.84,39.7,6.29,10.81,3.014,3.844,0.778,0.778,0.0,,
6.2,10.97,14.82,13.99,39.75,6.45,11.02,3.047,3.886,0.667,0.833,0.0,,
6.25,11.11,14.58,14.13,39.8,6.6,11.22,3.086,3.925,0.778,0.778,0.0,,
6.3,11.25,15.1,14.27,39.86,6.76,11.43,3.125,3.964,0.778,0.778,0.0,,
6.35,11.41,14.87,14.42,39.91,6.91,11.64,3.169,4.006,0.889,0.833,0.0,,
6.4,11.57,15.38,14.56,39.96,7.07,11.85,3.214,4.044,0.889,0.778,0.0,,
6.45,11.74,15.16,14.7,40.01,7.23,12.06,3.261,4.083,0.944,0.778,0.0,,
6.5,11.91,15.66,14.84,40.06,7.4,12.28,3.308,4.122,0.944,0.778,0.0,,
6.55,12.08,15.45,14.99,40.11,7.57,12.49,3.356,4.164,0.944,0.833,0.0,,
6.6,12.24,15.94,15.13,40.16,7.74,12.71,3.4,4.203,0.889,0.778,0.0,,
6.65,12.4,15.74,15.27,40.21,7.91,12.93,3.444,4.242,0.889,0.778,0.0,,
6.7,12.55,16.22,15.41,40.26,8.08,13.16,3.486,4.281,0.833,0.778,0.0,,
6.75,12.7,16.03,15.56,40.31,8.26,13.38,3.528,4.322,0.833,0.833,0.0,,
6.8,12.85,16.51,15.7,40.36,8.43,13.61,3.569,4.361,0.833,0.778,0.0,,
6.85,12.99,16.33,15.84,40.41,8.61,13.84,3.608,4.4,0.778,0.778,0.0,,
6.9,13.14,16.79,15.98,40.46,8.79,14.07,3.65,4.439,0.833,0.778,0.0,,
6.95,13.27,16.62,16.13,40.51,8.98,14.3,3.686,4.481,0.722,0.833,0.0,,
7.0,13.39,17.07,16.27,40.56,9.16,14.54,3.719,4.519,0.667,0.778,0.0,,
7.05,13.54,16.91,16.42,40.61,9.35,14.77,3.761,4.561,0.833,0.833,0.0,,
7.1,13.7,17.36,16.56,40.66,9.54,15.01,3.806,4.6,0.889,0.778,0.0,,
7.15,13.87,17.21,16.7,40.71,9.73,15.25,3.853,4.639,0.944,0.778,0.0,,
7.2,14.05,17.64,16.85,40.76,9.93,15.5,3.903,4.681,1.0,0.833,0.0,,
7.25,14.24,17.5,16.99,40.8,10.12,15.74,3.956,4.719,1.056,0.778,0.0,,
7.3,14.42,17.93,17.14,40.85,10.32,15.99,4.006,4.761,1.0,0.833,0.0,,
7.35,14.6,17.8,17.28,40.9,10.52,16.24,4.056,4.8,1.0,0.778,0.0,,
7.4,14.76,18.08,17.41,40.94,10.73,16.49,4.1,4.836,0.889,0.722,0.0,,
7.45,14.91,18.23,17.57,40.99,10.93,16.74,4.142,4.881,0.833,0.889,0.0,,
7.5,15.05,18.91,17.76,41.04,11.14,16.99,4.181,4.933,0.778,1.056,0.0,,
7.55,15.18,17.87,17.85,41.08,11.35,17.24,4.217,4.958,0.722,0.5,0.0,,
7.6,15.32,18.66,17.98,41.12,11.56,17.5,4.256,4.994,0.778,0.722,0.0,,
7.65,15.46,18.7,18.13,41.17,11.78,17.76,4.294,5.036,0.778,0.833,0.0,,
7.7,15.61,19.0,18.27,41.22,11.99,18.03,4.336,5.075,0.833,0.778,0.0,,
7.75,15.77,18.94,18.41,41.26,12.21,18.29,4.381,5.114,0.889,0.778,0.0,,
7.8,15.93,19.21,18.54,41.31,12.43,18.56,4.425,5.15,0.889,0.722,0.0,,
7.85,16.11,19.12,18.67,41.35,12.66,18.82,4.475,5.186,1.0,0.722,0.0,,
7.9,16.28,19.37,18.8,41.4,12.88,19.09,4.522,5.222,0.944,0.722,0.0,,
7.95,16.45,19.27,18.91,41.44,13.11,19.36,4.569,5.253,0.944,0.611,0.0,,
8.0,16.62,19.51,18.96,41.48,13.34,19.63,4.617,5.267,0.944,0.278,0.0,,
8.05,16.78,19.39,19.12,41.52,13.57,19.9,4.661,5.311,0.889,0.889,0.0,,
8.1,16.93,19.61,19.21,41.55,13.81,20.17,4.703,5.336,0.833,0.5,0.0,,
8.15,17.06,19.49,19.29,41.59,14.04,20.44,4.739,5.358,0.722,0.444,0.0,,
8.2,17.17,19.7,19.36,41.62,14.28,20.72,4.769,5.378,0.611,0.389,0.0,,
8.25,17.28,19.57,19.43,41.66,14.52,20.99,4.8,5.397,0.611,0.389,0.0,,
8.3,17.41,20.08,19.51,41.69,14.76,21.27,4.836,5.419,0.722,0.444,0.0,,
8.35,17.56,19.91,19.59,41.73,15.0,21.54,4.878,5.442,0.833,0.444,0.0,,
8.4,17.74,20.08,19.66,41.76,15.25,21.82,4.928,5.461,1.0,0.389,0.0,,
8.45,17.94,19.91,19.73,41.79,15.5,22.1,4.983,5.481,1.111,0.389,0.0,,
8.5,18.15,20.08,19.78,41.82,15.75,22.38,5.042,5.494,1.167,0.278,0.0,,
8.55,18.35,19.91,19.83,41.84,16.0,22.65,5.097,5.508,1.111,0.278,0.0,,
8.6,18.54,20.08,19.88,41.86,16.26,22.93,5.15,5.522,1.056,0.278,0.0,,
8.65,18.71,19.91,19.92,41.88,16.52,23.21,5.197,5.533,0.944,0.222,0.0,,
8.7,18.84,20.08,19.96,41.9,16.78,23.49,5.233,5.544,0.722,0.222,0.0,,
8.75,18.91,19.91,19.99,41.91,17.04,23.77,5.253,5.553,0.389,0.167,0.0,,
8.8,18.92,20.08,19.99,41.93,17.3,24.04,5.256,5.553,0.056,0.0,0.0,,
8.85,18.92,19.91,19.99,41.94,17.57,24.32,5.256,5.553,0.0,0.0,0.0,,
8.9,18.94,20.08,19.99,41.96,17.83,24.6,5.261,5.553,0.111,0.0,0.0,,
8.95,18.99,19.91,19.99,41.97,18.09,24.88,5.275,5.553,0.278,0.0,0.0,,
9.0,19.09,20.08,19.99,41.99,18.36,25.15,5.303,5.553,0.556,0.0,0.0,,
9.05,19.24,19.91,19.99,42.0,18.62,25.43,5.344,5.553,0.833,0.0,0.0,,
9.1,19.44,20.08,19.99,42.01,18.89,25.71,5.4,5.553,1.111,0.0,0.0,,
9.15,19.65,19.91,19.99,42.01,19.16,25.99,5.458,5.553,1.167,0.0,0.0,,
9.2,19.87,20.08,19.99,42.01,19.44,26.27,5.519,5.553,1.222,0.0,0.0,,
9.25,20.08,19.91,19.99,42.01,19.72,26.54,5.578,5.553,1.167,0.0,0.0,,
9.3,20.3,20.08,19.99,42.01,20.0,26.82,5.639,5.553,1.222,0.0,0.0,,
9.35,20.5,19.91,19.99,42.01,20.28,27.1,5.694,5.553,1.111,0.0,0.0,,
9.4,20.67,20.08,19.99,42.0,20.57,27.38,5.742,5.553,0.944,0.0,0.0,,
9.45,20.79,19.91,19.99,41.99,20.85,27.65,5.775,5.553,0.667,0.0,0.0,,
9.5,20.85,20.08,19.99,41.98,21.14,27.93,5.792,5.553,0.333,0.0,0.0,,
9.55,20.86,19.91,19.99,41.96,21.43,28.21,5.794,5.553,0.056,0.0,0.0,,
9.6,20.83,20.08,19.99,41.95,21.72,28.49,5.786,5.553,-0.167,0.0,0.0,,
9.65,20.78,19.91,19.99,41.94,22.01,28.76,5.772,5.553,-0.278,0.0,0.0,,
9.7,20.72,20.08,19.99,41.93,22.3,29.04,5.756,5.553,-0.333,0.0,0.0,,
9.75,20.69,19.91,19.99,41.92,22.59,29.32,5.747,5.553,-0.167,0.0,0.0,,
9.8,20.67,20.08,19.99,41.91,22.87,29.6,5.742,5.553,-0.111,0.0,0.0,,
9.85,20.69,19.91,19.99,41.9,23.16,29.88,5.747,5.553,0.111,0.0,0.0,,
9.9,20.72,20.08,19.99,41.89,23.45,30.15,5.756,5.553,0.167,0.0,0.0,,
9.95,20.77,19.91,19.99,41.88,23.74,30.43,5.769,5.553,0.278,0.0,0.0,,
10.0,20.82,20.08,19.99,41.87,24.03,30.71,5.783,5.553,0.278,0.0,0.0,,
10.05,20.85,19.91,19.99,41.86,24.32,30.99,5.792,5.553,0.167,0.0,0.0,,
10.1,20.86,20.08,19.99,41.85,24.6,31.26,5.794,5.553,0.056,0.0,0.0,,
10.15,20.84,19.91,19.99,41.83,24.89,31.54,5.789,5.553,-0.111,0.0,0.0,,
10.2,20.78,20.08,19.99,41.82,25.18,31.82,5.772,5.553,-0.333,0.0,0.0,,
10.25,20.7,19.91,19.99,41.81,25.47,32.1,5.75,5.553,-0.444,0.0,0.0,,
10.3,20.6,20.08,19.99,41.8,25.76,32.38,5.722,5.553,-0.556,0.0,0.0,,
10.35,20.48,19.91,19.99,41.8,26.04,32.65,5.689,5.553,-0.667,0.0,0.0,,
10.4,20.37,20.08,19.99,41.79,26.33,32.93,5.658,5.553,-0.611,0.0,0.0,,
10.45,20.28,19.91,19.99,41.79,26.61,33.21,5.633,5.553,-0.5,0.0,0.0,,
10.5,20.18,20.08,19.99,41.78,26.89,33.49,5.606,5.553,-0.556,0.0,0.0,,
10.55,20.08,19.91,19.99,41.78,27.17,33.76,5.578,5.553,-0.556,0.0,0.0,,
10.6,19.98,20.08,19.99,41.78,27.45,34.04,5.55,5.553,-0.556,0.0,0.0,,
10.65,19.86,19.91,19.99,41.78,27.72,34.32,5.517,5.553,-0.667,0.0,0.0,,
10.7,19.75,20.08,19.99,41.79,28.0,34.6,5.486,5.553,-0.611,0.0,0.0,,
10.75,19.67,19.91,19.99,41.79,28.27,34.87,5.464,5.553,-0.444,0.0,0.0,,
10.8,19.62,20.08,19.99,41.79,28.54,35.15,5.45,5.553,-0.278,0.0,0.0,,
10.85,19.6,19.91,19.99,41.8,28.82,35.43,5.444,5.553,-0.111,0.0,0.0,,
10.9,19.62,20.08,19.99,41.81,29.09,35.71,5.45,5.553,0.111,0.0,0.0,,
10.95,19.66,19.91,19.99,41.81,29.36,35.99,5.461,5.553,0.222,0.0,0.0,,
11.0,19.71,20.08,19.99,41.81,29.64,36.26,5.475,5.553,0.278,0.0,0.0,,
11.05,19.77,19.91,19.99,41.82,29.91,36.54,5.492,5.553,0.333,0.0,0.0,,
11.1,19.83,20.08,19.99,41.82,30.19,36.82,5.508,5.553,0.333,0.0,0.0,,
11.15,19.88,19.91,19.99,41.82,30.46,37.1,5.522,5.553,0.278,0.0,0.0,,
11.2,19.91,20.08,19.99,41.82,30.74,37.37,5.531,5.553,0.167,0.0,0.0,,
11.25,19.93,19.91,19.99,41.82,31.01,37.65,5.536,5.553,0.111,0.0,0.0,,
11.3,19.95,20.08,19.99,41.83,31.29,37.93,5.542,5.553,0.111,0.0,0.0,,
11.35,19.97,19.91,19.99,41.83,31.57,38.21,5.547,5.553,0.111,0.0,0.0,,
11.4,20.0,20.08,19.99,41.83,31.85,38.49,5.556,5.553,0.167,0.0,0.0,,
11.45,20.03,19.91,19.99,41.82,32.12,38.76,5.564,5.553,0.167,0.0,0.0,,
11.5,20.09,20.08,19.99,41.83,32.4,39.04,5.581,5.553,0.333,0.0,0.0,,
11.55,20.16,19.91,19.99,41.82,32.68,39.32,5.6,5.553,0.389,0.0,0.0,,
11.6,20.22,20.08,19.99,41.82,32.96,39.6,5.617,5.553,0.333,0.0,0.0,,
11.65,20.25,19.91,19.99,41.82,33.24,39.87,5.625,5.553,0.167,0.0,0.0,,
11.7,20.23,20.08,19.99,41.81,33.53,40.15,5.619,5.553,-0.111,0.0,0.0,,
11.75,20.16,19.91,19.99,41.81,33.81,40.43,5.6,5.553,-0.389,0.0,0.0,,
11.8,20.05,20.08,19.99,41.81,34.08,40.71,5.569,5.553,-0.611,0.0,0.0,,
11.85,19.91,19.91,19.99,41.81,34.36,40.98,5.531,5.553,-0.778,0.0,0.0,,
11.9,19.78,20.08,19.99,41.81,34.64,41.26,5.494,5.553,-0.722,0.0,0.0,,
11.95,19.66,19.91,19.99,41.82,34.91,41.54,5.461,5.553,-0.667,0.0,0.0,,
12.0,19.59,20.08,19.99,41.82,35.18,41.82,5.442,5.553,-0.389,0.0,0.0,,
12.05,19.59,19.91,19.99,41.83,35.46,42.1,5.442,5.553,0.0,0.0,0.0,,
12.1,19.65,20.08,19.99,41.83,35.73,42.37,5.458,5.553,0.333,0.0,0.0,,
12.15,19.77,19.91,19.99,41.84,36.0,42.65,5.492,5.553,0.667,0.0,0.0,,
12.2,19.91,20.08,19.99,41.84,36.28,42.93,5.531,5.553,0.778,0.0,0.0,,
12.25,20.07,19.91,19.99,41.84,36.56,43.21,5.575,5.553,0.889,0.0,0.0,,
12.3,20.23,20.08,19.99,41.84,36.84,43.48,5.619,5.553,0.889,0.0,0.0,,
12.35,20.36,19.91,19.99,41.83,37.12,43.76,5.656,5.553,0.722,0.0,0.0,,
12.4,20.42,20.08,19.99,41.83,37.4,44.04,5.672,5.553,0.333,0.0,0.0,,
12.45,20.44,19.91,19.99,41.82,37.69,44.32,5.678,5.553,0.111,0.0,0.0,,
12.5,20.42,20.08,19.99,41.81,37.97,44.6,5.672,5.553,-0.111,0.0,0.0,,
12.55,20.37,19.91,19.99,41.81,38.25,44.87,5.658,5.553,-0.278,0.0,0.0,,
12.6,20.29,20.08,19.99,41.8,38.53,45.15,5.636,5.553,-0.444,0.0,0.0,,
12.65,20.21,19.91,19.99,41.8,38.82,45.43,5.614,5.553,-0.444,0.0,0.0,,
12.7,20.13,20.08,19.99,41.8,39.1,45.71,5.592,5.553,-0.444,0.0,0.0,,
12.75,20.06,19.91,19.99,41.8,39.37,45.98,5.572,5.553,-0.389,0.0,0.0,,
12.8,20.02,20.08,19.99,41.8,39.65,46.26,5.561,5.553,-0.222,0.0,0.0,,
12.85,19.98,19.91,19.99,41.79,39.93,46.54,5.55,5.553,-0.222,0.0,0.0,,
12.9,19.94,20.08,19.99,41.8,40.21,46.82,5.539,5.553,-0.222,0.0,0.0,,
12.95,19.89,19.91,19.99,41.8,40.48,47.09,5.525,5.553,-0.278,0.0,0.0,,
13.0,19.85,20.08,19.99,41.8,40.76,47.37,5.514,5.553,-0.222,0.0,0.0,,
13.05,19.84,19.91,19.99,41.8,41.04,47.65,5.511,5.553,-0.056,0.0,0.0,,
13.1,19.86,20.08,19.99,41.8,41.31,47.93,5.517,5.553,0.111,0.0,0.0,,
13.15,19.9,19.91,19.99,41.8,41.59,48.21,5.528,5.553,0.222,0.0,0.0,,
13.2,19.96,20.08,19.99,41.81,41.86,48.48,5.544,5.553,0.333,0.0,0.0,,
13.25,20.04,19.91,19.99,41.81,42.14,48.76,5.567,5.553,0.444,0.0,0.0,,
13.3,20.12,20.08,19.99,41.81,42.42,49.04,5.589,5.553,0.444,0.0,0.0,,
13.35,20.19,19.91,19.99,41.8,42.7,49.32,5.608,5.553,0.389,0.0,0.0,,
13.4,20.22,20.08,19.99,41.8,42.98,49.59,5.617,5.553,0.167,0.0,0.0,,
13.45,20.22,19.91,19.99,41.8,43.26,49.87,5.617,5.553,0.0,0.0,0.0,,
13.5,20.17,20.08,19.99,41.79,43.54,50.15,5.603,5.553,-0.278,0.0,0.0,,
