Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,8.82,2.45,8.82,,,1.5,0.0,0.0,41.0,31.22,,0.0
0.05,0.0,0.0,10.58,2.7,9.7,0.005,4.9,1.5,0.0,0.14,41.0,,,0.0
0.1,0.0,0.0,10.75,2.79,10.05,0.002,1.936,1.5,0.0,0.29,41.0,,,0.0
0.15000000000000002,0.0,0.0,7.77,2.63,9.48,-0.004,-3.169,1.5,0.0,0.42,41.0,,,0.0
0.2,0.0,0.0,4.89,2.38,8.56,0.002,-5.095,1.5,0.0,0.5,41.0,,,0.0
0.25,0.0,0.0,0.29,2.0,7.18,0.001,-7.664,1.5,0.0,0.53,41.0,,,0.0
0.30000000000000004,0.0,0.0,1.26,1.76,6.34,-0.0,-4.701,1.5,0.0,0.54,41.0,,,0.0
0.35000000000000003,0.01,0.0,1.82,1.6,5.77,0.042,-3.138,1.5,0.0,0.56,41.0,,,0.0
0.4,0.04,0.01,0.79,1.45,5.22,0.148,-3.074,1.5,0.0,0.57,41.0,,,0.0
0.45,0.0,0.0,0.76,1.33,4.77,-0.169,-2.478,1.5,0.0,0.58,41.0,,,0.0
0.5,0.03,0.01,0.71,1.1,3.96,0.163,-4.504,1.5,0.0,0.58,41.0,,,0.0
0.55,0.01,0.0,0.67,0.83,2.97,-0.154,-5.509,1.5,0.0,0.59,41.0,,,0.0
0.6000000000000001,0.04,0.01,0.63,0.54,1.96,0.202,-5.622,1.5,0.0,0.6,41.0,,,0.0
0.65,0.02,0.0,0.59,0.34,1.24,-0.139,-3.989,1.5,0.0,0.6,41.0,,,0.0
0.7000000000000001,0.06,0.02,0.55,0.22,0.81,0.231,-2.412,1.5,0.0,0.61,41.0,,,0.0
0.75,0.04,0.01,0.52,0.23,0.83,-0.122,0.129,1.5,0.0,0.61,41.0,,,0.0
0.8,0.08,0.02,0.49,0.21,0.75,0.249,-0.43,1.5,0.0,0.61,41.0,,,0.0
0.8500000000000001,0.06,0.02,0.46,0.17,0.62,-0.107,-0.757,1.5,0.01,0.62,41.0,,,0.0
0.9,0.11,0.03,0.43,0.16,0.58,0.265,-0.203,1.5,0.01,0.62,40.99,,,0.0
0.9500000000000001,0.09,0.03,0.72,0.16,0.58,-0.098,-0.022,1.5,0.01,0.63,41.0,,,0.0
1.0,0.14,0.04,1.26,0.18,0.63,0.269,0.303,1.5,0.01,0.65,41.02,,,0.0
1.05,0.12,0.03,0.78,0.18,0.64,-0.09,0.064,1.5,0.01,0.66,41.03,,,0.0
1.1,0.18,0.05,1.48,0.2,0.73,0.283,0.474,1.5,0.01,0.68,41.04,,,0.0
1.1500000000000001,0.16,0.04,1.01,0.21,0.77,-0.082,0.234,1.5,0.02,0.7,41.06,,,0.0
1.2000000000000002,0.21,0.06,1.73,0.25,0.89,0.287,0.652,1.5,0.02,0.72,41.08,,,0.0
1.25,0.2,0.06,1.27,0.27,0.96,-0.076,0.416,1.5,0.02,0.74,41.09,,,0.0
1.3,0.25,0.07,1.99,0.31,1.11,0.303,0.837,1.5,0.03,0.76,41.12,,,0.0
1.35,0.26,0.07,1.54,0.34,1.22,0.06,0.603,1.5,0.03,0.79,41.14,,,0.0
1.4000000000000001,0.7,0.2,2.27,0.39,1.4,2.435,1.023,1.5,0.04,0.82,41.16,,,0.0
1.4500000000000002,1.02,0.28,1.83,0.42,1.52,1.759,0.615,1.5,0.05,0.84,41.17,,,0.0
1.5,1.03,0.29,2.56,0.46,1.65,0.078,0.722,1.5,0.06,0.88,41.19,,,0.0
1.55,1.13,0.31,2.12,0.49,1.78,0.554,0.745,1.5,0.08,0.91,41.21,,,0.0
1.6,1.3,0.36,2.85,0.53,1.92,0.943,0.764,1.5,0.09,0.95,41.23,,,0.0
1.6500000000000001,1.44,0.4,2.43,0.57,2.06,0.74,0.79,1.5,0.11,0.98,41.24,,,0.0
1.7000000000000002,1.54,0.43,3.16,0.61,2.2,0.562,0.797,1.5,0.13,1.02,41.27,,,0.0
1.75,1.62,0.45,2.75,0.65,2.35,0.448,0.821,1.5,0.16,1.06,41.28,,,0.0
1.8,1.78,0.5,3.47,0.69,2.5,0.921,0.824,1.5,0.18,1.11,41.31,,,0.0
1.85,1.94,0.54,3.07,0.74,2.65,0.849,0.847,1.5,0.21,1.16,41.32,,,0.0
1.9000000000000001,2.06,0.57,3.79,0.78,2.8,0.69,0.846,0.0,0.23,1.21,41.35,,,0.0
1.9500000000000002,2.16,0.6,3.38,0.82,2.96,0.551,0.866,0.0,0.26,1.25,41.37,,,0.0
2.0,2.41,0.67,4.11,0.86,3.11,1.404,0.861,0.0,0.3,1.31,41.39,,,0.0
2.0500000000000003,2.47,0.69,3.7,0.91,3.27,0.299,0.877,0.0,0.33,1.36,41.41,,,0.0
2.1,2.51,0.7,4.42,0.95,3.43,0.253,0.871,0.0,0.36,1.42,41.44,,,0.0
2.15,2.57,0.71,4.02,1.0,3.59,0.311,0.883,0.0,0.4,1.48,41.46,,,0.0
2.2,2.65,0.74,4.74,1.04,3.75,0.434,0.876,0.0,0.44,1.54,41.48,,,0.0
2.25,2.75,0.76,4.34,1.08,3.9,0.563,0.885,0.0,0.47,1.61,41.51,,,0.0
2.3000000000000003,2.89,0.8,5.06,1.13,4.06,0.782,0.878,0.0,0.51,1.68,41.54,,,0.0
2.35,3.06,0.85,4.66,1.17,4.22,0.96,0.886,0.0,0.55,1.74,41.56,,,0.0
2.4000000000000004,3.26,0.9,5.38,1.22,4.38,1.088,0.88,0.0,0.6,1.81,41.59,,,0.0
2.45,3.45,0.96,4.98,1.26,4.54,1.078,0.889,0.0,0.65,1.89,41.62,,,0.0
2.5,3.63,1.01,5.69,1.31,4.7,1.023,0.882,0.0,0.69,1.96,41.64,,,0.0
2.5500000000000003,3.79,1.05,5.31,1.35,4.86,0.88,0.893,0.0,0.75,2.04,41.67,,,0.0
2.6,3.93,1.09,6.02,1.39,5.02,0.755,0.885,0.0,0.8,2.12,41.7,,,0.0
2.6500000000000004,4.04,1.12,5.63,1.44,5.18,0.622,0.896,0.0,0.86,2.2,41.72,,,0.0
2.7,4.14,1.15,6.33,1.48,5.34,0.562,0.887,0.0,0.91,2.29,41.75,,,0.0
2.75,4.23,1.18,5.96,1.53,5.5,0.51,0.899,0.0,0.97,2.37,41.78,,,0.0
2.8000000000000003,4.33,1.2,6.65,1.57,5.66,0.549,0.887,0.0,1.03,2.46,41.81,,,0.0
2.85,4.44,1.23,6.28,1.62,5.82,0.6,0.898,0.0,1.09,2.55,41.84,,,0.0
2.9000000000000004,4.57,1.27,6.97,1.66,5.98,0.703,0.884,0.0,1.15,2.65,41.87,,,0.0
2.95,4.71,1.31,6.6,1.71,6.14,0.774,0.896,0.0,1.22,2.74,41.9,,,0.0
3.0,4.86,1.35,7.28,1.75,6.3,0.834,0.882,0.0,1.28,2.84,41.93,,,0.0
3.0500000000000003,5.01,1.39,6.92,1.8,6.46,0.829,0.892,0.0,1.35,2.94,41.96,,,0.0
3.1,5.15,1.43,7.6,1.84,6.62,0.798,0.878,0.0,1.42,3.04,41.99,,,0.0
3.1500000000000004,5.26,1.46,7.24,1.88,6.78,0.64,0.891,0.0,1.5,3.14,42.02,,,0.0
3.2,5.37,1.49,7.91,1.93,6.94,0.572,0.877,0.0,1.57,3.25,42.06,,,0.0
