Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.15,0.04,1.76,0.49,1.76,,,1.5,0.0,0.0,40.99,11.04,,0.0
0.05,0.18,0.05,1.76,0.49,1.76,0.182,0.0,1.5,0.0,0.01,40.99,,,0.0
0.1,0.15,0.04,1.76,0.49,1.76,-0.181,0.001,1.5,0.0,0.03,40.99,,,0.0
0.15000000000000002,0.0,0.0,1.77,0.49,1.76,-0.798,0.003,1.5,0.01,0.04,40.99,,,0.0
0.2,0.0,0.0,1.77,0.49,1.77,-0.001,0.005,1.5,0.01,0.06,40.99,,,0.0
0.25,0.14,0.04,1.78,0.49,1.77,0.744,0.01,1.5,0.01,0.07,40.99,,,0.0
0.30000000000000004,0.24,0.07,1.79,0.49,1.77,0.596,0.015,1.5,0.01,0.09,40.99,,,0.0
0.35000000000000003,0.3,0.08,1.8,0.49,1.77,0.346,0.022,1.5,0.01,0.1,40.99,,,0.0
0.4,0.34,0.09,1.82,0.49,1.78,0.186,0.029,1.5,0.02,0.12,41.0,,,0.0
0.45,0.35,0.1,1.85,0.5,1.79,0.084,0.038,1.5,0.02,0.14,41.0,,,0.0
0.5,0.36,0.1,1.88,0.5,1.8,0.02,0.065,1.5,0.03,0.15,41.0,,,0.0
0.55,0.19,0.05,1.92,0.5,1.81,-0.901,0.088,1.5,0.03,0.17,41.01,,,0.0
0.6000000000000001,0.23,0.07,1.97,0.51,1.83,0.219,0.113,1.5,0.04,0.19,41.02,,,0.0
0.65,0.07,0.02,2.02,0.52,1.86,-0.894,0.142,1.5,0.04,0.21,41.03,,,0.0
0.7000000000000001,0.17,0.05,2.08,0.53,1.89,0.527,0.173,1.5,0.04,0.23,41.04,,,0.0
0.75,0.04,0.01,2.15,0.54,1.93,-0.729,0.206,1.5,0.04,0.26,41.06,,,0.0
0.8,0.15,0.04,2.22,0.55,1.97,0.618,0.241,1.5,0.04,0.28,41.08,,,0.0
