Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,41.01,26.05,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,41.0,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,41.0,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,41.0,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,41.0,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,41.0,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,41.0,,,0.0
0.35000000000000003,0.01,0.0,1.26,1.79,6.43,0.06,-4.101,1.5,0.0,0.65,41.0,,,0.0
0.4,0.02,0.01,0.96,1.62,5.82,0.064,-3.373,1.5,0.0,0.66,41.0,,,0.0
0.45,0.01,0.0,0.91,1.48,5.33,-0.081,-2.729,1.5,0.0,0.67,41.0,,,0.0
0.5,0.03,0.01,0.85,1.31,4.71,0.113,-3.447,1.5,0.0,0.68,41.0,,,0.0
0.55,0.0,0.0,0.8,1.09,3.91,-0.135,-4.456,1.5,0.0,0.69,41.0,,,0.0
0.6000000000000001,0.04,0.01,0.75,0.81,2.92,0.201,-5.463,1.5,0.0,0.69,41.0,,,0.0
0.65,0.02,0.0,0.7,0.53,1.92,-0.136,-5.58,1.5,0.0,0.7,41.0,,,0.0
0.7000000000000001,0.06,0.02,0.66,0.34,1.21,0.23,-3.949,1.5,0.0,0.7,41.0,,,0.0
