Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.22,0.06,1.76,0.49,1.76,,,1.5,0.0,0.0,25.99,25.41,,0.0
0.05,0.26,0.07,1.76,0.49,1.76,0.179,0.0,1.5,0.0,0.01,25.99,,,0.0
0.1,0.0,0.0,1.76,0.49,1.76,-1.414,0.001,1.5,0.0,0.03,25.99,,,0.0
0.15000000000000002,0.0,0.0,1.77,0.49,1.76,-0.001,0.002,1.5,0.0,0.04,25.99,,,0.0
0.2,0.2,0.06,1.77,0.49,1.77,1.107,0.005,1.5,0.01,0.06,25.99,,,0.0
0.25,0.36,0.1,1.78,0.49,1.77,0.886,0.009,1.5,0.01,0.07,25.98,,,0.0
0.30000000000000004,0.45,0.13,1.78,0.49,1.77,0.516,0.014,1.5,0.02,0.09,25.98,,,0.0
0.35000000000000003,0.0,0.0,1.8,0.49,1.77,-2.509,0.02,1.5,0.02,0.1,25.99,,,0.0
0.4,0.0,0.0,1.82,0.49,1.78,-0.003,0.028,1.5,0.02,0.12,25.99,,,0.0
0.45,0.06,0.02,1.84,0.5,1.78,0.31,0.036,1.5,0.02,0.14,26.0,,,0.0
0.5,0.1,0.03,1.87,0.5,1.8,0.247,0.061,1.5,0.02,0.15,26.0,,,0.0
0.55,0.13,0.04,1.91,0.5,1.81,0.142,0.081,1.5,0.02,0.17,26.01,,,0.0
0.6000000000000001,0.14,0.04,1.95,0.51,1.83,0.076,0.105,1.5,0.02,0.19,26.02,,,0.0
0.65,0.15,0.04,2.01,0.51,1.85,0.034,0.133,1.5,0.02,0.21,26.03,,,0.0
0.7000000000000001,0.15,0.04,2.06,0.52,1.88,0.008,0.164,1.5,0.03,0.23,26.05,,,0.0
0.75,0.15,0.04,2.13,0.53,1.92,-0.009,0.198,1.5,0.03,0.25,26.06,,,0.0
0.8,0.14,0.04,2.2,0.54,1.96,-0.019,0.232,1.5,0.03,0.28,26.08,,,0.0
0.8500000000000001,0.01,0.0,2.28,0.56,2.01,-0.76,0.269,1.5,0.03,0.3,26.1,,,0.0
0.9,0.11,0.03,2.37,0.57,2.06,0.571,0.306,1.5,0.03,0.33,26.12,,,0.0
0.9500000000000001,0.01,0.0,2.46,0.59,2.13,-0.523,0.342,1.5,0.03,0.36,26.14,,,0.0
1.0,0.1,0.03,2.55,0.61,2.19,0.488,0.377,1.5,0.03,0.39,26.17,,,0.0
1.05,0.01,0.0,2.65,0.63,2.27,-0.507,0.412,1.5,0.03,0.42,26.19,,,0.0
1.1,0.11,0.03,2.75,0.65,2.35,0.563,0.445,1.5,0.04,0.45,26.22,,,0.0
1.1500000000000001,0.0,0.0,2.86,0.68,2.43,-0.602,0.476,1.5,0.04,0.48,26.25,,,0.0
1.2000000000000002,0.13,0.04,2.98,0.7,2.52,0.712,0.506,1.5,0.04,0.52,26.28,,,0.0
1.25,0.03,0.01,3.09,0.73,2.62,-0.581,0.534,1.5,0.04,0.56,26.32,,,0.0
1.3,0.16,0.04,3.21,0.76,2.72,0.731,0.56,1.5,0.04,0.6,26.35,,,0.0
1.35,0.06,0.02,3.34,0.79,2.83,-0.563,0.586,1.5,0.04,0.64,26.39,,,0.0
1.4000000000000001,0.19,0.05,3.46,0.82,2.94,0.743,0.609,1.5,0.04,0.68,26.43,,,0.0
1.4500000000000002,0.09,0.03,3.46,0.84,3.04,-0.545,0.559,1.5,0.04,0.73,26.47,,,0.0
1.5,0.23,0.06,3.27,0.86,3.11,0.758,0.397,1.5,0.05,0.78,26.51,,,0.0
1.55,0.14,0.04,3.72,0.89,3.21,-0.491,0.593,1.5,0.05,0.83,26.56,,,0.0
1.6,0.28,0.08,3.52,0.91,3.29,0.781,0.427,1.5,0.05,0.87,26.6,,,0.0
1.6500000000000001,0.36,0.1,4.0,0.95,3.41,0.431,0.633,1.5,0.06,0.93,26.65,,,0.0
1.7000000000000002,0.62,0.17,3.79,0.97,3.49,1.445,0.451,1.5,0.07,0.98,26.7,,,0.0
1.75,0.87,0.24,4.29,1.0,3.61,1.407,0.667,1.5,0.08,1.04,26.74,,,0.0
1.8,1.02,0.28,4.06,1.03,3.69,0.817,0.469,1.5,0.09,1.1,26.79,,,0.0
