Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
14.35,6.32,29.2,43.78,2.83,31.13
14.4,6.45,30.78,44.12,2.92,31.56
14.45,6.59,29.2,44.44,3.01,31.97
14.5,6.73,30.78,44.77,3.1,32.39
14.55,6.84,29.2,45.08,3.2,32.8
14.6,6.92,30.78,45.41,3.29,33.22
14.65,6.99,29.2,45.73,3.39,33.63
14.7,7.07,30.78,46.05,3.49,34.06
14.75,7.17,29.2,46.36,3.58,34.47
14.8,7.32,30.78,46.68,3.69,34.89
14.85,7.49,29.2,46.99,3.79,35.3
14.9,7.66,30.78,47.31,3.89,35.72
14.95,7.84,29.2,47.61,4.0,36.13
15.0,8.0,30.78,47.93,4.11,36.56
15.05,8.14,29.2,48.22,4.22,36.97
15.1,8.27,30.78,48.53,4.34,37.39
15.15,8.37,29.2,48.83,4.45,37.8
15.2,8.48,30.78,49.13,4.57,38.22
15.25,8.58,29.2,49.43,4.69,38.63
15.3,8.69,30.78,49.73,4.81,39.05
15.35,8.81,29.2,50.02,4.93,39.46
15.4,8.94,30.78,50.32,5.06,39.89
15.45,9.08,29.2,50.6,5.18,40.3
15.5,9.27,30.78,50.9,5.31,40.72
15.55,9.5,29.2,51.18,5.44,41.13
15.6,9.74,30.78,51.47,5.57,41.55
15.65,9.97,29.2,51.74,5.71,41.96
15.7,10.17,30.78,52.02,5.85,42.39
15.75,10.35,29.2,52.29,5.99,42.8
15.8,10.49,30.78,52.57,6.14,43.22
15.85,10.61,29.2,52.83,6.28,43.63
15.9,10.72,30.78,53.11,6.43,44.05
15.95,10.83,29.2,53.37,6.58,44.46
16.0,10.95,30.78,53.64,6.73,44.89
16.05,11.08,29.2,53.9,6.89,45.3
16.1,11.23,30.78,54.17,7.04,45.72
16.15,11.4,29.2,54.42,7.2,46.13
16.2,11.58,30.78,54.68,7.36,46.55
16.25,11.76,29.2,54.93,7.52,46.96
16.3,11.93,30.78,55.19,7.69,47.39
16.35,12.1,29.2,55.43,7.85,47.8
16.4,12.25,30.78,55.68,8.02,48.22
16.45,12.4,29.2,55.92,8.19,48.63
16.5,12.54,30.78,56.17,8.37,49.05
16.55,12.68,29.2,56.41,8.54,49.46
16.6,12.83,30.78,56.65,8.72,49.89
16.65,12.97,29.2,56.89,8.9,50.3
16.7,13.13,30.78,57.13,9.08,50.72
16.75,13.29,29.2,57.35,9.27,51.13
16.8,13.43,30.78,57.59,9.45,51.55
16.85,13.56,29.2,57.81,9.64,51.96
16.9,13.68,30.78,58.05,9.83,52.39
16.95,13.8,29.2,58.27,10.02,52.8
17.0,13.95,30.78,58.5,10.21,53.22
17.05,14.11,29.2,58.71,10.41,53.63
17.1,14.28,30.78,58.94,10.6,54.05
17.15,14.47,29.2,59.15,10.8,54.46
17.2,14.65,30.78,59.37,11.01,54.89
17.25,14.83,29.2,59.58,11.21,55.3
17.3,15.0,30.78,59.79,11.42,55.72
17.35,15.15,29.2,59.99,11.63,56.13
17.4,15.28,30.78,60.2,11.84,56.55
17.45,15.39,29.2,60.4,12.05,56.96
17.5,15.51,30.78,60.61,12.27,57.39
17.55,15.65,29.2,60.8,12.48,57.8
17.6,15.81,30.78,61.01,12.7,58.22
17.65,15.98,29.2,61.2,12.92,58.63
17.7,16.17,30.78,61.4,13.15,59.05
17.75,16.35,29.2,61.58,13.37,59.46
17.8,16.51,30.78,61.77,13.6,59.89
17.85,16.7,29.2,61.95,13.83,60.3
17.9,16.92,30.78,62.14,14.07,60.72
17.95,17.14,29.2,62.32,14.3,61.13
18.0,17.35,29.99,62.49,14.54,61.54
18.05,17.58,29.19,62.66,14.79,61.95
18.1,17.85,30.78,62.83,15.03,62.37
18.15,18.14,29.2,62.99,15.28,62.78
18.2,18.42,30.78,63.16,15.54,63.21
18.25,18.68,29.2,63.31,15.8,63.62
18.3,18.91,30.78,63.47,16.06,64.04
18.35,19.08,29.2,63.62,16.32,64.45
18.4,19.2,30.78,63.78,16.59,64.87
18.45,19.31,29.2,63.92,16.85,65.28
18.5,19.41,30.78,64.07,17.12,65.71
18.55,19.54,29.2,64.21,17.39,66.12
18.6,19.71,30.78,64.36,17.67,66.54
18.65,19.9,29.2,64.5,17.94,66.95
18.7,20.14,30.78,64.64,18.22,67.37
18.75,20.4,29.2,64.77,18.5,67.78
18.8,20.66,30.78,64.91,18.79,68.21
18.85,20.88,29.2,65.03,19.08,68.62
18.9,21.04,30.78,65.16,19.37,69.04
18.95,21.12,29.2,65.28,19.66,69.45
19.0,21.12,30.78,65.41,19.96,69.87
19.05,21.08,29.2,65.53,20.25,70.28
19.1,21.02,30.78,65.66,20.54,70.71
19.15,20.97,29.2,65.78,20.83,71.12
19.2,20.95,30.78,65.91,21.12,71.54
19.25,20.96,29.2,66.03,21.41,71.95
19.3,21.01,30.78,66.16,21.7,72.37
19.35,21.09,29.2,66.28,22.0,72.78
19.4,21.17,30.78,66.41,22.29,73.21
19.45,21.22,28.24,66.51,22.59,73.6
19.5,21.23,28.81,66.61,22.88,74.0
19.55,21.19,24.25,66.68,23.17,74.36
19.6,21.12,21.71,66.7,23.47,74.68
19.65,21.03,20.83,66.72,23.76,74.99
19.7,20.92,19.85,66.73,24.05,75.29
19.75,20.82,18.93,66.72,24.34,75.57
19.8,20.72,17.93,66.7,24.63,75.84
19.85,20.65,16.92,66.68,24.92,76.1
19.9,20.59,15.83,66.64,25.2,76.35
19.95,20.56,14.97,66.59,25.49,76.59
20.0,20.53,14.16,66.54,25.77,76.82
20.05,20.51,13.37,66.47,26.06,77.04
20.1,20.48,12.6,66.39,26.34,77.25
20.15,20.43,11.82,66.31,26.63,77.45
20.2,20.35,11.05,66.21,26.91,77.63
20.25,20.24,10.29,66.1,27.19,77.8
20.3,20.11,9.54,65.98,27.47,77.97
20.35,19.98,8.73,65.86,27.75,78.12
20.4,19.84,7.96,65.72,28.03,78.26
20.45,19.71,7.22,65.58,28.3,78.39
20.5,19.62,6.53,65.43,28.57,78.51
20.55,19.57,5.81,65.27,28.85,78.63
20.6,19.58,5.06,65.1,29.12,78.73
20.65,19.64,4.34,64.91,29.39,78.82
20.7,19.74,3.62,64.72,29.66,78.9
20.75,19.85,2.89,64.51,29.94,78.96
20.8,19.95,2.14,64.3,30.22,79.02
20.85,20.04,1.41,64.07,30.49,79.07
20.9,20.1,0.73,63.83,30.77,79.11
20.95,20.13,0.55,63.57,31.05,79.14
21.0,20.1,0.25,63.31,31.33,79.16
21.05,20.04,0.28,63.05,31.61,79.17
21.1,19.94,0.32,62.78,31.89,79.18
21.15,19.83,0.35,62.51,32.16,79.18
21.2,19.73,0.38,62.24,32.44,79.19
21.25,19.67,0.4,61.97,32.71,79.19
21.3,19.66,0.63,61.7,32.99,79.2
21.35,19.7,0.74,61.43,33.26,79.2
21.4,19.8,0.74,61.15,33.53,79.21
21.45,19.93,0.67,60.88,33.81,79.22
21.5,20.07,0.55,60.61,34.09,79.23
21.55,20.2,0.41,60.33,34.37,79.23
21.6,20.3,0.27,60.05,34.65,79.24
21.65,20.36,0.14,59.77,34.93,79.24
21.7,20.37,0.04,59.48,35.21,79.24
21.75,20.32,0.03,59.2,35.5,79.24
21.8,20.23,0.08,58.92,35.78,79.24
21.85,20.1,0.11,58.64,36.06,79.24
21.9,19.96,0.12,58.36,36.34,79.25
21.95,19.82,0.11,58.09,36.61,79.25
22.0,19.74,0.09,57.81,36.89,79.25
22.05,19.73,0.07,57.54,37.16,79.25
22.1,19.8,0.05,57.26,37.43,79.25
22.15,19.92,0.03,56.99,37.71,79.25
22.2,20.08,0.01,56.71,37.99,79.25
22.25,20.26,0.0,56.43,38.27,79.25
22.3,20.43,0.01,56.14,38.55,79.25
22.35,20.54,0.02,55.86,38.84,79.25
22.4,20.58,0.0,55.57,39.12,79.25
22.45,20.52,0.0,55.29,39.41,79.25
22.5,20.39,0.0,55.0,39.69,79.25
22.55,20.22,0.0,54.72,39.97,79.25
22.6,20.02,0.0,54.44,40.25,79.25
22.65,19.84,0.0,54.17,40.53,79.25
22.7,19.7,0.0,53.89,40.8,79.25
22.75,19.62,0.0,53.62,41.08,79.25
22.8,19.6,0.0,53.35,41.35,79.25
22.85,19.66,0.0,53.07,41.62,79.25
22.9,19.77,0.0,52.8,41.9,79.25
22.95,19.91,0.0,52.52,42.17,79.25
23.0,20.06,0.0,52.25,42.45,79.25
23.05,20.21,0.0,51.97,42.73,79.25
23.1,20.31,0.0,51.68,43.01,79.25
23.15,20.35,0.0,51.4,43.29,79.25
23.2,20.3,0.0,51.12,43.58,79.25
23.25,20.19,25.08,51.21,43.86,79.62
23.3,20.02,25.12,51.3,44.14,79.99
23.35,19.85,28.9,51.43,44.41,80.4
23.4,19.69,30.81,51.58,44.69,80.82
23.45,19.59,29.14,51.71,44.96,81.23
23.5,19.55,30.84,51.87,45.23,81.66
23.55,19.58,29.11,52.01,45.5,82.07
23.6,19.67,30.86,52.16,45.78,82.49
23.65,19.78,29.13,52.3,46.05,82.91
23.7,19.91,30.85,52.45,46.33,83.33
23.75,20.02,29.15,52.58,46.6,83.74
23.8,20.12,30.84,52.73,46.88,84.17
23.85,20.19,29.16,52.86,47.16,84.58
23.9,20.2,30.82,53.0,47.44,85.0
23.95,20.16,29.17,53.13,47.72,85.41
24.0,20.07,30.82,53.28,48.0,85.83
24.05,19.95,29.17,53.41,48.28,86.24
24.1,19.83,30.81,53.55,48.56,86.67
24.15,19.71,29.17,53.69,48.83,87.08
24.2,19.62,30.81,53.84,49.1,87.5
24.25,19.59,29.18,53.98,49.38,87.91
24.3,19.62,30.81,54.13,49.65,88.33
24.35,19.7,29.18,54.27,49.92,88.74
24.4,19.83,30.8,54.41,50.2,89.17
24.45,19.99,29.18,54.55,50.47,89.58
24.5,20.15,30.8,54.69,50.75,90.0
24.55,20.29,29.18,54.82,51.03,90.41
24.6,20.39,30.8,54.96,51.32,90.83
24.65,20.42,29.18,55.09,51.6,91.24
24.7,20.39,30.8,55.23,51.88,91.67
24.75,20.29,29.19,55.35,52.16,92.08
24.8,20.14,30.8,55.5,52.45,92.5
24.85,19.97,29.19,55.63,52.72,92.91
24.9,19.81,30.79,55.78,53.0,93.33
24.95,19.68,29.19,55.91,53.27,93.74
25.0,19.6,30.79,56.06,53.55,94.17
25.05,19.6,29.19,56.2,53.82,94.58
25.1,19.67,30.79,56.35,54.09,95.0
25.15,19.8,29.19,56.49,54.36,95.41
25.2,19.98,30.79,56.63,54.64,95.83
25.25,20.16,29.19,56.76,54.92,96.24
25.3,20.33,30.79,56.91,55.2,96.66
25.35,20.44,29.19,57.03,55.49,97.07
25.4,20.49,30.79,57.17,55.77,97.5
25.45,20.45,29.19,57.3,56.05,97.91
25.5,20.34,30.79,57.44,56.34,98.33
25.55,20.17,29.19,57.57,56.62,98.74
25.6,19.97,30.79,57.71,56.9,99.16
25.65,19.78,29.19,57.85,57.17,99.57
25.7,19.62,30.79,58.0,57.45,100.0
25.75,19.53,29.2,58.13,57.72,100.41
25.8,19.52,30.79,58.29,57.99,100.83
25.85,19.59,29.2,58.43,58.26,101.24
25.9,19.72,30.79,58.58,58.53,101.66
25.95,19.87,29.2,58.71,58.81,102.07
26.0,20.03,30.79,58.86,59.09,102.5
26.05,20.16,29.2,58.99,59.36,102.91
26.1,20.24,30.79,59.13,59.65,103.33
26.15,20.25,29.2,59.26,59.93,103.74
26.2,20.19,30.79,59.4,60.21,104.16
26.25,20.08,29.2,59.53,60.49,104.57
26.3,19.93,30.78,59.68,60.76,105.0
26.35,19.77,29.2,59.81,61.04,105.41
26.4,19.64,30.78,59.96,61.31,105.83
26.45,19.56,29.2,60.1,61.59,106.24
26.5,19.57,30.78,60.25,61.86,106.66
26.55,19.65,29.2,60.39,62.13,107.07
26.6,19.81,30.78,60.54,62.4,107.5
26.65,20.0,29.2,60.67,62.68,107.91
26.7,20.19,30.78,60.81,62.96,108.33
26.75,20.37,29.2,60.94,63.24,108.74
26.8,20.5,30.78,61.08,63.53,109.16
26.85,20.55,29.2,61.21,63.81,109.57
26.9,20.52,30.78,61.34,64.1,110.0
26.95,20.41,29.2,61.47,64.38,110.41
27.0,20.25,30.78,61.61,64.66,110.83
27.05,20.08,29.2,61.74,64.94,111.24
27.1,19.9,30.78,61.89,65.22,111.66
27.15,19.72,29.2,62.02,65.49,112.07
27.2,19.58,30.78,62.17,65.77,112.5
27.25,19.51,29.2,62.31,66.04,112.91
27.3,19.52,30.78,62.46,66.31,113.33
27.35,19.61,29.2,62.6,66.58,113.74
27.4,19.76,30.78,62.75,66.85,114.16
27.45,19.94,29.2,62.89,67.13,114.57
27.5,20.12,30.78,63.03,67.41,115.0
27.55,20.25,29.2,63.16,67.69,115.41
27.6,20.31,30.78,63.3,67.97,115.83
27.65,20.32,29.2,63.43,68.25,116.24
27.7,20.28,30.78,63.57,68.54,116.66
27.75,20.21,29.2,63.7,68.82,117.07
27.8,20.12,30.78,63.84,69.1,117.5
27.85,20.02,29.2,63.97,69.38,117.91
27.9,19.93,30.78,64.12,69.65,118.33
27.95,19.85,29.2,64.25,69.93,118.74
28.0,19.8,30.78,64.4,70.2,119.16
28.05,19.79,29.2,64.54,70.48,119.57
28.1,19.84,30.78,64.68,70.75,120.0
28.15,19.93,29.2,64.82,71.03,120.41
28.2,20.05,30.78,64.96,71.31,120.83
28.25,20.18,29.2,65.09,71.59,121.24
28.3,20.29,30.78,65.24,71.87,121.66
28.35,20.35,29.2,65.36,72.15,122.07
28.4,20.34,30.78,65.5,72.43,122.5
28.45,20.27,29.2,65.63,72.72,122.91
28.5,20.16,30.78,65.77,73.0,123.33
28.55,20.04,29.2,65.91,73.28,123.74
28.6,19.92,30.78,66.05,73.55,124.16
28.65,19.85,29.2,66.19,73.83,124.57
28.7,19.8,30.78,66.33,74.1,125.0
28.75,19.79,29.2,66.47,74.38,125.41
28.8,19.82,30.78,66.62,74.65,125.83
