Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
14.35,0.0,0.0,16.01,0.2,0.73
14.4,0.0,0.0,16.01,0.2,0.73
14.45,0.0,0.0,16.01,0.2,0.73
14.5,0.0,0.0,16.01,0.2,0.73
14.55,0.0,0.0,16.01,0.2,0.73
14.6,0.0,0.0,16.01,0.2,0.73
14.65,0.0,0.0,16.01,0.2,0.73
14.7,0.0,0.0,16.01,0.2,0.73
14.75,0.0,0.0,16.01,0.2,0.73
14.8,0.0,0.0,16.01,0.2,0.73
14.85,0.0,0.0,16.01,0.2,0.73
14.9,0.0,0.0,16.01,0.2,0.73
14.95,0.0,0.0,16.01,0.2,0.73
15.0,0.0,0.0,16.01,0.2,0.73
15.05,0.0,0.0,16.01,0.2,0.73
15.1,0.0,0.0,16.01,0.2,0.73
15.15,0.0,0.0,16.01,0.2,0.73
15.2,0.0,0.0,16.01,0.2,0.73
15.25,0.0,0.0,16.01,0.2,0.73
15.3,0.0,0.0,16.01,0.2,0.73
15.35,0.0,0.0,16.01,0.2,0.73
15.4,0.0,0.0,16.01,0.2,0.73
15.45,0.0,0.0,16.01,0.2,0.73
15.5,0.0,0.0,16.01,0.2,0.73
15.55,0.0,0.0,16.01,0.2,0.73
15.6,0.0,0.0,16.01,0.2,0.73
15.65,0.0,0.0,16.01,0.2,0.73
15.7,0.0,0.0,16.01,0.2,0.73
15.75,0.0,0.0,16.01,0.2,0.73
15.8,0.0,0.0,16.01,0.2,0.73
15.85,0.0,0.0,16.01,0.2,0.73
15.9,0.0,0.0,16.01,0.2,0.73
15.95,0.0,0.0,16.01,0.2,0.73
16.0,0.0,0.0,16.01,0.2,0.73
16.05,0.0,0.0,16.01,0.2,0.73
16.1,0.0,0.0,16.01,0.2,0.73
16.15,0.0,0.0,16.01,0.2,0.73
16.2,0.0,0.0,16.01,0.2,0.73
16.25,0.0,0.0,16.01,0.2,0.73
16.3,0.0,0.0,16.01,0.2,0.73
16.35,0.0,0.0,16.01,0.2,0.73
16.4,0.0,0.0,16.01,0.2,0.73
16.45,0.0,0.0,16.01,0.2,0.73
16.5,0.0,0.0,16.01,0.2,0.73
16.55,0.0,0.0,16.01,0.2,0.73
16.6,0.0,0.0,16.01,0.2,0.73
16.65,0.0,0.0,16.01,0.2,0.73
16.7,0.0,0.0,16.01,0.2,0.73
16.75,0.0,0.0,16.01,0.2,0.73
16.8,0.0,0.0,16.01,0.2,0.73
16.85,0.0,0.0,16.01,0.2,0.73
16.9,0.0,0.0,16.01,0.2,0.73
16.95,0.0,0.0,16.01,0.2,0.73
17.0,0.0,0.0,16.01,0.2,0.73
17.05,0.0,0.0,16.01,0.2,0.73
17.1,0.0,0.0,16.01,0.2,0.73
17.15,0.0,0.0,16.01,0.2,0.73
17.2,0.0,0.0,16.01,0.2,0.73
17.25,0.0,0.0,16.01,0.2,0.73
17.3,0.0,0.0,16.01,0.2,0.73
17.35,0.0,0.0,16.01,0.2,0.73
17.4,0.0,0.0,16.01,0.2,0.73
17.45,0.0,0.0,16.01,0.2,0.73
17.5,0.0,0.0,16.01,0.2,0.73
17.55,0.0,0.0,16.01,0.2,0.73
17.6,0.0,0.0,16.01,0.2,0.73
17.65,0.0,0.0,16.01,0.2,0.73
17.7,0.0,0.0,16.01,0.2,0.73
17.75,0.0,0.0,16.01,0.2,0.73
17.8,0.0,0.0,16.01,0.2,0.73
17.85,0.0,0.0,16.01,0.2,0.73
17.9,0.0,0.0,16.01,0.2,0.73
17.95,0.0,0.0,16.01,0.2,0.73
18.0,0.0,0.0,16.01,0.2,0.73
18.05,0.0,0.0,16.01,0.2,0.73
18.1,0.0,0.0,16.01,0.2,0.73
18.15,0.0,0.0,16.01,0.2,0.73
18.2,0.0,0.0,16.01,0.2,0.73
18.25,0.0,0.0,16.01,0.2,0.73
18.3,0.0,0.0,16.01,0.2,0.73
18.35,0.0,0.0,16.01,0.2,0.73
18.4,0.0,0.0,16.01,0.2,0.73
18.45,0.0,0.0,16.01,0.2,0.73
18.5,0.0,0.0,16.01,0.2,0.73
18.55,0.0,0.0,16.01,0.2,0.73
18.6,0.0,0.0,16.01,0.2,0.73
18.65,0.0,0.0,16.01,0.2,0.73
18.7,0.0,0.0,16.01,0.2,0.73
18.75,0.0,0.0,16.01,0.2,0.73
18.8,0.0,0.0,16.01,0.2,0.73
18.85,0.0,0.0,16.01,0.2,0.73
18.9,0.0,0.0,16.01,0.2,0.73
18.95,0.0,0.0,16.01,0.2,0.73
19.0,0.0,0.0,16.01,0.2,0.73
19.05,0.0,0.0,16.01,0.2,0.73
19.1,0.0,0.0,16.01,0.2,0.73
19.15,0.0,0.0,16.01,0.2,0.73
19.2,0.0,0.0,16.01,0.2,0.73
19.25,0.0,0.0,16.01,0.2,0.73
19.3,0.0,0.0,16.01,0.2,0.73
19.35,0.0,0.0,16.01,0.2,0.73
19.4,0.0,0.0,16.01,0.2,0.73
19.45,0.0,0.0,16.01,0.2,0.73
19.5,0.0,0.0,16.01,0.2,0.73
19.55,0.0,0.0,16.01,0.2,0.73
19.6,0.0,0.0,16.01,0.2,0.73
19.65,0.0,0.0,16.01,0.2,0.73
19.7,0.0,0.0,16.01,0.2,0.73
19.75,0.0,0.0,16.01,0.2,0.73
19.8,0.0,0.0,16.01,0.2,0.73
19.85,0.0,0.0,16.01,0.2,0.73
19.9,0.0,0.0,16.01,0.2,0.73
19.95,0.0,0.0,16.01,0.2,0.73
20.0,0.0,0.0,16.01,0.2,0.73
20.05,0.0,0.0,16.01,0.2,0.73
20.1,0.0,0.0,16.01,0.2,0.73
20.15,0.0,0.0,16.01,0.2,0.73
20.2,0.0,0.0,16.01,0.2,0.73
20.25,0.0,0.0,16.01,0.2,0.73
20.3,0.0,0.0,16.01,0.2,0.73
20.35,0.0,0.0,16.01,0.2,0.73
20.4,0.0,0.0,16.01,0.2,0.73
20.45,0.0,0.0,16.01,0.2,0.73
20.5,0.0,0.0,16.01,0.2,0.73
20.55,0.0,0.0,16.01,0.2,0.73
20.6,0.0,0.0,16.01,0.2,0.73
20.65,0.0,0.0,16.01,0.2,0.73
20.7,0.0,0.0,16.01,0.2,0.73
20.75,0.0,0.0,16.01,0.2,0.73
20.8,0.0,0.0,16.01,0.2,0.73
20.85,0.0,0.0,16.01,0.2,0.73
20.9,0.0,0.0,16.01,0.2,0.73
20.95,0.0,0.0,16.01,0.2,0.73
21.0,0.0,0.0,16.01,0.2,0.73
21.05,0.0,0.0,16.01,0.2,0.73
21.1,0.0,0.0,16.01,0.2,0.73
21.15,0.0,0.0,16.01,0.2,0.73
21.2,0.0,0.0,16.01,0.2,0.73
21.25,0.0,0.0,16.01,0.2,0.73
21.3,0.0,0.0,16.01,0.2,0.73
21.35,0.0,0.0,16.01,0.2,0.73
21.4,0.0,0.0,16.01,0.2,0.73
21.45,0.0,0.0,16.01,0.2,0.73
21.5,0.0,0.0,16.01,0.2,0.73
21.55,0.0,0.0,16.01,0.2,0.73
21.6,0.0,0.0,16.01,0.2,0.73
21.65,0.0,0.0,16.01,0.2,0.73
21.7,0.0,0.0,16.01,0.2,0.73
21.75,0.0,0.0,16.01,0.2,0.73
21.8,0.0,0.0,16.01,0.2,0.73
21.85,0.0,0.0,16.01,0.2,0.73
21.9,0.0,0.0,16.01,0.2,0.73
21.95,0.01,0.0,16.01,0.2,0.73
22.0,0.01,0.0,16.01,0.2,0.73
22.05,0.01,0.0,16.01,0.2,0.73
22.1,0.01,0.0,16.01,0.2,0.73
22.15,0.01,0.0,16.01,0.2,0.73
22.2,0.01,0.0,16.01,0.2,0.73
22.25,0.0,0.0,16.01,0.2,0.73
22.3,0.0,0.0,16.01,0.2,0.73
22.35,0.0,0.0,16.01,0.2,0.73
22.4,0.0,0.0,16.01,0.2,0.73
22.45,0.0,0.0,16.01,0.2,0.73
22.5,0.0,0.0,16.01,0.2,0.73
22.55,0.0,0.0,16.01,0.2,0.73
22.6,0.0,0.0,16.01,0.2,0.73
22.65,0.0,0.0,16.01,0.2,0.73
22.7,0.0,0.0,16.01,0.2,0.73
22.75,0.0,0.0,16.01,0.2,0.73
22.8,0.0,0.0,16.01,0.2,0.73
22.85,0.0,0.0,16.01,0.2,0.73
22.9,0.0,0.0,16.01,0.2,0.73
22.95,0.0,0.0,16.01,0.2,0.73
23.0,0.0,0.0,16.01,0.2,0.73
23.05,0.0,0.0,16.01,0.2,0.73
23.1,0.0,0.0,16.01,0.2,0.73
23.15,0.0,0.0,16.01,0.2,0.73
23.2,0.0,0.0,16.01,0.2,0.73
23.25,0.0,0.0,16.01,0.2,0.73
23.3,0.0,0.0,16.01,0.2,0.73
23.35,0.0,0.0,16.01,0.2,0.73
23.4,0.0,0.0,16.01,0.2,0.73
23.45,0.0,0.0,16.01,0.2,0.73
23.5,0.0,0.0,16.01,0.2,0.73
23.55,0.0,0.0,16.01,0.2,0.73
23.6,0.0,0.0,16.01,0.2,0.73
23.65,0.0,0.0,16.01,0.2,0.73
23.7,0.0,0.0,16.01,0.2,0.73
23.75,0.0,0.0,16.01,0.2,0.73
23.8,0.0,0.0,16.01,0.2,0.73
23.85,0.0,0.0,16.01,0.2,0.73
23.9,0.0,0.0,16.01,0.2,0.73
23.95,0.0,0.0,16.01,0.2,0.73
24.0,0.0,0.0,16.01,0.2,0.73
24.05,0.0,0.0,16.01,0.2,0.73
24.1,0.0,0.0,16.01,0.2,0.73
24.15,0.0,0.0,16.01,0.2,0.73
24.2,0.0,0.0,16.01,0.2,0.73
24.25,0.0,0.0,16.01,0.2,0.73
24.3,1.39,0.0,15.99,0.22,0.73
24.35,2.27,18.98,16.23,0.24,1.0
24.4,3.15,20.89,16.48,0.28,1.28
24.45,3.57,19.1,16.7,0.33,1.55
24.5,3.73,20.89,16.93,0.38,1.84
24.55,3.79,19.09,17.15,0.44,2.11
24.6,3.76,20.89,17.39,0.49,2.39
24.65,3.78,19.09,17.6,0.54,2.66
24.7,3.89,20.89,17.84,0.59,2.95
24.75,4.13,19.1,18.05,0.65,3.22
24.8,4.52,20.89,18.28,0.71,3.51
24.85,4.99,19.1,18.48,0.78,3.78
24.9,5.42,20.89,18.69,0.85,4.06
24.95,5.78,19.1,18.88,0.93,4.33
25.0,6.06,20.89,19.09,1.01,4.62
25.05,6.26,19.1,19.27,1.1,4.89
25.1,6.41,20.89,19.47,1.18,5.17
25.15,6.54,19.1,19.65,1.27,5.44
25.2,6.66,20.89,19.84,1.37,5.73
25.25,6.81,19.1,20.02,1.46,6.0
25.3,6.99,20.89,20.21,1.55,6.28
25.35,7.2,19.1,20.38,1.65,6.55
25.4,7.43,20.89,20.56,1.76,6.84
25.45,7.67,19.1,20.73,1.86,7.11
25.5,7.91,20.89,20.9,1.97,7.39
25.55,8.13,19.1,21.06,2.08,7.66
25.6,8.34,20.89,21.23,2.19,7.95
25.65,8.53,19.1,21.39,2.31,8.22
25.7,8.71,20.89,21.55,2.43,8.5
25.75,8.89,19.1,21.7,2.56,8.77
25.8,9.06,20.89,21.86,2.68,9.06
25.85,9.23,19.1,22.0,2.81,9.33
25.9,9.4,20.89,22.16,2.94,9.62
25.95,9.58,19.1,22.3,3.07,9.89
26.0,9.76,20.89,22.45,3.2,10.17
26.05,9.95,19.1,22.58,3.34,10.44
26.1,10.14,20.89,22.73,3.48,10.73
26.15,10.32,19.1,22.86,3.62,11.0
26.2,10.51,20.89,23.0,3.77,11.28
26.25,10.69,19.1,23.12,3.91,11.55
26.3,10.84,20.89,23.25,4.06,11.84
26.35,10.94,19.1,23.37,4.22,12.11
26.4,11.0,20.89,23.51,4.37,12.39
26.45,11.06,19.1,23.62,4.52,12.66
26.5,11.13,20.89,23.76,4.68,12.95
26.55,11.22,19.1,23.87,4.83,13.22
26.6,11.34,20.89,24.0,4.99,13.5
26.65,11.49,19.1,24.11,5.15,13.77
26.7,11.66,20.89,24.24,5.31,14.06
26.75,11.8,19.1,24.34,5.47,14.33
26.8,11.91,20.89,24.46,5.64,14.61
26.85,12.01,19.1,24.57,5.8,14.88
26.9,12.1,20.89,24.69,5.97,15.17
26.95,12.19,19.1,24.79,6.14,15.44
27.0,12.28,20.89,24.9,6.31,15.73
27.05,12.38,19.1,25.0,6.48,16.0
27.1,12.5,20.89,25.12,6.65,16.28
27.15,12.65,19.1,25.21,6.83,16.55
27.2,12.8,20.89,25.32,7.0,16.84
27.25,12.97,19.1,25.41,7.18,17.11
27.3,13.13,20.89,25.51,7.37,17.39
27.35,13.29,19.1,25.6,7.55,17.66
27.4,13.43,20.89,25.7,7.73,17.95
27.45,13.57,19.1,25.78,7.92,18.22
27.5,13.69,20.89,25.88,8.11,18.5
27.55,13.8,19.1,25.96,8.3,18.77
27.6,13.91,20.89,26.05,8.5,19.06
27.65,14.05,19.1,26.13,8.69,19.33
27.7,14.21,20.89,26.22,8.89,19.61
27.75,14.38,19.1,26.29,9.08,19.88
27.8,14.55,20.89,26.37,9.29,20.17
27.85,14.73,19.1,26.44,9.49,20.44
27.9,14.9,20.89,26.52,9.7,20.73
27.95,15.05,19.1,26.58,9.9,21.0
28.0,15.2,20.89,26.66,10.11,21.28
28.05,15.33,19.1,26.71,10.33,21.55
28.1,15.46,20.89,26.79,10.54,21.84
28.15,15.59,19.1,26.84,10.76,22.11
28.2,15.71,20.89,26.91,10.97,22.39
28.25,15.83,19.1,26.96,11.19,22.66
28.3,15.99,20.89,27.02,11.41,22.95
28.35,16.19,19.1,27.07,11.64,23.22
28.4,16.42,20.89,27.13,11.86,23.5
28.45,16.66,19.1,27.17,12.09,23.77
28.5,16.87,20.89,27.22,12.33,24.06
28.55,17.04,19.1,27.25,12.56,24.33
28.6,17.19,20.89,27.3,12.8,24.61
28.65,17.32,19.1,27.33,13.04,24.88
28.7,17.46,20.89,27.38,13.28,25.17
28.75,17.61,19.1,27.4,13.53,25.44
28.8,17.77,20.89,27.44,13.77,25.72
