Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
17.35,19.78,20.08,19.99,26.29,67.74,73.64,5.494,5.553,-0.611,0.0,0.0,,
17.4,19.68,19.91,19.99,26.29,68.01,73.92,5.467,5.553,-0.556,0.0,0.0,,
17.45,19.62,20.08,19.99,26.29,68.29,74.2,5.45,5.553,-0.333,0.0,0.0,,
17.5,19.61,19.91,19.99,26.3,68.56,74.47,5.447,5.553,-0.056,0.0,0.0,,
17.55,19.64,20.08,19.99,26.3,68.83,74.75,5.456,5.553,0.167,0.0,0.0,,
17.6,19.71,19.91,19.99,26.31,69.11,75.03,5.475,5.553,0.389,0.0,0.0,,
17.65,19.8,20.08,19.99,26.31,69.38,75.31,5.5,5.553,0.5,0.0,0.0,,
17.7,19.88,19.91,19.99,26.31,69.66,75.58,5.522,5.553,0.444,0.0,0.0,,
17.75,19.97,20.08,19.99,26.32,69.93,75.86,5.547,5.553,0.5,0.0,0.0,,
17.8,20.04,19.91,19.99,26.31,70.21,76.14,5.567,5.553,0.389,0.0,0.0,,
17.85,20.1,20.08,19.99,26.31,70.49,76.42,5.583,5.553,0.333,0.0,0.0,,
17.9,20.12,19.91,19.99,26.31,70.77,76.69,5.589,5.553,0.111,0.0,0.0,,
17.95,20.12,20.08,19.99,26.31,71.05,76.97,5.589,5.553,0.0,0.0,0.0,,
18.0,20.09,19.91,19.99,26.31,71.33,77.25,5.581,5.553,-0.167,0.0,0.0,,
18.05,20.04,20.08,19.99,26.31,71.61,77.53,5.567,5.553,-0.278,0.0,0.0,,
18.1,19.96,19.91,19.99,26.31,71.88,77.81,5.544,5.553,-0.444,0.0,0.0,,
18.15,19.88,20.08,19.99,26.31,72.16,78.08,5.522,5.553,-0.444,0.0,0.0,,
18.2,19.8,19.91,19.99,26.31,72.44,78.36,5.5,5.553,-0.444,0.0,0.0,,
18.25,19.76,20.08,19.99,26.31,72.71,78.64,5.489,5.553,-0.222,0.0,0.0,,
18.3,19.75,19.91,19.99,26.32,72.99,78.92,5.486,5.553,-0.056,0.0,0.0,,
18.35,19.8,20.08,19.99,26.32,73.26,79.19,5.5,5.553,0.278,0.0,0.0,,
18.4,19.88,19.91,19.99,26.32,73.54,79.47,5.522,5.553,0.444,0.0,0.0,,
18.45,19.99,20.08,19.99,26.32,73.81,79.75,5.553,5.553,0.611,0.0,0.0,,
18.5,20.11,19.91,19.99,26.32,74.09,80.03,5.586,5.553,0.667,0.0,0.0,,
18.55,20.23,20.08,19.99,26.32,74.37,80.31,5.619,5.553,0.667,0.0,0.0,,
18.6,20.31,19.91,19.99,26.31,74.65,80.58,5.642,5.553,0.444,0.0,0.0,,
18.65,20.34,20.08,19.99,26.31,74.94,80.86,5.65,5.553,0.167,0.0,0.0,,
18.7,20.32,19.99,20.0,26.31,75.22,81.14,5.644,5.556,-0.111,0.056,0.0,,
18.75,20.25,20.08,20.0,26.3,75.5,81.42,5.625,5.556,-0.389,0.0,0.0,,
18.8,20.16,19.91,20.0,26.3,75.78,81.69,5.6,5.556,-0.5,0.0,0.0,,
18.85,20.05,20.08,20.0,26.3,76.06,81.97,5.569,5.556,-0.611,0.0,0.0,,
18.9,19.95,19.91,20.0,26.3,76.34,82.25,5.542,5.556,-0.556,0.0,0.0,,
18.95,19.86,20.08,20.0,26.3,76.61,82.53,5.517,5.556,-0.5,0.0,0.0,,
19.0,19.8,19.91,20.0,26.3,76.89,82.81,5.5,5.556,-0.333,0.0,0.0,,
19.05,19.79,20.08,20.0,26.31,77.16,83.08,5.497,5.556,-0.056,0.0,0.0,,
19.1,19.83,19.91,20.0,26.31,77.44,83.36,5.508,5.556,0.222,0.0,0.0,,
19.15,19.91,20.08,20.0,26.31,77.71,83.64,5.531,5.556,0.444,0.0,0.0,,
19.2,20.02,19.91,19.99,26.31,77.99,83.92,5.561,5.553,0.611,-0.056,0.0,,
19.25,20.13,20.08,19.99,26.31,78.27,84.19,5.592,5.553,0.611,0.0,0.0,,
19.3,20.22,19.91,19.99,26.31,78.55,84.47,5.617,5.553,0.5,0.0,0.0,,
19.35,20.27,20.08,19.99,26.3,78.83,84.75,5.631,5.553,0.278,0.0,0.0,,
19.4,20.26,19.91,19.99,26.3,79.11,85.03,5.628,5.553,-0.056,0.0,0.0,,
19.45,20.21,20.08,19.99,26.3,79.4,85.31,5.614,5.553,-0.278,0.0,0.0,,
19.5,20.12,19.91,19.99,26.29,79.68,85.58,5.589,5.553,-0.5,0.0,0.0,,
19.55,20.01,20.08,19.99,26.29,79.95,85.86,5.558,5.553,-0.611,0.0,0.0,,
19.6,19.89,19.91,19.99,26.29,80.23,86.14,5.525,5.553,-0.667,0.0,0.0,,
19.65,19.78,20.08,19.99,26.3,80.51,86.42,5.494,5.553,-0.611,0.0,0.0,,
19.7,19.69,19.91,19.99,26.3,80.78,86.69,5.469,5.553,-0.5,0.0,0.0,,
19.75,19.64,20.08,19.99,26.31,81.05,86.97,5.456,5.553,-0.278,0.0,0.0,,
19.8,19.64,19.91,19.99,26.31,81.33,87.25,5.456,5.553,0.0,0.0,0.0,,
19.85,19.69,20.08,19.99,26.31,81.6,87.53,5.469,5.553,0.278,0.0,0.0,,
19.9,19.77,19.91,19.99,26.32,81.87,87.8,5.492,5.553,0.444,0.0,0.0,,
19.95,19.87,20.08,19.99,26.32,82.15,88.08,5.519,5.553,0.556,0.0,0.0,,
20.0,19.96,19.91,19.99,26.32,82.42,88.36,5.544,5.553,0.5,0.0,0.0,,
20.05,20.04,20.08,19.99,26.32,82.7,88.64,5.567,5.553,0.444,0.0,0.0,,
20.1,20.11,19.91,19.99,26.32,82.98,88.92,5.586,5.553,0.389,0.0,0.0,,
20.15,20.15,20.08,19.99,26.32,83.26,89.19,5.597,5.553,0.222,0.0,0.0,,START
20.2,20.15,19.73,19.98,26.31,83.54,89.47,5.597,5.55,0.0,-0.056,0.0,,
20.25,20.11,16.75,19.64,26.29,83.82,89.73,5.586,5.456,-0.222,-1.889,0.0,,
20.3,20.04,14.74,19.13,26.24,84.1,89.95,5.567,5.314,-0.389,-2.833,0.0,,
20.35,19.96,14.49,18.57,26.18,84.38,90.17,5.544,5.158,-0.444,-3.111,0.0,,
20.4,19.88,14.11,17.99,26.12,84.65,90.39,5.522,4.997,-0.444,-3.222,0.0,,
20.45,19.82,13.64,17.34,26.05,84.93,90.6,5.506,4.817,-0.333,-3.611,0.0,,
20.5,19.77,13.1,16.66,25.98,85.2,90.8,5.492,4.628,-0.278,-3.778,0.0,,
20.55,19.75,12.5,15.91,25.91,85.48,91.0,5.486,4.419,-0.111,-4.167,0.0,,
20.6,19.76,11.87,15.1,25.82,85.75,91.19,5.489,4.194,0.056,-4.5,0.0,,
20.65,19.81,11.22,14.22,25.73,86.03,91.37,5.503,3.95,0.278,-4.889,0.0,,
20.7,19.88,10.7,13.31,25.63,86.3,91.55,5.522,3.697,0.389,-5.056,0.0,,
20.75,19.97,10.06,12.64,25.53,86.58,91.73,5.547,3.511,0.5,-3.722,0.0,,
20.8,20.06,9.46,12.12,25.41,86.86,91.89,5.572,3.367,0.5,-2.889,0.0,,
20.85,20.14,8.84,11.55,25.29,87.14,92.04,5.594,3.208,0.444,-3.167,0.0,,
20.9,20.21,8.22,10.96,25.16,87.42,92.19,5.614,3.044,0.389,-3.278,0.0,,
20.95,20.25,7.58,10.36,25.01,87.7,92.33,5.625,2.878,0.222,-3.333,0.0,,
21.0,20.25,6.94,9.74,24.86,87.98,92.45,5.625,2.706,0.0,-3.444,0.0,,
21.05,20.21,6.29,9.12,24.69,88.26,92.57,5.614,2.533,-0.222,-3.444,0.0,,
21.1,20.14,5.63,8.49,24.52,88.54,92.68,5.594,2.358,-0.389,-3.5,0.0,,
21.15,20.04,4.96,7.87,24.34,88.82,92.78,5.567,2.186,-0.556,-3.444,0.0,,
21.2,19.93,4.29,7.23,24.15,89.1,92.87,5.536,2.008,-0.611,-3.556,0.0,,
21.25,19.83,3.61,6.58,23.96,89.37,92.95,5.508,1.828,-0.556,-3.611,0.0,,
21.3,19.75,2.93,5.93,23.75,89.65,93.02,5.486,1.647,-0.444,-3.611,0.0,,
21.35,19.69,2.25,5.27,23.54,89.92,93.08,5.469,1.464,-0.333,-3.667,0.0,,
21.4,19.66,1.58,4.61,23.32,90.2,93.13,5.461,1.281,-0.167,-3.667,0.0,,
21.45,19.63,0.56,3.9,23.05,90.47,93.13,5.453,1.083,-0.167,-3.944,0.0,,
21.5,19.61,0.8,3.29,22.78,90.74,93.14,5.447,0.914,-0.111,-3.389,0.0,,
21.55,19.58,0.89,2.75,22.51,91.01,93.15,5.439,0.764,-0.167,-3.0,0.0,,
21.6,19.53,0.86,2.27,22.24,91.28,93.16,5.425,0.631,-0.278,-2.667,0.0,,
21.65,19.46,0.76,1.85,21.97,91.55,93.17,5.406,0.514,-0.389,-2.333,0.0,,
21.7,19.36,0.61,1.48,21.71,91.82,93.18,5.378,0.411,-0.556,-2.056,0.0,,
21.75,19.25,0.45,1.17,21.44,92.09,93.19,5.347,0.325,-0.611,-1.722,0.0,,
21.8,19.12,0.29,0.9,21.18,92.36,93.19,5.311,0.25,-0.722,-1.5,0.0,,
21.85,18.98,0.16,0.7,20.92,92.62,93.19,5.272,0.194,-0.778,-1.111,0.0,,
21.9,18.84,0.06,0.54,20.66,92.89,93.2,5.233,0.15,-0.778,-0.889,0.0,,
21.95,18.72,0.07,0.49,20.4,93.15,93.2,5.2,0.136,-0.667,-0.278,0.0,,
22.0,18.6,0.11,0.43,20.14,93.4,93.2,5.167,0.119,-0.667,-0.333,0.0,,
22.05,18.5,0.13,0.35,19.88,93.66,93.2,5.139,0.097,-0.556,-0.444,0.0,,
22.1,18.4,0.14,0.28,19.63,93.92,93.2,5.111,0.078,-0.556,-0.389,0.0,,
22.15,18.3,0.13,0.22,19.37,94.17,93.21,5.083,0.061,-0.556,-0.333,0.0,,
22.2,18.2,0.11,0.17,19.12,94.43,93.21,5.056,0.047,-0.556,-0.278,0.0,,
22.25,18.09,0.08,0.13,18.87,94.68,93.21,5.025,0.036,-0.611,-0.222,0.0,,
22.3,17.96,0.06,0.1,18.62,94.93,93.21,4.989,0.028,-0.722,-0.167,0.0,,
22.35,17.82,0.03,0.09,18.37,95.18,93.21,4.95,0.025,-0.778,-0.056,0.0,,
22.4,17.69,0.01,0.09,18.12,95.42,93.21,4.914,0.025,-0.722,0.0,0.0,,
22.45,17.55,0.0,0.08,17.88,95.67,93.21,4.875,0.022,-0.778,-0.056,0.0,,
22.5,17.42,0.01,0.07,17.63,95.91,93.21,4.839,0.019,-0.722,-0.056,0.0,,
22.55,17.28,0.02,0.06,17.39,96.15,93.21,4.8,0.017,-0.778,-0.056,0.0,,
22.6,17.12,0.02,0.05,17.15,96.39,93.21,4.756,0.014,-0.889,-0.056,0.0,,
22.65,16.95,0.0,0.04,16.92,96.63,93.21,4.708,0.011,-0.944,-0.056,0.0,,
22.7,16.77,0.0,0.02,16.68,96.86,93.21,4.658,0.006,-1.0,-0.111,0.0,,
22.75,16.59,0.0,0.02,16.45,97.09,93.21,4.608,0.006,-1.0,0.0,0.0,,
22.8,16.41,0.0,0.01,16.22,97.32,93.21,4.558,0.003,-1.0,-0.056,0.0,,
22.85,16.25,0.0,0.01,16.0,97.55,93.21,4.514,0.003,-0.889,0.0,0.0,,
22.9,16.13,0.0,0.01,15.77,97.77,93.21,4.481,0.003,-0.667,0.0,0.0,,
22.95,16.02,0.0,0.01,15.55,97.99,93.21,4.45,0.003,-0.611,0.0,0.0,,
23.0,15.9,0.0,0.0,15.33,98.22,93.21,4.417,0.0,-0.667,-0.056,0.0,4.02,END
23.05,15.75,0.0,0.0,15.11,98.44,93.21,4.375,0.0,-0.833,0.0,0.0,,
23.1,15.58,0.0,0.0,14.89,98.65,93.21,4.328,0.0,-0.944,0.0,0.0,,
23.15,15.37,0.0,0.0,14.68,98.87,93.21,4.269,0.0,-1.167,0.0,0.0,,
23.2,15.15,0.0,0.0,14.46,99.08,93.21,4.208,0.0,-1.222,0.0,0.0,,
23.25,14.94,0.0,0.0,14.26,99.29,93.21,4.15,0.0,-1.167,0.0,0.0,,
23.3,14.72,0.0,0.0,14.05,99.49,93.21,4.089,0.0,-1.222,0.0,0.0,,
23.35,14.5,0.0,0.0,13.85,99.7,93.21,4.028,0.0,-1.222,0.0,0.0,,
23.4,14.28,0.0,0.0,13.65,99.9,93.21,3.967,0.0,-1.222,0.0,0.0,,
23.45,14.08,0.0,0.0,13.45,100.09,93.21,3.911,0.0,-1.111,0.0,0.0,,
23.5,13.88,0.0,0.0,13.26,100.29,93.21,3.856,0.0,-1.111,0.0,0.0,,
23.55,13.69,0.0,0.0,13.07,100.48,93.21,3.803,0.0,-1.056,0.0,0.0,,
23.6,13.51,0.0,0.0,12.88,100.67,93.21,3.753,0.0,-1.0,0.0,0.0,,
23.65,13.32,0.0,0.0,12.69,100.85,93.21,3.7,0.0,-1.056,0.0,0.0,,
23.7,13.15,0.0,0.0,12.51,101.04,93.21,3.653,0.0,-0.944,0.0,0.0,,
23.75,12.97,0.0,0.0,12.33,101.22,93.21,3.603,0.0,-1.0,0.0,0.0,,
23.8,12.76,0.0,0.0,12.15,101.4,93.21,3.544,0.0,-1.167,0.0,0.0,,
23.85,12.53,0.0,0.0,11.97,101.57,93.21,3.481,0.0,-1.278,0.0,0.0,,
23.9,12.28,0.0,0.0,11.8,101.74,93.21,3.411,0.0,-1.389,0.0,0.0,,
23.95,12.01,0.0,0.0,11.63,101.91,93.21,3.336,0.0,-1.5,0.0,0.0,,
24.0,11.77,0.0,0.0,11.47,102.08,93.21,3.269,0.0,-1.333,0.0,0.0,,
24.05,11.57,0.0,0.0,11.31,102.24,93.21,3.214,0.0,-1.111,0.0,0.0,,
24.1,11.37,0.0,0.0,11.15,102.4,93.21,3.158,0.0,-1.111,0.0,0.0,,
24.15,11.15,0.0,0.0,10.99,102.55,93.21,3.097,0.0,-1.222,0.0,0.0,,
24.2,10.92,0.0,0.0,10.84,102.71,93.21,3.033,0.0,-1.278,0.0,0.0,,
24.25,10.67,0.0,0.0,10.69,102.86,93.21,2.964,0.0,-1.389,0.0,0.0,,
24.3,10.41,0.0,0.0,10.54,103.0,93.21,2.892,0.0,-1.444,0.0,0.0,,
24.35,10.11,0.0,0.0,10.4,103.14,93.21,2.808,0.0,-1.667,0.0,0.0,,
24.4,9.79,0.0,0.0,10.26,103.28,93.21,2.719,0.0,-1.778,0.0,0.0,,
24.45,9.49,0.0,0.0,10.13,103.41,93.21,2.636,0.0,-1.667,0.0,0.0,,
24.5,9.22,0.0,0.0,10.0,103.54,93.21,2.561,0.0,-1.5,0.0,0.0,,
24.55,8.96,0.0,0.0,9.87,103.67,93.21,2.489,0.0,-1.444,0.0,0.0,,
24.6,8.76,0.0,0.0,9.75,103.79,93.21,2.433,0.0,-1.111,0.0,0.0,,
24.65,8.61,0.0,0.0,9.63,103.91,93.21,2.392,0.0,-0.833,0.0,0.0,,
24.7,8.45,0.0,0.0,9.51,104.03,93.21,2.347,0.0,-0.889,0.0,0.0,,
24.75,8.26,0.0,0.0,9.4,104.15,93.21,2.294,0.0,-1.056,0.0,0.0,,
24.8,8.06,0.0,0.0,9.28,104.26,93.21,2.239,0.0,-1.111,0.0,0.0,,
24.85,7.81,0.0,0.0,9.17,104.37,93.21,2.169,0.0,-1.389,0.0,0.0,,
24.9,7.37,0.0,0.0,9.07,104.48,93.21,2.047,0.0,-2.444,0.0,0.0,,
24.95,6.81,0.0,0.0,8.97,104.57,93.21,1.892,0.0,-3.111,0.0,0.0,,
25.0,6.18,0.0,0.0,8.88,104.66,93.21,1.717,0.0,-3.5,0.0,0.0,,
25.05,5.59,0.0,0.0,8.8,104.74,93.21,1.553,0.0,-3.278,0.0,0.0,,
25.1,5.03,0.0,0.0,8.73,104.82,93.21,1.397,0.0,-3.111,0.0,0.0,,
25.15,4.69,0.0,0.0,8.66,104.88,93.21,1.303,0.0,-1.889,0.0,0.0,,
25.2,4.27,0.0,0.0,8.6,104.94,93.21,1.186,0.0,-2.333,0.0,0.0,,
25.25,3.68,0.0,0.0,8.55,105.0,93.21,1.022,0.0,-3.278,0.0,0.0,,
25.3,1.68,0.0,0.0,8.51,105.04,93.21,0.467,0.0,-11.111,0.0,0.0,,
25.35,0.01,0.0,0.0,8.5,105.04,93.21,0.003,0.0,-9.278,0.0,0.0,,
25.4,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,-0.056,0.0,0.0,,
25.45,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.5,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.55,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.6,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.65,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.7,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.75,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.8,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.85,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.9,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
25.95,0.0,0.0,0.0,8.5,105.04,93.21,0.0,0.0,0.0,0.0,0.0,,
26.0,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.05,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.1,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.15,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.2,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.25,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.3,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.35,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.4,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.45,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.5,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.55,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.6,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.65,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.7,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.75,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.8,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.85,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.9,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
26.95,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.0,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.05,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.1,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.15,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.2,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.25,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.3,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.35,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.4,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.45,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.5,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.55,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.6,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.65,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.7,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.75,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.8,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.85,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.9,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
27.95,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.0,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.05,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.1,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.15,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.2,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.25,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.3,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.35,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.4,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.45,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.5,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.55,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.6,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.65,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.7,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.75,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.8,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.85,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.9,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
28.95,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.0,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.05,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.1,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.15,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.2,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.25,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.3,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.35,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.4,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.45,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.5,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.55,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.6,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.65,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.7,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.75,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.8,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.85,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.9,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
29.95,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.0,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.05,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.1,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.15,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.2,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.25,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.3,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.35,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.4,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.45,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.5,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.55,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.6,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.65,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.7,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.75,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.8,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.85,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.9,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
30.95,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
