Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,8.82,2.45,8.82,,,1.5,0.0,0.0,16.01,25.97,,0.0
0.05,0.0,0.0,10.58,2.7,9.7,0.005,4.9,1.5,0.0,0.14,16.01,,,0.0
0.1,0.0,0.0,10.75,2.79,10.05,0.002,1.936,1.5,0.0,0.29,16.01,,,0.0
0.15000000000000002,0.0,0.0,7.77,2.63,9.48,-0.004,-3.169,1.5,0.0,0.42,16.01,,,0.0
0.2,0.0,0.0,4.89,2.38,8.56,0.002,-5.095,1.5,0.0,0.5,16.01,,,0.0
0.25,0.0,0.0,0.29,2.0,7.18,0.001,-7.664,1.5,0.0,0.53,16.01,,,0.0
0.30000000000000004,0.0,0.0,1.26,1.76,6.34,-0.0,-4.701,1.5,0.0,0.54,16.01,,,0.0
0.35000000000000003,0.01,0.0,1.82,1.6,5.77,0.045,-3.138,1.5,0.0,0.56,16.01,,,0.0
0.4,0.03,0.01,0.79,1.45,5.22,0.09,-3.074,1.5,0.0,0.57,16.01,,,0.0
0.45,0.01,0.0,0.76,1.33,4.77,-0.097,-2.478,1.5,0.0,0.58,16.01,,,0.0
0.5,0.03,0.01,0.71,1.1,3.96,0.122,-4.504,1.5,0.0,0.58,16.0,,,0.0
0.55,0.01,0.0,0.67,0.83,2.97,-0.138,-5.509,1.5,0.0,0.59,16.0,,,0.0
0.6000000000000001,0.04,0.01,0.63,0.54,1.96,0.199,-5.622,1.5,0.0,0.6,16.0,,,0.0
0.65,0.02,0.0,0.59,0.34,1.24,-0.136,-3.989,1.5,0.0,0.6,16.0,,,0.0
0.7000000000000001,0.06,0.02,0.55,0.22,0.81,0.232,-2.412,1.5,0.0,0.61,16.0,,,0.0
0.75,0.04,0.01,0.52,0.23,0.83,-0.122,0.129,1.5,0.0,0.61,16.0,,,0.0
0.8,0.08,0.02,0.49,0.21,0.75,0.249,-0.43,1.5,0.0,0.61,16.0,,,0.0
0.8500000000000001,0.06,0.02,0.46,0.17,0.62,-0.108,-0.757,1.5,0.01,0.62,16.0,,,0.0
0.9,0.11,0.03,0.43,0.16,0.58,0.266,-0.203,1.5,0.01,0.62,16.0,,,0.0
0.9500000000000001,0.09,0.03,0.4,0.15,0.54,-0.096,-0.199,1.5,0.01,0.63,16.0,,,0.0
1.0,0.14,0.04,0.77,0.15,0.55,0.275,0.034,1.5,0.01,0.64,16.01,,,0.0
1.05,0.13,0.04,1.32,0.17,0.62,-0.082,0.363,1.5,0.01,0.65,16.02,,,0.0
1.1,0.18,0.05,0.84,0.18,0.64,0.294,0.12,1.5,0.01,0.67,16.03,,,0.0
1.1500000000000001,0.17,0.05,1.54,0.2,0.73,-0.064,0.531,1.5,0.02,0.69,16.05,,,0.0
1.2000000000000002,0.23,0.06,1.07,0.22,0.78,0.314,0.29,1.5,0.02,0.71,16.06,,,0.0
1.25,0.22,0.06,1.79,0.25,0.91,-0.05,0.706,1.5,0.02,0.73,16.08,,,0.0
1.3,0.28,0.08,1.33,0.28,1.0,0.349,0.467,1.5,0.03,0.75,16.1,,,0.0
1.35,0.53,0.15,2.05,0.32,1.15,1.414,0.885,1.5,0.03,0.78,16.12,,,0.0
1.4000000000000001,0.84,0.23,1.6,0.35,1.27,1.718,0.649,1.5,0.04,0.8,16.13,,,0.0
1.4500000000000002,1.0,0.28,2.32,0.41,1.46,0.899,1.066,1.5,0.05,0.83,16.15,,,0.0
1.5,1.11,0.31,1.88,0.44,1.57,0.612,0.614,1.5,0.07,0.86,16.17,,,0.0
1.55,1.2,0.33,2.6,0.47,1.7,0.458,0.711,1.5,0.08,0.89,16.18,,,0.0
1.6,1.16,0.32,2.17,0.51,1.83,-0.187,0.736,1.5,0.1,0.92,16.2,,,0.0
