sid,ego_speed,other_speed,other_distance,timeout,loss,min_ttc,collision,summary_log
1770678557.373-7280,33.270544907777015,20.380660515180814,4.100680200661671,90.0,10.32665187232514,10.32665187232514,0,
1770678673.364-1794,32.84580840288236,21.476048172637384,15.834140693012529,90.0,2.3777990726027483,2.3777990726027483,0,
1770678789.336-3071,37.479659825395544,37.329599106109825,2.825462974033104,90.0,2.3777990726027483,2.3777990726027483,0,
1770678852.703-541,24.403001561140478,43.87867880837821,18.743959887184037,90.0,1000000.0,,0,
1770678852.703-4544,49.00116308502464,16.999514414135994,2.619372457585244,90.0,2.3777990726027483,2.3777990726027483,0,
1770678915.331-8555,37.479659825395544,37.329599106109825,2.825462974033104,90.0,2.3777990726027483,2.3777990726027483,0,
1770678979.054-4812,49.00116308502464,16.999514414135994,2.619372457585244,90.0,2.3777990726027483,2.3777990726027483,0,
1770679040.068-3756,24.403001561140478,43.87867880837821,18.743959887184037,90.0,1000000.0,,0,
1770679040.069-2736,11.970240342989777,43.901972930326885,4.279290389692027,90.0,1000000.0,,0,
1770679040.069-3644,47.70160775060553,27.296324178308282,4.1035590463939045,90.0,10.299970412067061,10.299970412067061,0,
1770679156.685-7464,45.9470308255609,4.20954768077117,-1.815798815534499,90.0,10.299970412067061,10.299970412067061,0,
1770679219.213-4863,37.479659825395544,37.329599106109825,2.825462974033104,90.0,10.299970412067061,10.299970412067061,0,
1770679281.239-9812,34.09703320941588,21.59540087311582,11.082163954507408,90.0,2.2825078317347702,2.2825078317347702,0,
1770679397.413-3001,37.521437583557805,37.37987854555221,2.817491167777136,90.0,2.2825078317347702,2.2825078317347702,0,
1770679460.933-4270,37.52153617658638,37.191986754266594,2.8698455782250427,90.0,2.2825078317347702,2.2825078317347702,0,
1770679522.751-8749,34.09703320941588,21.59540087311582,11.082163954507408,90.0,2.294372118207638,2.294372118207638,0,
1770679640.232-3827,14.347944801997512,32.838694914374656,15.818309469699521,90.0,1000000.0,,0,
1770679640.233-8547,48.02811301760616,33.986500894088586,5.946907825522736,90.0,2.5589952463408174,2.5589952463408174,0,
1770679757.085-8571,34.22857548376255,21.45484259139002,11.237773228880965,90.0,2.3873393699318335,2.3873393699318335,0,
1770679873.492-1875,34.22857548376255,21.45484259139002,11.237773228880965,90.0,2.4772903110194973,2.4772903110194973,0,
1770679989.227-3750,12.544939267794181,32.772830918144294,14.616518802048965,90.0,1000000.0,,0,
1770679989.227-8313,34.37089694953118,21.75628551018492,11.599276276657232,90.0,2.2845450611636298,2.2845450611636298,0,
1770680105.742-5682,48.0121174809201,34.03149149708323,5.951794900454204,90.0,12.371444435825726,12.371444435825726,0,
1770680221.689-5200,34.37089694953118,21.75628551018492,11.599276276657232,90.0,2.148547589877167,2.148547589877167,0,
1770680339.211-4779,12.120214357632282,23.1977528179181,12.317742618802932,90.0,1000000.0,,0,
1770680339.211-2045,34.34453037234848,21.75863409746487,11.679653006743047,90.0,2.382884312839699,2.382884312839699,0,
1770680456.782-9382,48.14025866423734,34.07060640007803,6.125827556297134,90.0,14.419006210730105,14.419006210730105,0,
1770680573.363-2154,34.34453037234848,21.75863409746487,11.679653006743047,90.0,2.3672397652315333,2.3672397652315333,0,
1770680690.178-1637,27.18406365016954,43.638128020041535,14.783492033464892,90.0,1000000.0,,0,
1770680690.178-2694,34.28883610142349,21.649349646600257,11.883922800965186,90.0,1.145636358544438,1.145636358544438,0,
1770680806.235-4572,34.38922294067097,21.951558482211507,11.780161047249665,90.0,2.3859420992142977,2.3859420992142977,0,
1770680923.564-9418,34.28883610142349,21.649349646600257,11.883922800965186,90.0,2.356435314053111,2.356435314053111,0,
1770681040.510-1005,38.0562080590678,26.315259515127593,2.031779516958859,90.0,2.356435314053111,2.356435314053111,0,
1770681102.076-1513,34.241133605598485,21.633492121247066,11.92230911615203,90.0,2.299731552945084,2.299731552945084,0,
1770681218.480-7139,34.56209064307501,21.536944507182664,12.049933390135369,90.0,2.471007001330142,2.471007001330142,0,
1770681334.505-7253,34.241133605598485,21.633492121247066,11.92230911615203,90.0,2.6023219392532666,2.6023219392532666,0,
1770681451.563-174,26.391327076857497,49.84370059741648,12.178113118937826,90.0,1000000.0,,0,
1770681451.563-8510,21.36864645128678,35.74343556725992,19.429996639388328,90.0,1000000.0,,0,
1770681451.563-8099,28.870440263957796,47.55064145010844,3.384132997564482,90.0,1000000.0,,0,
1770681451.565-7898,26.391327076857497,49.84370059741648,12.178113118937826,90.0,1000000.0,,0,
1770681451.565-2473,21.36864645128678,35.74343556725992,19.429996639388328,90.0,1000000.0,,0,
1770681451.565-2241,40.49948865706138,17.736965252345538,15.210297492394284,90.0,2.543443075402689,2.543443075402689,0,
1770681568.650-1040,23.161658975182167,57.302789681910625,6.689394879388495,90.0,1000000.0,,0,
1770681568.650-2361,30.530713772455577,50.83051972585122,15.686977730483445,90.0,1000000.0,,0,
1770681568.651-500,40.49948865706138,17.736965252345538,15.210297492394284,90.0,2.524387985527037,2.524387985527037,0,
1770681685.192-6829,48.40993530641351,18.367832802351217,16.146707812389277,90.0,2.6611279788044073,2.6611279788044073,0,
1770681801.969-5947,19.08081603596548,35.13478124878166,11.603345735329988,90.0,1000000.0,,0,
1770681801.969-1909,40.74133186538492,17.54469662678539,15.350372805446785,90.0,2.4604407547270357,2.4604407547270357,0,
1770681919.160-1580,40.74133186538492,17.54469662678539,15.350372805446785,90.0,2.515460555962288,2.515460555962288,0,
1770682036.307-9551,39.13383498715376,40.4592225877408,17.501625202939596,90.0,1000000.0,,0,
1770682036.307-2113,40.81777585027725,17.417600597847287,15.299563750054338,90.0,2.5019072961820883,2.5019072961820883,0,
1770682151.880-1692,41.033562104950384,17.59900120968846,14.712913712538832,90.0,2.5455764988696696,2.5455764988696696,0,
1770682268.091-4459,40.81777585027725,17.417600597847287,15.299563750054338,90.0,2.560885136946018,2.560885136946018,0,
1770682385.127-4077,12.162715832605663,48.7921068171992,17.382601717939302,90.0,1000000.0,,0,
1770682385.127-5730,40.735350598146894,17.551424600294443,14.764270488306037,90.0,2.4776714593374134,2.4776714593374134,0,
1770682501.865-2990,40.800096882940224,17.36500918101959,15.359083487213123,90.0,1.2686584303739288,1.2686584303739288,0,
1770682617.177-6795,40.800096882940224,17.36500918101959,15.359083487213123,90.0,2.499310907803593,2.499310907803593,0,
1770682734.223-6376,47.65618941178176,39.97379012747817,19.491110551854618,90.0,1.8749990319856593,1.8749990319856593,0,
1770682849.572-1974,40.530924921046434,17.492744282331216,15.242528264149376,90.0,2.615841518993133,2.615841518993133,0,
1770682965.513-2148,40.813871492406804,17.351082117051003,15.37317189343641,90.0,2.625203370849712,2.625203370849712,0,
1770683082.528-94,47.65618941178176,39.97379012747817,19.491110551854618,90.0,2.015430998432271,2.015430998432271,0,
1770683199.538-851,46.749066911722046,11.946414329346894,8.49116118762275,90.0,18.518281228143675,18.518281228143675,0,
1770683316.305-8203,10.329615500532796,28.387335313083504,14.496356349922554,90.0,1000000.0,,0,
1770683316.305-1394,48.030457846795684,35.18133211688642,12.324136268929843,90.0,2.260963476138158,2.260963476138158,0,
1770683433.048-8114,48.030457846795684,35.18133211688642,12.324136268929843,90.0,2.1955066486350705,2.1955066486350705,0,
1770683549.196-2062,40.919641789368704,48.600400316028825,9.05589389076193,90.0,1000000.0,,0,
1770683549.196-15,43.79250395426595,31.736997257208653,11.021431491019532,90.0,1.9152086557001033,1.9152086557001033,0,
1770683664.703-5234,43.22141359874454,19.699287678181612,2.3337474203571347,90.0,1.9152086557001033,1.9152086557001033,0,
1770683727.414-9530,43.79250395426595,31.736997257208653,11.021431491019532,90.0,2.272682546018279,2.272682546018279,0,
1770683843.015-4658,48.05182888493747,29.83687764002855,19.36875179354994,90.0,1.9709826981611345,1.9709826981611345,0,
1770683960.096-8851,43.806059313104285,31.96473900530238,10.878852999747336,90.0,1000000.0,,0,
1770684076.832-7863,43.90190458635397,31.860766758330442,11.020191694116898,90.0,2.126530259521079,2.126530259521079,0,
1770684192.442-1644,48.05182888493747,29.83687764002855,19.36875179354994,90.0,2.6803010529794693,2.6803010529794693,0,
1770684309.301-3483,12.172842341620388,48.0559190194919,11.266951876932485,90.0,1000000.0,,0,
1770684309.301-6992,36.10810070951187,43.21147906417511,16.393602143197693,90.0,1000000.0,,0,
1770684309.301-7542,21.981780752583546,44.33142376445235,2.8847518651362143,90.0,1000000.0,,0,
1770684309.304-6899,12.172842341620388,48.0559190194919,11.266951876932485,90.0,1000000.0,,0,
1770684309.304-9048,36.10810070951187,43.21147906417511,16.393602143197693,90.0,1000000.0,,0,
1770684309.305-5050,46.4598841187419,35.94817321265943,10.052598891847666,90.0,2.3567534908783885,2.3567534908783885,0,
1770684425.194-7067,6.336418681482027,49.13875590835797,5.514103438663415,90.0,1000000.0,,0,
1770684425.194-4647,17.976097538385186,37.551339065370406,10.198278259527681,90.0,1000000.0,,0,
1770684425.196-6469,46.4598841187419,35.94817321265943,10.052598891847666,90.0,2.28705222537502,2.28705222537502,0,
1770684541.656-7340,44.26889462093876,38.22817480613941,12.062806998659717,90.0,2.574108063316952,2.574108063316952,0,
1770684658.650-4567,46.818267555608905,35.73598082966976,10.073589362679773,90.0,2.4467095515166166,2.4467095515166166,0,
1770684776.100-5675,46.262329333071094,36.21141711497346,10.089090013264814,90.0,2.938629618714464,2.938629618714464,0,
1770684892.315-6244,46.818267555608905,35.73598082966976,10.073589362679773,90.0,2.281648127382921,2.281648127382921,0,
1770685008.770-5820,45.23568672381851,37.96630753594794,11.467264417531812,90.0,2.1665156674334836,2.1665156674334836,0,
1770685124.885-7732,31.502902124738274,30.776904870850807,2.56937874371848,90.0,2.1665156674334836,2.1665156674334836,0,
1770685188.457-1146,43.412315649321265,47.12066608174116,11.339548866307652,90.0,1000000.0,,0,
1770685188.458-5369,45.23568672381851,37.96630753594794,11.467264417531812,90.0,2.130077782464529,2.130077782464529,0,
1770685304.925-2106,25.621902155900464,18.27221346909691,7.6603558155387885,90.0,16.4284206665213,16.4284206665213,0,
1770685423.418-4995,32.65325736835335,19.897841377403612,8.982175767736646,90.0,18.518277883504627,18.518277883504627,0,
1770685539.354-8869,19.292684586092236,23.793067339671936,4.342935067752315,90.0,1000000.0,,0,
1770685539.355-8631,25.621902155900464,18.27221346909691,7.6603558155387885,90.0,16.468089229438146,16.468089229438146,0,
1770685655.476-9589,17.989342780806894,20.749961613864333,9.643762568874813,90.0,1000000.0,,0,
1770685655.476-815,45.89038007497192,19.767405559392934,18.739636154084227,90.0,2.414824504316591,2.414824504316591,0,
1770685771.944-145,39.81548033928551,20.726855217909275,19.17438938352998,90.0,2.5215772774443512,2.5215772774443512,0,
1770685888.512-6287,45.89038007497192,19.767405559392934,18.739636154084227,90.0,2.47215714077414,2.47215714077414,0,
1770686004.694-4810,16.549907985301182,43.092963786049324,6.519097254494067,90.0,1000000.0,,0,
1770686004.694-7728,31.403940629666472,22.29274543119754,7.9369676414763894,90.0,2.4915021441998757,2.4915021441998757,0,
1770686122.178-7466,23.152797655878242,16.30812376981458,11.547701617624575,90.0,2.5808040155987144,2.5808040155987144,0,
1770686238.571-2918,31.403940629666472,22.29274543119754,7.9369676414763894,90.0,16.4680870682519,16.4680870682519,0,
1770686354.710-4885,16.688464047536044,24.023714746646633,19.546416023164678,90.0,1000000.0,,0,
1770686354.710-7801,31.407334243304604,22.403435054382772,7.914920904239275,90.0,16.468089229438146,16.468089229438146,0,
1770686470.741-1534,31.39839753563389,22.285280209249578,7.925973943323588,90.0,16.468089229438146,16.468089229438146,0,
1770686587.269-7877,31.407334243304604,22.403435054382772,7.914920904239275,90.0,16.4680870682519,16.4680870682519,0,
1770686703.695-9162,28.301991436930823,10.870673933850728,8.393546444017634,90.0,18.51828314989479,18.51828314989479,0,
1770686820.601-5472,31.37182268307986,22.627382044257228,8.042446903476144,90.0,18.518281228143675,18.518281228143675,0,
1770686937.491-979,31.289511234008707,22.412883841486863,8.168508424140846,90.0,18.51828507181182,18.51828507181182,0,
1770687053.973-8163,31.37182268307986,22.627382044257228,8.042446903476144,90.0,18.474116133464502,18.474116133464502,0,
1770687171.296-1796,41.925426400795786,10.141789449012721,6.1425915868353655,90.0,14.419006210730105,14.419006210730105,0,
1770687288.803-4843,22.175967007076515,30.169196137929085,14.08805200990444,90.0,1000000.0,,0,
1770687288.803-2636,16.61829294974231,10.837320988349258,16.39891624003996,90.0,3.4432440334722423,3.4432440334722423,0,
1770687405.896-9758,16.61829294974231,10.837320988349258,16.39891624003996,90.0,3.3360252383509152,3.3360252383509152,0,
1770687522.025-8982,15.528366609478827,26.97826219008523,10.290908127943872,90.0,1000000.0,,0,
1770687522.025-4902,16.48285020135373,10.591751002773057,16.11448635863913,90.0,3.3852449618515212,3.3852449618515212,0,
1770687638.565-2479,41.80985635147644,10.362070027222362,6.542514228242512,90.0,14.383772849001017,14.383772849001017,0,
1770687755.439-7973,16.48285020135373,10.591751002773057,16.11448635863913,90.0,3.5208304632621616,3.5208304632621616,0,
1770687872.799-3995,12.078087792711747,31.496996195154754,9.107458971344249,90.0,1000000.0,,0,
1770687872.799-5597,15.97651828758459,10.428925948527294,16.311534894496226,90.0,3.544334310038421,3.544334310038421,0,
1770687990.364-1113,41.43602078381423,10.688059193588208,6.474226094353665,90.0,3.926872394187813,3.926872394187813,0,
1770688107.719-1906,15.97651828758459,10.428925948527294,16.311534894496226,90.0,1.173693964548534,1.173693964548534,0,
1770688222.369-1326,15.405273958252037,45.669678491013826,19.016548155978725,90.0,1000000.0,,0,
1770688222.369-4283,15.892063905677302,10.444691489461466,16.447925437807427,90.0,3.5088722059747517,3.5088722059747517,0,
1770688339.359-4046,41.45642731952247,10.764895317243004,6.520470602586781,90.0,14.419006210730105,14.419006210730105,0,
1770688456.494-590,15.892063905677302,10.444691489461466,16.447925437807427,90.0,3.4800028576466704,3.4800028576466704,0,
1770688573.627-505,14.613544088224014,22.64169930927754,15.40242916220417,90.0,1000000.0,,0,
1770688573.627-7777,15.931111507470376,10.353943149850318,16.446643110533554,90.0,1.021339076530162,1.021339076530162,0,
1770688690.017-9105,41.08645559484592,10.735655154538188,6.591961229359601,90.0,14.383772849001017,14.383772849001017,0,
1770688807.939-8387,15.931111507470376,10.353943149850318,16.446643110533554,90.0,3.488670171506102,3.488670171506102,0,
1770688924.702-8561,21.340726401193805,22.72393208858988,11.572764245595474,90.0,1000000.0,,0,
1770688924.703-6740,15.857990677004167,10.220281397631682,16.455452379956615,90.0,1000000.0,,0,
1770689109.091-3620,41.12552894495303,11.132387037612894,6.5536929097180145,90.0,14.383770493080116,14.383770493080116,0,
1770689231.220-4451,41.12552894495303,11.132387037612894,6.5536929097180145,90.0,14.38376662635699,14.38376662635699,0,
1770689348.948-9519,27.647637268042153,28.37373430422619,15.309740160136982,90.0,1000000.0,,0,
1770689348.948-3243,10.351078044200591,38.19442294975079,6.618497986664547,90.0,1000000.0,,0,
1770689348.948-5607,41.08998207440559,11.10879411587138,6.513795302262279,90.0,14.419001274318662,14.419001274318662,0,
1770689465.656-7012,41.08998207440559,11.10879411587138,6.513795302262279,90.0,14.383770493080116,14.383770493080116,0,
1770689583.098-7100,33.48929484819601,44.08968407519029,4.68471235759921,90.0,1000000.0,,0,
1770689583.098-3837,42.230119883443656,43.91139408317281,11.09843032773059,90.0,1000000.0,,0,
1770689583.098-4576,40.656107429356176,10.774808174803322,6.267097866892438,90.0,14.419006118096442,14.419006118096442,0,
1770689699.741-4853,40.656107429356176,10.774808174803322,6.267097866892438,90.0,14.419003742417924,14.419003742417924,0,
1770689816.535-1301,17.913772430549237,22.66810814430314,5.7567571543013365,90.0,1000000.0,,0,
1770689816.535-904,40.67111670467153,10.777357661270296,6.274888008760831,90.0,2.1203934987455586,2.1203934987455586,0,
1770689934.266-6195,33.47568376795719,44.0800662217937,4.689110208649454,90.0,1000000.0,,0,
1770689934.267-3765,40.67111670467153,10.777357661270296,6.274888008760831,90.0,14.419001274318662,14.419001274318662,0,
1770690050.863-2469,25.139392891537153,15.099484728776403,13.278089075299896,90.0,2.760361889219199,2.760361889219199,0,
1770690167.083-7990,40.49616774789886,10.623464021989838,6.573550701404173,90.0,14.383770493080116,14.383770493080116,0,
1770690284.413-7678,18.098190999842508,22.7168669502812,5.924848245302699,90.0,1000000.0,,0,
1770690284.413-4793,25.139392891537153,15.099484728776403,13.278089075299896,90.0,2.881766596120577,2.881766596120577,0,
1770690401.182-4239,36.5316794989978,25.52848213094608,9.854602169755157,90.0,2.8747092668503735,2.8747092668503735,0,
1770690517.661-1263,25.068214553403372,15.207288372064829,12.962039522475466,90.0,2.727658201992912,2.727658201992912,0,
1770690634.548-1288,25.09984539426632,14.990706214800325,13.16787887254446,90.0,2.765131143753105,2.765131143753105,0,
1770690752.267-5539,25.068214553403372,15.207288372064829,12.962039522475466,90.0,2.717492030435679,2.717492030435679,0,
1770690868.690-6289,34.78856072872162,17.6671559605332,7.5870315577197305,90.0,16.428418752851336,16.428418752851336,0,
1770690986.730-9762,25.019067791066735,15.345865719473947,12.899495649801354,90.0,2.6878016529342252,2.6878016529342252,0,
1770691103.820-7963,25.027465941469476,15.133478972870128,13.01462281495059,90.0,2.7670734658239455,2.7670734658239455,0,
1770691221.358-2503,25.019067791066735,15.345865719473947,12.899495649801354,90.0,2.7716171676633334,2.7716171676633334,0,
1770691339.121-284,36.64747407569564,16.000874509088625,17.32398738145457,90.0,2.656722862471665,2.656722862471665,0,
1770691456.550-4481,29.71661818317679,48.844952900557146,12.757758610828182,90.0,1000000.0,,0,
1770691456.550-8945,25.944215937413745,20.785142367070986,16.985542623959645,90.0,2.4328182823906093,2.4328182823906093,0,
1770691572.455-4957,25.944215937413745,20.785142367070986,16.985542623959645,90.0,2.4206039392203245,2.4206039392203245,0,
1770691689.271-7102,36.90690868700691,24.691525337486368,9.794538819093717,90.0,20.56934667556169,20.56934667556169,0,
1770691805.406-8973,25.96390061692748,20.748472331135293,17.017591973398638,90.0,2.2687744571229342,2.2687744571229342,0,
1770691922.174-6610,25.863107050758877,20.810282578488643,16.891714908551723,90.0,2.373098468197092,2.373098468197092,0,
1770692038.825-8715,25.96390061692748,20.748472331135293,17.017591973398638,90.0,2.451367023016217,2.451367023016217,0,
1770692156.205-3899,29.612908728224077,32.435288591828346,10.81598812914135,90.0,1000000.0,,0,
1770692156.206-2325,25.863095445323104,20.770512337320824,16.93737253469085,90.0,2.3732591081032686,2.3732591081032686,0,
1770692273.257-3667,25.97884458082282,20.747978467818925,17.01906785247796,90.0,2.4345081959441397,2.4345081959441397,0,
1770692389.933-1925,25.863095445323104,20.770512337320824,16.93737253469085,90.0,2.4323605704598785,2.4323605704598785,0,
1770692506.743-7210,40.335273857785864,17.576807479361968,16.773301931257492,90.0,2.55895581172265,2.55895581172265,0,
1770692623.327-1554,26.270612183832515,20.644632453847883,16.744113937866125,90.0,2.2553856563179564,2.2553856563179564,0,
1770692741.132-6282,25.976417064428272,21.060751257824748,16.829340867235853,90.0,2.2905468146538954,2.2905468146538954,0,
1770692858.224-7680,26.270612183832515,20.644632453847883,16.744113937866125,90.0,2.4903625544065324,2.4903625544065324,0,
1770692974.812-5951,42.7144286630984,31.21310093549254,4.438466965386615,90.0,10.326648426141821,10.326648426141821,0,
1770693091.507-8106,26.387905071060082,20.684821346846302,16.741884318146614,90.0,2.3603035060890742,2.3603035060890742,0,
1770693208.579-8092,26.238293715971434,20.59306303536309,16.589915259259676,90.0,2.4261740312998237,2.4261740312998237,0,
1770693324.763-3449,26.387905071060082,20.684821346846302,16.741884318146614,90.0,2.3724427411781734,2.3724427411781734,0,
1770693441.869-2882,35.882756415429256,48.52192685668557,4.2061209358813905,90.0,1000000.0,,0,
1770693441.869-8837,26.819891187714628,20.89512575109996,16.87634712491245,90.0,2.3675781918719623,2.3675781918719623,0,
1770693558.982-7415,26.33343858003989,20.996551337452615,16.802058568154802,90.0,2.3491439275085004,2.3491439275085004,0,
1770693675.803-9538,26.33343858003989,20.996551337452615,16.802058568154802,90.0,2.319898957686605,2.319898957686605,0,
1770693792.560-269,40.397610520796675,31.353263197183075,10.69959968365777,90.0,2.61237877130729,2.61237877130729,0,
1770693909.609-8210,26.330275352237376,21.03407813464917,16.902628928448113,90.0,2.3451588676727044,2.3451588676727044,0,
1770694027.371-3316,26.59414642787502,21.20861955859939,16.897181493966986,90.0,2.4269539174809682,2.4269539174809682,0,
1770694144.733-4131,26.330275352237376,21.03407813464917,16.902628928448113,90.0,2.373614269021964,2.373614269021964,0,
1770694262.048-1258,36.07501659825584,49.80915013782071,19.061674153673923,90.0,1000000.0,,0,
1770694262.048-5247,26.06305984204383,21.070801667439696,16.861731068637148,90.0,2.2177761592673124,2.2177761592673124,0,
1770694378.173-9401,26.318890290971495,21.12300719144991,17.107157139711354,90.0,2.3530915563229575,2.3530915563229575,0,
1770694495.603-9565,26.06305984204383,21.070801667439696,16.861731068637148,90.0,2.3056822076335926,2.3056822076335926,0,
1770694612.370-3387,23.392329839746907,16.59763959363413,13.269006089261005,90.0,2.706089209616517,2.706089209616517,0,
1770694730.047-1222,26.06885580677066,21.062951192222197,16.84595560650756,90.0,2.337412369413896,2.337412369413896,0,
1770694846.944-5057,26.197717527978494,21.20866839294014,16.926655144544778,90.0,2.410102655222023,2.410102655222023,0,
1770694963.658-2049,26.06885580677066,21.062951192222197,16.84595560650756,90.0,2.4179077916335916,2.4179077916335916,0,
1770695081.716-4019,47.21572874362992,11.594094651450288,14.343851672178374,90.0,3.29382336006725,3.29382336006725,0,
1770695198.950-4953,44.6982834685291,45.28260335620595,19.389073742627748,90.0,1000000.0,,0,
1770695198.950-2887,27.44578429055231,27.99505448826627,19.572647825696656,90.0,1000000.0,,0,
1770695198.951-6057,47.21572874362992,11.594094651450288,14.343851672178374,90.0,3.2991867423926307,3.2991867423926307,0,
1770695315.969-6586,16.049741226178963,25.770176365737644,2.445171244658751,90.0,1000000.0,,0,
1770695315.969-3485,42.45562738836477,44.23986936344866,5.807110244111836,90.0,1000000.0,,0,
1770695315.969-1411,47.5497325577992,11.689782957977707,14.019522100713731,90.0,3.338495304727602,3.338495304727602,0,
1770695432.861-4004,47.5497325577992,11.689782957977707,14.019522100713731,90.0,3.1716553885184466,3.1716553885184466,0,
1770695550.271-1018,31.66304285818102,34.782474227936916,6.439901847353954,90.0,1000000.0,,0,
1770695550.271-8913,47.370209404190064,11.830099340506425,14.155018108078238,90.0,3.206000017053419,3.206000017053419,0,
1770695666.900-8655,15.892594283568824,25.761924965096576,2.046511353754336,90.0,1000000.0,,0,
1770695666.901-9575,47.370209404190064,11.830099340506425,14.155018108078238,90.0,3.2418153580573073,3.2418153580573073,0,
1770695784.615-4564,13.656021995114912,40.94364704948889,8.180881378413238,90.0,1000000.0,,0,
1770695784.615-6296,41.29171230891174,23.26131526939912,2.9284717963881897,90.0,3.2418153580573073,3.2418153580573073,0,
1770695847.997-2037,47.28178457986258,11.476503108814672,14.065800522261124,90.0,3.1814677761088985,3.1814677761088985,0,
1770695965.830-4866,47.28178457986258,11.476503108814672,14.065800522261124,90.0,3.226026607358525,3.226026607358525,0,
1770696083.015-7462,45.65325974814309,49.36094281443004,18.88513121604432,90.0,1000000.0,,0,
1770696083.015-6038,47.36060453488971,11.804053591705788,13.913679315751649,90.0,3.1839676646869686,3.1839676646869686,0,
1770696199.270-9123,41.16654087299818,23.39193101680625,2.9589325310361696,90.0,3.1839676646869686,3.1839676646869686,0,
1770696261.703-8024,47.36060453488971,11.804053591705788,13.913679315751649,90.0,3.133879481349827,3.133879481349827,0,
1770696378.541-9501,29.759453209386365,22.024000957813236,7.300509665638764,90.0,2.5108339450546797,2.5108339450546797,0,
1770696496.864-3413,46.89172013676788,11.8102210799466,13.848786507664844,90.0,3.2020044706021453,3.2020044706021453,0,
1770696614.211-6440,41.164593816374776,23.28017048387032,2.909003259558379,90.0,3.2020044706021453,3.2020044706021453,0,
1770696675.145-2491,29.759453209386365,22.024000957813236,7.300509665638764,90.0,16.46808914833066,16.46808914833066,0,
1770696792.338-4596,19.107516397422003,15.204458460949727,13.585349497370089,90.0,2.6627732684139582,2.6627732684139582,0,
1770696909.200-3783,30.09910448954749,21.732816994067875,7.32775436307604,90.0,16.428418752851336,16.428418752851336,0,
1770697027.579-1119,46.89131949926809,11.901588599497007,13.868667806993829,90.0,3.2420800314282157,3.2420800314282157,0,
1770697144.323-9848,19.107516397422003,15.204458460949727,13.585349497370089,90.0,2.7647749833195405,2.7647749833195405,0,
1770697262.736-3629,29.991536377903767,45.199927158870324,12.202041343079687,90.0,1000000.0,,0,
1770697262.736-5271,47.24886982988973,17.47287773342435,4.319777445338535,90.0,10.29996747528547,10.29996747528547,0,
1770697380.023-2467,19.66319929987502,15.129342625890706,13.472670839808512,90.0,2.7459509730134486,2.7459509730134486,0,
1770697497.653-8742,19.66319929987502,15.129342625890706,13.472670839808512,90.0,1.6528566019284932,1.6528566019284932,0,
1770697613.236-323,37.683629359807746,26.934244729539287,2.882501364333864,90.0,1.6528566019284932,1.6528566019284932,0,
1770697676.013-6905,19.500920724888786,15.464716024413786,13.452286857023584,90.0,2.6583321451048354,2.6583321451048354,0,
1770697793.664-8048,47.393916415511114,17.48683854252293,3.960693896198306,90.0,2.6583321451048354,2.6583321451048354,0,
1770697856.259-5154,37.683629359807746,26.934244729539287,2.882501364333864,90.0,2.6583321451048354,2.6583321451048354,0,
1770697920.033-8397,47.906857117281994,40.313207959177916,3.2388373066275076,90.0,2.6583321451048354,2.6583321451048354,0,
1770697982.130-686,37.83912942604929,26.81622564013436,2.7906264654484136,90.0,2.6583321451048354,2.6583321451048354,0,
1770698042.602-3595,37.64599158351153,26.911793011900816,2.8377374567105065,90.0,2.6583321451048354,2.6583321451048354,0,
1770698105.646-7964,47.906857117281994,40.313207959177916,3.2388373066275076,90.0,2.6583321451048354,2.6583321451048354,0,
1770698168.451-77,21.214540077219507,15.808528935371712,18.380156119601093,90.0,2.7522531978965445,2.7522531978965445,0,
1770698285.001-4447,49.764142760419,49.85983493850166,13.493985909067868,90.0,1000000.0,,0,
1770698285.001-6326,37.75662014569049,15.897965372672083,19.807299091757137,90.0,2.7479491270820278,2.7479491270820278,0,
1770698401.863-1483,37.75662014569049,15.897965372672083,19.807299091757137,90.0,2.6326603850982813,2.6326603850982813,0,
1770698518.706-6128,26.7955691255665,42.24090455517874,7.276285704607102,90.0,1000000.0,,0,
1770698518.706-6637,37.97888862824638,15.972551740280881,19.790712711367814,90.0,2.6907172966394644,2.6907172966394644,0,
1770698635.782-3088,37.66431940527752,15.917240810856299,19.74939610906879,90.0,2.663251758237889,2.663251758237889,0,
1770698753.063-8055,37.66431940527752,15.917240810856299,19.74939610906879,90.0,2.6539281026550596,2.6539281026550596,0,
1770698869.998-9636,46.7099824838487,15.306010270379527,10.337540408354108,90.0,2.7148160126230882,2.7148160126230882,0,
1770698987.458-2776,37.12506347036969,15.298572317105414,19.733282060513545,90.0,2.7421683061701745,2.7421683061701745,0,
1770699104.708-9223,37.80419883086672,15.964101683520427,19.64040810472255,90.0,2.6382586156488417,2.6382586156488417,0,
1770699222.853-3251,37.80419883086672,15.964101683520427,19.64040810472255,90.0,2.6765054607145484,2.6765054607145484,0,
1770699340.327-9247,40.06600806651204,48.80487757707295,5.3875415670144085,90.0,1000000.0,,0,
1770699340.328-7210,27.928888337143185,14.089970874781654,4.111186074691224,90.0,10.29997052758333,10.29997052758333,0,
1770699457.452-6009,49.045272146777414,11.399777059341947,16.918163917427545,90.0,3.2790528779587635,3.2790528779587635,0,
1770699573.708-2294,49.045272146777414,11.399777059341947,16.918163917427545,90.0,1000000.0,,0,
1770699758.155-5266,26.422746172853216,47.65044508249618,19.98711515448033,90.0,1000000.0,,0,
