sid,ego_speed,other_speed,other_distance,timeout,min_ttc,collision,loss
1770705327.676-9689,30.75976752627687,15.76876109183278,6.868834080438371,90.0,14.383770493080116,0,14.383770493080116
1770705443.921-8212,36.023638601875554,28.75209596177957,6.163946103115002,90.0,14.419001274318662,0,14.419001274318662
1770705560.343-8272,49.383589671905696,16.262195281968257,8.342495407642645,90.0,18.518281228143675,0,18.518281228143675
1770705677.731-5132,30.736521687586656,16.012280998854397,6.897103451600662,90.0,14.419003742417924,0,14.419003742417924
1770705794.590-2183,36.023638601875554,28.75209596177957,6.163946103115002,90.0,14.419006210730105,0,14.419006210730105
1770705912.324-6753,26.372167112971333,12.501753373348151,7.671574788537448,90.0,16.468084907252166,0,16.468084907252166
1770706028.462-4459,36.04009849619624,29.015719716479335,6.1020202404354835,90.0,14.383775034698141,0,14.383775034698141
1770706145.673-8687,35.749520888925105,28.95247251431424,6.168225780540385,90.0,14.419001456830854,0,14.419001456830854
1770706262.607-8277,36.04009849619624,29.015719716479335,6.1020202404354835,90.0,14.419001274318662,0,14.419001274318662
1770706378.750-3190,37.78084818150833,16.108701144607018,3.9145717768469686,90.0,14.419001274318662,0,14.419001274318662
1770706441.059-5334,20.924735205553308,14.21932587519461,13.671275476189455,90.0,2.848437620545454,0,2.848437620545454
1770706558.489-2488,20.924735205553308,14.21932587519461,13.671275476189455,90.0,2.84093868932761,0,2.84093868932761
1770706675.183-9206,22.490597504540503,17.49439005069606,9.992368235327152,90.0,20.569345010223348,0,20.569345010223348
1770706792.154-9089,20.96984896632324,14.23185393061585,13.776129536967554,90.0,2.7910682705629104,0,2.7910682705629104
1770706909.736-9987,37.883429942867366,16.08751819298492,3.8988343320533523,90.0,2.7910682705629104,0,2.7910682705629104
1770706972.281-9429,20.96984896632324,14.23185393061585,13.776129536967554,90.0,2.877289951665405,0,2.877289951665405
1770707090.604-2244,48.40794232056006,41.370668830182815,19.987284789235193,90.0,2.168088475113013,0,2.168088475113013
1770707206.746-7951,20.99189736938002,14.170963283312483,13.855131890625497,90.0,2.8542229100768948,0,2.8542229100768948
1770707324.979-7258,20.733846165386367,14.023661891400673,13.560664482326708,90.0,2.814174371049393,0,2.814174371049393
1770707443.011-5717,48.40794232056006,41.370668830182815,19.987284789235193,90.0,1.8721122263720114,0,1.8721122263720114
1770707558.911-5370,33.40840850891781,28.634328670430378,8.822911682722959,90.0,18.51828314989479,0,18.51828314989479
1770707675.771-6239,33.40840850891781,28.634328670430378,8.822911682722959,90.0,18.474114299166736,0,18.474114299166736
1770707793.355-1955,33.60920962756181,28.610990092035237,8.690449310667296,90.0,18.474114299166736,0,18.474114299166736
1770707911.383-5645,33.470767333011985,28.648872682085642,8.873722798567632,90.0,2.6272717795516463,0,2.6272717795516463
1770708027.790-8783,33.470767333011985,28.648872682085642,8.873722798567632,90.0,18.51828314989479,0,18.51828314989479
1770708144.110-5358,23.31051933184066,21.510138264079785,4.409335231594796,90.0,10.326655318805189,0,10.326655318805189
1770708261.442-3842,33.391660624463114,28.835282029532582,8.84115751215372,90.0,18.518281228143675,0,18.518281228143675
1770708378.185-9989,33.490376615549586,28.664552771424027,8.862933839007528,90.0,18.474117835227748,0,18.474117835227748
1770708496.022-5195,23.31051933184066,21.510138264079785,4.409335231594796,90.0,10.32665187232514,0,10.32665187232514
1770708612.208-1341,27.820879850504614,26.038227621463136,13.061326314662598,90.0,2.05909190748139,0,2.05909190748139
1770708728.056-9869,45.47887796990802,11.6861225425842,3.456461007485043,90.0,2.05909190748139,0,2.05909190748139
1770708789.847-4806,27.820879850504614,26.038227621463136,13.061326314662598,90.0,2.156225817260785,0,2.156225817260785
1770708906.569-664,43.67627130193822,15.72717285698429,2.7156208879613324,90.0,2.156225817260785,0,2.156225817260785
1770708970.640-6737,27.862540868239467,26.165581794473542,13.150270968084078,90.0,2.1190936510286758,0,2.1190936510286758
1770709088.390-506,27.916790863347938,25.89209850744761,12.677982899994976,90.0,1.9743943523666838,0,1.9743943523666838
1770709205.816-9522,27.916790863347938,25.89209850744761,12.677982899994976,90.0,2.1583801160437273,0,2.1583801160437273
1770709322.782-2416,26.153378464803257,12.909994782309573,14.147101776946968,90.0,2.960081846730971,0,2.960081846730971
1770709439.794-5557,28.449597345587176,25.950116635476412,13.264162509623775,90.0,2.0730646247157267,0,2.0730646247157267
1770709556.734-3391,27.91660250074646,25.891081038600728,12.676802308248632,90.0,2.109703034965107,0,2.109703034965107
1770709673.351-6930,28.449597345587176,25.950116635476412,13.264162509623775,90.0,2.1577450659050426,0,2.1577450659050426
1770709790.131-7495,42.66580675636122,32.35999921423396,6.266939407778898,90.0,14.419001274318662,0,14.419001274318662
1770709908.438-6928,44.09755718643091,19.906239921063875,4.065337300911736,90.0,10.29997052758333,0,10.29997052758333
1770710025.875-2580,30.921057370329287,19.079774745503425,10.276366991485778,90.0,2.565864279285907,0,2.565864279285907
1770710142.765-1271,30.921057370329287,19.079774745503425,10.276366991485778,90.0,0.6542084543050813,0,0.6542084543050813
1770710259.809-8195,30.922576261562966,19.077553645081878,10.311512631248862,90.0,2.54854983020941,0,2.54854983020941
1770710378.928-378,44.13073711327836,19.81832967326676,3.9852495737975118,90.0,2.54854983020941,0,2.54854983020941
1770710442.113-6781,30.922576261562966,19.077553645081878,10.311512631248862,90.0,2.5689108804708094,0,2.5689108804708094
1770710559.647-4541,13.641288346754589,13.27722774562746,14.904352424034924,90.0,2.926672660762109,0,2.926672660762109
1770710676.706-8111,31.01730583965241,19.151650108142405,10.128026451628356,90.0,2.4066791632970896,0,2.4066791632970896
1770710792.568-6671,44.081045414908495,19.86091633888064,4.003673370404357,90.0,10.32665187232514,0,10.32665187232514
1770710909.486-2821,31.01730583965241,19.151650108142405,10.128026451628356,90.0,2.4450884012123515,0,2.4450884012123515
1770711027.426-9044,30.896122901399558,19.141408886683166,10.179417454556871,90.0,2.441685831958069,0,2.441685831958069
1770711145.325-9363,30.50753478587998,19.197804163988323,9.827256251960108,90.0,20.520636091653053,0,20.520636091653053
1770711262.766-5520,30.896122901399558,19.141408886683166,10.179417454556871,90.0,2.459084643035753,0,2.459084643035753
1770711379.907-9989,28.653700303593503,21.61667349675775,11.865740361905395,90.0,2.1989915395238286,0,2.1989915395238286
1770711497.659-2930,28.653700303593503,21.61667349675775,11.865740361905395,90.0,2.3187770022535696,0,2.3187770022535696
1770711616.256-3379,28.62136446195372,21.56880199925438,11.891173831804977,90.0,2.3734812675063455,0,2.3734812675063455
1770711734.419-3876,28.62136446195372,21.56880199925438,11.891173831804977,90.0,2.313745044868186,0,2.313745044868186
1770711851.728-6593,38.042655776184375,27.00438335898637,13.650195128761899,90.0,1.822805969254224,0,1.822805969254224
1770711968.786-3791,28.544003411972987,21.82389543044494,11.816718937885536,90.0,2.3352022956382608,0,2.3352022956382608
1770712085.456-4455,38.042655776184375,27.00438335898637,13.650195128761899,90.0,2.026066230857079,0,2.026066230857079
1770712202.249-8463,35.13651212804639,33.06210963950774,2.861100551543065,90.0,2.026066230857079,0,2.026066230857079
1770712266.326-459,36.29921374730091,28.27302305287401,9.537247581967126,90.0,20.52063762369972,0,20.52063762369972
1770712383.617-9011,35.13651212804639,33.06210963950774,2.861100551543065,90.0,20.52063762369972,0,20.52063762369972
1770712446.864-4433,35.2334560193041,32.94718369991254,2.948423532041639,90.0,20.52063762369972,0,20.52063762369972
1770712511.521-3083,35.2334560193041,32.94718369991254,2.948423532041639,90.0,20.52063762369972,0,20.52063762369972
1770712575.301-2577,35.2334560193041,32.94718369991254,2.948423532041639,90.0,20.52063762369972,0,20.52063762369972
1770712637.548-9211,35.447989728026926,30.687746353841597,7.450265759319944,90.0,16.46808506705481,0,16.46808506705481
1770712754.253-3702,29.045423266460446,24.408770000336084,6.006314045537762,90.0,14.419001274318662,0,14.419001274318662
1770712870.733-8671,29.045423266460446,24.408770000336084,6.006314045537762,90.0,14.419001274318662,0,14.419001274318662
1770712988.111-3934,37.85066139060723,30.459409580846394,12.693338320864722,90.0,1.933591457361517,0,1.933591457361517
1770713105.169-3799,42.935846086067784,32.12931118425228,6.7262790873213305,90.0,14.419001456830854,0,14.419001456830854
1770713222.699-6374,28.832725073221056,18.40584117144784,7.24418535918456,90.0,16.468089229438146,0,16.468089229438146
1770713339.484-4969,37.85066139060723,30.459409580846394,12.693338320864722,90.0,1.9412382820595429,0,1.9412382820595429
1770713456.002-4366,48.752869212540254,39.40782015838336,3.883478485850763,90.0,1.9412382820595429,0,1.9412382820595429
1770713518.532-8547,40.515085973202616,18.727202335106252,16.87183597893202,90.0,2.609051016972658,0,2.609051016972658
1770713639.021-8563,48.752869212540254,39.40782015838336,3.883478485850763,90.0,2.609051016972658,0,2.609051016972658
1770713701.209-6243,21.24070516342194,15.22028512670067,9.221791117604495,90.0,2.733325858131828,0,2.733325858131828
1770713818.938-4009,48.922231937337344,39.60229023976383,3.6127437268505918,90.0,2.733325858131828,0,2.733325858131828
1770713880.946-6731,40.26219462698859,18.804804956011296,16.67374570929617,90.0,2.5202440075939907,0,2.5202440075939907
1770713998.021-2419,40.26219462698859,18.804804956011296,16.67374570929617,90.0,2.4885890308191145,0,2.4885890308191145
1770714115.480-4659,40.441068564750665,19.045473853170858,16.72086784996804,90.0,2.6083542526803543,0,2.6083542526803543
1770714232.979-5508,40.393940380129656,18.79237475791587,16.69228907015326,90.0,2.590038836792369,0,2.590038836792369
1770714349.757-5569,40.393940380129656,18.79237475791587,16.69228907015326,90.0,2.512855339213681,0,2.512855339213681
1770714470.244-5796,40.123932584516986,18.900910987522447,16.430984103074437,90.0,2.6223325629969705,0,2.6223325629969705
1770714588.156-1418,40.251996009935375,18.71236939135192,16.866597450036394,90.0,2.608831719878722,0,2.608831719878722
1770714706.413-3737,40.251996009935375,18.71236939135192,16.866597450036394,90.0,2.5737395611419815,0,2.5737395611419815
1770714823.182-4719,40.1313738435086,22.896022844481458,14.361119182538076,90.0,2.230464868695876,0,2.230464868695876
1770714940.507-2973,40.08615614680544,18.700736710079152,17.094321360158045,90.0,2.6240012764066036,0,2.6240012764066036
1770715061.552-9377,40.21432329724407,18.734587805171298,16.622920244690036,90.0,2.627696764617629,0,2.627696764617629
1770715179.409-9941,40.1313738435086,22.896022844481458,14.361119182538076,90.0,2.3700966442360762,0,2.3700966442360762
1770715296.369-2030,33.13749612002317,23.215797753505804,7.2064414373115016,90.0,16.428418752851336,0,16.428418752851336
1770715414.116-979,23.413927834295357,11.459831575364138,8.124001544971842,90.0,18.47411128857287,0,18.47411128857287
1770715532.236-5255,33.13749612002317,23.215797753505804,7.2064414373115016,90.0,16.46808506705481,0,16.46808506705481
1770715656.630-3055,20.738025865860617,18.237079179252667,2.0737154795912,90.0,16.46808506705481,0,16.46808506705481
1770715719.179-3264,20.625252342696104,15.344709811588952,11.098371181675862,90.0,2.6514594415918307,0,2.6514594415918307
1770715836.629-5391,20.625252342696104,15.344709811588952,11.098371181675862,90.0,2.782719824199878,0,2.782719824199878
1770715955.067-1108,20.428642546667902,15.65487594543154,11.103555320398641,90.0,2.748315604464448,0,2.748315604464448
1770716072.061-5854,20.633146762715672,15.381569627884467,11.166761028882318,90.0,2.702487101172891,0,2.702487101172891
1770716197.438-8985,20.633146762715672,15.381569627884467,11.166761028882318,90.0,2.6983618224702015,0,2.6983618224702015
1770716315.485-177,23.852089875748295,20.54497816145496,2.7696506542988493,90.0,2.6983618224702015,0,2.6983618224702015
1770716378.246-375,23.852089875748295,20.54497816145496,2.7696506542988493,90.0,2.6983618224702015,0,2.6983618224702015
1770716441.586-3436,34.214403833140835,30.712809463127723,0.4103873135676892,90.0,2.6983618224702015,0,2.6983618224702015
1770716505.197-1442,16.22348606514516,3.6831812201236502,25.41542413179181,90.0,4.084086629914001,0,4.084086629914001
1770716622.717-860,23.852089875748295,20.54497816145496,2.7696506542988493,90.0,4.084086629914001,0,4.084086629914001
1770716685.980-3805,23.690140718617297,20.597240830995535,2.6330263589842247,90.0,4.084086629914001,0,4.084086629914001
1770716748.930-5628,16.20059535644086,3.4727643592059696,25.30332203024232,90.0,4.097538209737925,0,4.097538209737925
1770716867.418-3200,23.690140718617297,20.597240830995535,2.6330263589842247,90.0,4.097538209737925,0,4.097538209737925
1770716931.323-4364,30.669229979344514,30.45371199006575,14.465094831754543,90.0,2.917299827344594,0,2.917299827344594
1770717048.699-4737,23.24473537173927,20.31003723962025,2.7676109113470244,90.0,2.917299827344594,0,2.917299827344594
1770717111.958-6118,15.880857378329127,3.441223697434194,24.885856406598755,90.0,3.952497092482933,0,3.952497092482933
1770717230.354-5249,30.669229979344514,30.45371199006575,14.465094831754543,90.0,2.471537257331421,0,2.471537257331421
1770717346.757-9949,30.40075177761913,30.033336300640837,14.47050893157047,90.0,2.392735654987139,0,2.392735654987139
1770717463.879-7663,30.523984632489324,30.492257762888755,14.275349338070797,90.0,2.046482895541121,0,2.046482895541121
1770717580.864-1035,30.523984632489324,30.492257762888755,14.275349338070797,90.0,1.9270385910277688,0,1.9270385910277688
1770717698.891-6203,30.774514830675184,30.583815245852353,14.237311023726042,90.0,1.805173761817373,0,1.805173761817373
1770717815.756-3382,30.774514830675184,30.583815245852353,14.237311023726042,90.0,2.5909543156776036,0,2.5909543156776036
1770717932.989-4414,30.768210977325534,30.59503910907922,14.23358269708413,90.0,1.9795638093406875,0,1.9795638093406875
1770718049.951-4000,30.97249844947303,30.50351934329667,14.098878553737471,90.0,1.8970529983953355,0,1.8970529983953355
1770718166.372-7923,30.97249844947303,30.50351934329667,14.098878553737471,90.0,1.9944036946516275,0,1.9944036946516275
1770718284.210-3457,30.948700744557648,30.378217351441236,13.834085207794958,90.0,2.1197907523295574,0,2.1197907523295574
1770718401.590-5951,30.986955590014695,30.913120644800472,14.209835656248796,90.0,1.840618548524462,0,1.840618548524462
1770718517.954-1052,30.986955590014695,30.913120644800472,14.209835656248796,90.0,1.8923387068563318,0,1.8923387068563318
1770718633.950-3897,44.73581710068663,21.83543364757892,13.155346692447425,90.0,2.3456723251839495,0,2.3456723251839495
1770718751.331-9356,44.73581710068663,21.83543364757892,13.155346692447425,90.0,2.3148087352234565,0,2.3148087352234565
1770718868.778-9717,44.974763001411844,22.1556301491645,13.17566029616731,90.0,2.2143631767439835,0,2.2143631767439835
1770718986.401-3307,44.974763001411844,22.1556301491645,13.17566029616731,90.0,2.207093540334414,0,2.207093540334414
1770719104.220-3027,32.44367228832545,18.562692716609067,8.767359617062215,90.0,18.51828314989479,0,18.51828314989479
1770719220.955-9656,26.47441774672226,10.331123653346964,11.580145288471911,90.0,3.584415343837417,0,3.584415343837417
1770719331.723-5418,44.97812499697905,22.32964631536791,13.133566250377207,90.0,,0,1000000.0
1770719516.198-5861,26.47441774672226,10.331123653346964,11.580145288471911,90.0,3.6296193507542145,0,3.6296193507542145
1770719634.419-3134,26.639571456666047,10.276543501727808,11.791772904838018,90.0,3.579674846543522,0,3.579674846543522
1770719750.019-4291,26.687175014439724,10.337890095242381,11.547152064372339,90.0,3.6423075167555115,0,3.6423075167555115
1770719866.451-5118,26.639571456666047,10.276543501727808,11.791772904838018,90.0,3.578844492126884,0,3.578844492126884
1770719986.115-6747,16.006925309190777,15.621440214731042,3.276069054936441,90.0,3.578844492126884,0,3.578844492126884
1770720048.577-772,26.559181032016117,9.930663864112788,11.80009063889524,90.0,,0,1000000.0
1770720193.900-4349,26.66781063270576,10.177527066809603,11.9635588548597,90.0,3.734912299425602,0,3.734912299425602
1770720310.268-7607,16.006925309190777,15.621440214731042,3.276069054936441,90.0,3.734912299425602,0,3.734912299425602
1770720373.070-3009,15.902617569267273,15.633126863126595,3.3649615016915764,90.0,3.734912299425602,0,3.734912299425602
1770720434.280-2380,15.902617569267273,15.633126863126595,3.3649615016915764,90.0,3.734912299425602,0,3.734912299425602
1770720497.515-9974,48.45486782062182,39.235114241666416,12.804293550386806,90.0,1.5263791200671706,0,1.5263791200671706
1770720613.728-5836,48.45486782062182,39.235114241666416,12.804293550386806,90.0,,0,1000000.0
1770720768.468-2505,32.68527720055691,20.672116670253505,10.68210801473199,90.0,,0,1000000.0
1770720914.383-1137,45.75859487301548,42.864094468616386,15.217074154701775,90.0,,0,1000000.0
1770721068.787-6714,32.68527720055691,20.672116670253505,10.68210801473199,90.0,,0,1000000.0
1770721216.037-7142,45.75859487301548,42.864094468616386,15.217074154701775,90.0,3.0869201255941965,0,3.0869201255941965
1770721369.320-246,36.15279464812339,33.45657862213405,17.11418926673219,90.0,2.559970924944355,0,2.559970924944355
1770721520.743-3832,32.70269321339208,20.477175834246108,10.790838709587986,90.0,2.3489021907415357,0,2.3489021907415357
1770721641.152-9287,32.70269321339208,20.477175834246108,10.790838709587986,90.0,2.35731188215948,0,2.35731188215948
1770721761.906-4500,37.991963759521674,30.976826789229087,19.83905334372318,90.0,2.171079085781711,0,2.171079085781711
1770721882.304-6831,32.71255805489997,20.483343718821843,10.819722346670757,90.0,2.3636314628502766,0,2.3636314628502766
1770722003.808-1369,37.991963759521674,30.976826789229087,19.83905334372318,90.0,1.8923423260451437,0,1.8923423260451437
1770722128.732-2747,38.368843073509446,31.428702380703484,19.262544694632656,90.0,2.1221750529074157,0,2.1221750529074157
1770722249.346-1617,38.11004953406122,31.188549322026144,19.84890799855107,90.0,2.235890424949809,0,2.235890424949809
1770722373.266-9850,38.368843073509446,31.428702380703484,19.262544694632656,90.0,2.361939488186877,0,2.361939488186877
1770722496.381-5521,33.150730402977366,12.06553479635382,17.596101646198576,90.0,3.276359766186302,0,3.276359766186302
1770722620.225-2229,33.150730402977366,12.06553479635382,17.596101646198576,90.0,3.0813640515776224,0,3.0813640515776224
1770722743.904-7113,42.36436262240037,10.536820536355265,4.387400818486554,90.0,10.32665187232514,0,10.32665187232514
1770722869.334-7903,33.20835228956341,11.528431046624538,17.464542877930167,90.0,3.2053208305012646,0,3.2053208305012646
1770722993.663-9345,33.20835228956341,11.528431046624538,17.464542877930167,90.0,3.154066485233306,0,3.154066485233306
1770723118.075-5813,33.44238305600797,11.437752727513491,17.319147202991925,90.0,3.1261968956395583,0,3.1261968956395583
1770723248.723-9959,33.20033467222233,11.55118282441587,17.647322357377817,90.0,3.1529297179682794,0,3.1529297179682794
1770723379.396-1664,33.44238305600797,11.437752727513491,17.319147202991925,90.0,3.149661614014329,0,3.149661614014329
1770723513.919-2004,33.69405390509403,11.048449441631304,17.506907889971536,90.0,3.243929915449915,0,3.243929915449915
1770723645.273-6779,33.48226243273959,11.471755963944066,17.314340459118515,90.0,,0,1000000.0
1770723829.790-2669,33.69405390509403,11.048449441631304,17.506907889971536,90.0,,0,1000000.0
1770724014.311-1403,33.70173949803399,11.040462733220563,17.489467289687408,90.0,,0,1000000.0
1770724166.856-5128,33.83237803715373,11.040102889200833,17.3877332115597,90.0,3.0906191910796696,0,3.0906191910796696
1770724298.972-131,33.83237803715373,11.040102889200833,17.3877332115597,90.0,3.535649074751481,0,3.535649074751481
1770724416.485-3603,33.838180345818614,11.050669685180592,17.36081388046388,90.0,3.2496779838420284,0,3.2496779838420284
1770724533.292-6829,33.827918979273775,11.150292658304824,17.464065862362343,90.0,3.0943720260055625,0,3.0943720260055625
1770724671.720-8882,33.827918979273775,11.150292658304824,17.464065862362343,90.0,3.1960260979826987,0,3.1960260979826987
1770724810.255-1050,49.49142557680878,39.6090919060718,17.78714692394245,90.0,2.646589755402133,0,2.646589755402133
1770724944.982-5662,33.69323223333819,11.160151344159146,17.50006090824535,90.0,3.3820171727519495,0,3.3820171727519495
1770725062.492-4925,33.682951519449496,10.671040065025677,17.696680358984363,90.0,3.338633030769019,0,3.338633030769019
1770725201.150-6647,49.49142557680878,39.6090919060718,17.78714692394245,90.0,3.226681499930014,0,3.226681499930014
1770725337.535-9985,37.69265181388474,34.964673869246596,13.013381894105366,90.0,2.150544172390286,0,2.150544172390286
1770725475.827-7014,40.21172027835384,17.052098107039768,14.13189238193469,90.0,2.477113324263528,0,2.477113324263528
1770725616.743-3404,37.69265181388474,34.964673869246596,13.013381894105366,90.0,1.7341092406201255,0,1.7341092406201255
1770725733.577-4106,37.10908045699566,34.67893328840645,12.879274347403792,90.0,2.148939460549729,0,2.148939460549729
1770725850.544-8243,37.75950815406508,35.12556329788815,13.048244758581673,90.0,2.4088173760324154,0,2.4088173760324154
1770725990.501-3280,37.10908045699566,34.67893328840645,12.879274347403792,90.0,2.448685074143852,0,2.448685074143852
1770726138.103-4908,45.61621404064166,22.625490936825724,18.274770934697152,90.0,2.2978515966763853,0,2.2978515966763853
1770726255.545-3782,45.61621404064166,22.625490936825724,18.274770934697152,90.0,2.2234756506704647,0,2.2234756506704647
1770726396.043-923,45.59359154755595,22.573598291006437,18.363854565652673,90.0,2.415126471068758,0,2.415126471068758
1770726512.569-3238,45.57545109224148,22.593302231245538,18.206992881991905,90.0,2.2544593998202567,0,2.2544593998202567
1770726629.513-3605,45.57545109224148,22.593302231245538,18.206992881991905,90.0,2.2099098261930665,0,2.2099098261930665
1770726777.957-8204,41.153927609840395,37.235627185564724,18.719006190012493,90.0,2.1065778618972892,0,2.1065778618972892
1770726894.684-7400,45.999562315387934,20.6281671644565,18.164595628215668,90.0,2.3132002308020954,0,2.3132002308020954
1770727011.822-8706,41.153927609840395,37.235627185564724,18.719006190012493,90.0,2.349917060460316,0,2.349917060460316
1770727129.219-4018,37.1918991970183,30.553513081123633,18.76983652730265,90.0,,0,1000000.0
1770727273.887-7558,37.1918991970183,30.553513081123633,18.76983652730265,90.0,1.820313372414478,0,1.820313372414478
1770727392.255-2205,47.03234069245846,43.68571209937893,10.042336116144948,90.0,2.743774874758179,0,2.743774874758179
1770727512.889-111,47.03234069245846,43.68571209937893,10.042336116144948,90.0,3.1640274942652487,0,3.1640274942652487
1770727630.336-5390,31.18982125768675,15.520635705136904,15.654509320919926,90.0,2.706665508935147,0,2.706665508935147
1770727750.599-7423,49.900463235844256,19.79205221477968,8.956924402990401,90.0,,0,1000000.0
1770727895.919-9257,31.18982125768675,15.520635705136904,15.654509320919926,90.0,2.6563994219586338,0,2.6563994219586338
1770728016.664-6698,36.15450234293874,22.56031560551883,2.586940770797984,90.0,2.6563994219586338,0,2.6563994219586338
1770728079.572-1,31.25869393196083,15.548350655072692,15.613401746822777,90.0,2.649289169678739,0,2.649289169678739
1770728200.113-7405,31.139901793972417,15.500014225476846,15.672140122819625,90.0,2.6258901553181726,0,2.6258901553181726
1770728321.805-7166,31.139901793972417,15.500014225476846,15.672140122819625,90.0,2.7666589519129516,0,2.7666589519129516
