Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
13.55,19.95,20.08,19.99,18.39,48.99,52.09,5.542,5.553,0.667,0.0,0.0,,
13.6,20.07,19.91,19.99,18.39,49.27,52.37,5.575,5.553,0.667,0.0,0.0,,
13.65,20.16,20.08,19.99,18.39,49.55,52.65,5.6,5.553,0.5,0.0,0.0,,
13.7,20.21,19.91,19.99,18.38,49.83,52.93,5.614,5.553,0.278,0.0,0.0,,
13.75,20.21,20.08,19.99,18.38,50.11,53.21,5.614,5.553,0.0,0.0,0.0,,
13.8,20.15,19.91,19.99,18.38,50.39,53.48,5.597,5.553,-0.333,0.0,0.0,,
13.85,20.06,20.08,19.99,18.38,50.67,53.76,5.572,5.553,-0.5,0.0,0.0,,
13.9,19.95,19.91,19.99,18.37,50.94,54.04,5.542,5.553,-0.611,0.0,0.0,,
13.95,19.84,20.08,19.99,18.38,51.22,54.32,5.511,5.553,-0.611,0.0,0.0,,
14.0,19.76,19.91,19.99,18.38,51.5,54.59,5.489,5.553,-0.444,0.0,0.0,,
14.05,19.72,20.08,19.99,18.38,51.77,54.87,5.478,5.553,-0.222,0.0,0.0,,
14.1,19.74,19.91,19.99,18.39,52.04,55.15,5.483,5.553,0.111,0.0,0.0,,
14.15,19.81,20.08,19.99,18.39,52.32,55.43,5.503,5.553,0.389,0.0,0.0,,
14.2,19.93,19.91,19.99,18.39,52.59,55.7,5.536,5.553,0.667,0.0,0.0,,
14.25,20.08,20.08,19.99,18.39,52.87,55.98,5.578,5.553,0.833,0.0,0.0,,
14.3,20.22,19.91,19.99,18.39,53.15,56.26,5.617,5.553,0.778,0.0,0.0,,
14.35,20.34,20.08,19.99,18.39,53.43,56.54,5.65,5.553,0.667,0.0,0.0,,
14.4,20.4,19.91,19.99,18.38,53.72,56.82,5.667,5.553,0.333,0.0,0.0,,
14.45,20.4,20.08,19.99,18.37,54.0,57.09,5.667,5.553,0.0,0.0,0.0,,
14.5,20.34,19.91,19.99,18.37,54.28,57.37,5.65,5.553,-0.333,0.0,0.0,,
14.55,20.22,20.08,19.99,18.37,54.57,57.65,5.617,5.553,-0.667,0.0,0.0,,
14.6,20.09,19.91,19.99,18.36,54.84,57.93,5.581,5.553,-0.722,0.0,0.0,,
14.65,19.95,20.08,19.99,18.36,55.12,58.2,5.542,5.553,-0.778,0.0,0.0,,
14.7,19.83,19.91,19.99,18.36,55.4,58.48,5.508,5.553,-0.667,0.0,0.0,,
14.75,19.75,20.08,19.99,18.37,55.67,58.76,5.486,5.553,-0.444,0.0,0.0,,
14.8,19.73,19.91,19.99,18.37,55.95,59.04,5.481,5.553,-0.111,0.0,0.0,,
14.85,19.78,20.08,19.99,18.38,56.22,59.32,5.494,5.553,0.278,0.0,0.0,,
14.9,19.88,19.91,19.99,18.38,56.5,59.59,5.522,5.553,0.556,0.0,0.0,,
14.95,20.03,20.08,19.99,18.38,56.77,59.87,5.564,5.553,0.833,0.0,0.0,,
15.0,20.2,19.91,19.99,18.38,57.05,60.15,5.611,5.553,0.944,0.0,0.0,,
15.05,20.35,20.08,19.99,18.37,57.34,60.43,5.653,5.553,0.833,0.0,0.0,,
15.1,20.44,19.91,19.99,18.37,57.62,60.7,5.678,5.553,0.5,0.0,0.0,,
15.15,20.45,20.08,19.99,18.36,57.9,60.98,5.681,5.553,0.056,0.0,0.0,,
15.2,20.4,19.91,19.99,18.35,58.19,61.26,5.667,5.553,-0.278,0.0,0.0,,
15.25,20.29,20.08,19.99,18.35,58.47,61.54,5.636,5.553,-0.611,0.0,0.0,,
15.3,20.14,19.91,19.99,18.35,58.75,61.81,5.594,5.553,-0.833,0.0,0.0,,
15.35,19.98,20.08,19.99,18.35,59.03,62.09,5.55,5.553,-0.889,0.0,0.0,,
15.4,19.82,19.91,19.99,18.35,59.3,62.37,5.506,5.553,-0.889,0.0,0.0,,
15.45,19.7,20.08,19.99,18.35,59.58,62.65,5.472,5.553,-0.667,0.0,0.0,,
15.5,19.62,19.91,19.99,18.36,59.85,62.93,5.45,5.553,-0.444,0.0,0.0,,
15.55,19.6,20.08,19.99,18.36,60.12,63.2,5.444,5.553,-0.111,0.0,0.0,,
15.6,19.65,19.91,19.99,18.37,60.4,63.48,5.458,5.553,0.278,0.0,0.0,,
15.65,19.74,20.08,19.99,18.37,60.67,63.76,5.483,5.553,0.5,0.0,0.0,,
15.7,19.87,19.91,19.99,18.37,60.95,64.04,5.519,5.553,0.722,0.0,0.0,,
15.75,20.0,20.08,19.99,18.37,61.22,64.31,5.556,5.553,0.722,0.0,0.0,,
15.8,20.12,19.91,19.99,18.37,61.5,64.59,5.589,5.553,0.667,0.0,0.0,,
15.85,20.2,20.08,19.99,18.37,61.78,64.87,5.611,5.553,0.444,0.0,0.0,,
15.9,20.23,19.91,19.99,18.37,62.06,65.15,5.619,5.553,0.167,0.0,0.0,,
15.95,20.19,20.08,19.99,18.36,62.34,65.43,5.608,5.553,-0.222,0.0,0.0,,
16.0,20.11,19.91,19.99,18.36,62.62,65.7,5.586,5.553,-0.444,0.0,0.0,,
16.05,20.0,20.08,19.99,18.36,62.9,65.98,5.556,5.553,-0.611,0.0,0.0,,
16.1,19.91,19.91,19.99,18.36,63.18,66.26,5.531,5.553,-0.5,0.0,0.0,,
16.15,19.83,20.08,19.99,18.36,63.45,66.54,5.508,5.553,-0.444,0.0,0.0,,
16.2,19.79,19.91,19.99,18.37,63.73,66.81,5.497,5.553,-0.222,0.0,0.0,,
16.25,19.8,20.08,19.99,18.37,64.0,67.09,5.5,5.553,0.056,0.0,0.0,,
16.3,19.85,19.91,19.99,18.37,64.28,67.37,5.514,5.553,0.278,0.0,0.0,,
16.35,19.94,20.08,19.99,18.37,64.56,67.65,5.539,5.553,0.5,0.0,0.0,,
16.4,20.04,19.91,19.99,18.37,64.83,67.92,5.567,5.553,0.556,0.0,0.0,,
16.45,20.16,20.08,19.99,18.37,65.11,68.2,5.6,5.553,0.667,0.0,0.0,,
16.5,20.26,19.91,19.99,18.37,65.39,68.48,5.628,5.553,0.556,0.0,0.0,,
16.55,20.34,20.08,19.99,18.36,65.68,68.76,5.65,5.553,0.444,0.0,0.0,,
16.6,20.38,19.91,19.99,18.36,65.96,69.04,5.661,5.553,0.222,0.0,0.0,,
16.65,20.36,20.08,19.99,18.35,66.24,69.31,5.656,5.553,-0.111,0.0,0.0,,
16.7,20.3,19.91,19.99,18.35,66.52,69.59,5.639,5.553,-0.333,0.0,0.0,,
16.75,20.2,20.08,19.99,18.34,66.81,69.87,5.611,5.553,-0.556,0.0,0.0,,
16.8,20.09,19.91,19.99,18.34,67.08,70.15,5.581,5.553,-0.611,0.0,0.0,,
16.85,19.98,20.08,19.99,18.34,67.36,70.42,5.55,5.553,-0.611,0.0,0.0,,
16.9,19.88,19.91,19.99,18.34,67.64,70.7,5.522,5.553,-0.556,0.0,0.0,,
16.95,19.82,20.08,19.99,18.35,67.91,70.98,5.506,5.553,-0.333,0.0,0.0,,
17.0,19.81,19.91,19.99,18.35,68.19,71.26,5.503,5.553,-0.056,0.0,0.0,,
17.05,19.85,20.08,19.99,18.35,68.47,71.54,5.514,5.553,0.222,0.0,0.0,,
17.1,19.93,19.91,19.99,18.35,68.74,71.81,5.536,5.553,0.444,0.0,0.0,,
17.15,20.04,20.08,19.99,18.35,69.02,72.09,5.567,5.553,0.611,0.0,0.0,,
17.2,20.16,19.91,19.99,18.35,69.3,72.37,5.6,5.553,0.667,0.0,0.0,,
17.25,20.24,20.08,19.99,18.35,69.58,72.65,5.622,5.553,0.444,0.0,0.0,,
17.3,20.27,19.91,19.99,18.34,69.86,72.92,5.631,5.553,0.167,0.0,0.0,,
17.35,20.24,20.08,19.99,18.34,70.14,73.2,5.622,5.553,-0.167,0.0,0.0,,
17.4,20.16,19.91,19.99,18.34,70.42,73.48,5.6,5.553,-0.444,0.0,0.0,,
17.45,20.05,20.08,19.99,18.34,70.7,73.76,5.569,5.553,-0.611,0.0,0.0,,
17.5,19.92,19.91,19.99,18.34,70.98,74.03,5.533,5.553,-0.722,0.0,0.0,,
17.55,19.8,20.08,19.99,18.34,71.25,74.31,5.5,5.553,-0.667,0.0,0.0,,
17.6,19.7,19.91,19.99,18.34,71.53,74.59,5.472,5.553,-0.556,0.0,0.0,,
17.65,19.65,20.08,19.99,18.35,71.8,74.87,5.458,5.553,-0.278,0.0,0.0,,
17.7,19.66,19.91,19.99,18.35,72.07,75.14,5.461,5.553,0.056,0.0,0.0,,
17.75,19.74,20.08,19.99,18.36,72.35,75.42,5.483,5.553,0.444,0.0,0.0,,
17.8,19.87,19.91,19.99,18.36,72.62,75.7,5.519,5.553,0.722,0.0,0.0,,
17.85,20.0,20.08,19.99,18.36,72.9,75.98,5.556,5.553,0.722,0.0,0.0,,
17.9,20.12,19.91,19.99,18.36,73.18,76.26,5.589,5.553,0.667,0.0,0.0,,
17.95,20.22,20.08,19.99,18.36,73.46,76.53,5.617,5.553,0.556,0.0,0.0,,
18.0,20.28,19.91,19.99,18.35,73.74,76.81,5.633,5.553,0.333,0.0,0.0,,
18.05,20.27,20.08,19.99,18.35,74.02,77.09,5.631,5.553,-0.056,0.0,0.0,,
18.1,20.19,19.91,19.99,18.34,74.3,77.37,5.608,5.553,-0.444,0.0,0.0,,
18.15,20.06,20.08,19.99,18.34,74.58,77.65,5.572,5.553,-0.722,0.0,0.0,,
18.2,19.91,19.91,19.99,18.34,74.86,77.92,5.531,5.553,-0.833,0.0,0.0,,
18.25,19.77,20.08,19.99,18.35,75.14,78.2,5.492,5.553,-0.778,0.0,0.0,,
18.3,19.63,19.91,19.99,18.35,75.41,78.48,5.453,5.553,-0.778,0.0,0.0,,
18.35,19.53,20.08,19.99,18.36,75.68,78.76,5.425,5.553,-0.556,0.0,0.0,,
18.4,19.49,19.91,19.99,18.36,75.95,79.03,5.414,5.553,-0.222,0.0,0.0,,
18.45,19.51,20.08,19.99,18.37,76.22,79.31,5.419,5.553,0.111,0.0,0.0,,
18.5,19.6,19.91,19.99,18.38,76.49,79.59,5.444,5.553,0.5,0.0,0.0,,
18.55,19.74,20.08,19.99,18.38,76.77,79.87,5.483,5.553,0.778,0.0,0.0,,
18.6,19.88,19.91,19.99,18.38,77.04,80.14,5.522,5.553,0.778,0.0,0.0,,
18.65,20.01,20.08,19.99,18.38,77.32,80.42,5.558,5.553,0.722,0.0,0.0,,
18.7,20.13,19.91,19.99,18.38,77.6,80.7,5.592,5.553,0.667,0.0,0.0,,
18.75,20.21,20.08,19.99,18.38,77.88,80.98,5.614,5.553,0.444,0.0,0.0,,
18.8,20.23,19.99,20.0,18.38,78.16,81.26,5.619,5.556,0.111,0.056,0.0,,
18.85,20.19,20.08,20.0,18.37,78.44,81.53,5.608,5.556,-0.222,0.0,0.0,,
18.9,20.09,19.91,20.0,18.37,78.72,81.81,5.581,5.556,-0.556,0.0,0.0,,
18.95,19.95,20.08,20.0,18.37,79.0,82.09,5.542,5.556,-0.778,0.0,0.0,,
19.0,19.8,19.91,20.0,18.37,79.28,82.37,5.5,5.556,-0.833,0.0,0.0,,
19.05,19.65,20.08,20.0,18.38,79.55,82.65,5.458,5.556,-0.833,0.0,0.0,,
19.1,19.54,19.91,20.0,18.38,79.82,82.92,5.428,5.556,-0.611,0.0,0.0,,
19.15,19.49,20.08,20.0,18.39,80.09,83.2,5.414,5.556,-0.278,0.0,0.0,,
19.2,19.51,19.91,20.0,18.4,80.36,83.48,5.419,5.556,0.111,0.0,0.0,,
19.25,19.6,20.08,20.0,18.4,80.63,83.76,5.444,5.556,0.5,0.0,0.0,,
19.3,19.72,19.91,19.99,18.41,80.91,84.03,5.478,5.553,0.667,-0.056,0.0,,
19.35,19.87,20.08,19.99,18.41,81.18,84.31,5.519,5.553,0.833,0.0,0.0,,
19.4,20.01,19.91,19.99,18.41,81.46,84.59,5.558,5.553,0.778,0.0,0.0,,
19.45,20.12,20.08,19.99,18.41,81.74,84.87,5.589,5.553,0.611,0.0,0.0,,
19.5,20.2,19.91,19.99,18.41,82.02,85.14,5.611,5.553,0.444,0.0,0.0,,
19.55,20.2,20.08,19.99,18.4,82.3,85.42,5.611,5.553,0.0,0.0,0.0,,
19.6,20.14,19.91,19.99,18.4,82.58,85.7,5.594,5.553,-0.333,0.0,0.0,,
19.65,20.03,20.08,19.99,18.4,82.86,85.98,5.564,5.553,-0.611,0.0,0.0,,
19.7,19.91,19.91,19.99,18.4,83.14,86.26,5.531,5.553,-0.667,0.0,0.0,,
19.75,19.78,20.08,19.99,18.4,83.41,86.53,5.494,5.553,-0.722,0.0,0.0,,
19.8,19.68,19.91,19.99,18.41,83.69,86.81,5.467,5.553,-0.556,0.0,0.0,,
19.85,19.65,20.08,19.99,18.41,83.96,87.09,5.458,5.553,-0.167,0.0,0.0,,
19.9,19.67,19.91,19.99,18.42,84.23,87.37,5.464,5.553,0.111,0.0,0.0,,
19.95,19.75,20.08,19.99,18.42,84.5,87.64,5.486,5.553,0.444,0.0,0.0,,
20.0,19.85,19.91,19.99,18.42,84.78,87.92,5.514,5.553,0.556,0.0,0.0,,
20.05,19.97,20.08,19.99,18.42,85.06,88.2,5.547,5.553,0.667,0.0,0.0,,
20.1,20.1,19.91,19.99,18.42,85.34,88.48,5.583,5.553,0.722,0.0,0.0,,
20.15,20.2,20.08,19.99,18.42,85.62,88.76,5.611,5.553,0.556,0.0,0.0,,
20.2,20.22,19.91,19.99,18.42,85.9,89.03,5.617,5.553,0.111,0.0,0.0,,
20.25,20.14,20.08,19.99,18.42,86.18,89.31,5.594,5.553,-0.444,0.0,0.0,,START
20.3,20.0,19.73,19.98,18.41,86.46,89.59,5.556,5.55,-0.778,-0.056,0.0,,
20.35,19.81,16.75,19.64,18.39,86.73,89.84,5.503,5.456,-1.056,-1.889,0.0,,
20.4,19.61,14.74,19.13,18.34,87.0,90.07,5.447,5.314,-1.111,-2.833,0.0,,
20.45,19.46,14.48,18.57,18.29,87.28,90.29,5.406,5.158,-0.833,-3.111,0.0,,
20.5,19.38,14.11,17.99,18.24,87.54,90.5,5.383,4.997,-0.444,-3.222,0.0,,
20.55,19.38,13.64,17.34,18.18,87.81,90.71,5.383,4.817,0.0,-3.611,0.0,,
20.6,19.45,13.1,16.66,18.12,88.08,90.92,5.403,4.628,0.389,-3.778,0.0,,
20.65,19.57,12.49,15.9,18.04,88.35,91.11,5.436,4.417,0.667,-4.222,0.0,,
20.7,19.69,11.86,15.1,17.96,88.63,91.31,5.469,4.194,0.667,-4.444,0.0,,
20.75,19.77,11.21,14.21,17.87,88.9,91.49,5.492,3.947,0.444,-4.944,0.0,,
20.8,19.79,10.68,13.31,17.77,89.18,91.67,5.497,3.697,0.111,-5.0,0.0,,
20.85,19.73,10.06,12.64,17.67,89.45,91.84,5.481,3.511,-0.333,-3.722,0.0,,
20.9,19.6,9.46,12.11,17.56,89.72,92.0,5.444,3.364,-0.722,-2.944,0.0,,
20.95,19.44,8.85,11.55,17.44,90.0,92.16,5.4,3.208,-0.889,-3.111,0.0,,
21.0,19.24,8.21,10.96,17.32,90.26,92.3,5.344,3.044,-1.111,-3.278,0.0,,
21.05,19.05,7.57,10.35,17.19,90.53,92.44,5.292,2.875,-1.056,-3.389,0.0,,
21.1,18.86,6.92,9.73,17.06,90.79,92.57,5.239,2.703,-1.056,-3.444,0.0,,
21.15,18.71,6.27,9.11,16.91,91.05,92.69,5.197,2.531,-0.833,-3.444,0.0,,
21.2,18.6,5.62,8.49,16.76,91.31,92.79,5.167,2.358,-0.611,-3.444,0.0,,
21.25,18.51,4.95,7.86,16.61,91.57,92.89,5.142,2.183,-0.5,-3.5,0.0,,
21.3,18.46,4.28,7.22,16.44,91.83,92.98,5.128,2.006,-0.278,-3.556,0.0,,
21.35,18.41,3.61,6.57,16.26,92.08,93.06,5.114,1.825,-0.278,-3.611,0.0,,
21.4,18.32,2.94,5.92,16.08,92.34,93.13,5.089,1.644,-0.5,-3.611,0.0,,
21.45,18.19,2.26,5.26,15.88,92.59,93.19,5.053,1.461,-0.722,-3.667,0.0,,
21.5,18.01,1.58,4.6,15.68,92.84,93.24,5.003,1.278,-1.0,-3.667,0.0,,
21.55,17.79,0.56,3.9,15.44,93.09,93.25,4.942,1.083,-1.222,-3.889,0.0,,
21.6,17.56,0.8,3.29,15.19,93.33,93.26,4.878,0.914,-1.278,-3.389,0.0,,
21.65,17.34,0.89,2.75,14.96,93.58,93.27,4.817,0.764,-1.222,-3.0,0.0,,
21.7,17.12,0.86,2.27,14.72,93.82,93.28,4.756,0.631,-1.222,-2.667,0.0,,
21.75,16.89,0.76,1.85,14.49,94.05,93.29,4.692,0.514,-1.278,-2.333,0.0,,
21.8,16.68,0.61,1.49,14.26,94.28,93.3,4.633,0.414,-1.167,-2.0,0.0,,
21.85,16.48,0.45,1.17,14.03,94.51,93.3,4.578,0.325,-1.111,-1.778,0.0,,
21.9,16.3,0.29,0.91,13.81,94.74,93.31,4.528,0.253,-1.0,-1.444,0.0,,
21.95,16.15,0.16,0.7,13.59,94.97,93.31,4.486,0.194,-0.833,-1.167,0.0,,
22.0,15.97,0.06,0.54,13.36,95.19,93.31,4.436,0.15,-1.0,-0.889,0.0,,
22.05,15.76,0.07,0.49,13.15,95.41,93.31,4.378,0.136,-1.167,-0.278,0.0,,
22.1,15.53,0.11,0.43,12.93,95.63,93.31,4.314,0.119,-1.278,-0.333,0.0,,
22.15,15.27,0.13,0.35,12.72,95.84,93.32,4.242,0.097,-1.444,-0.444,0.0,,
22.2,14.99,0.14,0.28,12.51,96.05,93.32,4.164,0.078,-1.556,-0.389,0.0,,
22.25,14.69,0.13,0.22,12.3,96.26,93.32,4.081,0.061,-1.667,-0.333,0.0,,
22.3,14.39,0.11,0.17,12.1,96.46,93.32,3.997,0.047,-1.667,-0.278,0.0,,
22.35,14.1,0.08,0.13,11.9,96.65,93.32,3.917,0.036,-1.611,-0.222,0.0,,
22.4,13.81,0.06,0.1,11.71,96.85,93.32,3.836,0.028,-1.611,-0.167,0.0,,
22.45,13.54,0.03,0.09,11.52,97.04,93.32,3.761,0.025,-1.5,-0.056,0.0,,
22.5,13.27,0.01,0.09,11.33,97.22,93.32,3.686,0.025,-1.5,0.0,0.0,,
22.55,13.01,0.0,0.08,11.15,97.4,93.32,3.614,0.022,-1.444,-0.056,0.0,,
22.6,12.74,0.01,0.07,10.97,97.58,93.32,3.539,0.019,-1.5,-0.056,0.0,,
22.65,12.46,0.02,0.06,10.8,97.76,93.32,3.461,0.017,-1.556,-0.056,0.0,,
22.7,12.16,0.02,0.05,10.63,97.93,93.32,3.378,0.014,-1.667,-0.056,0.0,,
22.75,11.87,0.0,0.04,10.46,98.1,93.32,3.297,0.011,-1.611,-0.056,0.0,,
22.8,11.58,0.0,0.02,10.3,98.26,93.32,3.217,0.006,-1.611,-0.111,0.0,,
22.85,11.25,0.0,0.02,10.14,98.42,93.32,3.125,0.006,-1.833,0.0,0.0,,
22.9,10.88,0.0,0.01,9.99,98.57,93.32,3.022,0.003,-2.056,-0.056,0.0,,
22.95,10.47,0.0,0.01,9.84,98.72,93.32,2.908,0.003,-2.278,0.0,0.0,,
23.0,10.06,0.0,0.01,9.7,98.86,93.32,2.794,0.003,-2.278,0.0,0.0,,
23.05,9.71,0.0,0.01,9.56,99.0,93.32,2.697,0.003,-1.944,0.0,0.0,,
23.1,9.26,0.0,0.0,9.43,99.13,93.32,2.572,0.0,-2.5,-0.056,0.0,4.01,END
23.15,8.91,0.0,0.0,9.3,99.25,93.32,2.475,0.0,-1.944,0.0,0.0,,
23.2,8.32,0.0,0.0,9.18,99.37,93.32,2.311,0.0,-3.278,0.0,0.0,,
23.25,7.64,0.0,0.0,9.07,99.48,93.32,2.122,0.0,-3.778,0.0,0.0,,
23.3,6.96,0.0,0.0,8.97,99.58,93.32,1.933,0.0,-3.778,0.0,0.0,,
23.35,6.3,0.0,0.0,8.88,99.67,93.32,1.75,0.0,-3.667,0.0,0.0,,
23.4,5.68,0.0,0.0,8.8,99.75,93.32,1.578,0.0,-3.444,0.0,0.0,,
23.45,5.07,0.0,0.0,8.73,99.83,93.32,1.408,0.0,-3.389,0.0,0.0,,
23.5,4.43,0.0,0.0,8.66,99.89,93.32,1.231,0.0,-3.556,0.0,0.0,,
23.55,4.0,0.0,0.0,8.61,99.95,93.32,1.111,0.0,-2.389,0.0,0.0,,
23.6,3.26,0.0,0.0,8.55,100.0,93.32,0.906,0.0,-4.111,0.0,0.0,,
23.65,0.66,0.0,0.0,8.53,100.02,93.32,0.183,0.0,-14.444,0.0,0.0,,
23.7,0.0,0.0,0.0,8.53,100.02,93.32,0.0,0.0,-3.667,0.0,0.0,,
23.75,0.0,0.0,0.0,8.53,100.02,93.32,0.0,0.0,0.0,0.0,0.0,,
23.8,0.0,0.0,0.0,8.53,100.02,93.32,0.0,0.0,0.0,0.0,0.0,,
23.85,0.0,0.0,0.0,8.53,100.02,93.32,0.0,0.0,0.0,0.0,0.0,,
23.9,0.01,0.0,0.0,8.53,100.02,93.32,0.003,0.0,0.056,0.0,0.0,,
23.95,0.01,0.0,0.0,8.53,100.03,93.32,0.003,0.0,0.0,0.0,0.0,,
24.0,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,-0.056,0.0,0.0,,
24.05,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.1,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.15,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.2,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.25,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.3,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.35,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.4,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.45,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.5,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.55,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.6,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.65,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.7,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.75,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.8,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.85,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.9,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
24.95,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.0,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.05,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.1,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.15,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.2,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.25,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.3,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.35,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.4,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.45,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.5,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.55,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.6,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.65,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.7,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.75,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.8,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.85,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.9,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
25.95,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.0,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.05,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.1,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.15,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.2,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.25,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.3,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.35,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.4,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.45,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.5,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.55,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.6,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.65,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.7,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.75,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.8,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.85,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.9,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
26.95,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
27.0,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
27.05,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
27.1,0.0,0.0,0.0,8.53,100.03,93.32,0.0,0.0,0.0,0.0,0.0,,
