Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
13.55,11.06,9.76,10.0,14.27,37.52,31.53,3.072,2.778,0.222,0.0,0.0,,
13.6,11.09,10.23,10.0,14.26,37.67,31.67,3.081,2.778,0.167,0.0,0.0,,
13.65,11.09,9.76,10.0,14.24,37.82,31.8,3.081,2.778,0.0,0.0,0.0,,
13.7,11.06,10.23,10.0,14.23,37.98,31.94,3.072,2.778,-0.167,0.0,0.0,,
13.75,11.0,9.76,10.0,14.21,38.13,32.08,3.056,2.778,-0.333,0.0,0.0,,
13.8,10.92,10.23,10.0,14.2,38.28,32.22,3.033,2.778,-0.444,0.0,0.0,,
13.85,10.83,9.76,10.0,14.19,38.43,32.36,3.008,2.778,-0.5,0.0,0.0,,
13.9,10.72,10.23,10.0,14.18,38.58,32.5,2.978,2.778,-0.611,0.0,0.0,,
13.95,10.63,9.76,10.0,14.17,38.73,32.64,2.953,2.778,-0.5,0.0,0.0,,
14.0,10.58,10.23,10.0,14.16,38.88,32.78,2.939,2.778,-0.278,0.0,0.0,,
14.05,10.54,9.76,10.0,14.15,39.02,32.91,2.928,2.778,-0.222,0.0,0.0,,
14.1,10.53,10.23,10.0,14.15,39.17,33.06,2.925,2.778,-0.056,0.0,0.0,,
14.15,10.55,9.76,10.0,14.14,39.32,33.19,2.931,2.778,0.111,0.0,0.0,,
14.2,10.59,10.23,10.0,14.13,39.46,33.33,2.942,2.778,0.222,0.0,0.0,,
14.25,10.64,9.76,10.0,14.12,39.61,33.47,2.956,2.778,0.278,0.0,0.0,,
14.3,10.7,10.23,10.0,14.12,39.76,33.61,2.972,2.778,0.333,0.0,0.0,,
14.35,10.75,9.76,10.0,14.1,39.91,33.75,2.986,2.778,0.278,0.0,0.0,,
14.4,10.79,10.23,10.0,14.09,40.06,33.89,2.997,2.778,0.222,0.0,0.0,,
14.45,10.81,9.76,10.0,14.08,40.21,34.03,3.003,2.778,0.111,0.0,0.0,,
14.5,10.81,10.23,10.0,14.07,40.36,34.17,3.003,2.778,0.0,0.0,0.0,,
14.55,10.79,9.76,10.0,14.06,40.51,34.3,2.997,2.778,-0.111,0.0,0.0,,
14.6,10.77,10.23,10.0,14.05,40.66,34.44,2.992,2.778,-0.111,0.0,0.0,,
14.65,10.74,9.76,10.0,14.04,40.81,34.58,2.983,2.778,-0.167,0.0,0.0,,
14.7,10.71,10.23,10.0,14.03,40.96,34.72,2.975,2.778,-0.167,0.0,0.0,,
14.75,10.67,9.76,10.0,14.02,41.11,34.86,2.964,2.778,-0.222,0.0,0.0,,
14.8,10.65,10.23,10.0,14.01,41.25,35.0,2.958,2.778,-0.111,0.0,0.0,,
14.85,10.64,9.76,10.0,14.0,41.4,35.14,2.956,2.778,-0.056,0.0,0.0,,
14.9,10.64,10.23,10.0,13.99,41.55,35.28,2.956,2.778,0.0,0.0,0.0,,
14.95,10.65,9.76,10.0,13.98,41.7,35.41,2.958,2.778,0.056,0.0,0.0,,
15.0,10.66,10.23,10.0,13.97,41.84,35.56,2.961,2.778,0.056,0.0,0.0,,
15.05,10.65,9.76,10.0,13.96,41.99,35.69,2.958,2.778,-0.056,0.0,0.0,,
15.1,10.62,10.23,10.0,13.96,42.14,35.83,2.95,2.778,-0.167,0.0,0.0,,
15.15,10.58,9.76,10.0,13.95,42.29,35.97,2.939,2.778,-0.222,0.0,0.0,,
15.2,10.54,10.23,10.0,13.94,42.43,36.11,2.928,2.778,-0.222,0.0,0.0,,
15.25,10.51,9.76,10.0,13.93,42.58,36.25,2.919,2.778,-0.167,0.0,0.0,,
15.3,10.49,10.23,10.0,13.93,42.73,36.39,2.914,2.778,-0.111,0.0,0.0,,
15.35,10.49,9.76,10.0,13.92,42.87,36.53,2.914,2.778,0.0,0.0,0.0,,
15.4,10.48,10.23,10.0,13.91,43.02,36.67,2.911,2.778,-0.056,0.0,0.0,,
15.45,10.48,9.76,10.0,13.9,43.16,36.8,2.911,2.778,0.0,0.0,0.0,,
15.5,10.47,10.23,10.0,13.9,43.31,36.94,2.908,2.778,-0.056,0.0,0.0,,
15.55,10.47,9.76,10.0,13.89,43.45,37.08,2.908,2.778,0.0,0.0,0.0,,
15.6,10.46,10.23,10.0,13.89,43.6,37.22,2.906,2.778,-0.056,0.0,0.0,,
15.65,10.45,9.76,10.0,13.88,43.74,37.36,2.903,2.778,-0.056,0.0,0.0,,
15.7,10.43,10.23,10.0,13.87,43.89,37.5,2.897,2.778,-0.111,0.0,0.0,,
15.75,10.41,9.76,10.0,13.87,44.03,37.64,2.892,2.778,-0.111,0.0,0.0,,
15.8,10.38,10.23,10.0,13.86,44.18,37.78,2.883,2.778,-0.167,0.0,0.0,,
15.85,10.34,9.76,10.0,13.86,44.32,37.91,2.872,2.778,-0.222,0.0,0.0,,
15.9,10.3,10.23,10.0,13.85,44.47,38.06,2.861,2.778,-0.222,0.0,0.0,,
15.95,10.3,9.76,10.0,13.85,44.61,38.19,2.861,2.778,0.0,0.0,0.0,,
16.0,10.32,10.23,10.0,13.85,44.75,38.33,2.867,2.778,0.111,0.0,0.0,,
16.05,10.36,9.76,10.0,13.84,44.9,38.47,2.878,2.778,0.222,0.0,0.0,,
16.1,10.41,10.23,10.0,13.83,45.04,38.61,2.892,2.778,0.278,0.0,0.0,,
16.15,10.46,9.76,10.0,13.83,45.18,38.75,2.906,2.778,0.278,0.0,0.0,,
16.2,10.5,10.23,10.0,13.82,45.33,38.89,2.917,2.778,0.222,0.0,0.0,,
16.25,10.51,9.76,10.0,13.81,45.48,39.03,2.919,2.778,0.056,0.0,0.0,,
16.3,10.51,10.23,10.0,13.81,45.62,39.17,2.919,2.778,0.0,0.0,0.0,,
16.35,10.48,9.76,10.0,13.8,45.77,39.3,2.911,2.778,-0.167,0.0,0.0,,
16.4,10.43,10.23,10.0,13.79,45.91,39.44,2.897,2.778,-0.278,0.0,0.0,,
16.45,10.37,9.76,10.0,13.79,46.06,39.58,2.881,2.778,-0.333,0.0,0.0,,
16.5,10.3,10.23,10.0,13.79,46.2,39.72,2.861,2.778,-0.389,0.0,0.0,,
16.55,10.23,9.76,10.0,13.78,46.34,39.86,2.842,2.778,-0.389,0.0,0.0,,
16.6,10.17,10.23,10.0,13.78,46.48,40.0,2.825,2.778,-0.333,0.0,0.0,,
16.65,10.13,9.76,10.0,13.77,46.63,40.14,2.814,2.778,-0.222,0.0,0.0,,
16.7,10.12,10.23,10.0,13.77,46.77,40.28,2.811,2.778,-0.056,0.0,0.0,,
16.75,10.14,9.76,10.0,13.77,46.91,40.41,2.817,2.778,0.111,0.0,0.0,,
16.8,10.18,10.23,10.0,13.77,47.05,40.56,2.828,2.778,0.222,0.0,0.0,,
16.85,10.25,9.76,10.0,13.77,47.19,40.69,2.847,2.778,0.389,0.0,0.0,,
16.9,10.31,10.23,10.0,13.76,47.33,40.83,2.864,2.778,0.333,0.0,0.0,,
16.95,10.38,9.76,10.0,13.76,47.48,40.97,2.883,2.778,0.389,0.0,0.0,,
17.0,10.43,10.23,10.0,13.75,47.62,41.11,2.897,2.778,0.278,0.0,0.0,,
17.05,10.46,9.76,10.0,13.74,47.77,41.25,2.906,2.778,0.167,0.0,0.0,,
17.1,10.46,10.23,10.0,13.74,47.91,41.39,2.906,2.778,0.0,0.0,0.0,,
17.15,10.44,9.76,10.0,13.73,48.06,41.53,2.9,2.778,-0.111,0.0,0.0,,
17.2,10.4,10.23,10.0,13.73,48.2,41.67,2.889,2.778,-0.222,0.0,0.0,,
17.25,10.35,9.76,10.0,13.72,48.35,41.8,2.875,2.778,-0.278,0.0,0.0,,
17.3,10.3,10.23,10.0,13.72,48.49,41.94,2.861,2.778,-0.278,0.0,0.0,,
17.35,10.26,9.76,10.0,13.71,48.63,42.08,2.85,2.778,-0.222,0.0,0.0,,
17.4,10.23,10.23,10.0,13.71,48.77,42.22,2.842,2.778,-0.167,0.0,0.0,,
17.45,10.22,9.76,10.0,13.71,48.92,42.36,2.839,2.778,-0.056,0.0,0.0,,
17.5,10.22,10.23,10.0,13.71,49.06,42.5,2.839,2.778,0.0,0.0,0.0,,
17.55,10.23,9.76,10.0,13.7,49.2,42.64,2.842,2.778,0.056,0.0,0.0,,
17.6,10.24,10.23,10.0,13.7,49.34,42.78,2.844,2.778,0.056,0.0,0.0,,
17.65,10.24,9.76,10.0,13.69,49.48,42.91,2.844,2.778,0.0,0.0,0.0,,
17.7,10.23,10.23,10.0,13.69,49.63,43.06,2.842,2.778,-0.056,0.0,0.0,,
17.75,10.23,9.76,10.0,13.69,49.77,43.19,2.842,2.778,0.0,0.0,0.0,,
17.8,10.21,10.23,10.0,13.69,49.91,43.33,2.836,2.778,-0.111,0.0,0.0,,
17.85,10.2,9.76,10.0,13.68,50.05,43.47,2.833,2.778,-0.056,0.0,0.0,,
17.9,10.19,10.23,10.0,13.68,50.19,43.61,2.831,2.778,-0.056,0.0,0.0,,
17.95,10.17,9.76,10.0,13.68,50.34,43.75,2.825,2.778,-0.111,0.0,0.0,,
18.0,10.15,10.23,10.0,13.68,50.48,43.89,2.819,2.778,-0.111,0.0,0.0,,
18.05,10.14,9.76,10.0,13.67,50.62,44.03,2.817,2.778,-0.056,0.0,0.0,,
18.1,10.14,10.23,10.0,13.67,50.76,44.17,2.817,2.778,0.0,0.0,0.0,,
18.15,10.13,9.76,10.0,13.67,50.9,44.3,2.814,2.778,-0.056,0.0,0.0,,
18.2,10.12,10.23,10.0,13.67,51.04,44.44,2.811,2.778,-0.056,0.0,0.0,,
18.25,10.12,9.76,10.0,13.67,51.18,44.58,2.811,2.778,0.0,0.0,0.0,,
18.3,10.13,10.23,10.0,13.66,51.32,44.72,2.814,2.778,0.056,0.0,0.0,,
18.35,10.13,9.76,10.0,13.66,51.46,44.86,2.814,2.778,0.0,0.0,0.0,,
18.4,10.15,10.23,10.0,13.66,51.6,45.0,2.819,2.778,0.111,0.0,0.0,,
18.45,10.17,9.76,10.0,13.66,51.74,45.14,2.825,2.778,0.111,0.0,0.0,,
18.5,10.2,10.23,10.0,13.66,51.88,45.28,2.833,2.778,0.167,0.0,0.0,,
18.55,10.23,9.76,10.0,13.65,52.03,45.41,2.842,2.778,0.167,0.0,0.0,,
18.6,10.24,10.23,10.0,13.65,52.17,45.56,2.844,2.778,0.056,0.0,0.0,,
18.65,10.25,9.76,10.0,13.64,52.31,45.69,2.847,2.778,0.056,0.0,0.0,,
18.7,10.25,10.23,10.0,13.64,52.45,45.83,2.847,2.778,0.0,0.0,0.0,,
18.75,10.24,9.76,10.0,13.64,52.6,45.97,2.844,2.778,-0.056,0.0,0.0,,
18.8,10.21,10.23,10.0,13.64,52.74,46.11,2.836,2.778,-0.167,0.0,0.0,,
18.85,10.17,9.76,10.0,13.63,52.88,46.25,2.825,2.778,-0.222,0.0,0.0,,
18.9,10.11,10.23,10.0,13.63,53.02,46.39,2.808,2.778,-0.333,0.0,0.0,,
18.95,10.05,9.76,10.0,13.63,53.16,46.53,2.792,2.778,-0.333,0.0,0.0,,
19.0,10.01,10.23,10.0,13.63,53.3,46.67,2.781,2.778,-0.222,0.0,0.0,,
19.05,9.99,9.76,10.0,13.63,53.44,46.8,2.775,2.778,-0.111,0.0,0.0,,
19.1,9.99,10.23,10.0,13.63,53.58,46.94,2.775,2.778,0.0,0.0,0.0,,
19.15,10.02,9.76,10.0,13.63,53.72,47.08,2.783,2.778,0.167,0.0,0.0,,
19.2,10.06,10.23,10.0,13.63,53.86,47.22,2.794,2.778,0.222,0.0,0.0,,
19.25,10.11,9.76,10.0,13.63,54.0,47.36,2.808,2.778,0.278,0.0,0.0,,
19.3,10.16,10.23,10.0,13.63,54.14,47.5,2.822,2.778,0.278,0.0,0.0,,
19.35,10.19,9.76,10.0,13.62,54.28,47.64,2.831,2.778,0.167,0.0,0.0,,
19.4,10.2,10.23,10.0,13.62,54.42,47.78,2.833,2.778,0.056,0.0,0.0,,
19.45,10.21,9.76,10.0,13.62,54.56,47.91,2.836,2.778,0.056,0.0,0.0,,
19.5,10.2,10.23,10.0,13.62,54.7,48.06,2.833,2.778,-0.056,0.0,0.0,,
19.55,10.18,9.76,10.0,13.61,54.84,48.19,2.828,2.778,-0.111,0.0,0.0,,
19.6,10.15,10.23,10.0,13.61,54.99,48.33,2.819,2.778,-0.167,0.0,0.0,,
19.65,10.12,9.76,10.0,13.61,55.13,48.47,2.811,2.778,-0.167,0.0,0.0,,
19.7,10.09,10.23,10.0,13.61,55.27,48.61,2.803,2.778,-0.167,0.0,0.0,,
19.75,10.08,9.76,10.0,13.6,55.41,48.75,2.8,2.778,-0.056,0.0,0.0,,
19.8,10.08,10.23,10.0,13.61,55.55,48.89,2.8,2.778,0.0,0.0,0.0,,
19.85,10.11,9.76,10.0,13.6,55.69,49.03,2.808,2.778,0.167,0.0,0.0,,
19.9,10.15,10.23,10.0,13.6,55.83,49.17,2.819,2.778,0.222,0.0,0.0,,
19.95,10.2,9.76,10.0,13.6,55.97,49.3,2.833,2.778,0.278,0.0,0.0,,
20.0,10.23,10.23,10.0,13.6,56.11,49.44,2.842,2.778,0.167,0.0,0.0,,
20.05,10.25,9.76,10.0,13.59,56.25,49.58,2.847,2.778,0.111,0.0,0.0,,
20.1,10.23,10.23,10.0,13.59,56.4,49.72,2.842,2.778,-0.111,0.0,0.0,,
20.15,10.18,9.76,10.0,13.58,56.54,49.86,2.828,2.778,-0.278,0.0,0.0,,
20.2,10.11,10.23,10.0,13.58,56.68,50.0,2.808,2.778,-0.389,0.0,0.0,,
20.25,10.03,9.76,10.0,13.58,56.82,50.14,2.786,2.778,-0.444,0.0,0.0,,
20.3,9.97,10.23,10.0,13.58,56.96,50.28,2.769,2.778,-0.333,0.0,0.0,,
20.35,9.92,9.76,10.0,13.58,57.09,50.41,2.756,2.778,-0.278,0.0,0.0,,
20.4,9.9,10.23,10.0,13.59,57.23,50.56,2.75,2.778,-0.111,0.0,0.0,,
20.45,9.91,9.76,10.0,13.59,57.37,50.69,2.753,2.778,0.056,0.0,0.0,,
20.5,9.94,10.23,10.0,13.59,57.51,50.83,2.761,2.778,0.167,0.0,0.0,,
20.55,9.98,9.76,10.0,13.59,57.65,50.97,2.772,2.778,0.222,0.0,0.0,,
20.6,10.03,10.23,10.0,13.59,57.79,51.11,2.786,2.778,0.278,0.0,0.0,,
20.65,10.09,9.76,10.0,13.59,57.92,51.25,2.803,2.778,0.333,0.0,0.0,,
20.7,10.14,10.23,10.0,13.59,58.07,51.39,2.817,2.778,0.278,0.0,0.0,,
20.75,10.17,9.76,10.0,13.58,58.21,51.53,2.825,2.778,0.167,0.0,0.0,,
20.8,10.19,10.23,10.0,13.58,58.35,51.67,2.831,2.778,0.111,0.0,0.0,,
20.85,10.18,9.76,10.0,13.58,58.49,51.8,2.828,2.778,-0.056,0.0,0.0,,
20.9,10.14,10.23,10.0,13.58,58.63,51.94,2.817,2.778,-0.222,0.0,0.0,,
20.95,10.09,9.76,10.0,13.57,58.77,52.08,2.803,2.778,-0.278,0.0,0.0,,
21.0,10.02,10.23,10.0,13.57,58.91,52.22,2.783,2.778,-0.389,0.0,0.0,,
21.05,9.96,9.76,10.0,13.57,59.05,52.36,2.767,2.778,-0.333,0.0,0.0,,
21.1,9.92,10.23,10.0,13.58,59.19,52.5,2.756,2.778,-0.222,0.0,0.0,,
21.15,9.91,9.76,10.0,13.58,59.32,52.64,2.753,2.778,-0.056,0.0,0.0,,
21.2,9.92,10.23,10.0,13.58,59.46,52.78,2.756,2.778,0.056,0.0,0.0,,
21.25,9.96,9.76,10.0,13.58,59.6,52.91,2.767,2.778,0.222,0.0,0.0,,
21.3,10.01,10.23,10.0,13.58,59.74,53.06,2.781,2.778,0.278,0.0,0.0,,
21.35,10.06,9.76,10.0,13.58,59.88,53.19,2.794,2.778,0.278,0.0,0.0,,
21.4,10.09,10.23,10.0,13.58,60.02,53.33,2.803,2.778,0.167,0.0,0.0,,
21.45,10.1,9.76,10.0,13.57,60.16,53.47,2.806,2.778,0.056,0.0,0.0,,
21.5,10.1,10.23,10.0,13.57,60.3,53.61,2.806,2.778,0.0,0.0,0.0,,
21.55,10.07,9.76,10.0,13.57,60.44,53.75,2.797,2.778,-0.167,0.0,0.0,,
21.6,10.05,10.23,10.0,13.57,60.58,53.89,2.792,2.778,-0.111,0.0,0.0,,
21.65,10.03,9.76,10.0,13.57,60.72,54.03,2.786,2.778,-0.111,0.0,0.0,,
21.7,10.01,10.23,10.0,13.57,60.86,54.17,2.781,2.778,-0.111,0.0,0.0,,
21.75,10.01,9.76,10.0,13.57,61.0,54.3,2.781,2.778,0.0,0.0,0.0,,
21.8,10.02,10.23,10.0,13.57,61.14,54.44,2.783,2.778,0.056,0.0,0.0,,
21.85,10.06,9.76,10.0,13.57,61.28,54.58,2.794,2.778,0.222,0.0,0.0,,
21.9,10.09,10.23,10.0,13.57,61.42,54.72,2.803,2.778,0.167,0.0,0.0,,
21.95,10.13,9.76,10.0,13.57,61.56,54.86,2.814,2.778,0.222,0.0,0.0,,
22.0,10.16,10.23,10.0,13.57,61.7,55.0,2.822,2.778,0.167,0.0,0.0,,
22.05,10.17,9.76,10.0,13.56,61.84,55.14,2.825,2.778,0.056,0.0,0.0,,
22.1,10.2,10.23,10.0,13.56,61.98,55.28,2.833,2.778,0.167,0.0,0.0,,
22.15,10.22,9.76,10.0,13.56,62.12,55.41,2.839,2.778,0.111,0.0,0.0,,
22.2,10.23,10.23,10.0,13.56,62.26,55.56,2.842,2.778,0.056,0.0,0.0,,
22.25,10.23,9.76,10.0,13.55,62.41,55.69,2.842,2.778,0.0,0.0,0.0,,
22.3,10.2,10.23,10.0,13.55,62.55,55.83,2.833,2.778,-0.167,0.0,0.0,,
22.35,10.16,9.76,10.0,13.54,62.69,55.97,2.822,2.778,-0.222,0.0,0.0,,
22.4,10.11,10.23,10.0,13.54,62.83,56.11,2.808,2.778,-0.278,0.0,0.0,,
22.45,10.06,9.76,10.0,13.54,62.97,56.25,2.794,2.778,-0.278,0.0,0.0,,
22.5,10.03,10.23,10.0,13.54,63.11,56.39,2.786,2.778,-0.167,0.0,0.0,,
22.55,10.01,9.76,10.0,13.54,63.25,56.53,2.781,2.778,-0.111,0.0,0.0,,
22.6,10.0,10.23,10.0,13.54,63.39,56.67,2.778,2.778,-0.056,0.0,0.0,,
22.65,10.0,9.76,10.0,13.54,63.53,56.8,2.778,2.778,0.0,0.0,0.0,,
22.7,10.02,10.23,10.0,13.54,63.66,56.94,2.783,2.778,0.111,0.0,0.0,,
22.75,10.05,9.76,10.0,13.54,63.8,57.08,2.792,2.778,0.167,0.0,0.0,,
22.8,10.08,10.23,10.0,13.54,63.94,57.22,2.8,2.778,0.167,0.0,0.0,,
22.85,10.1,9.76,10.0,13.54,64.08,57.36,2.806,2.778,0.111,0.0,0.0,,
22.9,10.09,10.23,10.0,13.54,64.22,57.5,2.803,2.778,-0.056,0.0,0.0,,
22.95,10.06,9.76,10.0,13.54,64.36,57.64,2.794,2.778,-0.167,0.0,0.0,,
23.0,10.01,10.23,10.0,13.54,64.5,57.78,2.781,2.778,-0.278,0.0,0.0,,
23.05,9.95,9.76,10.0,13.54,64.64,57.91,2.764,2.778,-0.333,0.0,0.0,,
23.1,9.89,10.23,10.0,13.54,64.78,58.06,2.747,2.778,-0.333,0.0,0.0,,
23.15,9.85,9.76,10.0,13.54,64.92,58.19,2.736,2.778,-0.222,0.0,0.0,,
23.2,9.83,10.23,10.0,13.54,65.05,58.33,2.731,2.778,-0.111,0.0,0.0,,
23.25,9.85,9.76,10.0,13.54,65.19,58.47,2.736,2.778,0.111,0.0,0.0,,
23.3,9.9,10.23,10.0,13.55,65.33,58.61,2.75,2.778,0.278,0.0,0.0,,
23.35,9.96,9.76,10.0,13.55,65.47,58.75,2.767,2.778,0.333,0.0,0.0,,
23.4,10.03,10.23,10.0,13.55,65.6,58.89,2.786,2.778,0.389,0.0,0.0,,
23.45,10.11,9.76,10.0,13.55,65.74,59.03,2.808,2.778,0.444,0.0,0.0,,
23.5,10.17,10.23,10.0,13.55,65.88,59.17,2.825,2.778,0.333,0.0,0.0,,
23.55,10.21,9.76,10.0,13.54,66.03,59.3,2.836,2.778,0.222,0.0,0.0,,
23.6,10.23,10.23,10.0,13.54,66.17,59.44,2.842,2.778,0.111,0.0,0.0,,
23.65,10.21,9.76,10.0,13.53,66.31,59.58,2.836,2.778,-0.111,0.0,0.0,,
23.7,10.17,10.23,10.0,13.53,66.45,59.72,2.825,2.778,-0.222,0.0,0.0,,
23.75,10.1,9.76,10.0,13.53,66.59,59.86,2.806,2.778,-0.389,0.0,0.0,,
23.8,10.03,10.23,10.0,13.53,66.73,60.0,2.786,2.778,-0.389,0.0,0.0,,
23.85,9.95,9.76,10.0,13.53,66.87,60.14,2.764,2.778,-0.444,0.0,0.0,,
23.9,9.87,10.23,10.0,13.53,67.01,60.28,2.742,2.778,-0.444,0.0,0.0,,
23.95,9.82,9.76,10.0,13.53,67.14,60.41,2.728,2.778,-0.278,0.0,0.0,,
24.0,9.8,10.23,10.0,13.54,67.28,60.56,2.722,2.778,-0.111,0.0,0.0,,
24.05,9.83,9.76,10.0,13.54,67.42,60.69,2.731,2.778,0.167,0.0,0.0,,
24.1,9.88,10.23,10.0,13.54,67.55,60.83,2.744,2.778,0.278,0.0,0.0,,
24.15,9.95,9.76,10.0,13.54,67.69,60.97,2.764,2.778,0.389,0.0,0.0,,
24.2,10.01,10.23,10.0,13.54,67.83,61.11,2.781,2.778,0.333,0.0,0.0,,
24.25,10.07,9.76,10.0,13.54,67.97,61.25,2.797,2.778,0.333,0.0,0.0,,
24.3,10.12,10.23,10.0,13.54,68.11,61.39,2.811,2.778,0.278,0.0,0.0,,
24.35,10.15,9.76,10.0,13.54,68.25,61.53,2.819,2.778,0.167,0.0,0.0,,
24.4,10.16,10.23,10.0,13.54,68.39,61.67,2.822,2.778,0.056,0.0,0.0,,
24.45,10.14,9.76,10.0,13.53,68.53,61.8,2.817,2.778,-0.111,0.0,0.0,,
24.5,10.1,10.23,10.0,13.53,68.67,61.94,2.806,2.778,-0.222,0.0,0.0,,
24.55,10.04,9.76,10.0,13.53,68.81,62.08,2.789,2.778,-0.333,0.0,0.0,,
24.6,9.99,10.23,10.0,13.53,68.95,62.22,2.775,2.778,-0.278,0.0,0.0,,
24.65,9.94,9.76,10.0,13.53,69.09,62.36,2.761,2.778,-0.278,0.0,0.0,,
24.7,9.91,10.23,10.0,13.53,69.23,62.5,2.753,2.778,-0.167,0.0,0.0,,
24.75,9.89,9.76,10.0,13.53,69.37,62.64,2.747,2.778,-0.111,0.0,0.0,,
24.8,9.89,10.23,10.0,13.54,69.5,62.78,2.747,2.778,0.0,0.0,0.0,,
24.85,9.9,9.76,10.0,13.54,69.64,62.91,2.75,2.778,0.056,0.0,0.0,,
24.9,9.92,10.23,10.0,13.54,69.78,63.06,2.756,2.778,0.111,0.0,0.0,,
24.95,9.94,9.76,10.0,13.54,69.92,63.19,2.761,2.778,0.111,0.0,0.0,,
25.0,9.97,10.23,10.0,13.54,70.05,63.33,2.769,2.778,0.167,0.0,0.0,,
25.05,10.01,9.76,10.0,13.54,70.19,63.47,2.781,2.778,0.222,0.0,0.0,,
25.1,10.06,10.23,10.0,13.54,70.33,63.61,2.794,2.778,0.278,0.0,0.0,,
25.15,10.11,9.76,10.0,13.54,70.47,63.75,2.808,2.778,0.278,0.0,0.0,,
25.2,10.15,10.23,10.0,13.54,70.61,63.89,2.819,2.778,0.222,0.0,0.0,,
25.25,10.18,9.76,10.0,13.53,70.76,64.03,2.828,2.778,0.167,0.0,0.0,,
25.3,10.21,10.23,10.0,13.53,70.9,64.17,2.836,2.778,0.167,0.0,0.0,,
25.35,10.21,9.76,10.0,13.53,71.04,64.3,2.836,2.778,0.0,0.0,0.0,,
25.4,10.19,10.23,10.0,13.53,71.18,64.44,2.831,2.778,-0.111,0.0,0.0,,
25.45,10.16,9.76,10.0,13.52,71.32,64.58,2.822,2.778,-0.167,0.0,0.0,,
25.5,10.1,10.23,10.0,13.52,71.46,64.72,2.806,2.778,-0.333,0.0,0.0,,
25.55,10.05,9.76,10.0,13.52,71.6,64.86,2.792,2.778,-0.278,0.0,0.0,,
25.6,10.0,10.23,10.0,13.52,71.74,65.0,2.778,2.778,-0.278,0.0,0.0,,
25.65,9.97,9.76,10.0,13.52,71.88,65.14,2.769,2.778,-0.167,0.0,0.0,,
25.7,9.93,10.23,10.0,13.52,72.02,65.28,2.758,2.778,-0.222,0.0,0.0,,
25.75,9.91,9.76,10.0,13.52,72.16,65.41,2.753,2.778,-0.111,0.0,0.0,,
25.8,9.91,10.23,10.0,13.52,72.29,65.55,2.753,2.778,0.0,0.0,0.0,,
25.85,9.91,9.76,10.0,13.52,72.43,65.69,2.753,2.778,0.0,0.0,0.0,,
25.9,9.92,10.23,10.0,13.53,72.57,65.83,2.756,2.778,0.056,0.0,0.0,,
25.95,9.94,9.76,10.0,13.53,72.71,65.97,2.761,2.778,0.111,0.0,0.0,,
26.0,9.95,10.23,10.0,13.53,72.85,66.11,2.764,2.778,0.056,0.0,0.0,,
26.05,9.97,9.76,10.0,13.53,72.98,66.25,2.769,2.778,0.111,0.0,0.0,,
26.1,9.98,10.23,10.0,13.53,73.12,66.39,2.772,2.778,0.056,0.0,0.0,,
26.15,9.99,9.76,10.0,13.53,73.26,66.53,2.775,2.778,0.056,0.0,0.0,,
26.2,9.99,10.23,10.0,13.53,73.4,66.67,2.775,2.778,0.0,0.0,0.0,,
26.25,9.98,9.76,10.0,13.53,73.54,66.8,2.772,2.778,-0.056,0.0,0.0,,
26.3,9.98,10.23,10.0,13.53,73.68,66.94,2.772,2.778,0.0,0.0,0.0,,
26.35,9.97,9.76,10.0,13.53,73.82,67.08,2.769,2.778,-0.056,0.0,0.0,,
26.4,9.97,10.23,10.0,13.53,73.95,67.22,2.769,2.778,0.0,0.0,0.0,,
26.45,9.99,9.76,10.0,13.53,74.09,67.36,2.775,2.778,0.111,0.0,0.0,,
26.5,10.02,10.23,10.0,13.53,74.23,67.5,2.783,2.778,0.167,0.0,0.0,,
26.55,10.06,9.76,10.0,13.53,74.37,67.64,2.794,2.778,0.222,0.0,0.0,,
26.6,10.08,10.23,10.0,13.53,74.51,67.78,2.8,2.778,0.111,0.0,0.0,,
26.65,10.1,9.76,10.0,13.53,74.65,67.91,2.806,2.778,0.111,0.0,0.0,,
26.7,10.11,10.23,10.0,13.53,74.79,68.05,2.808,2.778,0.056,0.0,0.0,,
26.75,10.11,9.76,10.0,13.52,74.93,68.19,2.808,2.778,0.0,0.0,0.0,,
26.8,10.08,10.23,10.0,13.52,75.07,68.33,2.8,2.778,-0.167,0.0,0.0,,
26.85,10.05,9.76,10.0,13.52,75.21,68.47,2.792,2.778,-0.167,0.0,0.0,,
26.9,10.02,10.23,10.0,13.52,75.35,68.61,2.783,2.778,-0.167,0.0,0.0,,
26.95,10.0,9.76,10.0,13.52,75.49,68.75,2.778,2.778,-0.111,0.0,0.0,,
27.0,9.99,10.23,10.0,13.52,75.63,68.89,2.775,2.778,-0.056,0.0,0.0,,
27.05,10.01,9.76,10.0,13.52,75.77,69.03,2.781,2.778,0.111,0.0,0.0,,
27.1,10.03,10.23,10.0,13.52,75.91,69.17,2.786,2.778,0.111,0.0,0.0,,
27.15,10.05,9.76,10.0,13.52,76.05,69.3,2.792,2.778,0.111,0.0,0.0,,
27.2,10.06,10.23,10.0,13.52,76.19,69.44,2.794,2.778,0.056,0.0,0.0,,
