Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,41.01,19.87,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,41.0,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,41.0,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,41.0,,,0.0
0.2,0.01,0.0,7.77,2.5,9.0,0.028,-1.704,1.5,0.0,0.53,41.0,,,0.0
0.25,0.03,0.01,0.38,2.1,7.56,0.126,-7.978,1.5,0.0,0.53,41.0,,,0.0
0.30000000000000004,0.01,0.0,0.23,1.81,6.51,-0.12,-5.818,1.5,0.0,0.54,41.0,,,0.0
0.35000000000000003,0.03,0.01,0.22,1.59,5.73,0.135,-4.372,1.5,0.0,0.54,41.0,,,0.0
0.4,0.01,0.0,0.2,1.42,5.11,-0.144,-3.408,1.5,0.0,0.54,41.0,,,0.0
0.45,0.04,0.01,0.19,1.28,4.62,0.193,-2.734,1.5,0.0,0.54,41.0,,,0.0
0.5,0.01,0.0,0.18,1.09,3.93,-0.143,-3.82,1.5,0.0,0.54,41.0,,,0.0
0.55,0.05,0.01,0.17,0.85,3.07,0.221,-4.807,1.5,0.0,0.54,41.0,,,0.0
0.6000000000000001,0.03,0.01,0.16,0.56,2.02,-0.13,-5.792,1.5,0.0,0.55,41.0,,,0.0
0.65,0.07,0.02,0.15,0.27,0.96,0.241,-5.889,1.5,0.0,0.55,41.0,,,0.0
0.7000000000000001,0.05,0.01,0.14,0.06,0.2,-0.117,-4.239,1.5,0.0,0.55,41.0,,,0.0
0.75,0.1,0.03,0.13,0.05,0.18,0.254,-0.139,1.5,0.01,0.55,41.0,,,0.0
0.8,0.08,0.02,0.68,0.06,0.22,-0.102,0.253,1.5,0.01,0.56,41.0,,,0.0
0.8500000000000001,0.13,0.04,1.24,0.09,0.32,0.272,0.568,1.5,0.01,0.58,41.02,,,0.0
0.9,0.11,0.03,0.8,0.11,0.38,-0.089,0.331,1.5,0.01,0.59,41.03,,,0.0
0.9500000000000001,0.16,0.05,1.49,0.14,0.51,0.283,0.72,1.5,0.01,0.61,41.05,,,0.0
1.0,0.15,0.04,1.06,0.17,0.6,-0.072,0.488,1.5,0.01,0.63,41.06,,,0.0
1.05,0.21,0.06,1.75,0.21,0.76,0.308,0.881,1.5,0.02,0.65,41.08,,,0.0
1.1,0.2,0.05,1.33,0.24,0.88,-0.049,0.653,1.5,0.02,0.67,41.1,,,0.0
1.1500000000000001,0.26,0.07,2.03,0.3,1.06,0.332,1.046,1.5,0.02,0.7,41.12,,,0.0
1.2000000000000002,0.32,0.09,1.62,0.34,1.21,0.341,0.822,1.5,0.03,0.72,41.15,,,0.0
1.25,0.74,0.21,2.32,0.4,1.43,2.33,1.217,1.5,0.04,0.75,41.17,,,0.0
1.3,1.06,0.3,1.91,0.43,1.55,1.804,0.683,1.5,0.05,0.78,41.18,,,0.0
1.35,1.04,0.29,2.62,0.47,1.69,-0.115,0.765,1.5,0.06,0.82,41.2,,,0.0
1.4000000000000001,1.16,0.32,2.22,0.51,1.83,0.669,0.788,1.5,0.08,0.85,41.22,,,0.0
1.4500000000000002,1.13,0.32,2.92,0.55,1.98,-0.156,0.798,1.5,0.1,0.89,41.24,,,0.0
1.5,1.31,0.36,2.53,0.59,2.13,0.99,0.817,1.5,0.11,0.92,41.26,,,0.0
1.55,1.39,0.39,3.24,0.63,2.27,0.428,0.825,1.5,0.13,0.97,41.29,,,0.0
1.6,1.66,0.46,2.85,0.67,2.43,1.509,0.841,1.5,0.15,1.01,41.31,,,0.0
1.6500000000000001,1.93,0.54,3.56,0.72,2.58,1.519,0.847,1.5,0.18,1.06,41.33,,,0.0
1.7000000000000002,2.07,0.58,3.17,0.76,2.73,0.77,0.861,1.5,0.21,1.1,41.34,,,0.0
1.75,2.2,0.61,3.88,0.8,2.89,0.705,0.865,1.5,0.24,1.15,41.37,,,0.0
1.8,2.32,0.64,3.49,0.85,3.05,0.642,0.878,1.5,0.27,1.2,41.39,,,0.0
1.85,2.41,0.67,4.2,0.89,3.2,0.538,0.882,1.5,0.3,1.26,41.41,,,0.0
1.9000000000000001,2.5,0.69,3.82,0.93,3.37,0.472,0.89,0.0,0.34,1.32,41.43,,,0.0
1.9500000000000002,2.6,0.72,4.53,0.98,3.53,0.57,0.892,0.0,0.37,1.38,41.46,,,0.0
2.0,2.73,0.76,4.14,1.02,3.69,0.736,0.897,0.0,0.41,1.44,41.48,,,0.0
2.0500000000000003,2.88,0.8,4.85,1.07,3.85,0.837,0.897,0.0,0.45,1.5,41.51,,,0.0
2.1,3.06,0.85,4.47,1.11,4.01,0.956,0.903,0.0,0.49,1.57,41.53,,,0.0
2.15,3.24,0.9,5.18,1.16,4.17,1.014,0.903,0.0,0.53,1.64,41.55,,,0.0
2.2,3.42,0.95,4.8,1.2,4.34,1.027,0.907,0.0,0.58,1.7,41.58,,,0.0
2.25,3.6,1.0,5.51,1.25,4.5,0.972,0.905,0.0,0.63,1.78,41.6,,,0.0
2.3000000000000003,3.76,1.04,5.13,1.3,4.66,0.891,0.908,0.0,0.68,1.85,41.62,,,0.0
2.35,3.9,1.08,5.83,1.34,4.83,0.78,0.903,0.0,0.73,1.93,41.65,,,0.0
2.4000000000000004,4.02,1.12,5.45,1.39,4.99,0.652,0.907,0.0,0.79,2.01,41.67,,,0.0
2.45,4.13,1.15,6.15,1.43,5.15,0.622,0.899,0.0,0.84,2.09,41.7,,,0.0
2.5,4.26,1.18,5.77,1.48,5.31,0.731,0.902,0.0,0.9,2.17,41.72,,,0.0
2.5500000000000003,4.41,1.22,6.46,1.52,5.47,0.823,0.891,0.0,0.96,2.26,41.75,,,0.0
2.6,4.56,1.27,6.08,1.57,5.63,0.87,0.894,0.0,1.03,2.35,41.77,,,0.0
2.6500000000000004,4.74,1.32,6.76,1.61,5.79,0.958,0.88,0.0,1.09,2.44,41.8,,,0.01
2.7,4.93,1.37,6.39,1.65,5.95,1.076,0.885,0.0,1.16,2.53,41.82,,,0.03
2.75,5.12,1.42,7.07,1.7,6.11,1.059,0.869,0.0,1.23,2.63,41.85,,,0.05
2.8000000000000003,5.3,1.47,6.7,1.74,6.27,0.994,0.876,0.0,1.3,2.72,41.87,,,0.08
2.85,5.46,1.52,7.38,1.78,6.42,0.898,0.862,0.0,1.38,2.82,41.9,,,0.09
2.9000000000000004,5.61,1.56,7.02,1.83,6.58,0.802,0.87,0.0,1.45,2.92,41.92,,,0.1
2.95,5.72,1.59,7.69,1.87,6.73,0.637,0.857,0.0,1.53,3.03,41.95,,,0.1
3.0,5.82,1.62,7.33,1.91,6.89,0.579,0.866,0.0,1.61,3.13,41.97,,,0.09
3.0500000000000003,5.95,1.65,7.99,1.96,7.04,0.678,0.854,0.0,1.69,3.24,42.0,,,0.09
3.1,6.09,1.69,7.64,2.0,7.2,0.773,0.866,0.0,1.78,3.35,42.02,,,0.1
3.1500000000000004,6.24,1.73,8.3,2.04,7.35,0.854,0.853,0.0,1.86,3.46,42.05,,,0.12
3.2,6.4,1.78,7.95,2.09,7.51,0.9,0.867,0.0,1.95,3.57,42.07,,,0.14
3.25,6.57,1.82,8.61,2.13,7.66,0.911,0.853,0.0,2.04,3.69,42.1,,,0.16
3.3000000000000003,6.71,1.86,8.26,2.17,7.82,0.786,0.867,0.0,2.13,3.81,42.13,,,0.17
3.35,6.84,1.9,8.91,2.21,7.97,0.717,0.851,0.0,2.23,3.93,42.15,,,0.17
3.4000000000000004,6.98,1.94,8.58,2.26,8.13,0.782,0.867,0.0,2.32,4.05,42.18,,,0.18
3.45,7.13,1.98,9.22,2.3,8.28,0.825,0.852,0.0,2.42,4.18,42.21,,,0.2
3.5,7.28,2.02,8.89,2.34,8.44,0.855,0.868,0.0,2.52,4.3,42.23,,,0.22
3.5500000000000003,7.43,2.07,9.53,2.39,8.59,0.865,0.853,0.0,2.62,4.43,42.26,,,0.24
3.6,7.59,2.11,9.21,2.43,8.75,0.859,0.87,0.0,2.73,4.56,42.29,,,0.26
3.6500000000000004,7.74,2.15,9.84,2.47,8.9,0.842,0.855,0.0,2.84,4.7,42.31,,,0.28
3.7,7.89,2.19,9.52,2.52,9.06,0.821,0.872,0.0,2.94,4.83,42.34,,,0.3
3.75,8.03,2.23,10.15,2.56,9.21,0.799,0.858,0.0,3.06,4.97,42.37,,,0.31
3.8000000000000003,8.18,2.27,9.84,2.6,9.37,0.791,0.876,0.0,3.17,5.11,42.39,,,0.33
3.85,8.3,2.31,10.47,2.65,9.52,0.706,0.863,0.0,3.28,5.25,42.42,,,0.33
3.9000000000000004,8.42,2.34,10.16,2.69,9.68,0.676,0.881,0.0,3.4,5.4,42.45,,,0.33
3.95,8.58,2.38,10.78,2.73,9.84,0.86,0.867,0.0,3.52,5.54,42.48,,,0.35
4.0,8.76,2.43,10.48,2.78,10.0,1.022,0.884,0.0,3.64,5.69,42.51,,,0.4
4.05,8.97,2.49,11.1,2.82,10.16,1.172,0.871,0.0,3.76,5.84,42.54,,,0.46
4.1000000000000005,9.21,2.56,10.81,2.87,10.32,1.322,0.889,0.0,3.89,6.0,42.56,,,0.54
4.15,9.45,2.63,11.42,2.91,10.47,1.351,0.876,0.0,4.02,6.15,42.59,,,0.63
4.2,9.69,2.69,11.13,2.95,10.63,1.292,0.893,0.0,4.15,6.31,42.61,,,0.72
4.25,9.9,2.75,11.73,3.0,10.79,1.165,0.877,0.0,4.29,6.47,42.64,,,0.79
4.3,10.08,2.8,11.45,3.04,10.95,1.01,0.892,0.0,4.43,6.63,42.66,,,0.84
4.3500000000000005,10.22,2.84,12.04,3.09,11.11,0.759,0.876,0.0,4.57,6.8,42.68,,,0.86
4.4,10.32,2.87,11.77,3.13,11.27,0.605,0.891,0.0,4.71,6.96,42.71,,,0.85
4.45,10.43,2.9,12.35,3.17,11.43,0.612,0.874,0.0,4.86,7.13,42.73,,,0.85
4.5,10.53,2.93,12.08,3.22,11.59,0.539,0.889,0.0,5.0,7.3,42.76,,,0.83
4.55,10.62,2.95,12.67,3.26,11.74,0.5,0.873,0.0,5.15,7.48,42.78,,,0.81
4.6000000000000005,10.73,2.98,12.4,3.31,11.9,0.616,0.887,0.0,5.3,7.65,42.81,,,0.8
4.65,10.88,3.02,12.98,3.35,12.06,0.817,0.87,0.0,5.45,7.83,42.84,,,0.83
4.7,11.06,3.07,12.72,3.39,12.22,0.998,0.885,0.0,5.6,8.01,42.87,,,0.88
4.75,11.26,3.13,13.29,3.44,12.38,1.139,0.868,0.0,5.75,8.19,42.89,,,0.96
4.800000000000001,11.48,3.19,13.04,3.48,12.54,1.199,0.884,0.0,5.91,8.37,42.92,,,1.05
4.8500000000000005,11.69,3.25,13.61,3.53,12.69,1.172,0.869,0.0,6.07,8.56,42.94,,,1.14
4.9,11.88,3.3,13.36,3.57,12.85,1.08,0.886,0.0,6.24,8.75,42.97,,,1.21
4.95,12.06,3.35,13.92,3.61,13.01,0.952,0.871,0.0,6.4,8.94,42.99,,,1.26
5.0,12.2,3.39,13.68,3.66,13.17,0.822,0.887,0.0,6.57,9.13,43.02,,,1.29
5.050000000000001,12.34,3.43,14.24,3.7,13.32,0.727,0.872,0.0,6.74,9.33,43.04,,,1.31
5.1000000000000005,12.46,3.46,14.0,3.75,13.48,0.669,0.888,0.0,6.92,9.52,43.07,,,1.32
5.15,12.57,3.49,14.55,3.79,13.64,0.661,0.873,0.0,7.09,9.72,43.09,,,1.32
5.2,12.7,3.53,14.32,3.83,13.8,0.706,0.888,0.0,7.26,9.92,43.12,,,1.33
5.25,12.84,3.57,14.86,3.88,13.96,0.777,0.872,0.0,7.44,10.13,43.14,,,1.36
5.300000000000001,13.0,3.61,14.64,3.92,14.12,0.861,0.89,0.0,7.62,10.33,43.17,,,1.4
5.3500000000000005,13.17,3.66,15.17,3.97,14.28,0.942,0.87,0.0,7.8,10.54,43.2,,,1.45
5.4,13.35,3.71,14.96,4.01,14.44,0.995,0.89,0.0,7.99,10.75,43.22,,,1.52
5.45,13.53,3.76,15.49,4.05,14.59,1.01,0.869,0.0,8.18,10.97,43.25,,,1.59
5.5,13.7,3.81,15.28,4.1,14.75,0.99,0.891,0.0,8.36,11.18,43.28,,,1.66
5.550000000000001,13.87,3.85,15.8,4.14,14.91,0.944,0.867,0.0,8.56,11.4,43.3,,,1.72
5.6000000000000005,14.03,3.9,15.61,4.19,15.07,0.889,0.892,0.0,8.75,11.62,43.33,,,1.77
5.65,14.19,3.94,16.11,4.23,15.22,0.837,0.866,0.0,8.95,11.84,43.35,,,1.81
5.7,14.33,3.98,15.93,4.27,15.39,0.802,0.895,0.0,9.15,12.06,43.38,,,1.84
5.75,14.47,4.02,16.42,4.32,15.54,0.788,0.866,0.0,9.35,12.29,43.4,,,1.88
5.800000000000001,14.62,4.06,16.25,4.36,15.7,0.796,0.894,0.0,9.55,12.51,43.43,,,1.91
5.8500000000000005,14.76,4.1,16.73,4.41,15.86,0.822,0.864,0.0,9.75,12.75,43.46,,,1.95
5.9,14.9,4.14,16.57,4.45,16.02,0.771,0.892,0.0,9.96,12.98,43.48,,,1.98
5.95,15.04,4.18,17.04,4.49,16.17,0.753,0.861,0.0,10.17,13.21,43.51,,,2.0
6.0,15.19,4.22,16.88,4.54,16.33,0.859,0.89,0.0,10.38,13.45,43.53,,,2.05
6.050000000000001,15.36,4.27,17.34,4.58,16.49,0.944,0.858,0.0,10.59,13.69,43.56,,,2.12
6.1000000000000005,15.54,4.32,17.2,4.62,16.65,1.016,0.886,0.0,10.8,13.93,43.59,,,2.2
6.15,15.74,4.37,17.65,4.67,16.8,1.063,0.853,0.0,11.02,14.17,43.61,,,2.3
6.2,15.93,4.42,17.51,4.71,16.96,1.066,0.881,0.0,11.24,14.42,43.64,,,2.4
6.25,16.11,4.48,17.95,4.75,17.11,1.028,0.847,0.0,11.46,14.66,43.66,,,2.49
6.300000000000001,16.29,4.52,17.83,4.8,17.27,0.961,0.876,0.0,11.69,14.91,43.69,,,2.57
6.3500000000000005,16.44,4.57,18.11,4.84,17.41,0.879,0.767,0.0,11.92,15.16,43.71,,,2.65
6.4,16.59,4.61,18.26,4.88,17.58,0.807,0.942,0.0,12.15,15.42,43.73,,,2.68
6.45,16.73,4.65,18.95,4.94,17.77,0.761,1.064,0.0,12.38,15.67,43.76,,,2.68
6.5,16.86,4.68,17.92,4.96,17.87,0.742,0.573,0.0,12.61,15.92,43.77,,,2.76
6.550000000000001,16.99,4.72,18.71,5.0,18.01,0.749,0.759,0.0,12.85,16.18,43.8,,,2.81
6.6000000000000005,17.14,4.76,18.77,5.05,18.17,0.782,0.873,0.0,13.08,16.44,43.82,,,2.85
6.65,17.27,4.8,19.1,5.09,18.31,0.751,0.81,0.0,13.32,16.71,43.85,,,2.89
6.7,17.38,4.83,19.08,5.13,18.47,0.589,0.871,0.0,13.56,16.97,43.87,,,2.89
6.75,17.46,4.85,19.41,5.17,18.61,0.461,0.811,0.0,13.81,17.24,43.9,,,2.86
6.800000000000001,17.54,4.87,19.39,5.21,18.77,0.453,0.868,0.0,14.05,17.51,43.93,,,2.82
6.8500000000000005,17.63,4.9,19.71,5.26,18.93,0.494,0.887,0.0,14.29,17.79,43.95,,,2.78
6.9,17.73,4.93,19.69,5.3,19.07,0.577,0.793,0.0,14.54,18.06,43.98,,,2.79
6.95,17.86,4.96,20.01,5.33,19.18,0.687,0.588,0.0,14.79,18.34,44.01,,,2.85
7.0,18.0,5.0,19.99,5.39,19.39,0.793,1.155,0.0,15.04,18.62,44.04,,,2.84
