Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,16.01,10.17,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,16.01,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,16.01,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,16.01,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,16.01,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,16.01,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,16.01,,,0.0
0.35000000000000003,0.01,0.0,1.26,1.79,6.43,0.047,-4.101,1.5,0.0,0.65,16.01,,,0.0
0.4,0.03,0.01,0.96,1.62,5.82,0.086,-3.373,1.5,0.0,0.66,16.01,,,0.0
0.45,0.01,0.0,0.91,1.48,5.33,-0.093,-2.729,1.5,0.0,0.67,16.01,,,0.0
0.5,0.03,0.01,0.85,1.31,4.71,0.118,-3.447,1.5,0.0,0.68,16.01,,,0.0
0.55,0.0,0.0,0.8,1.09,3.91,-0.136,-4.456,1.5,0.0,0.69,16.0,,,0.0
0.6000000000000001,0.04,0.01,0.75,0.81,2.92,0.197,-5.463,1.5,0.0,0.69,16.0,,,0.0
0.65,0.02,0.0,0.7,0.53,1.92,-0.138,-5.58,1.5,0.0,0.7,16.0,,,0.0
0.7000000000000001,0.06,0.02,0.66,0.34,1.21,0.227,-3.949,1.5,0.0,0.7,16.0,,,0.0
0.75,0.03,0.01,0.62,0.22,0.78,-0.126,-2.375,1.5,0.0,0.71,16.0,,,0.0
0.8,0.08,0.02,0.58,0.23,0.81,0.246,0.164,1.5,0.0,0.71,16.0,,,0.0
0.8500000000000001,0.06,0.02,0.55,0.21,0.74,-0.111,-0.397,1.5,0.0,0.72,16.0,,,0.0
0.9,0.1,0.03,0.51,0.19,0.69,0.261,-0.251,1.5,0.01,0.72,16.0,,,0.0
0.9500000000000001,0.09,0.02,0.48,0.18,0.65,-0.097,-0.238,1.5,0.01,0.73,16.0,,,0.0
1.0,0.14,0.04,0.76,0.18,0.64,0.276,-0.051,1.5,0.01,0.74,16.01,,,0.0
1.05,0.12,0.03,1.29,0.19,0.69,-0.089,0.27,1.5,0.01,0.76,16.02,,,0.0
1.1,0.17,0.05,0.8,0.19,0.7,0.279,0.028,1.5,0.01,0.77,16.03,,,0.0
1.1500000000000001,0.16,0.04,1.49,0.21,0.77,-0.081,0.435,1.5,0.02,0.79,16.05,,,0.0
1.2000000000000002,0.21,0.06,1.0,0.22,0.81,0.295,0.189,1.5,0.02,0.8,16.06,,,0.0
1.25,0.2,0.06,1.71,0.25,0.92,-0.062,0.605,1.5,0.02,0.83,16.08,,,0.0
1.3,0.26,0.07,1.23,0.27,0.98,0.317,0.362,1.5,0.02,0.84,16.09,,,0.0
1.35,0.26,0.07,1.95,0.31,1.12,0.037,0.78,1.5,0.03,0.87,16.12,,,0.0
1.4000000000000001,0.71,0.2,1.48,0.34,1.22,2.511,0.539,1.5,0.03,0.89,16.13,,,0.0
1.4500000000000002,1.11,0.31,2.2,0.39,1.39,2.172,0.957,1.5,0.05,0.92,16.14,,,0.0
1.5,1.19,0.33,1.74,0.41,1.49,0.482,0.545,1.5,0.06,0.95,16.15,,,0.0
1.55,1.46,0.41,2.46,0.45,1.61,1.514,0.653,1.5,0.08,0.98,16.17,,,0.02
1.6,1.45,0.4,2.01,0.48,1.73,-0.077,0.672,1.5,0.1,1.01,16.18,,,0.01
1.6500000000000001,1.5,0.42,2.73,0.51,1.85,0.278,0.689,1.5,0.12,1.04,16.19,,,0.0
1.7000000000000002,1.62,0.45,2.28,0.55,1.98,0.679,0.71,1.5,0.14,1.08,16.21,,,0.0
1.75,1.66,0.46,3.0,0.59,2.11,0.186,0.714,1.5,0.17,1.12,16.22,,,0.0
1.8,1.67,0.46,2.56,0.62,2.24,0.057,0.736,1.5,0.19,1.15,16.24,,,0.0
1.85,1.77,0.49,3.27,0.66,2.37,0.582,0.734,1.5,0.22,1.2,16.25,,,0.0
1.9000000000000001,1.77,0.49,2.84,0.7,2.51,-0.035,0.753,0.0,0.24,1.24,16.27,,,0.0
1.9500000000000002,1.91,0.53,3.55,0.73,2.64,0.807,0.748,0.0,0.27,1.29,16.29,,,0.0
2.0,2.02,0.56,3.12,0.77,2.78,0.616,0.766,0.0,0.29,1.33,16.31,,,0.0
2.0500000000000003,2.1,0.58,3.83,0.81,2.92,0.436,0.76,0.0,0.32,1.38,16.33,,,0.0
2.1,2.31,0.64,3.41,0.85,3.06,1.154,0.776,0.0,0.35,1.43,16.35,,,0.0
2.15,2.51,0.7,4.11,0.89,3.2,1.129,0.771,0.0,0.39,1.49,16.37,,,0.0
2.2,2.7,0.75,3.7,0.93,3.34,1.05,0.787,0.0,0.42,1.54,16.39,,,0.0
2.25,2.83,0.79,4.4,0.97,3.48,0.717,0.781,0.0,0.46,1.6,16.41,,,0.0
2.3000000000000003,3.0,0.83,3.98,1.01,3.62,0.931,0.793,0.0,0.5,1.66,16.43,,,0.01
2.35,3.12,0.87,4.69,1.05,3.76,0.666,0.787,0.0,0.55,1.72,16.45,,,0.01
2.4000000000000004,3.27,0.91,4.27,1.09,3.91,0.847,0.799,0.0,0.59,1.78,16.46,,,0.02
2.45,3.38,0.94,4.98,1.12,4.05,0.63,0.794,0.0,0.64,1.85,16.48,,,0.02
2.5,3.53,0.98,4.57,1.16,4.19,0.813,0.805,0.0,0.69,1.91,16.5,,,0.03
2.5500000000000003,3.64,1.01,5.27,1.2,4.34,0.644,0.8,0.0,0.74,1.99,16.52,,,0.03
2.6,3.8,1.05,4.86,1.25,4.48,0.846,0.808,0.0,0.79,2.06,16.54,,,0.04
2.6500000000000004,3.93,1.09,5.56,1.29,4.63,0.737,0.802,0.0,0.84,2.13,16.56,,,0.05
2.7,4.09,1.14,5.15,1.33,4.77,0.896,0.809,0.0,0.9,2.2,16.58,,,0.06
2.75,4.23,1.18,5.84,1.37,4.92,0.774,0.801,0.0,0.95,2.28,16.6,,,0.07
2.8000000000000003,4.39,1.22,5.44,1.41,5.06,0.875,0.81,0.0,1.01,2.36,16.62,,,0.09
2.85,4.52,1.26,6.13,1.45,5.21,0.755,0.8,0.0,1.08,2.44,16.64,,,0.09
2.9000000000000004,4.67,1.3,5.73,1.49,5.35,0.815,0.809,0.0,1.14,2.53,16.66,,,0.11
2.95,4.8,1.33,6.41,1.53,5.5,0.731,0.798,0.0,1.21,2.61,16.68,,,0.12
3.0,4.94,1.37,6.02,1.57,5.64,0.769,0.808,0.0,1.27,2.7,16.7,,,0.13
3.0500000000000003,5.07,1.41,6.7,1.61,5.79,0.722,0.796,0.0,1.34,2.79,16.72,,,0.13
3.1,5.2,1.45,6.31,1.65,5.93,0.747,0.808,0.0,1.42,2.88,16.74,,,0.14
3.1500000000000004,5.34,1.48,6.99,1.69,6.07,0.728,0.796,0.0,1.49,2.97,16.76,,,0.15
3.2,5.47,1.52,6.61,1.73,6.22,0.732,0.807,0.0,1.56,3.07,16.78,,,0.16
3.25,5.6,1.56,7.28,1.77,6.36,0.729,0.797,0.0,1.64,3.17,16.8,,,0.17
3.3000000000000003,5.73,1.59,6.9,1.81,6.51,0.735,0.808,0.0,1.72,3.26,16.82,,,0.18
3.35,5.86,1.63,7.56,1.85,6.65,0.743,0.798,0.0,1.8,3.37,16.84,,,0.19
3.4000000000000004,6.0,1.67,7.19,1.89,6.8,0.753,0.81,0.0,1.88,3.47,16.86,,,0.2
3.45,6.14,1.7,7.85,1.93,6.94,0.761,0.798,0.0,1.97,3.58,16.88,,,0.22
3.5,6.28,1.74,7.48,1.97,7.09,0.766,0.812,0.0,2.05,3.68,16.9,,,0.23
3.5500000000000003,6.41,1.78,8.14,2.01,7.23,0.769,0.798,0.0,2.14,3.79,16.92,,,0.25
3.6,6.55,1.82,7.77,2.05,7.38,0.77,0.81,0.0,2.23,3.9,16.94,,,0.26
3.6500000000000004,6.69,1.86,8.42,2.09,7.52,0.769,0.795,0.0,2.32,4.02,16.97,,,0.28
3.7,6.83,1.9,8.06,2.13,7.67,0.768,0.809,0.0,2.42,4.13,16.99,,,0.29
3.75,6.97,1.94,8.7,2.17,7.81,0.768,0.793,0.0,2.51,4.25,17.01,,,0.31
3.8000000000000003,7.11,1.97,8.35,2.21,7.95,0.768,0.807,0.0,2.61,4.37,17.03,,,0.32
3.85,7.24,2.01,8.99,2.25,8.1,0.77,0.79,0.0,2.71,4.49,17.05,,,0.34
3.9000000000000004,7.38,2.05,8.64,2.29,8.24,0.773,0.804,0.0,2.81,4.61,17.07,,,0.36
3.95,7.52,2.09,9.27,2.33,8.38,0.776,0.788,0.0,2.92,4.74,17.1,,,0.38
4.0,7.66,2.13,8.93,2.37,8.53,0.78,0.802,0.0,3.02,4.87,17.12,,,0.4
4.05,7.8,2.17,9.55,2.41,8.67,0.783,0.786,0.0,3.13,5.0,17.14,,,0.42
4.1000000000000005,7.95,2.21,9.21,2.45,8.81,0.786,0.8,0.0,3.24,5.13,17.16,,,0.44
4.15,8.09,2.25,9.83,2.49,8.95,0.788,0.785,0.0,3.35,5.26,17.18,,,0.47
4.2,8.23,2.29,9.5,2.53,9.1,0.789,0.799,0.0,3.47,5.4,17.2,,,0.49
4.25,8.37,2.33,10.12,2.57,9.24,0.791,0.785,0.0,3.58,5.54,17.23,,,0.51
4.3,8.5,2.36,9.79,2.61,9.38,0.703,0.799,0.0,3.7,5.67,17.25,,,0.53
4.3500000000000005,8.59,2.38,10.4,2.65,9.52,0.483,0.784,0.0,3.82,5.82,17.27,,,0.52
4.4,8.65,2.4,10.07,2.69,9.67,0.333,0.797,0.0,3.94,5.96,17.29,,,0.48
4.45,8.7,2.42,10.67,2.72,9.81,0.298,0.781,0.0,4.06,6.1,17.32,,,0.45
4.5,8.76,2.43,10.35,2.76,9.95,0.364,0.793,0.0,4.18,6.25,17.34,,,0.42
4.55,8.86,2.46,10.95,2.8,10.09,0.527,0.777,0.0,4.3,6.4,17.37,,,0.41
4.6000000000000005,8.98,2.5,10.64,2.84,10.23,0.688,0.789,0.0,4.43,6.55,17.4,,,0.43
4.65,9.13,2.54,11.23,2.88,10.37,0.813,0.774,0.0,4.55,6.7,17.43,,,0.45
4.7,9.29,2.58,10.91,2.92,10.51,0.881,0.786,0.0,4.68,6.86,17.45,,,0.49
4.75,9.45,2.62,11.5,2.96,10.65,0.9,0.769,0.0,4.81,7.02,17.48,,,0.53
4.800000000000001,9.61,2.67,11.19,3.0,10.79,0.877,0.781,0.0,4.94,7.17,17.51,,,0.57
4.8500000000000005,9.76,2.71,11.78,3.04,10.93,0.819,0.767,0.0,5.08,7.33,17.53,,,0.6
