Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,2.8,0.78,1.76,0.49,1.76,,,1.5,0.0,0.0,20.82,17.28,,0.22
0.05,2.9,0.81,1.76,0.49,1.76,0.551,0.0,1.5,0.04,0.01,20.77,,,0.25
0.1,2.92,0.81,1.76,0.49,1.76,0.11,0.001,1.5,0.08,0.03,20.73,,,0.25
0.15000000000000002,2.84,0.79,1.77,0.49,1.76,-0.455,0.002,1.5,0.12,0.04,20.69,,,0.23
0.2,2.77,0.77,1.77,0.49,1.77,-0.359,0.005,1.5,0.16,0.06,20.66,,,0.22
0.25,2.68,0.74,1.78,0.49,1.77,-0.54,0.009,1.5,0.2,0.07,20.62,,,0.2
0.30000000000000004,2.67,0.74,1.78,0.49,1.77,-0.048,0.014,1.5,0.23,0.09,20.59,,,0.2
0.35000000000000003,2.67,0.74,1.8,0.49,1.77,0.042,0.02,1.5,0.27,0.1,20.56,,,0.2
0.4,2.79,0.78,1.82,0.49,1.78,0.662,0.028,1.5,0.31,0.12,20.52,,,0.22
0.45,2.92,0.81,1.84,0.5,1.78,0.726,0.036,1.5,0.35,0.14,20.49,,,0.25
0.5,3.13,0.87,1.87,0.5,1.8,1.134,0.061,1.5,0.39,0.15,20.46,,,0.3
0.55,3.3,0.92,1.91,0.5,1.81,0.944,0.082,1.5,0.44,0.17,20.42,,,0.34
0.6000000000000001,3.48,0.97,1.96,0.51,1.83,1.034,0.106,1.5,0.48,0.19,20.39,,,0.38
0.65,3.6,1.0,2.01,0.51,1.85,0.667,0.133,1.5,0.53,0.21,20.35,,,0.41
0.7000000000000001,3.72,1.03,2.06,0.52,1.88,0.636,0.162,1.5,0.58,0.23,20.31,,,0.44
0.75,3.78,1.05,2.12,0.53,1.92,0.319,0.193,1.5,0.64,0.25,20.28,,,0.46
0.8,3.85,1.07,2.19,0.54,1.96,0.385,0.226,1.5,0.69,0.28,20.24,,,0.47
0.8500000000000001,3.89,1.08,2.27,0.56,2.01,0.235,0.26,1.5,0.74,0.3,20.21,,,0.48
0.9,3.97,1.1,2.35,0.57,2.06,0.441,0.294,1.5,0.8,0.33,20.18,,,0.5
0.9500000000000001,4.04,1.12,2.43,0.59,2.12,0.414,0.329,1.5,0.85,0.35,20.14,,,0.52
1.0,4.16,1.16,2.53,0.61,2.18,0.661,0.363,1.5,0.91,0.38,20.11,,,0.55
1.05,4.28,1.19,2.62,0.63,2.25,0.644,0.396,1.5,0.97,0.41,20.08,,,0.58
1.1,4.42,1.23,2.73,0.65,2.33,0.813,0.428,1.5,1.03,0.45,20.05,,,0.62
1.1500000000000001,4.56,1.27,2.83,0.67,2.41,0.735,0.458,1.5,1.09,0.48,20.01,,,0.65
1.2000000000000002,4.7,1.31,2.94,0.69,2.5,0.789,0.487,1.5,1.16,0.52,19.98,,,0.69
1.25,4.82,1.34,3.05,0.72,2.59,0.675,0.514,1.5,1.22,0.55,19.95,,,0.73
1.3,4.94,1.37,3.16,0.75,2.69,0.657,0.539,1.5,1.29,0.59,19.92,,,0.76
1.35,5.04,1.4,3.28,0.78,2.79,0.557,0.562,1.5,1.36,0.64,19.89,,,0.78
1.4000000000000001,5.13,1.42,3.4,0.8,2.9,0.495,0.582,1.5,1.43,0.68,19.86,,,0.8
1.4500000000000002,5.2,1.44,3.38,0.83,2.99,0.402,0.527,1.5,1.5,0.72,19.83,,,0.82
1.5,5.28,1.47,3.17,0.85,3.06,0.459,0.357,1.5,1.58,0.77,19.8,,,0.84
1.55,5.39,1.5,3.61,0.88,3.15,0.582,0.548,1.5,1.65,0.81,19.77,,,0.87
1.6,5.51,1.53,3.41,0.9,3.22,0.67,0.379,1.5,1.73,0.86,19.74,,,0.91
1.6500000000000001,5.63,1.56,3.88,0.92,3.33,0.658,0.582,1.5,1.8,0.91,19.72,,,0.94
1.7000000000000002,5.76,1.6,3.65,0.94,3.4,0.733,0.397,1.5,1.88,0.96,19.69,,,0.99
1.75,5.89,1.64,4.15,0.97,3.51,0.743,0.612,1.5,1.96,1.02,19.66,,,1.03
1.8,6.03,1.67,3.91,1.0,3.58,0.75,0.413,1.5,2.05,1.07,19.63,,,1.07
1.85,6.16,1.71,4.43,1.03,3.7,0.723,0.639,1.5,2.13,1.13,19.61,,,1.11
1.9000000000000001,6.28,1.75,4.17,1.05,3.78,0.707,0.428,0.0,2.22,1.19,19.58,,,1.16
1.9500000000000002,6.42,1.78,4.71,1.09,3.91,0.767,0.738,0.0,2.31,1.26,19.56,,,1.2
2.0,6.56,1.82,4.43,1.12,4.03,0.785,0.702,0.0,2.4,1.32,19.53,,,1.25
2.0500000000000003,6.7,1.86,5.0,1.16,4.17,0.779,0.771,0.0,2.49,1.39,19.5,,,1.29
2.1,6.84,1.9,4.71,1.2,4.3,0.757,0.722,0.0,2.58,1.45,19.48,,,1.33
2.15,6.97,1.94,5.29,1.23,4.44,0.73,0.783,0.0,2.68,1.53,19.45,,,1.37
2.2,7.1,1.97,4.98,1.27,4.58,0.706,0.74,0.0,2.78,1.6,19.43,,,1.41
2.25,7.22,2.01,5.58,1.31,4.72,0.693,0.793,0.0,2.88,1.67,19.4,,,1.44
2.3000000000000003,7.35,2.04,5.26,1.35,4.86,0.688,0.754,0.0,2.98,1.75,19.37,,,1.48
2.35,7.46,2.07,5.87,1.39,5.0,0.651,0.799,0.0,3.08,1.83,19.35,,,1.51
2.4000000000000004,7.59,2.11,5.54,1.43,5.14,0.695,0.765,0.0,3.19,1.91,19.32,,,1.55
2.45,7.74,2.15,6.16,1.47,5.28,0.815,0.804,0.0,3.29,1.99,19.3,,,1.6
2.5,7.9,2.19,5.83,1.51,5.42,0.888,0.773,0.0,3.4,2.07,19.28,,,1.65
