Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,10.28,2.86,1.76,0.49,1.76,,,1.5,0.0,0.0,25.16,25.08,,4.0
0.05,10.23,2.84,1.76,0.49,1.76,-0.288,0.0,1.5,0.14,0.01,25.01,,,3.96
0.1,10.13,2.81,1.76,0.49,1.76,-0.538,0.001,1.5,0.28,0.03,24.87,,,3.89
0.15000000000000002,10.04,2.79,1.77,0.49,1.76,-0.523,0.003,1.5,0.42,0.04,24.74,,,3.81
0.2,9.95,2.76,1.77,0.49,1.77,-0.506,0.006,1.5,0.56,0.06,24.6,,,3.74
0.25,9.88,2.74,1.78,0.49,1.77,-0.389,0.011,1.5,0.7,0.07,24.46,,,3.69
0.30000000000000004,9.83,2.73,1.79,0.49,1.77,-0.246,0.017,1.5,0.84,0.09,24.33,,,3.66
0.35000000000000003,9.81,2.73,1.81,0.49,1.78,-0.108,0.025,1.5,0.97,0.1,24.2,,,3.64
0.4,9.82,2.73,1.83,0.49,1.78,0.052,0.033,1.5,1.11,0.12,24.07,,,3.65
0.45,9.86,2.74,1.86,0.5,1.79,0.19,0.043,1.5,1.25,0.14,23.94,,,3.67
0.5,9.91,2.75,1.9,0.5,1.8,0.265,0.074,1.5,1.38,0.16,23.81,,,3.71
0.55,9.96,2.77,1.94,0.51,1.82,0.302,0.099,1.5,1.52,0.17,23.69,,,3.75
0.6000000000000001,10.02,2.78,1.99,0.51,1.84,0.323,0.128,1.5,1.66,0.19,23.56,,,3.79
0.65,10.07,2.8,2.05,0.52,1.87,0.311,0.16,1.5,1.8,0.21,23.44,,,3.83
0.7000000000000001,10.12,2.81,2.12,0.53,1.91,0.232,0.194,1.5,1.94,0.24,23.31,,,3.86
0.75,10.13,2.81,2.19,0.54,1.95,0.073,0.231,1.5,2.08,0.26,23.19,,,3.87
0.8,10.11,2.81,2.27,0.55,2.0,-0.115,0.269,1.5,2.22,0.28,23.07,,,3.85
0.8500000000000001,10.06,2.79,2.36,0.57,2.05,-0.271,0.308,1.5,2.36,0.31,22.95,,,3.8
0.9,9.99,2.78,2.45,0.59,2.12,-0.384,0.348,1.5,2.5,0.34,22.84,,,3.74
0.9500000000000001,9.92,2.75,2.55,0.61,2.18,-0.409,0.386,1.5,2.64,0.37,22.72,,,3.68
1.0,9.86,2.74,2.66,0.63,2.26,-0.346,0.424,1.5,2.78,0.4,22.61,,,3.62
1.05,9.82,2.73,2.77,0.65,2.34,-0.181,0.46,1.5,2.91,0.43,22.51,,,3.59
1.1,9.83,2.73,2.88,0.68,2.43,0.033,0.494,1.5,3.05,0.47,22.4,,,3.58
1.1500000000000001,9.87,2.74,3.0,0.7,2.53,0.202,0.526,1.5,3.18,0.5,22.3,,,3.6
1.2000000000000002,9.93,2.76,3.12,0.73,2.63,0.341,0.555,1.5,3.32,0.54,22.2,,,3.63
1.25,10.0,2.78,3.24,0.76,2.73,0.422,0.582,1.5,3.46,0.58,22.1,,,3.67
1.3,10.08,2.8,3.37,0.79,2.84,0.444,0.607,1.5,3.6,0.63,22.0,,,3.72
1.35,10.15,2.82,3.5,0.82,2.95,0.368,0.63,1.5,3.74,0.67,21.9,,,3.75
1.4000000000000001,10.18,2.83,3.63,0.85,3.07,0.183,0.651,1.5,3.88,0.72,21.8,,,3.76
1.4500000000000002,10.17,2.82,3.63,0.88,3.18,-0.066,0.599,1.5,4.02,0.76,21.71,,,3.74
1.5,10.12,2.81,3.45,0.91,3.26,-0.287,0.437,1.5,4.16,0.81,21.61,,,3.68
1.55,10.04,2.79,3.9,0.94,3.37,-0.421,0.628,1.5,4.3,0.86,21.52,,,3.6
1.6,9.96,2.77,3.7,0.96,3.45,-0.479,0.456,1.5,4.44,0.92,21.44,,,3.52
1.6500000000000001,9.87,2.74,4.18,0.99,3.57,-0.466,0.656,1.5,4.58,0.97,21.35,,,3.44
1.7000000000000002,9.82,2.73,3.96,1.02,3.66,-0.313,0.468,1.5,4.72,1.03,21.27,,,3.38
1.75,9.8,2.72,4.47,1.05,3.78,-0.079,0.682,1.5,4.85,1.09,21.2,,,3.34
1.8,9.82,2.73,4.23,1.07,3.87,0.115,0.481,1.5,4.99,1.15,21.12,,,3.34
1.85,9.87,2.74,4.77,1.11,3.99,0.289,0.705,1.5,5.13,1.21,21.05,,,3.36
1.9000000000000001,9.95,2.76,4.51,1.13,4.08,0.404,0.491,0.0,5.26,1.28,20.97,,,3.39
1.9500000000000002,10.03,2.79,5.06,1.17,4.22,0.465,0.793,0.0,5.4,1.34,20.9,,,3.43
2.0,10.12,2.81,4.79,1.21,4.36,0.476,0.745,0.0,5.54,1.41,20.83,,,3.47
2.0500000000000003,10.19,2.83,5.36,1.25,4.5,0.387,0.809,0.0,5.68,1.48,20.76,,,3.49
2.1,10.22,2.84,5.07,1.29,4.64,0.191,0.76,0.0,5.83,1.56,20.69,,,3.48
2.15,10.21,2.84,5.66,1.33,4.79,-0.046,0.82,0.0,5.97,1.63,20.63,,,3.44
2.2,10.16,2.82,5.36,1.37,4.93,-0.262,0.775,0.0,6.11,1.71,20.56,,,3.37
2.25,10.09,2.8,5.95,1.41,5.08,-0.413,0.824,0.0,6.25,1.79,20.5,,,3.27
2.3000000000000003,10.0,2.78,5.64,1.45,5.22,-0.483,0.784,0.0,6.39,1.87,20.44,,,3.17
2.35,9.92,2.76,6.25,1.49,5.37,-0.475,0.826,0.0,6.53,1.96,20.39,,,3.06
2.4000000000000004,9.85,2.74,5.93,1.53,5.51,-0.362,0.791,0.0,6.66,2.04,20.34,,,2.97
2.45,9.82,2.73,6.55,1.57,5.66,-0.207,0.828,0.0,6.8,2.13,20.29,,,2.9
2.5,9.81,2.72,6.22,1.61,5.8,-0.051,0.797,0.0,6.94,2.22,20.24,,,2.85
2.5500000000000003,9.83,2.73,6.85,1.65,5.95,0.129,0.829,0.0,7.07,2.31,20.2,,,2.82
2.6,9.88,2.74,6.52,1.69,6.09,0.278,0.805,0.0,7.21,2.4,20.16,,,2.82
2.6500000000000004,9.95,2.76,7.15,1.73,6.24,0.368,0.831,0.0,7.35,2.5,20.12,,,2.82
2.7,10.02,2.78,6.82,1.78,6.39,0.413,0.814,0.0,7.49,2.6,20.07,,,2.83
2.75,10.09,2.8,7.46,1.82,6.54,0.394,0.835,0.0,7.63,2.7,20.04,,,2.83
2.8000000000000003,10.14,2.82,7.12,1.86,6.69,0.282,0.821,0.0,7.77,2.8,20.0,,,2.82
2.85,10.17,2.82,7.76,1.9,6.84,0.145,0.835,0.0,7.91,2.91,19.96,,,2.79
2.9000000000000004,10.17,2.82,7.42,1.94,6.99,0.006,0.827,0.0,8.05,3.01,19.92,,,2.74
2.95,10.14,2.82,8.05,1.98,7.14,-0.148,0.835,0.0,8.19,3.12,19.89,,,2.66
3.0,10.09,2.8,7.72,2.02,7.29,-0.276,0.831,0.0,8.33,3.23,19.86,,,2.57
3.0500000000000003,10.03,2.79,8.35,2.07,7.44,-0.359,0.834,0.0,8.47,3.34,19.84,,,2.46
