Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,10.0,2.78,1.76,0.49,1.76,,,1.5,0.0,0.0,15.17,24.97,,3.78
0.05,9.84,2.73,1.76,0.49,1.76,-0.865,0.0,1.5,0.14,0.01,15.03,,,3.66
0.1,9.69,2.69,1.76,0.49,1.76,-0.88,0.001,1.5,0.27,0.03,14.89,,,3.54
0.15000000000000002,9.55,2.65,1.77,0.49,1.76,-0.781,0.003,1.5,0.41,0.04,14.76,,,3.44
0.2,9.46,2.63,1.77,0.49,1.77,-0.495,0.006,1.5,0.54,0.06,14.63,,,3.37
0.25,9.44,2.62,1.78,0.49,1.77,-0.107,0.011,1.5,0.67,0.07,14.5,,,3.36
0.30000000000000004,9.49,2.64,1.79,0.49,1.77,0.297,0.017,1.5,0.8,0.09,14.37,,,3.4
0.35000000000000003,9.59,2.66,1.81,0.49,1.78,0.56,0.025,1.5,0.93,0.11,14.25,,,3.47
0.4,9.71,2.7,1.83,0.49,1.78,0.681,0.033,1.5,1.07,0.12,14.12,,,3.56
0.45,9.85,2.74,1.86,0.5,1.79,0.75,0.042,1.5,1.2,0.14,13.99,,,3.67
0.5,9.98,2.77,1.89,0.5,1.8,0.729,0.071,1.5,1.34,0.16,13.86,,,3.76
0.55,10.09,2.8,1.93,0.51,1.82,0.606,0.095,1.5,1.48,0.17,13.73,,,3.85
0.6000000000000001,10.17,2.82,1.98,0.51,1.84,0.444,0.121,1.5,1.62,0.19,13.61,,,3.91
0.65,10.22,2.84,2.04,0.52,1.87,0.272,0.152,1.5,1.76,0.21,13.48,,,3.94
0.7000000000000001,10.23,2.84,2.1,0.53,1.9,0.075,0.185,1.5,1.9,0.24,13.35,,,3.95
0.75,10.21,2.84,2.17,0.54,1.94,-0.12,0.22,1.5,2.05,0.26,13.23,,,3.93
0.8,10.16,2.82,2.25,0.55,1.99,-0.261,0.256,1.5,2.19,0.28,13.1,,,3.89
0.8500000000000001,10.1,2.81,2.33,0.57,2.04,-0.349,0.292,1.5,2.33,0.31,12.99,,,3.83
0.9,10.03,2.79,2.42,0.58,2.1,-0.386,0.329,1.5,2.47,0.34,12.87,,,3.77
0.9500000000000001,9.96,2.77,2.52,0.6,2.16,-0.367,0.366,1.5,2.61,0.36,12.75,,,3.72
1.0,9.91,2.75,2.62,0.62,2.24,-0.309,0.401,1.5,2.75,0.4,12.64,,,3.67
1.05,9.87,2.74,2.72,0.64,2.32,-0.235,0.436,1.5,2.88,0.43,12.53,,,3.62
1.1,9.84,2.73,2.83,0.67,2.4,-0.165,0.471,1.5,3.02,0.46,12.43,,,3.59
1.1500000000000001,9.81,2.73,2.79,0.69,2.47,-0.131,0.414,1.5,3.16,0.5,12.33,,,3.56
1.2000000000000002,9.79,2.72,2.54,0.7,2.52,-0.137,0.241,1.5,3.29,0.53,12.22,,,3.54
1.25,9.76,2.71,2.97,0.72,2.6,-0.178,0.441,1.5,3.43,0.57,12.12,,,3.5
1.3,9.71,2.7,2.77,0.74,2.65,-0.25,0.289,1.5,3.56,0.61,12.03,,,3.46
1.35,9.65,2.68,3.24,0.76,2.74,-0.337,0.502,1.5,3.7,0.65,11.94,,,3.41
1.4000000000000001,9.57,2.66,3.02,0.78,2.8,-0.427,0.332,1.5,3.83,0.69,11.84,,,3.34
1.4500000000000002,9.48,2.63,3.52,0.81,2.9,-0.506,0.557,1.5,3.96,0.74,11.76,,,3.26
1.5,9.38,2.61,3.28,0.82,2.97,-0.557,0.372,1.5,4.09,0.79,11.67,,,3.18
1.55,9.28,2.58,3.81,0.85,3.08,-0.575,0.608,1.5,4.22,0.84,11.59,,,3.08
1.6,9.18,2.55,3.56,0.87,3.15,-0.567,0.407,1.5,4.35,0.89,11.52,,,3.0
1.6500000000000001,9.08,2.52,4.12,0.91,3.28,-0.544,0.739,1.5,4.48,0.94,11.45,,,2.91
1.7000000000000002,9.0,2.5,3.85,0.95,3.41,-0.455,0.729,1.5,4.6,1.0,11.38,,,2.83
1.75,8.92,2.48,4.42,0.99,3.56,-0.416,0.808,1.5,4.73,1.06,11.31,,,2.75
1.8,8.83,2.45,4.14,1.03,3.7,-0.532,0.761,1.5,4.85,1.12,11.25,,,2.66
1.85,8.71,2.42,4.73,1.07,3.85,-0.676,0.829,1.5,4.97,1.18,11.19,,,2.55
1.9000000000000001,8.57,2.38,4.44,1.11,3.99,-0.767,0.787,0.0,5.09,1.24,11.13,,,2.43
1.9500000000000002,8.44,2.34,5.04,1.15,4.14,-0.717,0.843,0.0,5.21,1.31,11.08,,,2.31
2.0,8.32,2.31,4.73,1.19,4.28,-0.672,0.804,0.0,5.33,1.38,11.03,,,2.2
2.0500000000000003,8.19,2.28,5.34,1.23,4.44,-0.703,0.85,0.0,5.44,1.45,10.99,,,2.09
2.1,8.07,2.24,5.03,1.27,4.58,-0.701,0.814,0.0,5.55,1.52,10.95,,,1.97
2.15,7.94,2.21,5.65,1.32,4.74,-0.685,0.852,0.0,5.66,1.6,10.92,,,1.86
2.2,7.82,2.17,5.33,1.36,4.88,-0.664,0.821,0.0,5.77,1.68,10.88,,,1.75
2.25,7.71,2.14,5.96,1.4,5.04,-0.646,0.855,0.0,5.88,1.76,10.86,,,1.64
2.3000000000000003,7.59,2.11,5.63,1.44,5.19,-0.634,0.828,0.0,5.99,1.84,10.83,,,1.54
2.35,7.45,2.07,6.27,1.48,5.34,-0.809,0.857,0.0,6.09,1.92,10.81,,,1.41
2.4000000000000004,7.29,2.02,5.93,1.53,5.49,-0.893,0.832,0.0,6.19,2.01,10.79,,,1.28
2.45,7.07,1.96,6.58,1.57,5.65,-1.223,0.856,0.0,6.29,2.1,10.78,,,1.11
2.5,6.69,1.86,6.24,1.61,5.8,-2.077,0.837,0.0,6.39,2.18,10.78,,,0.87
2.5500000000000003,6.46,1.79,6.89,1.65,5.95,-1.31,0.857,0.0,6.48,2.28,10.78,,,0.7
2.6,6.2,1.72,6.55,1.7,6.1,-1.412,0.845,0.0,6.57,2.37,10.79,,,0.53
