Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,10.31,2.86,1.76,0.49,1.76,,,1.5,0.0,0.0,30.17,24.19,,4.03
0.05,10.4,2.89,1.76,0.49,1.76,0.502,0.0,1.5,0.14,0.01,30.03,,,4.1
0.1,10.44,2.9,1.76,0.49,1.76,0.226,0.001,1.5,0.29,0.03,29.89,,,4.13
0.15000000000000002,10.42,2.9,1.77,0.49,1.76,-0.121,0.002,1.5,0.43,0.04,29.74,,,4.12
0.2,10.35,2.88,1.77,0.49,1.77,-0.405,0.005,1.5,0.58,0.06,29.6,,,4.06
0.25,10.25,2.85,1.78,0.49,1.77,-0.571,0.009,1.5,0.72,0.07,29.46,,,3.98
0.30000000000000004,10.14,2.82,1.79,0.49,1.77,-0.608,0.014,1.5,0.86,0.09,29.32,,,3.89
0.35000000000000003,10.04,2.79,1.8,0.49,1.77,-0.539,0.021,1.5,1.0,0.1,29.19,,,3.81
0.4,9.97,2.77,1.82,0.49,1.78,-0.407,0.028,1.5,1.14,0.12,29.05,,,3.76
0.45,9.92,2.76,1.85,0.5,1.79,-0.266,0.037,1.5,1.28,0.14,28.92,,,3.72
0.5,9.9,2.75,1.88,0.5,1.8,-0.104,0.063,1.5,1.42,0.15,28.8,,,3.7
0.55,9.92,2.75,1.92,0.5,1.81,0.078,0.085,1.5,1.55,0.17,28.67,,,3.71
0.6000000000000001,9.96,2.77,1.96,0.51,1.83,0.233,0.111,1.5,1.69,0.19,28.54,,,3.74
0.65,10.02,2.78,2.02,0.52,1.86,0.336,0.14,1.5,1.83,0.21,28.42,,,3.79
0.7000000000000001,10.09,2.8,2.08,0.52,1.89,0.379,0.173,1.5,1.97,0.23,28.29,,,3.84
0.75,10.14,2.82,2.15,0.53,1.93,0.276,0.207,1.5,2.11,0.25,28.17,,,3.87
0.8,10.15,2.82,2.22,0.55,1.97,0.084,0.243,1.5,2.25,0.28,28.05,,,3.88
0.8500000000000001,10.13,2.81,2.3,0.56,2.02,-0.112,0.28,1.5,2.39,0.3,27.93,,,3.86
