Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,31.01,19.5,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,31.01,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,31.0,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,31.0,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,31.0,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,31.0,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,31.0,,,0.0
0.35000000000000003,0.0,0.0,1.26,1.79,6.43,-0.001,-4.101,1.5,0.0,0.65,31.0,,,0.0
0.4,0.01,0.0,1.82,1.64,5.92,0.047,-2.845,1.5,0.0,0.68,31.0,,,0.0
0.45,0.03,0.01,0.79,1.5,5.4,0.089,-2.846,1.5,0.0,0.68,31.0,,,0.0
0.5,0.01,0.0,0.76,1.33,4.77,-0.096,-3.498,1.5,0.0,0.69,31.0,,,0.0
0.55,0.03,0.01,0.71,1.1,3.96,0.121,-4.504,1.5,0.0,0.7,31.0,,,0.0
0.6000000000000001,0.0,0.0,0.67,0.83,2.97,-0.138,-5.509,1.5,0.0,0.7,31.0,,,0.0
0.65,0.04,0.01,0.63,0.54,1.96,0.198,-5.622,1.5,0.0,0.71,31.0,,,0.0
0.7000000000000001,0.02,0.0,0.59,0.34,1.24,-0.136,-3.989,1.5,0.0,0.71,31.0,,,0.0
0.75,0.06,0.02,0.55,0.22,0.81,0.232,-2.412,1.5,0.0,0.72,31.0,,,0.0
0.8,0.04,0.01,0.52,0.23,0.83,-0.121,0.129,1.5,0.0,0.72,31.0,,,0.0
0.8500000000000001,0.08,0.02,0.49,0.21,0.75,0.25,-0.43,1.5,0.0,0.73,31.0,,,0.0
0.9,0.06,0.02,0.46,0.17,0.62,-0.107,-0.757,1.5,0.01,0.73,31.0,,,0.0
0.9500000000000001,0.11,0.03,0.43,0.16,0.58,0.266,-0.203,1.5,0.01,0.74,31.0,,,0.0
1.0,0.09,0.03,0.72,0.16,0.58,-0.095,-0.02,1.5,0.01,0.75,31.0,,,0.0
1.05,0.14,0.04,1.26,0.18,0.63,0.275,0.305,1.5,0.01,0.76,31.02,,,0.0
1.1,0.13,0.04,0.79,0.18,0.64,-0.085,0.065,1.5,0.01,0.77,31.03,,,0.0
1.1500000000000001,0.18,0.05,1.48,0.2,0.73,0.289,0.475,1.5,0.01,0.79,31.05,,,0.0
1.2000000000000002,0.17,0.05,1.01,0.21,0.77,-0.065,0.234,1.5,0.02,0.81,31.06,,,0.0
1.25,0.22,0.06,1.72,0.25,0.89,0.315,0.651,1.5,0.02,0.83,31.08,,,0.0
1.3,0.22,0.06,1.26,0.27,0.96,-0.039,0.413,1.5,0.02,0.85,31.09,,,0.0
1.35,0.29,0.08,1.98,0.31,1.11,0.424,0.833,1.5,0.03,0.88,31.12,,,0.0
1.4000000000000001,0.65,0.18,1.53,0.34,1.22,1.964,0.598,1.5,0.03,0.9,31.13,,,0.0
