Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,1.35,0.37,1.76,0.49,1.76,,,1.5,0.0,0.0,30.94,16.6,,0.0
0.05,1.46,0.41,1.76,0.49,1.76,0.633,0.0,1.5,0.02,0.01,30.92,,,0.0
0.1,1.65,0.46,1.76,0.49,1.76,1.05,0.001,1.5,0.04,0.03,30.9,,,0.03
0.15000000000000002,1.72,0.48,1.77,0.49,1.76,0.417,0.002,1.5,0.06,0.04,30.88,,,0.04
0.2,1.58,0.44,1.77,0.49,1.77,-0.785,0.005,1.5,0.09,0.06,30.86,,,0.02
0.25,1.46,0.4,1.77,0.49,1.77,-0.7,0.008,1.5,0.11,0.07,30.84,,,0.0
0.30000000000000004,1.5,0.42,1.78,0.49,1.77,0.219,0.013,1.5,0.13,0.09,30.82,,,0.01
0.35000000000000003,1.54,0.43,1.8,0.49,1.77,0.238,0.019,1.5,0.15,0.1,30.8,,,0.01
0.4,1.63,0.45,1.82,0.49,1.78,0.526,0.026,1.5,0.17,0.12,30.79,,,0.02
0.45,1.72,0.48,1.84,0.5,1.78,0.509,0.034,1.5,0.2,0.14,30.77,,,0.03
0.5,2.06,0.57,1.87,0.5,1.79,1.836,0.058,1.5,0.22,0.15,30.75,,,0.08
0.55,2.17,0.6,1.9,0.5,1.81,0.616,0.078,1.5,0.25,0.17,30.73,,,0.1
0.6000000000000001,2.28,0.63,1.95,0.51,1.83,0.619,0.101,1.5,0.28,0.19,30.71,,,0.12
0.65,2.31,0.64,1.99,0.51,1.85,0.198,0.127,1.5,0.31,0.21,30.69,,,0.12
0.7000000000000001,2.34,0.65,2.05,0.52,1.88,0.146,0.157,1.5,0.35,0.23,30.67,,,0.12
0.75,2.41,0.67,2.11,0.53,1.91,0.406,0.188,1.5,0.38,0.25,30.66,,,0.13
0.8,2.51,0.7,2.18,0.54,1.95,0.558,0.222,1.5,0.41,0.28,30.64,,,0.15
0.8500000000000001,2.63,0.73,2.26,0.55,2.0,0.629,0.255,1.5,0.45,0.3,30.62,,,0.16
0.9,2.76,0.77,2.34,0.57,2.05,0.718,0.289,1.5,0.49,0.33,30.61,,,0.19
0.9500000000000001,2.9,0.81,2.42,0.59,2.11,0.81,0.324,1.5,0.53,0.35,30.59,,,0.21
1.0,3.05,0.85,2.51,0.6,2.17,0.852,0.358,1.5,0.57,0.38,30.57,,,0.24
1.05,3.2,0.89,2.61,0.62,2.24,0.82,0.391,1.5,0.61,0.41,30.56,,,0.27
1.1,3.33,0.92,2.71,0.64,2.32,0.703,0.423,1.5,0.66,0.44,30.54,,,0.29
1.1500000000000001,3.43,0.95,2.81,0.67,2.4,0.574,0.452,1.5,0.7,0.48,30.52,,,0.31
1.2000000000000002,3.54,0.98,2.91,0.69,2.49,0.605,0.479,1.5,0.75,0.51,30.51,,,0.33
1.25,3.65,1.01,3.02,0.72,2.58,0.603,0.504,1.5,0.8,0.55,30.49,,,0.35
1.3,3.77,1.05,3.13,0.74,2.67,0.654,0.527,1.5,0.86,0.59,30.48,,,0.37
1.35,3.89,1.08,3.24,0.77,2.77,0.67,0.548,1.5,0.91,0.63,30.46,,,0.39
1.4000000000000001,4.02,1.12,3.36,0.8,2.87,0.717,0.568,1.5,0.96,0.67,30.44,,,0.41
1.4500000000000002,4.15,1.15,3.34,0.82,2.96,0.72,0.512,1.5,1.02,0.72,30.43,,,0.44
1.5,4.28,1.19,3.13,0.84,3.03,0.742,0.343,1.5,1.08,0.76,30.41,,,0.47
1.55,4.41,1.23,3.57,0.87,3.12,0.721,0.537,1.5,1.14,0.81,30.4,,,0.5
1.6,4.54,1.26,3.37,0.89,3.19,0.724,0.367,1.5,1.2,0.85,30.38,,,0.54
1.6500000000000001,4.65,1.29,3.83,0.91,3.29,0.611,0.569,1.5,1.27,0.9,30.37,,,0.56
1.7000000000000002,4.76,1.32,3.61,0.93,3.36,0.582,0.386,1.5,1.33,0.96,30.35,,,0.58
1.75,4.86,1.35,4.11,0.96,3.47,0.577,0.603,1.5,1.4,1.01,30.34,,,0.6
1.8,4.97,1.38,3.86,0.98,3.54,0.629,0.407,1.5,1.47,1.07,30.33,,,0.63
1.85,5.1,1.42,4.39,1.02,3.66,0.734,0.636,1.5,1.54,1.12,30.32,,,0.66
1.9000000000000001,5.25,1.46,4.13,1.04,3.73,0.807,0.427,0.0,1.61,1.18,30.3,,,0.71
1.9500000000000002,5.4,1.5,4.67,1.07,3.87,0.836,0.737,0.0,1.68,1.25,30.29,,,0.74
2.0,5.53,1.54,4.39,1.11,3.99,0.734,0.701,0.0,1.76,1.31,30.28,,,0.77
2.0500000000000003,5.65,1.57,4.95,1.15,4.13,0.674,0.766,0.0,1.84,1.38,30.27,,,0.8
2.1,5.77,1.6,4.66,1.18,4.26,0.642,0.718,0.0,1.92,1.44,30.25,,,0.82
2.15,5.89,1.64,5.24,1.22,4.4,0.649,0.779,0.0,2.0,1.51,30.24,,,0.84
2.2,6.01,1.67,4.93,1.26,4.53,0.663,0.734,0.0,2.08,1.58,30.23,,,0.87
2.25,6.13,1.7,5.52,1.3,4.67,0.7,0.785,0.0,2.16,1.66,30.22,,,0.89
2.3000000000000003,6.26,1.74,5.2,1.34,4.81,0.717,0.744,0.0,2.25,1.73,30.21,,,0.92
2.35,6.38,1.77,5.8,1.37,4.95,0.662,0.786,0.0,2.34,1.81,30.2,,,0.94
2.4000000000000004,6.5,1.8,5.48,1.41,5.08,0.653,0.75,0.0,2.43,1.89,30.19,,,0.97
2.45,6.63,1.84,6.09,1.45,5.23,0.748,0.787,0.0,2.52,1.97,30.18,,,1.0
2.5,6.77,1.88,5.75,1.49,5.36,0.788,0.755,0.0,2.61,2.05,30.17,,,1.03
2.5500000000000003,6.9,1.92,6.37,1.53,5.5,0.729,0.786,0.0,2.71,2.14,30.16,,,1.06
2.6,7.05,1.96,6.03,1.57,5.64,0.785,0.76,0.0,2.8,2.22,30.15,,,1.1
2.6500000000000004,7.21,2.0,6.65,1.61,5.78,0.886,0.788,0.0,2.9,2.31,30.14,,,1.15
2.7,7.37,2.05,6.31,1.64,5.92,0.924,0.766,0.0,3.0,2.4,30.13,,,1.2
2.75,7.53,2.09,6.94,1.68,6.06,0.865,0.789,0.0,3.11,2.5,30.12,,,1.25
2.8000000000000003,7.68,2.13,6.59,1.72,6.2,0.864,0.772,0.0,3.21,2.59,30.11,,,1.29
2.85,7.85,2.18,7.22,1.76,6.34,0.941,0.789,0.0,3.32,2.69,30.1,,,1.35
2.9000000000000004,8.01,2.22,6.87,1.8,6.48,0.853,0.776,0.0,3.43,2.79,30.08,,,1.4
2.95,8.15,2.26,7.51,1.84,6.62,0.797,0.789,0.0,3.55,2.89,30.07,,,1.44
3.0,8.3,2.31,7.16,1.88,6.76,0.856,0.782,0.0,3.66,2.99,30.06,,,1.49
3.0500000000000003,8.46,2.35,7.79,1.92,6.91,0.882,0.79,0.0,3.78,3.1,30.05,,,1.54
3.1,8.62,2.4,7.44,1.96,7.05,0.89,0.785,0.0,3.9,3.2,30.04,,,1.6
3.1500000000000004,8.78,2.44,8.07,2.0,7.19,0.88,0.789,0.0,4.02,3.31,30.03,,,1.65
3.2,8.94,2.48,7.73,2.04,7.33,0.858,0.789,0.0,4.14,3.42,30.01,,,1.7
3.25,9.09,2.52,8.36,2.08,7.47,0.833,0.791,0.0,4.27,3.54,30.0,,,1.75
3.3000000000000003,9.21,2.56,8.02,2.12,7.62,0.719,0.795,0.0,4.39,3.65,29.99,,,1.79
3.35,9.33,2.59,8.65,2.16,7.76,0.667,0.796,0.0,4.52,3.77,29.98,,,1.82
3.4000000000000004,9.46,2.63,8.32,2.2,7.91,0.681,0.803,0.0,4.65,3.88,29.96,,,1.85
3.45,9.59,2.66,8.95,2.24,8.05,0.728,0.8,0.0,4.78,4.01,29.96,,,1.89
3.5,9.76,2.71,8.61,2.28,8.2,0.95,0.81,0.0,4.92,4.13,29.94,,,1.95
3.5500000000000003,9.97,2.77,9.24,2.32,8.34,1.184,0.806,0.0,5.06,4.26,29.93,,,2.05
3.6,10.21,2.84,8.91,2.36,8.49,1.307,0.818,0.0,5.2,4.38,29.92,,,2.17
3.6500000000000004,10.45,2.9,9.53,2.4,8.63,1.317,0.811,0.0,5.34,4.51,29.9,,,2.3
3.7,10.64,2.96,9.21,2.44,8.78,1.102,0.822,0.0,5.49,4.64,29.89,,,2.39
3.75,10.78,3.0,9.83,2.48,8.93,0.775,0.813,0.0,5.64,4.78,29.87,,,2.44
3.8000000000000003,10.91,3.03,9.51,2.52,9.08,0.686,0.824,0.0,5.79,4.91,29.86,,,2.48
3.85,11.05,3.07,10.12,2.56,9.22,0.776,0.814,0.0,5.94,5.05,29.84,,,2.53
3.9000000000000004,11.2,3.11,9.8,2.6,9.37,0.872,0.825,0.0,6.09,5.19,29.83,,,2.59
3.95,11.38,3.16,10.41,2.64,9.52,0.964,0.814,0.0,6.25,5.33,29.81,,,2.67
4.0,11.56,3.21,10.1,2.69,9.67,1.028,0.826,0.0,6.41,5.47,29.8,,,2.76
4.05,11.73,3.26,10.7,2.73,9.81,0.943,0.813,0.0,6.57,5.62,29.78,,,2.84
4.1000000000000005,11.89,3.3,10.4,2.77,9.96,0.872,0.824,0.0,6.74,5.76,29.76,,,2.91
4.15,12.04,3.34,10.99,2.81,10.11,0.842,0.812,0.0,6.9,5.92,29.75,,,2.97
4.2,12.17,3.38,10.69,2.85,10.26,0.741,0.823,0.0,7.07,6.07,29.73,,,3.02
4.25,12.32,3.42,11.29,2.89,10.4,0.796,0.811,0.0,7.24,6.22,29.71,,,3.08
4.3,12.5,3.47,10.99,2.93,10.55,1.038,0.823,0.0,7.42,6.37,29.7,,,3.18
4.3500000000000005,12.73,3.54,11.58,2.97,10.7,1.247,0.811,0.0,7.59,6.53,29.68,,,3.31
4.4,12.98,3.61,11.29,3.01,10.84,1.425,0.824,0.0,7.77,6.69,29.66,,,3.49
4.45,13.27,3.69,11.88,3.05,10.99,1.601,0.813,0.0,7.95,6.86,29.64,,,3.7
4.5,13.56,3.77,11.59,3.09,11.14,1.616,0.827,0.0,8.14,7.02,29.62,,,3.91
4.55,13.83,3.84,12.17,3.14,11.29,1.504,0.816,0.0,8.33,7.19,29.59,,,4.12
4.6000000000000005,14.07,3.91,11.89,3.18,11.44,1.306,0.831,0.0,8.52,7.35,29.57,,,4.28
4.65,14.26,3.96,12.47,3.22,11.58,1.076,0.82,0.0,8.72,7.52,29.54,,,4.41
4.7,14.4,4.0,12.19,3.26,11.73,0.756,0.834,0.0,8.92,7.7,29.51,,,4.47
4.75,14.5,4.03,12.76,3.3,11.88,0.538,0.822,0.0,9.12,7.87,29.49,,,4.48
4.800000000000001,14.59,4.05,12.49,3.34,12.03,0.539,0.836,0.0,9.32,8.05,29.46,,,4.5
4.8500000000000005,14.71,4.09,13.06,3.38,12.18,0.634,0.822,0.0,9.53,8.23,29.44,,,4.54
4.9,14.86,4.13,12.79,3.43,12.33,0.873,0.835,0.0,9.73,8.41,29.41,,,4.62
4.95,15.06,4.18,13.35,3.47,12.48,1.102,0.82,0.0,9.94,8.59,29.39,,,4.76
5.0,15.27,4.24,13.09,3.51,12.63,1.165,0.833,0.0,10.15,8.77,29.36,,,4.91
5.050000000000001,15.45,4.29,13.64,3.55,12.77,0.97,0.817,0.0,10.37,8.96,29.33,,,5.02
5.1000000000000005,15.58,4.33,13.38,3.59,12.92,0.752,0.828,0.0,10.58,9.15,29.31,,,5.08
5.15,15.7,4.36,13.93,3.63,13.07,0.636,0.811,0.0,10.8,9.34,29.28,,,5.12
5.2,15.8,4.39,13.67,3.67,13.22,0.569,0.823,0.0,11.02,9.53,29.25,,,5.15
5.25,15.89,4.41,14.22,3.71,13.36,0.511,0.807,0.0,11.24,9.73,29.23,,,5.16
5.300000000000001,15.99,4.44,13.97,3.75,13.51,0.533,0.819,0.0,11.46,9.92,29.2,,,5.17
5.3500000000000005,16.1,4.47,14.5,3.79,13.66,0.629,0.803,0.0,11.68,10.12,29.18,,,5.21
5.4,16.24,4.51,14.26,3.83,13.8,0.752,0.815,0.0,11.91,10.32,29.16,,,5.28
5.45,16.4,4.56,14.79,3.87,13.95,0.93,0.799,0.0,12.13,10.53,29.13,,,5.39
5.5,16.59,4.61,14.55,3.91,14.09,1.049,0.812,0.0,12.36,10.73,29.11,,,5.52
5.550000000000001,16.79,4.66,15.07,3.95,14.23,1.101,0.794,0.0,12.59,10.94,29.08,,,5.67
5.6000000000000005,16.98,4.72,14.84,3.99,14.38,1.083,0.812,0.0,12.83,11.15,29.06,,,5.82
5.65,17.15,4.76,15.36,4.03,14.52,0.901,0.794,0.0,13.07,11.36,29.03,,,5.93
5.7,17.28,4.8,15.14,4.08,14.67,0.726,0.815,0.0,13.31,11.57,29.0,,,5.99
5.75,17.41,4.84,15.65,4.11,14.81,0.717,0.795,0.0,13.55,11.79,28.98,,,6.06
5.800000000000001,17.54,4.87,15.44,4.16,14.96,0.722,0.818,0.0,13.79,12.0,28.95,,,6.12
5.8500000000000005,17.67,4.91,15.94,4.2,15.1,0.754,0.796,0.0,14.03,12.22,28.93,,,6.19
5.9,17.82,4.95,15.74,4.24,15.25,0.803,0.822,0.0,14.28,12.44,28.9,,,6.27
