Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,6.1,1.7,1.76,0.49,1.76,,,1.5,0.0,0.0,25.49,16.33,,1.36
0.05,6.01,1.67,1.76,0.49,1.76,-0.509,0.0,1.5,0.08,0.01,25.41,,,1.32
0.1,5.96,1.65,1.76,0.49,1.76,-0.316,0.001,1.5,0.17,0.03,25.33,,,1.29
0.15000000000000002,5.95,1.65,1.77,0.49,1.76,-0.056,0.002,1.5,0.25,0.04,25.25,,,1.29
0.2,5.99,1.66,1.77,0.49,1.77,0.23,0.005,1.5,0.33,0.06,25.16,,,1.31
0.25,6.07,1.69,1.78,0.49,1.77,0.462,0.009,1.5,0.42,0.07,25.08,,,1.34
0.30000000000000004,6.18,1.72,1.78,0.49,1.77,0.599,0.014,1.5,0.5,0.09,25.0,,,1.4
0.35000000000000003,6.3,1.75,1.8,0.49,1.77,0.658,0.02,1.5,0.59,0.1,24.92,,,1.45
0.4,6.41,1.78,1.82,0.49,1.78,0.65,0.027,1.5,0.68,0.12,24.84,,,1.51
0.45,6.52,1.81,1.84,0.5,1.78,0.581,0.035,1.5,0.77,0.14,24.75,,,1.56
0.5,6.61,1.84,1.87,0.5,1.8,0.491,0.06,1.5,0.86,0.15,24.67,,,1.6
0.55,6.68,1.86,1.91,0.5,1.81,0.411,0.08,1.5,0.95,0.17,24.59,,,1.64
0.6000000000000001,6.74,1.87,1.95,0.51,1.83,0.317,0.104,1.5,1.04,0.19,24.51,,,1.67
0.65,6.79,1.89,2.0,0.51,1.85,0.3,0.13,1.5,1.14,0.21,24.43,,,1.7
0.7000000000000001,6.86,1.91,2.06,0.52,1.88,0.378,0.16,1.5,1.23,0.23,24.35,,,1.73
0.75,6.94,1.93,2.12,0.53,1.91,0.464,0.191,1.5,1.33,0.25,24.27,,,1.77
0.8,7.04,1.96,2.19,0.54,1.96,0.545,0.224,1.5,1.42,0.28,24.19,,,1.82
0.8500000000000001,7.15,1.99,2.26,0.56,2.0,0.602,0.258,1.5,1.52,0.3,24.11,,,1.87
0.9,7.26,2.02,2.34,0.57,2.05,0.63,0.292,1.5,1.62,0.33,24.03,,,1.93
0.9500000000000001,7.38,2.05,2.43,0.59,2.11,0.632,0.326,1.5,1.73,0.35,23.95,,,1.99
1.0,7.47,2.08,2.52,0.6,2.18,0.544,0.36,1.5,1.83,0.38,23.87,,,2.04
1.05,7.57,2.1,2.62,0.62,2.25,0.502,0.393,1.5,1.93,0.41,23.79,,,2.08
1.1,7.65,2.13,2.72,0.65,2.32,0.496,0.425,1.5,2.04,0.45,23.72,,,2.13
1.1500000000000001,7.73,2.15,2.66,0.66,2.39,0.393,0.364,1.5,2.15,0.48,23.64,,,2.16
1.2000000000000002,7.79,2.16,2.39,0.67,2.42,0.339,0.184,1.5,2.25,0.51,23.56,,,2.19
1.25,7.85,2.18,2.8,0.69,2.49,0.375,0.38,1.5,2.36,0.55,23.49,,,2.22
1.3,7.93,2.2,2.6,0.7,2.53,0.438,0.227,1.5,2.47,0.58,23.42,,,2.27
1.35,8.03,2.23,3.04,0.73,2.61,0.515,0.434,1.5,2.58,0.62,23.35,,,2.31
1.4000000000000001,8.13,2.26,2.81,0.74,2.66,0.584,0.261,1.5,2.7,0.66,23.27,,,2.37
1.4500000000000002,8.24,2.29,3.3,0.76,2.74,0.633,0.483,1.5,2.81,0.71,23.2,,,2.43
1.5,8.35,2.32,3.05,0.78,2.8,0.586,0.294,1.5,2.92,0.75,23.13,,,2.49
1.55,8.44,2.34,3.56,0.8,2.89,0.498,0.526,1.5,3.04,0.8,23.06,,,2.54
1.6,8.53,2.37,3.3,0.82,2.95,0.532,0.322,1.5,3.16,0.84,22.99,,,2.59
1.6500000000000001,8.65,2.4,3.83,0.85,3.07,0.628,0.655,1.5,3.28,0.9,22.92,,,2.65
1.7000000000000002,8.77,2.44,3.55,0.88,3.18,0.695,0.647,1.5,3.4,0.95,22.85,,,2.71
1.75,8.9,2.47,4.11,0.92,3.32,0.732,0.725,1.5,3.52,1.0,22.78,,,2.78
1.8,9.02,2.51,3.81,0.95,3.44,0.655,0.677,1.5,3.65,1.06,22.71,,,2.84
1.85,9.13,2.54,4.39,0.99,3.57,0.608,0.746,1.5,3.77,1.12,22.65,,,2.89
1.9000000000000001,9.27,2.57,4.08,1.03,3.7,0.741,0.703,0.0,3.9,1.17,22.57,,,2.97
1.9500000000000002,9.42,2.62,4.66,1.07,3.83,0.853,0.759,0.0,4.03,1.24,22.51,,,3.05
2.0,9.59,2.66,4.35,1.1,3.96,0.962,0.722,0.0,4.16,1.3,22.44,,,3.15
2.0500000000000003,9.79,2.72,4.95,1.14,4.1,1.082,0.769,0.0,4.3,1.37,22.37,,,3.27
2.1,9.99,2.77,4.62,1.18,4.23,1.102,0.734,0.0,4.44,1.43,22.3,,,3.39
2.15,10.17,2.83,5.23,1.21,4.37,1.048,0.773,0.0,4.58,1.5,22.23,,,3.51
2.2,10.34,2.87,4.89,1.25,4.51,0.945,0.743,0.0,4.72,1.57,22.16,,,3.61
2.25,10.49,2.91,5.51,1.29,4.65,0.829,0.778,0.0,4.86,1.65,22.09,,,3.7
2.3000000000000003,10.63,2.95,5.17,1.33,4.78,0.731,0.752,0.0,5.01,1.72,22.01,,,3.77
2.35,10.75,2.98,5.79,1.37,4.92,0.671,0.781,0.0,5.16,1.8,21.94,,,3.84
2.4000000000000004,10.86,3.02,5.44,1.41,5.06,0.658,0.758,0.0,5.31,1.88,21.87,,,3.9
2.45,10.99,3.05,6.07,1.44,5.2,0.687,0.783,0.0,5.46,1.96,21.8,,,3.97
2.5,11.11,3.09,5.72,1.48,5.34,0.668,0.761,0.0,5.62,2.04,21.73,,,4.03
2.5500000000000003,11.22,3.12,6.35,1.52,5.48,0.628,0.781,0.0,5.77,2.13,21.66,,,4.09
2.6,11.35,3.15,5.99,1.56,5.62,0.724,0.762,0.0,5.93,2.21,21.59,,,4.17
2.6500000000000004,11.51,3.2,6.63,1.6,5.76,0.888,0.778,0.0,6.09,2.3,21.52,,,4.27
2.7,11.69,3.25,6.26,1.64,5.89,1.002,0.762,0.0,6.25,2.39,21.45,,,4.39
2.75,11.88,3.3,6.9,1.68,6.03,1.056,0.771,0.0,6.41,2.48,21.38,,,4.52
2.8000000000000003,12.05,3.35,6.53,1.71,6.17,0.935,0.76,0.0,6.58,2.58,21.3,,,4.63
2.85,12.2,3.39,7.17,1.75,6.31,0.819,0.765,0.0,6.75,2.67,21.23,,,4.72
2.9000000000000004,12.33,3.43,6.81,1.79,6.44,0.753,0.757,0.0,6.92,2.77,21.16,,,4.81
2.95,12.46,3.46,7.44,1.83,6.58,0.711,0.76,0.0,7.09,2.87,21.09,,,4.88
3.0,12.6,3.5,7.08,1.87,6.72,0.798,0.756,0.0,7.26,2.97,21.01,,,4.98
3.0500000000000003,12.76,3.54,7.72,1.9,6.85,0.87,0.758,0.0,7.44,3.08,20.94,,,5.08
3.1,12.93,3.59,7.36,1.94,6.99,0.927,0.76,0.0,7.62,3.18,20.87,,,5.2
3.1500000000000004,13.1,3.64,8.0,1.98,7.13,0.955,0.762,0.0,7.8,3.29,20.8,,,5.32
3.2,13.25,3.68,7.64,2.02,7.26,0.852,0.767,0.0,7.98,3.4,20.72,,,5.43
3.25,13.39,3.72,8.28,2.06,7.4,0.77,0.765,0.0,8.17,3.51,20.65,,,5.52
3.3000000000000003,13.54,3.76,7.92,2.09,7.54,0.824,0.772,0.0,8.36,3.62,20.58,,,5.62
3.35,13.68,3.8,8.55,2.13,7.68,0.778,0.768,0.0,8.55,3.74,20.5,,,5.71
3.4000000000000004,13.82,3.84,8.2,2.17,7.82,0.762,0.777,0.0,8.74,3.86,20.43,,,5.8
3.45,13.97,3.88,8.83,2.21,7.96,0.861,0.773,0.0,8.93,3.98,20.36,,,5.91
3.5,14.14,3.93,8.49,2.25,8.1,0.934,0.785,0.0,9.12,4.1,20.28,,,6.04
3.5500000000000003,14.32,3.98,9.11,2.29,8.24,0.98,0.777,0.0,9.32,4.22,20.21,,,6.17
3.6,14.5,4.03,8.78,2.33,8.38,0.992,0.787,0.0,9.52,4.34,20.13,,,6.31
3.6500000000000004,14.67,4.08,9.4,2.37,8.52,0.971,0.777,0.0,9.73,4.47,20.06,,,6.44
3.7,14.84,4.12,9.06,2.41,8.66,0.929,0.788,0.0,9.93,4.6,19.98,,,6.57
3.75,15.0,4.17,9.67,2.44,8.8,0.878,0.777,0.0,10.14,4.73,19.91,,,6.69
3.8000000000000003,15.15,4.21,9.34,2.48,8.94,0.831,0.788,0.0,10.35,4.87,19.83,,,6.8
3.85,15.29,4.25,9.95,2.52,9.08,0.799,0.776,0.0,10.56,5.0,19.75,,,6.9
3.9000000000000004,15.43,4.29,9.62,2.56,9.22,0.788,0.786,0.0,10.77,5.14,19.67,,,7.01
3.95,15.57,4.33,10.22,2.6,9.36,0.797,0.773,0.0,10.99,5.28,19.6,,,7.11
4.0,15.72,4.37,9.9,2.64,9.51,0.822,0.785,0.0,11.21,5.42,19.52,,,7.22
4.05,15.88,4.41,10.5,2.68,9.64,0.856,0.772,0.0,11.43,5.56,19.45,,,7.34
4.1000000000000005,16.04,4.45,10.19,2.72,9.79,0.887,0.783,0.0,11.65,5.7,19.37,,,7.47
