Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
1.7,0.73,2.34,2.01,26.28,0.08,1.09,0.203,0.558,0.444,0.778,1.5,,
1.75,0.73,3.06,2.14,26.31,0.09,1.13,0.203,0.594,0.0,0.722,1.5,,
1.8,0.72,2.63,2.28,26.33,0.1,1.17,0.2,0.633,-0.056,0.778,1.5,,
1.85,0.89,3.34,2.42,26.37,0.11,1.21,0.247,0.672,0.944,0.778,1.5,,
1.9,1.05,2.92,2.56,26.39,0.12,1.25,0.292,0.711,0.889,0.778,0.0,,
1.95,1.23,3.64,2.7,26.43,0.14,1.3,0.342,0.75,1.0,0.778,0.0,,
2.0,1.26,3.22,2.85,26.46,0.16,1.35,0.35,0.792,0.167,0.833,0.0,,
2.05,1.4,3.93,2.99,26.49,0.17,1.4,0.389,0.831,0.778,0.778,0.0,,
2.1,1.4,3.52,3.14,26.52,0.19,1.45,0.389,0.872,0.0,0.833,0.0,,
2.15,1.48,4.23,3.28,26.56,0.21,1.51,0.411,0.911,0.444,0.778,0.0,,
2.2,1.51,3.83,3.43,26.59,0.24,1.56,0.419,0.953,0.167,0.833,0.0,,
2.25,1.59,4.54,3.58,26.63,0.26,1.63,0.442,0.994,0.444,0.833,0.0,,
2.3,1.75,4.14,3.73,26.67,0.28,1.69,0.486,1.036,0.889,0.833,0.0,,
2.35,1.83,4.85,3.88,26.71,0.3,1.75,0.508,1.078,0.444,0.833,0.0,,
2.4,2.04,4.45,4.04,26.75,0.33,1.81,0.567,1.122,1.167,0.889,0.0,,
2.45,2.15,5.16,4.19,26.79,0.36,1.88,0.597,1.164,0.611,0.833,0.0,,
2.5,2.32,4.76,4.34,26.82,0.39,1.95,0.644,1.206,0.944,0.833,0.0,,
2.55,2.38,5.47,4.5,26.87,0.42,2.03,0.661,1.25,0.333,0.889,0.0,,
2.6,2.41,5.07,4.65,26.9,0.46,2.1,0.669,1.292,0.167,0.833,0.0,,
2.65,2.48,5.78,4.81,26.95,0.49,2.18,0.689,1.336,0.389,0.889,0.0,,
2.7,2.58,5.39,4.96,26.99,0.53,2.25,0.717,1.378,0.556,0.833,0.0,,
2.75,2.71,6.08,5.12,27.04,0.56,2.34,0.753,1.422,0.722,0.889,0.0,,
2.8,2.87,5.7,5.27,27.08,0.6,2.42,0.797,1.464,0.889,0.833,0.0,,
2.85,3.05,6.39,5.42,27.12,0.64,2.5,0.847,1.506,1.0,0.833,0.0,,
2.9,3.28,6.0,5.58,27.16,0.69,2.59,0.911,1.55,1.278,0.889,0.0,,
2.95,3.53,6.69,5.73,27.21,0.74,2.68,0.981,1.592,1.389,0.833,0.0,,
3.0,3.79,6.31,5.89,27.25,0.79,2.77,1.053,1.636,1.444,0.889,0.0,,
3.05,4.06,6.99,6.04,27.29,0.84,2.87,1.128,1.678,1.5,0.833,0.0,,
3.1,4.3,6.61,6.19,27.32,0.9,2.96,1.194,1.719,1.333,0.833,0.0,,
3.15,4.5,7.29,6.34,27.36,0.96,3.06,1.25,1.761,1.111,0.833,0.0,,
3.2,4.66,6.92,6.5,27.39,1.03,3.16,1.294,1.806,0.889,0.889,0.0,,
3.25,4.77,7.59,6.65,27.43,1.09,3.26,1.325,1.847,0.611,0.833,0.0,,
3.3,4.85,7.22,6.8,27.47,1.16,3.36,1.347,1.889,0.444,0.833,0.0,,
3.35,4.94,7.89,6.95,27.51,1.23,3.47,1.372,1.931,0.5,0.833,0.0,,
3.4,5.07,7.53,7.1,27.54,1.3,3.58,1.408,1.972,0.722,0.833,0.0,,
3.45,5.22,8.19,7.25,27.59,1.37,3.69,1.45,2.014,0.833,0.833,0.0,,
3.5,5.39,7.83,7.41,27.62,1.44,3.8,1.497,2.058,0.944,0.889,0.0,,
3.55,5.56,8.48,7.55,27.66,1.52,3.92,1.544,2.097,0.944,0.778,0.0,,
3.6,5.72,8.13,7.71,27.7,1.6,4.03,1.589,2.142,0.889,0.889,0.0,,
3.65,5.84,8.78,7.85,27.74,1.68,4.15,1.622,2.181,0.667,0.778,0.0,,
3.7,5.97,8.43,8.01,27.77,1.76,4.27,1.658,2.225,0.722,0.889,0.0,,
3.75,6.12,9.05,8.15,27.81,1.84,4.39,1.7,2.264,0.833,0.778,0.0,,
3.8,6.28,8.68,8.3,27.85,1.93,4.51,1.744,2.306,0.889,0.833,0.0,,
3.85,6.46,9.28,8.44,27.89,2.02,4.64,1.794,2.344,1.0,0.778,0.0,,
3.9,6.64,8.89,8.57,27.92,2.11,4.77,1.844,2.381,1.0,0.722,0.0,,
3.95,6.81,9.46,8.7,27.96,2.2,4.9,1.892,2.417,0.944,0.722,0.0,,
4.0,6.98,9.05,8.82,27.99,2.3,5.02,1.939,2.45,0.944,0.667,0.0,,
4.05,7.14,9.61,8.94,28.02,2.4,5.16,1.983,2.483,0.889,0.667,0.0,,
4.1,7.29,9.19,9.04,28.05,2.5,5.29,2.025,2.511,0.833,0.556,0.0,,
4.15,7.43,9.72,9.14,28.08,2.6,5.42,2.064,2.539,0.778,0.556,0.0,,
4.2,7.56,9.3,9.22,28.11,2.7,5.55,2.1,2.561,0.722,0.444,0.0,,
4.25,7.69,9.82,9.3,28.14,2.81,5.68,2.136,2.583,0.722,0.444,0.0,,
4.3,7.79,9.39,9.37,28.16,2.92,5.82,2.164,2.603,0.556,0.389,0.0,,
4.35,7.9,9.9,9.43,28.19,3.03,5.95,2.194,2.619,0.611,0.333,0.0,,
4.4,8.04,9.76,9.52,28.22,3.14,6.09,2.233,2.644,0.778,0.5,0.0,,
4.45,8.21,10.23,9.6,28.25,3.25,6.23,2.281,2.667,0.944,0.444,0.0,,
4.5,8.38,9.76,9.67,28.27,3.37,6.37,2.328,2.686,0.944,0.389,0.0,,
4.55,8.55,10.23,9.73,28.29,3.48,6.51,2.375,2.703,0.944,0.333,0.0,,
4.6,8.73,9.76,9.79,28.31,3.6,6.64,2.425,2.719,1.0,0.333,0.0,,
4.65,8.91,10.23,9.84,28.33,3.73,6.79,2.475,2.733,1.0,0.278,0.0,,
4.7,9.06,9.76,9.89,28.34,3.85,6.92,2.517,2.747,0.833,0.278,0.0,,
4.75,9.18,10.23,9.93,28.35,3.98,7.06,2.55,2.758,0.667,0.222,0.0,,
4.8,9.29,9.76,9.96,28.36,4.11,7.2,2.581,2.767,0.611,0.167,0.0,,
4.85,9.45,10.23,10.0,28.37,4.24,7.34,2.625,2.778,0.889,0.222,0.0,,
4.9,9.65,9.76,10.0,28.38,4.37,7.48,2.681,2.778,1.111,0.0,0.0,,
4.95,9.87,10.23,10.0,28.38,4.51,7.62,2.742,2.778,1.222,0.0,0.0,,
5.0,10.1,9.76,10.0,28.38,4.65,7.76,2.806,2.778,1.278,0.0,0.0,,
5.05,10.33,10.23,10.0,28.38,4.79,7.9,2.869,2.778,1.278,0.0,0.0,,
5.1,10.52,9.76,10.0,28.37,4.93,8.03,2.922,2.778,1.056,0.0,0.0,,
5.15,10.68,10.23,10.0,28.36,5.08,8.17,2.967,2.778,0.889,0.0,0.0,,
5.2,10.83,9.76,10.0,28.35,5.23,8.31,3.008,2.778,0.833,0.0,0.0,,
5.25,11.03,10.23,10.0,28.34,5.38,8.45,3.064,2.778,1.111,0.0,0.0,,
5.3,11.27,9.76,10.0,28.32,5.54,8.59,3.131,2.778,1.333,0.0,0.0,,
5.35,11.52,10.23,10.0,28.3,5.7,8.73,3.2,2.778,1.389,0.0,0.0,,
5.4,11.76,9.76,10.0,28.28,5.86,8.87,3.267,2.778,1.333,0.0,0.0,,
5.45,12.04,10.23,10.0,28.26,6.02,9.01,3.344,2.778,1.556,0.0,0.0,,
5.5,12.36,9.76,10.0,28.22,6.19,9.14,3.433,2.778,1.778,0.0,0.0,,
5.55,12.67,10.23,10.0,28.19,6.37,9.29,3.519,2.778,1.722,0.0,0.0,,
5.6,12.94,9.76,10.0,28.15,6.55,9.42,3.594,2.778,1.5,0.0,0.0,,
5.65,13.24,10.23,10.0,28.11,6.73,9.56,3.678,2.778,1.667,0.0,0.0,,
5.7,13.57,9.76,10.0,28.06,6.91,9.7,3.769,2.778,1.833,0.0,0.0,,
5.75,13.91,10.23,10.0,28.01,7.11,9.84,3.864,2.778,1.889,0.0,0.0,,
5.8,14.25,9.76,10.0,27.95,7.3,9.98,3.958,2.778,1.889,0.0,0.0,,
5.85,14.55,10.23,10.0,27.89,7.5,10.12,4.042,2.778,1.667,0.0,0.0,,
5.9,14.79,9.76,10.0,27.82,7.71,10.26,4.108,2.778,1.333,0.0,0.0,,
5.95,14.96,10.23,10.0,27.76,7.91,10.4,4.156,2.778,0.944,0.0,0.0,,
6.0,15.13,9.76,10.0,27.68,8.12,10.53,4.203,2.778,0.944,0.0,0.0,,
6.05,15.31,10.23,10.0,27.61,8.33,10.67,4.253,2.778,1.0,0.0,0.0,,
6.1,15.51,9.76,10.0,27.54,8.55,10.81,4.308,2.778,1.111,0.0,0.0,,
6.15,15.73,10.23,10.0,27.46,8.77,10.95,4.369,2.778,1.222,0.0,0.0,,
6.2,15.97,9.76,10.0,27.38,8.99,11.09,4.436,2.778,1.333,0.0,0.0,,
6.25,16.22,10.23,10.0,27.29,9.21,11.23,4.506,2.778,1.389,0.0,0.0,,
6.3,16.48,9.76,10.0,27.2,9.44,11.37,4.578,2.778,1.444,0.0,0.0,,
6.35,16.7,10.23,10.0,27.11,9.67,11.51,4.639,2.778,1.222,0.0,0.0,,
6.4,16.84,9.76,10.0,27.02,9.9,11.64,4.678,2.778,0.778,0.0,0.0,,
6.45,16.9,10.23,10.0,26.92,10.14,11.79,4.694,2.778,0.333,0.0,0.0,,
6.5,16.92,9.76,10.0,26.83,10.37,11.92,4.7,2.778,0.111,0.0,0.0,,
6.55,16.96,10.23,10.0,26.73,10.61,12.06,4.711,2.778,0.222,0.0,0.0,,
6.6,17.04,9.76,10.0,26.63,10.84,12.2,4.733,2.778,0.444,0.0,0.0,,
6.65,17.18,10.23,10.0,26.54,11.08,12.34,4.772,2.778,0.778,0.0,0.0,,
6.7,17.36,9.76,10.0,26.43,11.32,12.48,4.822,2.778,1.0,0.0,0.0,,
6.75,17.56,10.23,10.0,26.33,11.56,12.62,4.878,2.778,1.111,0.0,0.0,,
6.8,17.77,9.76,10.0,26.22,11.81,12.76,4.936,2.778,1.167,0.0,0.0,,
6.85,17.99,10.23,10.0,26.11,12.06,12.9,4.997,2.778,1.222,0.0,0.0,,
6.9,18.19,9.76,10.0,26.0,12.31,13.03,5.053,2.778,1.111,0.0,0.0,,
6.95,18.38,10.23,10.0,25.89,12.56,13.17,5.106,2.778,1.056,0.0,0.0,,
7.0,18.54,9.76,10.0,25.77,12.82,13.31,5.15,2.778,0.889,0.0,0.0,,
7.05,18.7,10.23,10.0,25.65,13.08,13.45,5.194,2.778,0.889,0.0,0.0,,
7.1,18.84,9.76,10.0,25.52,13.34,13.59,5.233,2.778,0.778,0.0,0.0,,
7.15,18.97,10.23,10.0,25.4,13.6,13.73,5.269,2.778,0.722,0.0,0.0,,
7.2,19.13,9.76,10.0,25.28,13.87,13.87,5.314,2.778,0.889,0.0,0.0,,
7.25,19.32,10.23,10.0,25.15,14.13,14.01,5.367,2.778,1.056,0.0,0.0,,
7.3,19.55,9.76,10.0,25.02,14.4,14.14,5.431,2.778,1.278,0.0,0.0,,
7.35,19.81,10.23,10.0,24.88,14.68,14.29,5.503,2.778,1.444,0.0,0.0,,
7.4,20.09,9.76,10.0,24.74,14.96,14.42,5.581,2.778,1.556,0.0,0.0,,
7.45,20.36,10.23,10.0,24.6,15.24,14.56,5.656,2.778,1.5,0.0,0.0,,
7.5,20.6,9.76,10.0,24.45,15.52,14.7,5.722,2.778,1.333,0.0,0.0,,
7.55,20.76,10.23,10.0,24.31,15.81,14.84,5.767,2.778,0.889,0.0,0.0,,
7.6,20.77,9.76,10.0,24.16,16.1,14.98,5.769,2.778,0.056,0.0,0.0,,
7.65,20.65,10.23,10.0,24.01,16.39,15.12,5.736,2.778,-0.667,0.0,0.0,,
7.7,20.44,9.76,10.0,23.86,16.67,15.26,5.678,2.778,-1.167,0.0,0.0,,
7.75,20.23,10.23,10.0,23.72,16.95,15.4,5.619,2.778,-1.167,0.0,0.0,,
7.8,20.07,9.76,10.0,23.58,17.23,15.53,5.575,2.778,-0.889,0.0,0.0,,
7.85,19.99,10.23,10.0,23.44,17.51,15.67,5.553,2.778,-0.444,0.0,0.0,,
7.9,19.99,9.76,10.0,23.3,17.79,15.81,5.553,2.778,0.0,0.0,0.0,,
7.95,20.06,10.23,10.0,23.16,18.06,15.95,5.572,2.778,0.389,0.0,0.0,,
8.0,20.19,9.76,10.0,23.02,18.34,16.09,5.608,2.778,0.722,0.0,0.0,,
8.05,20.34,10.23,10.0,22.88,18.63,16.23,5.65,2.778,0.833,0.0,0.0,,
8.1,20.48,9.76,10.0,22.73,18.91,16.37,5.689,2.778,0.778,0.0,0.0,,
8.15,20.57,10.23,10.0,22.59,19.2,16.51,5.714,2.778,0.5,0.0,0.0,,
8.2,20.6,9.76,10.0,22.44,19.48,16.64,5.722,2.778,0.167,0.0,0.0,,
8.25,20.56,10.23,10.0,22.29,19.77,16.79,5.711,2.778,-0.222,0.0,0.0,,
8.3,20.45,9.76,10.0,22.15,20.05,16.92,5.681,2.778,-0.611,0.0,0.0,,
8.35,20.31,10.23,10.0,22.0,20.33,17.06,5.642,2.778,-0.778,0.0,0.0,,
8.4,20.17,9.76,10.0,21.86,20.62,17.2,5.603,2.778,-0.778,0.0,0.0,,
8.45,20.03,10.23,10.0,21.72,20.89,17.34,5.564,2.778,-0.778,0.0,0.0,,
8.5,19.91,9.76,10.0,21.58,21.17,17.48,5.531,2.778,-0.667,0.0,0.0,,
8.55,19.83,10.23,10.0,21.45,21.45,17.62,5.508,2.778,-0.444,0.0,0.0,,
8.6,19.79,9.76,10.0,21.31,21.72,17.76,5.497,2.778,-0.222,0.0,0.0,,
8.65,19.78,10.23,10.0,21.18,22.0,17.9,5.494,2.778,-0.056,0.0,0.0,,
8.7,19.78,9.76,10.0,21.04,22.27,18.03,5.494,2.778,0.0,0.0,0.0,,
8.75,19.76,10.23,10.0,20.9,22.55,18.17,5.489,2.778,-0.111,0.0,0.0,,
8.8,19.72,9.76,10.0,20.77,22.82,18.31,5.478,2.778,-0.222,0.0,0.0,,
8.85,19.64,10.23,10.0,20.63,23.09,18.45,5.456,2.778,-0.444,0.0,0.0,,
8.9,19.55,9.76,10.0,20.5,23.37,18.59,5.431,2.778,-0.5,0.0,0.0,,
8.95,19.43,10.23,10.0,20.37,23.64,18.73,5.397,2.778,-0.667,0.0,0.0,,
9.0,19.29,9.76,10.0,20.24,23.9,18.87,5.358,2.778,-0.778,0.0,0.0,,
9.05,19.15,10.23,10.0,20.11,24.17,19.01,5.319,2.778,-0.778,0.0,0.0,,
9.1,19.03,9.76,10.0,19.98,24.44,19.14,5.286,2.778,-0.667,0.0,0.0,,
9.15,18.94,10.23,10.0,19.86,24.7,19.28,5.261,2.778,-0.5,0.0,0.0,,
9.2,18.86,9.76,10.0,19.73,24.96,19.42,5.239,2.778,-0.444,0.0,0.0,,
9.25,18.8,10.23,10.0,19.61,25.22,19.56,5.222,2.778,-0.333,0.0,0.0,,
9.3,18.73,9.76,10.0,19.49,25.48,19.7,5.203,2.778,-0.389,0.0,0.0,,
9.35,18.64,10.23,10.0,19.37,25.74,19.84,5.178,2.778,-0.5,0.0,0.0,,
9.4,18.53,9.76,10.0,19.25,26.0,19.98,5.147,2.778,-0.611,0.0,0.0,,
9.45,18.39,10.23,10.0,19.14,26.26,20.12,5.108,2.778,-0.778,0.0,0.0,,
9.5,18.23,9.76,10.0,19.02,26.51,20.26,5.064,2.778,-0.889,0.0,0.0,,
9.55,18.08,10.23,10.0,18.91,26.76,20.4,5.022,2.778,-0.833,0.0,0.0,,
9.6,17.96,9.76,10.0,18.79,27.01,20.53,4.989,2.778,-0.667,0.0,0.0,,
9.65,17.85,10.23,10.0,18.69,27.26,20.67,4.958,2.778,-0.611,0.0,0.0,,
9.7,17.74,9.76,10.0,18.58,27.51,20.81,4.928,2.778,-0.611,0.0,0.0,,
9.75,17.66,10.23,10.0,18.47,27.76,20.95,4.906,2.778,-0.444,0.0,0.0,,
9.8,17.6,9.76,10.0,18.36,28.0,21.09,4.889,2.778,-0.333,0.0,0.0,,
9.85,17.54,10.23,10.0,18.26,28.24,21.23,4.872,2.778,-0.333,0.0,0.0,,
9.9,17.48,9.76,10.0,18.15,28.49,21.37,4.856,2.778,-0.333,0.0,0.0,,
9.95,17.4,10.23,10.0,18.05,28.73,21.51,4.833,2.778,-0.444,0.0,0.0,,
10.0,17.29,9.76,10.0,17.95,28.97,21.64,4.803,2.778,-0.611,0.0,0.0,,
10.05,17.17,10.23,10.0,17.85,29.21,21.78,4.769,2.778,-0.667,0.0,0.0,,
10.1,17.03,9.76,10.0,17.75,29.45,21.92,4.731,2.778,-0.778,0.0,0.0,,
10.15,16.93,10.23,10.0,17.66,29.68,22.06,4.703,2.778,-0.556,0.0,0.0,,
10.2,16.86,9.76,10.0,17.56,29.92,22.2,4.683,2.778,-0.389,0.0,0.0,,
10.25,16.8,10.23,10.0,17.47,30.15,22.34,4.667,2.778,-0.333,0.0,0.0,,
10.3,16.72,9.76,10.0,17.37,30.38,22.48,4.644,2.778,-0.444,0.0,0.0,,
10.35,16.63,10.23,10.0,17.28,30.61,22.62,4.619,2.778,-0.5,0.0,0.0,,
10.4,16.52,9.76,10.0,17.19,30.84,22.76,4.589,2.778,-0.611,0.0,0.0,,
10.45,16.39,10.23,10.0,17.1,31.07,22.9,4.553,2.778,-0.722,0.0,0.0,,
10.5,16.25,9.76,10.0,17.01,31.3,23.03,4.514,2.778,-0.778,0.0,0.0,,
10.55,16.1,10.23,10.0,16.93,31.52,23.17,4.472,2.778,-0.833,0.0,0.0,,
10.6,15.96,9.76,10.0,16.84,31.75,23.31,4.433,2.778,-0.778,0.0,0.0,,
10.65,15.82,10.23,10.0,16.76,31.97,23.45,4.394,2.778,-0.778,0.0,0.0,,
10.7,15.68,9.76,10.0,16.68,32.19,23.59,4.356,2.778,-0.778,0.0,0.0,,
10.75,15.57,10.23,10.0,16.6,32.4,23.73,4.325,2.778,-0.611,0.0,0.0,,
10.8,15.49,9.76,10.0,16.52,32.62,23.87,4.303,2.778,-0.444,0.0,0.0,,
10.85,15.41,10.23,10.0,16.45,32.83,24.01,4.281,2.778,-0.444,0.0,0.0,,
10.9,15.3,9.76,10.0,16.37,33.05,24.14,4.25,2.778,-0.611,0.0,0.0,,
10.95,15.17,10.23,10.0,16.3,33.26,24.28,4.214,2.778,-0.722,0.0,0.0,,
11.0,15.03,9.76,10.0,16.23,33.47,24.42,4.175,2.778,-0.778,0.0,0.0,,
11.05,14.89,10.23,10.0,16.16,33.67,24.56,4.136,2.778,-0.778,0.0,0.0,,
11.1,14.73,9.76,10.0,16.1,33.88,24.7,4.092,2.778,-0.889,0.0,0.0,,
11.15,14.58,10.23,10.0,16.03,34.08,24.84,4.05,2.778,-0.833,0.0,0.0,,
11.2,14.45,9.76,10.0,15.97,34.28,24.98,4.014,2.778,-0.722,0.0,0.0,,
11.25,14.3,10.23,10.0,15.91,34.48,25.12,3.972,2.778,-0.833,0.0,0.0,,
11.3,14.16,9.76,10.0,15.85,34.68,25.25,3.933,2.778,-0.778,0.0,0.0,,
11.35,14.01,10.23,10.0,15.79,34.88,25.4,3.892,2.778,-0.833,0.0,0.0,,
11.4,13.86,9.76,10.0,15.74,35.07,25.53,3.85,2.778,-0.833,0.0,0.0,,
11.45,13.72,10.23,10.0,15.69,35.26,25.67,3.811,2.778,-0.778,0.0,0.0,,
11.5,13.58,9.76,10.0,15.64,35.45,25.81,3.772,2.778,-0.778,0.0,0.0,,
11.55,13.44,10.23,10.0,15.59,35.64,25.95,3.733,2.778,-0.778,0.0,0.0,,
11.6,13.31,9.76,10.0,15.54,35.82,26.09,3.697,2.778,-0.722,0.0,0.0,,
11.65,13.19,10.23,10.0,15.5,36.01,26.23,3.664,2.778,-0.667,0.0,0.0,,
11.7,13.08,9.76,10.0,15.45,36.19,26.37,3.633,2.778,-0.611,0.0,0.0,,
11.75,12.96,10.23,10.0,15.41,36.37,26.51,3.6,2.778,-0.667,0.0,0.0,,
11.8,12.84,9.76,10.0,15.37,36.55,26.64,3.567,2.778,-0.667,0.0,0.0,,
11.85,12.69,10.23,10.0,15.33,36.73,26.78,3.525,2.778,-0.833,0.0,0.0,,
11.9,12.53,9.76,10.0,15.3,36.9,26.92,3.481,2.778,-0.889,0.0,0.0,,
11.95,12.38,10.23,10.0,15.26,37.07,27.06,3.439,2.778,-0.833,0.0,0.0,,
12.0,12.25,9.76,10.0,15.23,37.24,27.2,3.403,2.778,-0.722,0.0,0.0,,
12.05,12.12,10.23,10.0,15.2,37.41,27.34,3.367,2.778,-0.722,0.0,0.0,,
12.1,11.95,9.76,10.0,15.17,37.58,27.48,3.319,2.778,-0.944,0.0,0.0,,
12.15,11.75,10.23,10.0,15.15,37.74,27.62,3.264,2.778,-1.111,0.0,0.0,,
12.2,11.54,9.76,10.0,15.12,37.91,27.75,3.206,2.778,-1.167,0.0,0.0,,
12.25,11.34,10.23,10.0,15.11,38.06,27.9,3.15,2.778,-1.111,0.0,0.0,,
12.3,11.2,9.76,10.0,15.09,38.22,28.03,3.111,2.778,-0.778,0.0,0.0,,
12.35,11.12,10.23,10.0,15.07,38.38,28.17,3.089,2.778,-0.444,0.0,0.0,,
12.4,11.09,9.76,10.0,15.06,38.53,28.31,3.081,2.778,-0.167,0.0,0.0,,
12.45,11.11,10.23,10.0,15.04,38.68,28.45,3.086,2.778,0.111,0.0,0.0,,
12.5,11.16,9.76,10.0,15.02,38.84,28.59,3.1,2.778,0.278,0.0,0.0,,
12.55,11.22,10.23,10.0,15.01,38.99,28.73,3.117,2.778,0.333,0.0,0.0,,
12.6,11.26,9.76,10.0,14.99,39.15,28.87,3.128,2.778,0.222,0.0,0.0,,
12.65,11.29,10.23,10.0,14.97,39.31,29.01,3.136,2.778,0.167,0.0,0.0,,
12.7,11.29,9.76,10.0,14.95,39.46,29.14,3.136,2.778,0.0,0.0,0.0,,
12.75,11.27,10.23,10.0,14.94,39.62,29.28,3.131,2.778,-0.111,0.0,0.0,,
12.8,11.23,9.76,10.0,14.92,39.78,29.42,3.119,2.778,-0.222,0.0,0.0,,
12.85,11.2,10.23,10.0,14.9,39.93,29.56,3.111,2.778,-0.167,0.0,0.0,,
12.9,11.18,9.76,10.0,14.89,40.09,29.7,3.106,2.778,-0.111,0.0,0.0,,
12.95,11.18,10.23,10.0,14.87,40.24,29.84,3.106,2.778,0.0,0.0,0.0,,
13.0,11.21,9.76,10.0,14.85,40.4,29.98,3.114,2.778,0.167,0.0,0.0,,
13.05,11.26,10.23,10.0,14.84,40.56,30.12,3.128,2.778,0.278,0.0,0.0,,
13.1,11.32,9.76,10.0,14.82,40.71,30.25,3.144,2.778,0.333,0.0,0.0,,
13.15,11.39,10.23,10.0,14.8,40.87,30.4,3.164,2.778,0.389,0.0,0.0,,
13.2,11.46,9.76,10.0,14.78,41.03,30.53,3.183,2.778,0.389,0.0,0.0,,
13.25,11.54,10.23,10.0,14.76,41.19,30.67,3.206,2.778,0.444,0.0,0.0,,
13.3,11.6,9.76,10.0,14.74,41.35,30.81,3.222,2.778,0.333,0.0,0.0,,
13.35,11.66,10.23,10.0,14.71,41.51,30.95,3.239,2.778,0.333,0.0,0.0,,
13.4,11.69,9.76,10.0,14.69,41.67,31.09,3.247,2.778,0.167,0.0,0.0,,
13.45,11.71,10.23,10.0,14.67,41.84,31.23,3.253,2.778,0.111,0.0,0.0,,
