Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,16.01,11.51,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,16.01,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,16.01,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,16.01,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,16.01,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,16.01,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,16.01,,,0.0
0.35000000000000003,0.01,0.0,1.26,1.79,6.43,0.059,-4.101,1.5,0.0,0.65,16.01,,,0.0
0.4,0.02,0.01,0.96,1.62,5.82,0.066,-3.373,1.5,0.0,0.66,16.01,,,0.0
0.45,0.01,0.0,0.91,1.48,5.33,-0.072,-2.729,1.5,0.0,0.67,16.01,,,0.0
0.5,0.03,0.01,0.85,1.31,4.71,0.081,-3.447,1.5,0.0,0.68,16.01,,,0.0
0.55,0.03,0.01,0.8,1.09,3.91,0.028,-4.456,1.5,0.0,0.69,16.01,,,0.0
0.6000000000000001,0.02,0.0,0.75,0.81,2.92,-0.072,-5.463,1.5,0.0,0.69,16.01,,,0.0
0.65,0.01,0.0,0.7,0.53,1.92,-0.058,-5.58,1.5,0.0,0.7,16.01,,,0.0
0.7000000000000001,0.04,0.01,0.66,0.34,1.21,0.183,-3.949,1.5,0.0,0.7,16.0,,,0.0
0.75,0.02,0.01,0.62,0.22,0.78,-0.113,-2.375,1.5,0.0,0.71,16.0,,,0.0
0.8,0.07,0.02,0.58,0.23,0.81,0.254,0.164,1.5,0.0,0.71,16.0,,,0.0
0.8500000000000001,0.05,0.01,0.55,0.21,0.74,-0.103,-0.397,1.5,0.0,0.72,16.0,,,0.0
0.9,0.09,0.03,0.51,0.19,0.69,0.265,-0.251,1.5,0.0,0.72,16.0,,,0.0
0.9500000000000001,0.08,0.02,0.48,0.18,0.65,-0.095,-0.238,1.5,0.01,0.73,16.0,,,0.0
1.0,0.13,0.04,0.78,0.18,0.64,0.281,-0.042,1.5,0.01,0.74,16.01,,,0.0
1.05,0.11,0.03,1.3,0.19,0.69,-0.074,0.279,1.5,0.01,0.76,16.02,,,0.0
1.1,0.17,0.05,0.81,0.19,0.7,0.301,0.035,1.5,0.01,0.77,16.03,,,0.0
1.1500000000000001,0.16,0.04,1.5,0.22,0.78,-0.059,0.442,1.5,0.01,0.79,16.05,,,0.0
1.2000000000000002,0.22,0.06,1.01,0.23,0.81,0.319,0.196,1.5,0.02,0.8,16.06,,,0.0
1.25,0.21,0.06,1.72,0.26,0.92,-0.039,0.611,1.5,0.02,0.83,16.08,,,0.0
1.3,0.27,0.08,1.24,0.28,0.99,0.349,0.366,1.5,0.02,0.85,16.1,,,0.0
1.35,0.62,0.17,1.96,0.31,1.13,1.942,0.783,1.5,0.03,0.87,16.12,,,0.0
1.4000000000000001,0.94,0.26,1.48,0.34,1.23,1.746,0.54,1.5,0.04,0.89,16.13,,,0.0
1.4500000000000002,1.03,0.29,2.2,0.39,1.4,0.519,0.957,1.5,0.05,0.92,16.14,,,0.0
1.5,1.19,0.33,1.74,0.42,1.5,0.888,0.536,1.5,0.07,0.95,16.15,,,0.0
1.55,1.3,0.36,2.46,0.45,1.61,0.604,0.643,1.5,0.09,0.98,16.17,,,0.0
1.6,1.47,0.41,2.01,0.48,1.73,0.956,0.664,1.5,0.1,1.01,16.18,,,0.01
1.6500000000000001,1.49,0.42,2.73,0.52,1.85,0.143,0.681,1.5,0.13,1.05,16.19,,,0.0
1.7000000000000002,1.57,0.43,2.28,0.55,1.98,0.389,0.704,1.5,0.15,1.08,16.2,,,0.0
1.75,1.74,0.48,2.99,0.59,2.11,0.972,0.708,1.5,0.17,1.12,16.22,,,0.0
1.8,1.97,0.55,2.55,0.62,2.24,1.297,0.728,1.5,0.2,1.16,16.23,,,0.02
1.85,2.17,0.6,3.26,0.66,2.37,1.083,0.726,1.5,0.22,1.2,16.25,,,0.04
1.9000000000000001,2.35,0.65,2.83,0.7,2.5,1.012,0.745,0.0,0.26,1.24,16.26,,,0.05
1.9500000000000002,2.54,0.71,3.53,0.73,2.64,1.059,0.739,0.0,0.29,1.29,16.27,,,0.07
2.0,2.75,0.76,3.1,0.77,2.77,1.165,0.756,0.0,0.33,1.33,16.28,,,0.1
2.0500000000000003,2.95,0.82,3.8,0.81,2.91,1.095,0.747,0.0,0.37,1.38,16.29,,,0.12
2.1,3.12,0.87,3.38,0.85,3.05,0.976,0.761,0.0,0.41,1.43,16.29,,,0.14
2.15,3.23,0.9,4.08,0.88,3.18,0.589,0.751,0.0,0.45,1.49,16.31,,,0.14
2.2,3.28,0.91,3.65,0.92,3.32,0.303,0.763,0.0,0.5,1.54,16.31,,,0.13
2.25,3.31,0.92,4.35,0.96,3.45,0.147,0.755,0.0,0.54,1.6,16.32,,,0.12
2.3000000000000003,3.34,0.93,3.93,1.0,3.59,0.158,0.766,0.0,0.59,1.65,16.34,,,0.1
2.35,3.39,0.94,4.63,1.04,3.73,0.275,0.76,0.0,0.64,1.72,16.35,,,0.09
2.4000000000000004,3.48,0.97,4.21,1.07,3.87,0.515,0.77,0.0,0.69,1.78,16.36,,,0.08
