Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
8.8,13.26,10.23,19.89,9.39,13.78
8.85,13.41,9.76,19.84,9.57,13.92
8.9,13.56,10.23,19.79,9.76,14.06
8.95,13.71,9.76,19.74,9.95,14.2
9.0,13.85,10.23,19.69,10.14,14.34
9.05,14.0,9.76,19.63,10.33,14.48
9.1,14.15,10.23,19.58,10.53,14.62
9.15,14.3,9.76,19.52,10.73,14.75
9.2,14.44,10.23,19.46,10.93,14.89
9.25,14.59,9.76,19.39,11.13,15.03
9.3,14.73,10.23,19.33,11.33,15.17
9.35,14.86,9.76,19.26,11.54,15.31
9.4,14.99,10.23,19.19,11.74,15.45
9.45,15.15,9.76,19.12,11.95,15.59
9.5,15.37,10.23,19.05,12.17,15.73
9.55,15.6,9.76,18.97,12.38,15.86
9.6,15.85,10.23,18.9,12.6,16.01
9.65,16.08,9.76,18.81,12.82,16.14
9.7,16.29,10.23,18.73,13.05,16.28
9.75,16.43,9.76,18.63,13.27,16.42
9.8,16.52,10.23,18.55,13.5,16.56
9.85,16.54,9.76,18.45,13.73,16.7
9.9,16.5,10.23,18.37,13.96,16.84
9.95,16.43,9.76,18.27,14.19,16.98
10.0,16.37,10.23,18.19,14.42,17.12
10.05,16.32,9.76,18.1,14.65,17.25
10.1,16.3,10.23,18.01,14.87,17.39
10.15,16.32,9.76,17.92,15.1,17.53
10.2,16.37,10.23,17.84,15.33,17.67
10.25,16.42,9.76,17.74,15.55,17.81
10.3,16.47,10.23,17.66,15.78,17.95
10.35,16.5,9.76,17.57,16.01,18.09
10.4,16.49,10.23,17.48,16.24,18.23
10.45,16.46,9.76,17.39,16.47,18.36
10.5,16.4,10.23,17.3,16.7,18.51
10.55,16.33,9.76,17.21,16.92,18.64
10.6,16.26,10.23,17.12,17.15,18.78
10.65,16.2,9.76,17.03,17.38,18.92
10.7,16.14,10.23,16.95,17.6,19.06
10.75,16.08,9.76,16.86,17.82,19.2
10.8,16.02,10.23,16.78,18.05,19.34
10.85,15.96,9.76,16.7,18.27,19.48
10.9,15.9,10.23,16.62,18.49,19.62
10.95,15.83,9.76,16.53,18.71,19.75
11.0,15.75,10.23,16.45,18.93,19.89
11.05,15.67,9.76,16.37,19.15,20.03
11.1,15.58,10.23,16.3,19.36,20.17
11.15,15.48,9.76,16.22,19.58,20.31
11.2,15.37,10.23,16.15,19.79,20.45
11.25,15.27,9.76,16.07,20.01,20.59
11.3,15.19,10.23,16.0,20.22,20.73
11.35,15.12,9.76,15.93,20.43,20.86
11.4,15.04,10.23,15.86,20.64,21.01
11.45,14.93,9.76,15.79,20.85,21.14
11.5,14.81,10.23,15.72,21.05,21.28
11.55,14.67,9.76,15.65,21.26,21.42
11.6,14.55,10.23,15.59,21.46,21.56
11.65,14.43,9.76,15.53,21.66,21.7
11.7,14.33,10.23,15.47,21.86,21.84
11.75,14.22,9.76,15.41,22.06,21.98
11.8,14.11,10.23,15.35,22.25,22.12
11.85,13.98,9.76,15.29,22.45,22.25
11.9,13.87,10.23,15.24,22.64,22.39
11.95,13.75,9.76,15.19,22.83,22.53
12.0,13.61,10.23,15.14,23.02,22.67
12.05,13.43,9.76,15.09,23.21,22.81
12.1,13.24,10.23,15.04,23.4,22.95
12.15,13.04,9.76,15.0,23.58,23.09
12.2,12.86,10.23,14.96,23.76,23.23
12.25,12.69,9.76,14.92,23.94,23.36
12.3,12.54,10.23,14.88,24.11,23.5
12.35,12.41,9.76,14.85,24.28,23.64
12.4,12.29,10.23,14.82,24.46,23.78
12.45,12.19,9.76,14.79,24.62,23.92
12.5,12.08,10.23,14.76,24.79,24.06
12.55,11.98,9.76,14.73,24.96,24.2
12.6,11.89,10.23,14.7,25.13,24.34
12.65,11.82,9.76,14.68,25.29,24.48
12.7,11.73,10.23,14.65,25.45,24.62
12.75,11.63,9.76,14.63,25.62,24.75
12.8,11.5,10.23,14.61,25.78,24.89
12.85,11.36,9.76,14.59,25.94,25.03
12.9,11.22,10.23,14.57,26.09,25.17
12.95,11.09,9.76,14.55,26.25,25.31
13.0,10.95,10.23,14.54,26.4,25.45
13.05,10.84,9.76,14.53,26.55,25.59
13.1,10.76,10.23,14.52,26.7,25.73
13.15,10.71,9.76,14.5,26.85,25.86
13.2,10.71,10.23,14.5,27.0,26.0
13.25,10.73,9.76,14.49,27.15,26.14
13.3,10.76,10.23,14.48,27.3,26.28
13.35,10.78,9.76,14.46,27.45,26.42
13.4,10.81,10.23,14.46,27.6,26.56
13.45,10.82,9.76,14.44,27.75,26.7
13.5,10.82,10.23,14.43,27.9,26.84
13.55,10.83,9.76,14.42,28.05,26.97
13.6,10.83,10.23,14.41,28.2,27.12
13.65,10.85,9.76,14.39,28.35,27.25
13.7,10.88,10.23,14.39,28.5,27.39
13.75,10.92,9.76,14.37,28.65,27.53
13.8,10.98,10.23,14.36,28.8,27.67
13.85,11.03,9.76,14.34,28.96,27.81
13.9,11.09,10.23,14.33,29.11,27.95
13.95,11.14,9.76,14.31,29.26,28.09
14.0,11.2,10.23,14.3,29.42,28.23
14.05,11.25,9.76,14.28,29.58,28.36
14.1,11.26,10.23,14.26,29.73,28.5
14.15,11.24,9.76,14.24,29.89,28.64
14.2,11.2,10.23,14.23,30.04,28.78
14.25,11.15,9.76,14.21,30.2,28.92
14.3,11.08,10.23,14.2,30.35,29.06
14.35,11.01,9.76,14.18,30.51,29.2
14.4,10.93,10.23,14.17,30.66,29.34
14.45,10.87,9.76,14.16,30.81,29.47
14.5,10.8,10.23,14.15,30.96,29.62
14.55,10.71,9.76,14.13,31.11,29.75
14.6,10.61,10.23,14.13,31.26,29.89
14.65,10.5,9.76,14.12,31.4,30.03
14.7,10.4,10.23,14.11,31.55,30.17
14.75,10.33,9.76,14.11,31.69,30.31
14.8,10.3,10.23,14.1,31.84,30.45
14.85,10.31,9.76,14.1,31.98,30.59
14.9,10.35,10.23,14.1,32.12,30.73
14.95,10.42,9.76,14.09,32.27,30.86
15.0,10.49,10.23,14.08,32.41,31.0
15.05,10.56,9.76,14.07,32.56,31.14
15.1,10.62,10.23,14.07,32.71,31.28
15.15,10.67,9.76,14.06,32.85,31.42
15.2,10.69,10.23,14.05,33.0,31.56
15.25,10.68,9.76,14.04,33.15,31.7
15.3,10.66,10.23,14.03,33.3,31.84
15.35,10.64,9.76,14.02,33.45,31.97
15.4,10.61,10.23,14.01,33.59,32.12
15.45,10.6,9.76,14.0,33.74,32.25
15.5,10.6,10.23,14.0,33.89,32.39
15.55,10.62,9.76,13.99,34.04,32.53
15.6,10.63,10.23,13.98,34.18,32.67
15.65,10.65,9.76,13.97,34.33,32.81
15.7,10.67,10.23,13.96,34.48,32.95
15.75,10.67,9.76,13.95,34.63,33.09
15.8,10.65,10.23,13.94,34.78,33.23
15.85,10.61,9.76,13.93,34.92,33.36
15.9,10.55,10.23,13.93,35.07,33.5
15.95,10.48,9.76,13.92,35.22,33.64
16.0,10.44,10.23,13.91,35.36,33.78
16.05,10.41,9.76,13.9,35.51,33.92
16.1,10.41,10.23,13.9,35.65,34.06
16.15,10.43,9.76,13.89,35.79,34.2
16.2,10.47,10.23,13.89,35.94,34.34
16.25,10.53,9.76,13.88,36.09,34.47
16.3,10.58,10.23,13.87,36.23,34.62
16.35,10.61,9.76,13.86,36.38,34.75
16.4,10.62,10.23,13.86,36.53,34.89
16.45,10.62,9.76,13.85,36.67,35.03
16.5,10.6,10.23,13.84,36.82,35.17
16.55,10.55,9.76,13.83,36.97,35.31
16.6,10.49,10.23,13.82,37.12,35.45
16.65,10.42,9.76,13.82,37.26,35.59
16.7,10.34,10.23,13.81,37.4,35.73
16.75,10.29,9.76,13.81,37.55,35.86
16.8,10.25,10.23,13.81,37.69,36.0
16.85,10.23,9.76,13.8,37.83,36.14
16.9,10.2,10.23,13.8,37.97,36.28
16.95,10.18,9.76,13.79,38.12,36.42
17.0,10.17,10.23,13.79,38.26,36.56
17.05,10.17,9.76,13.79,38.4,36.7
17.1,10.2,10.23,13.79,38.54,36.84
17.15,10.25,9.76,13.78,38.68,36.97
17.2,10.3,10.23,13.78,38.82,37.12
17.25,10.37,9.76,13.78,38.97,37.25
17.3,10.44,10.23,13.77,39.11,37.39
17.35,10.53,9.76,13.76,39.26,37.53
17.4,10.61,10.23,13.76,39.41,37.67
17.45,10.66,9.76,13.74,39.55,37.81
17.5,10.67,10.23,13.74,39.7,37.95
17.55,10.63,9.76,13.73,39.85,38.09
17.6,10.56,10.23,13.72,40.0,38.23
17.65,10.48,9.76,13.71,40.14,38.36
17.7,10.38,10.23,13.71,40.29,38.5
17.75,10.3,9.76,13.7,40.43,38.64
17.8,10.23,10.23,13.7,40.57,38.78
17.85,10.2,9.76,13.69,40.71,38.92
17.9,10.18,10.23,13.69,40.86,39.06
17.95,10.17,9.76,13.69,41.0,39.2
18.0,10.15,10.23,13.69,41.14,39.34
18.05,10.13,9.76,13.69,41.28,39.47
18.1,10.09,10.23,13.69,41.42,39.62
18.15,10.06,9.76,13.68,41.56,39.75
18.2,10.03,10.23,13.68,41.7,39.89
18.25,10.03,9.76,13.68,41.84,40.03
18.3,10.04,10.23,13.68,41.98,40.17
18.35,10.08,9.76,13.68,42.12,40.31
18.4,10.13,10.23,13.68,42.26,40.45
18.45,10.19,9.76,13.68,42.4,40.59
18.5,10.25,10.23,13.68,42.54,40.73
18.55,10.31,9.76,13.67,42.68,40.86
18.6,10.36,10.23,13.67,42.83,41.0
18.65,10.41,9.76,13.66,42.97,41.14
18.7,10.43,10.23,13.66,43.12,41.28
18.75,10.44,9.76,13.65,43.26,41.42
18.8,10.42,10.23,13.64,43.41,41.56
18.85,10.38,9.76,13.64,43.55,41.7
18.9,10.32,10.23,13.63,43.69,41.84
18.95,10.26,9.76,13.63,43.84,41.97
19.0,10.2,10.23,13.63,43.98,42.12
19.05,10.15,9.76,13.62,44.12,42.25
19.1,10.12,10.23,13.62,44.26,42.39
19.15,10.12,9.76,13.62,44.4,42.53
19.2,10.14,10.23,13.62,44.54,42.67
19.25,10.14,9.76,13.61,44.68,42.81
19.3,10.12,10.23,13.62,44.82,42.95
19.35,10.09,9.76,13.61,44.96,43.09
19.4,10.05,10.23,13.61,45.1,43.23
19.45,10.0,9.76,13.61,45.24,43.36
19.5,9.92,10.23,13.61,45.38,43.5
19.55,9.85,9.76,13.61,45.52,43.64
19.6,9.8,10.23,13.62,45.66,43.78
19.65,9.81,9.76,13.62,45.79,43.92
19.7,9.87,10.23,13.62,45.93,44.06
19.75,9.96,9.76,13.62,46.07,44.2
19.8,10.07,10.23,13.62,46.21,44.34
19.85,10.18,9.76,13.62,46.35,44.47
19.9,10.26,10.23,13.62,46.49,44.62
19.95,10.31,9.76,13.61,46.63,44.75
20.0,10.34,10.23,13.61,46.77,44.89
20.05,10.34,9.76,13.6,46.92,45.03
20.1,10.3,10.23,13.6,47.06,45.17
20.15,10.24,9.76,13.59,47.2,45.31
20.2,10.16,10.23,13.59,47.35,45.45
20.25,10.1,9.76,13.59,47.49,45.59
20.3,10.07,10.23,13.59,47.63,45.73
20.35,10.06,9.76,13.59,47.77,45.86
20.4,10.05,10.23,13.59,47.91,46.0
20.45,10.03,9.76,13.59,48.04,46.14
20.5,9.99,10.23,13.59,48.18,46.28
20.55,9.95,9.76,13.59,48.32,46.42
20.6,9.9,10.23,13.59,48.46,46.56
20.65,9.86,9.76,13.59,48.6,46.7
20.7,9.85,10.23,13.59,48.73,46.84
20.75,9.86,9.76,13.59,48.87,46.97
20.8,9.9,10.23,13.6,49.01,47.11
20.85,9.95,9.76,13.6,49.15,47.25
20.9,10.01,10.23,13.6,49.28,47.39
20.95,10.09,9.76,13.6,49.42,47.53
21.0,10.16,10.23,13.6,49.57,47.67
21.05,10.2,9.76,13.59,49.71,47.81
21.1,10.21,10.23,13.59,49.85,47.95
21.15,10.18,9.76,13.59,49.99,48.09
21.2,10.12,10.23,13.59,50.13,48.23
21.25,10.05,9.76,13.58,50.27,48.36
21.3,9.98,10.23,13.58,50.41,48.5
21.35,9.94,9.76,13.58,50.55,48.64
21.4,9.93,10.23,13.59,50.69,48.78
21.45,9.93,9.76,13.59,50.82,48.92
21.5,9.94,10.23,13.59,50.96,49.06
21.55,9.95,9.76,13.59,51.1,49.2
21.6,9.96,10.23,13.59,51.24,49.34
21.65,9.97,9.76,13.59,51.38,49.47
21.7,9.98,10.23,13.59,51.52,49.61
21.75,10.01,9.76,13.59,51.65,49.75
21.8,10.05,10.23,13.59,51.79,49.89
21.85,10.11,9.76,13.59,51.93,50.03
21.9,10.17,10.23,13.59,52.07,50.17
21.95,10.21,9.76,13.58,52.22,50.31
22.0,10.23,10.23,13.58,52.36,50.45
22.05,10.23,9.76,13.58,52.5,50.59
22.1,10.2,10.23,13.58,52.64,50.73
22.15,10.15,9.76,13.57,52.78,50.86
22.2,10.1,10.23,13.57,52.92,51.0
22.25,10.04,9.76,13.57,53.06,51.14
22.3,9.99,10.23,13.57,53.2,51.28
22.35,9.97,9.76,13.57,53.34,51.42
22.4,9.99,10.23,13.57,53.48,51.56
22.45,10.06,9.76,13.57,53.62,51.7
22.5,10.15,10.23,13.57,53.76,51.84
22.55,10.23,9.76,13.56,53.9,51.97
22.6,10.27,10.23,13.56,54.04,52.11
22.65,10.26,9.76,13.56,54.19,52.25
22.7,10.21,10.23,13.55,54.33,52.39
22.75,10.13,9.76,13.55,54.47,52.53
22.8,10.04,10.23,13.55,54.61,52.67
22.85,9.97,9.76,13.55,54.75,52.81
22.9,9.91,10.23,13.55,54.89,52.95
22.95,9.88,9.76,13.55,55.02,53.09
23.0,9.88,10.23,13.56,55.16,53.23
23.05,9.89,9.76,13.56,55.3,53.36
23.1,9.93,10.23,13.56,55.44,53.5
23.15,9.97,9.76,13.56,55.57,53.64
23.2,10.02,10.23,13.56,55.71,53.78
23.25,10.07,9.76,13.56,55.85,53.92
23.3,10.12,10.23,13.56,55.99,54.06
23.35,10.16,9.76,13.55,56.13,54.2
23.4,10.19,10.23,13.55,56.27,54.34
23.45,10.21,9.76,13.55,56.42,54.47
23.5,10.22,10.23,13.55,56.56,54.61
23.55,10.23,9.76,13.54,56.7,54.75
23.6,10.24,10.23,13.54,56.84,54.89
23.65,10.26,9.76,13.54,56.98,55.03
23.7,10.27,10.23,13.53,57.13,55.17
23.75,10.27,9.76,13.53,57.27,55.31
23.8,10.25,10.23,13.53,57.41,55.45
23.85,10.21,9.76,13.52,57.55,55.59
23.9,10.16,10.23,13.52,57.7,55.73
23.95,10.1,9.76,13.52,57.84,55.86
24.0,10.05,10.23,13.52,57.98,56.0
24.05,9.99,9.76,13.52,58.12,56.14
24.1,9.93,10.23,13.52,58.25,56.28
24.15,9.87,9.76,13.52,58.39,56.42
24.2,9.81,10.23,13.52,58.53,56.56
24.25,9.79,9.76,13.52,58.66,56.7
24.3,9.79,10.23,13.53,58.8,56.84
24.35,9.82,9.76,13.53,58.94,56.97
24.4,9.85,10.23,13.53,59.07,57.11
24.45,9.9,9.76,13.53,59.21,57.25
24.5,9.95,10.23,13.54,59.35,57.39
24.55,9.98,9.76,13.53,59.49,57.53
24.6,10.0,10.23,13.54,59.62,57.67
24.65,10.01,9.76,13.53,59.76,57.81
24.7,10.02,10.23,13.54,59.9,57.95
24.75,10.02,9.76,13.53,60.04,58.09
24.8,10.0,10.23,13.54,60.18,58.23
24.85,9.98,9.76,13.53,60.32,58.36
24.9,9.95,10.23,13.54,60.46,58.5
24.95,9.93,9.76,13.54,60.6,58.64
25.0,9.9,10.23,13.54,60.73,58.78
25.05,9.85,9.76,13.54,60.87,58.92
25.1,9.82,10.23,13.54,61.01,59.06
25.15,9.78,9.76,13.54,61.14,59.2
25.2,9.76,10.23,13.55,61.28,59.34
25.25,9.76,9.76,13.55,61.41,59.47
25.3,9.77,10.23,13.56,61.55,59.61
25.35,9.81,9.76,13.56,61.69,59.75
25.4,9.85,10.23,13.56,61.82,59.89
25.45,9.91,9.76,13.56,61.96,60.03
25.5,9.97,10.23,13.56,62.1,60.17
25.55,10.03,9.76,13.56,62.24,60.31
25.6,10.08,10.23,13.56,62.38,60.45
25.65,10.11,9.76,13.56,62.52,60.59
25.7,10.13,10.23,13.56,62.66,60.73
25.75,10.13,9.76,13.55,62.8,60.86
25.8,10.1,10.0,13.55,62.94,61.0
25.85,10.07,9.76,13.55,63.08,61.14
25.9,10.04,10.23,13.55,63.22,61.28
25.95,10.02,9.76,13.55,63.36,61.42
26.0,10.01,10.23,13.55,63.5,61.56
26.05,9.99,9.76,13.55,63.64,61.69
26.1,9.97,10.23,13.55,63.77,61.83
26.15,9.93,9.76,13.55,63.91,61.97
26.2,9.88,10.23,13.55,64.05,62.11
26.25,9.82,9.76,13.55,64.19,62.25
26.3,9.77,10.23,13.56,64.32,62.39
26.35,9.75,9.76,13.56,64.46,62.53
26.4,9.77,10.23,13.56,64.59,62.67
26.45,9.81,9.76,13.56,64.73,62.8
26.5,9.87,10.23,13.57,64.87,62.94
26.55,9.94,9.76,13.57,65.0,63.08
26.6,10.01,10.23,13.57,65.14,63.22
26.65,10.06,9.76,13.57,65.28,63.36
26.7,10.09,10.23,13.57,65.42,63.5
26.75,10.1,9.76,13.57,65.56,63.64
26.8,10.09,10.23,13.57,65.7,63.78
26.85,10.09,9.76,13.56,65.84,63.92
26.9,10.09,10.23,13.56,65.98,64.06
26.95,10.12,9.76,13.56,66.12,64.19
27.0,10.16,10.23,13.56,66.26,64.33
27.05,10.21,9.76,13.56,66.41,64.47
27.1,10.26,10.23,13.55,66.55,64.61
27.15,10.32,9.76,13.55,66.69,64.75
27.2,10.35,9.38,13.53,66.83,64.88
27.25,10.35,5.3,13.49,66.98,64.97
27.3,10.34,2.79,13.4,67.12,65.03
27.35,10.3,2.0,13.3,67.27,65.08
27.4,10.25,1.29,13.2,67.41,65.11
27.45,10.21,1.07,13.08,67.55,65.14
27.5,10.17,0.14,12.96,67.69,65.16
27.55,10.12,0.08,12.83,67.83,65.17
27.6,10.08,0.05,12.69,67.97,65.18
27.65,10.03,0.07,12.56,68.11,65.18
27.7,9.98,0.1,12.42,68.25,65.18
27.75,9.92,0.15,12.29,68.39,65.19
27.8,9.86,0.17,12.15,68.53,65.19
27.85,9.79,0.17,12.02,68.66,65.19
27.9,9.71,0.16,11.89,68.8,65.2
27.95,9.62,0.14,11.76,68.93,65.2
28.0,9.54,0.11,11.63,69.06,65.2
28.05,9.47,0.07,11.5,69.2,65.2
28.1,9.39,0.04,11.37,69.33,65.2
28.15,9.29,0.02,11.24,69.46,65.2
28.2,9.17,0.0,11.11,69.59,65.2
28.25,9.04,0.01,10.98,69.71,65.2
28.3,8.9,0.02,10.86,69.84,65.2
28.35,8.76,0.02,10.73,69.96,65.2
28.4,8.62,0.02,10.61,70.08,65.2
28.45,8.48,0.02,10.49,70.2,65.2
28.5,8.34,0.02,10.38,70.31,65.2
28.55,8.2,0.01,10.26,70.43,65.2
28.6,8.06,0.01,10.15,70.54,65.2
28.65,7.92,0.0,10.04,70.65,65.21
28.7,7.81,0.0,9.93,70.76,65.21
28.75,7.72,0.0,9.82,70.87,65.21
28.8,7.62,0.0,9.72,70.98,65.21
