Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
8.45,0.0,0.0,16.01,0.2,0.84
8.5,0.0,0.0,16.01,0.2,0.84
8.55,0.0,0.0,16.01,0.2,0.84
8.6,0.0,0.0,16.01,0.2,0.84
8.65,0.0,0.0,16.01,0.2,0.84
8.7,0.0,0.0,16.01,0.2,0.84
8.75,0.0,0.0,16.01,0.2,0.84
8.8,0.0,0.0,16.01,0.2,0.84
8.85,0.0,0.0,16.01,0.2,0.84
8.9,0.0,0.0,16.01,0.2,0.84
8.95,0.0,0.0,16.01,0.2,0.84
9.0,0.0,0.0,16.01,0.2,0.84
9.05,0.0,0.0,16.01,0.2,0.84
9.1,0.0,0.0,16.01,0.2,0.84
9.15,0.0,0.0,16.01,0.2,0.84
9.2,0.0,0.0,16.01,0.2,0.84
9.25,0.0,0.0,16.01,0.2,0.84
9.3,0.0,0.0,16.01,0.2,0.84
9.35,0.0,0.0,16.01,0.2,0.84
9.4,0.0,0.0,16.01,0.2,0.84
9.45,0.0,0.0,16.01,0.2,0.84
9.5,0.0,0.0,16.01,0.2,0.84
9.55,0.0,0.0,16.01,0.2,0.84
9.6,0.0,0.0,16.01,0.2,0.84
9.65,0.0,0.0,16.01,0.2,0.84
9.7,0.0,0.0,16.01,0.2,0.84
9.75,0.0,0.0,16.01,0.2,0.84
9.8,0.0,0.0,16.01,0.2,0.84
9.85,0.0,0.0,16.01,0.2,0.84
9.9,0.0,0.0,16.01,0.2,0.84
9.95,0.0,0.0,16.01,0.2,0.84
10.0,0.0,0.0,16.01,0.2,0.84
10.05,0.0,0.0,16.01,0.2,0.84
10.1,0.0,0.0,16.01,0.2,0.84
10.15,0.0,0.0,16.01,0.2,0.84
10.2,0.0,0.0,16.01,0.2,0.84
10.25,0.0,0.0,16.01,0.2,0.84
10.3,0.0,0.0,16.01,0.2,0.84
10.35,0.0,0.0,16.01,0.2,0.84
10.4,0.0,0.0,16.01,0.2,0.84
10.45,0.0,0.0,16.01,0.2,0.84
10.5,0.0,0.0,16.01,0.2,0.84
10.55,0.0,0.0,16.01,0.2,0.84
10.6,0.0,0.0,16.01,0.2,0.84
10.65,0.0,0.0,16.01,0.2,0.84
10.7,0.0,0.0,16.01,0.2,0.84
10.75,0.0,0.0,16.01,0.2,0.84
10.8,0.0,0.0,16.01,0.2,0.84
10.85,0.0,0.0,16.01,0.2,0.84
10.9,0.0,0.0,16.01,0.2,0.84
10.95,0.0,0.0,16.01,0.2,0.84
11.0,0.0,0.0,16.01,0.2,0.84
11.05,0.0,0.0,16.01,0.2,0.84
11.1,0.0,0.0,16.01,0.2,0.84
11.15,0.0,0.0,16.01,0.2,0.84
11.2,0.0,0.0,16.01,0.2,0.84
11.25,0.0,0.0,16.01,0.2,0.84
11.3,0.0,0.0,16.01,0.2,0.84
11.35,0.0,0.0,16.01,0.2,0.84
11.4,0.0,0.0,16.01,0.2,0.84
11.45,0.0,0.0,16.01,0.2,0.84
11.5,0.0,0.0,16.01,0.2,0.84
11.55,0.0,0.0,16.01,0.2,0.84
11.6,0.0,0.0,16.01,0.2,0.84
11.65,0.0,0.0,16.01,0.2,0.84
11.7,0.0,0.0,16.01,0.2,0.84
11.75,0.0,0.0,16.01,0.2,0.84
11.8,0.0,0.0,16.01,0.2,0.84
11.85,0.0,0.0,16.01,0.2,0.84
11.9,0.0,0.0,16.01,0.2,0.84
11.95,0.0,0.0,16.01,0.2,0.84
12.0,0.0,0.0,16.01,0.2,0.84
12.05,0.0,0.0,16.01,0.2,0.84
12.1,0.0,0.0,16.01,0.2,0.84
12.15,0.0,0.0,16.01,0.2,0.84
12.2,0.0,0.0,16.01,0.2,0.84
12.25,0.0,0.0,16.01,0.2,0.84
12.3,0.0,0.0,16.01,0.2,0.84
12.35,0.0,0.0,16.01,0.2,0.84
12.4,0.0,0.0,16.01,0.2,0.84
12.45,0.0,0.0,16.01,0.2,0.84
12.5,0.01,0.0,16.01,0.2,0.84
12.55,0.01,0.0,16.01,0.2,0.84
12.6,0.01,0.0,16.01,0.2,0.84
12.65,0.01,0.0,16.01,0.2,0.84
12.7,0.01,0.0,16.01,0.2,0.84
12.75,0.01,0.0,16.01,0.2,0.84
12.8,0.0,0.0,16.01,0.2,0.84
12.85,0.0,0.0,16.01,0.2,0.84
12.9,0.0,0.0,16.01,0.2,0.84
12.95,0.0,0.0,16.01,0.2,0.84
13.0,0.0,0.0,16.01,0.2,0.84
13.05,0.0,0.0,16.01,0.2,0.84
13.1,0.0,0.0,16.01,0.2,0.84
13.15,0.0,0.0,16.01,0.2,0.84
13.2,0.0,0.0,16.01,0.2,0.84
13.25,0.0,0.0,16.01,0.2,0.84
13.3,0.0,0.0,16.01,0.2,0.84
13.35,0.0,0.0,16.01,0.2,0.84
13.4,0.0,0.0,16.01,0.2,0.84
13.45,0.0,0.0,16.01,0.2,0.84
13.5,0.0,0.0,16.01,0.2,0.84
13.55,0.0,0.0,16.01,0.2,0.84
13.6,0.0,0.0,16.01,0.2,0.84
13.65,0.0,0.0,16.01,0.2,0.84
13.7,0.0,0.0,16.01,0.2,0.84
13.75,0.0,0.0,16.01,0.2,0.84
13.8,0.0,0.0,16.01,0.2,0.84
13.85,0.0,0.0,16.01,0.2,0.84
13.9,0.0,0.0,16.01,0.2,0.84
13.95,0.0,0.0,16.01,0.2,0.84
14.0,0.0,0.0,16.01,0.2,0.84
14.05,0.0,0.0,16.01,0.2,0.84
14.1,0.0,0.0,16.01,0.2,0.84
14.15,0.0,0.0,16.01,0.2,0.84
14.2,0.0,0.0,16.01,0.2,0.84
14.25,0.0,0.0,16.01,0.2,0.84
14.3,0.0,0.0,16.01,0.2,0.84
14.35,0.0,0.0,16.01,0.2,0.84
14.4,1.47,0.0,15.99,0.22,0.84
14.45,2.52,28.94,16.37,0.25,1.25
14.5,3.29,30.78,16.75,0.29,1.67
14.55,3.66,29.19,17.11,0.34,2.08
14.6,3.74,30.79,17.48,0.39,2.5
14.65,3.61,29.19,17.84,0.44,2.91
14.7,3.6,30.79,18.21,0.49,3.34
14.75,3.48,29.19,18.58,0.54,3.75
14.8,3.37,30.79,18.95,0.59,4.17
14.85,3.35,29.19,19.32,0.63,4.58
14.9,3.46,30.79,19.69,0.68,5.0
14.95,3.69,29.19,20.05,0.73,5.41
15.0,4.02,30.79,20.42,0.78,5.84
15.05,4.42,29.2,20.77,0.84,6.25
15.1,4.8,30.79,21.13,0.91,6.67
15.15,5.09,29.2,21.47,0.98,7.08
15.2,5.27,30.79,21.82,1.05,7.5
15.25,5.35,29.2,22.16,1.12,7.91
15.3,5.37,30.79,22.51,1.2,8.34
15.35,5.37,29.2,22.84,1.27,8.75
15.4,5.4,30.79,23.19,1.35,9.17
15.45,5.48,29.2,23.52,1.42,9.58
15.5,5.61,30.79,23.87,1.5,10.0
15.55,5.77,29.2,24.2,1.58,10.41
15.6,5.93,30.79,24.54,1.66,10.84
15.65,6.07,29.2,24.87,1.74,11.25
15.7,6.22,30.78,25.21,1.83,11.67
15.75,6.36,29.2,25.53,1.92,12.08
15.8,6.49,30.78,25.87,2.01,12.5
15.85,6.61,29.2,26.18,2.1,12.91
15.9,6.74,30.78,26.51,2.19,13.34
15.95,6.86,29.2,26.83,2.28,13.75
16.0,6.99,30.78,27.16,2.38,14.17
16.05,7.12,29.2,27.47,2.48,14.58
16.1,7.26,30.78,27.79,2.58,15.0
16.15,7.4,29.2,28.1,2.68,15.41
16.2,7.54,30.78,28.42,2.79,15.84
16.25,7.68,29.2,28.72,2.89,16.25
16.3,7.82,30.78,29.04,3.0,16.67
16.35,7.95,29.2,29.34,3.11,17.08
16.4,8.09,30.78,29.65,3.22,17.5
16.45,8.23,29.2,29.95,3.33,17.91
16.5,8.37,30.78,30.26,3.45,18.34
16.55,8.5,29.2,30.55,3.57,18.75
16.6,8.64,30.78,30.85,3.68,19.17
16.65,8.78,29.2,31.14,3.81,19.58
16.7,8.92,30.78,31.44,3.93,20.0
16.75,9.06,29.2,31.73,4.05,20.41
16.8,9.21,30.78,32.02,4.18,20.84
16.85,9.35,29.2,32.31,4.31,21.25
16.9,9.49,30.78,32.6,4.44,21.67
16.95,9.64,29.2,32.87,4.57,22.08
17.0,9.78,30.78,33.16,4.71,22.5
17.05,9.93,29.2,33.44,4.85,22.91
17.1,10.07,30.78,33.72,4.99,23.34
17.15,10.21,29.2,33.99,5.13,23.75
17.2,10.36,30.78,34.27,5.27,24.17
17.25,10.5,29.2,34.54,5.42,24.58
17.3,10.65,30.78,34.81,5.56,25.0
17.35,10.8,29.2,35.07,5.71,25.41
17.4,10.94,30.78,35.35,5.86,25.83
17.45,11.09,29.2,35.6,6.02,26.24
17.5,11.24,30.78,35.87,6.17,26.67
17.55,11.39,29.2,36.12,6.33,27.08
17.6,11.54,30.78,36.39,6.49,27.5
17.65,11.68,29.2,36.64,6.65,27.91
17.7,11.83,30.78,36.9,6.81,28.33
17.75,11.98,29.2,37.14,6.98,28.74
17.8,12.13,30.78,37.4,7.15,29.17
17.85,12.28,29.2,37.64,7.32,29.58
17.9,12.43,30.78,37.89,7.49,30.0
17.95,12.58,29.2,38.13,7.66,30.41
18.0,12.74,30.78,38.37,7.84,30.83
18.05,12.89,29.2,38.6,8.02,31.24
18.1,13.04,30.78,38.85,8.2,31.67
18.15,13.19,29.2,39.07,8.38,32.08
18.2,13.34,30.78,39.31,8.56,32.5
18.25,13.5,29.2,39.54,8.75,32.91
18.3,13.63,30.78,39.77,8.94,33.33
18.35,13.73,29.2,39.99,9.13,33.74
18.4,13.79,30.78,40.22,9.32,34.17
18.45,13.84,29.2,40.44,9.51,34.58
18.5,13.91,30.78,40.67,9.7,35.0
18.55,14.0,29.2,40.89,9.9,35.41
18.6,14.11,30.78,41.12,10.09,35.83
18.65,14.26,29.2,41.33,10.29,36.24
18.7,14.43,30.78,41.55,10.49,36.67
18.75,14.6,29.2,41.76,10.69,37.08
18.8,14.78,30.78,41.98,10.9,37.5
18.85,14.94,29.2,42.19,11.1,37.91
18.9,15.09,30.78,42.4,11.31,38.33
18.95,15.22,29.2,42.6,11.52,38.74
19.0,15.34,30.78,42.81,11.73,39.17
19.05,15.45,29.2,43.01,11.95,39.58
19.1,15.57,30.78,43.21,12.16,40.0
19.15,15.69,29.2,43.41,12.38,40.41
19.2,15.82,30.78,43.61,12.6,40.83
19.25,15.96,29.2,43.8,12.82,41.24
19.3,16.1,30.78,44.0,13.04,41.67
19.35,16.24,29.2,44.19,13.27,42.08
19.4,16.39,30.78,44.38,13.5,42.5
19.45,16.55,29.2,44.56,13.72,42.91
19.5,16.71,30.78,44.76,13.96,43.33
19.55,16.88,29.2,44.93,14.19,43.74
19.6,17.03,30.78,45.12,14.42,44.17
19.65,17.19,29.2,45.29,14.66,44.58
19.7,17.33,30.78,45.47,14.9,45.0
19.75,17.47,29.2,45.64,15.14,45.41
19.8,17.6,30.78,45.82,15.39,45.83
19.85,17.74,29.2,45.99,15.63,46.24
19.9,17.87,30.78,46.16,15.88,46.67
19.95,18.02,29.2,46.32,16.13,47.08
20.0,18.17,30.78,46.49,16.38,47.5
20.05,18.32,29.2,46.65,16.64,47.91
20.1,18.47,30.78,46.82,16.89,48.33
20.15,18.63,29.2,46.97,17.15,48.74
20.2,18.79,30.78,47.13,17.41,49.17
20.25,18.95,29.2,47.28,17.67,49.58
20.3,19.08,30.78,47.44,17.94,50.0
20.35,19.21,29.2,47.58,18.2,50.41
20.4,19.33,30.78,47.74,18.47,50.83
20.45,19.46,29.2,47.88,18.74,51.24
20.5,19.61,30.78,48.03,19.01,51.67
20.55,19.78,29.2,48.17,19.28,52.08
20.6,19.96,30.78,48.32,19.56,52.5
20.65,20.15,29.2,48.45,19.84,52.91
20.7,20.34,30.78,48.59,20.12,53.33
20.75,20.52,29.2,48.71,20.41,53.74
20.8,20.69,30.78,48.85,20.69,54.17
20.85,20.84,29.2,48.97,20.98,54.58
20.9,20.98,30.78,49.11,21.27,55.0
20.95,21.11,29.2,49.22,21.56,55.41
21.0,21.23,30.78,49.35,21.86,55.83
21.05,21.36,29.2,49.47,22.15,56.24
21.1,21.49,30.78,49.59,22.45,56.66
21.15,21.63,29.2,49.7,22.75,57.07
21.2,21.79,30.78,49.82,23.05,57.5
21.25,21.96,29.2,49.93,23.36,57.91
21.3,22.13,30.78,50.05,23.66,58.33
21.35,22.31,29.2,50.15,23.97,58.74
21.4,22.48,30.78,50.26,24.28,59.16
21.45,22.66,29.2,50.36,24.6,59.57
21.5,22.82,30.78,50.46,24.91,60.0
21.55,22.98,29.2,50.55,25.23,60.41
21.6,23.13,30.78,50.66,25.55,60.83
21.65,23.27,29.2,50.75,25.87,61.24
21.7,23.41,29.99,50.83,26.2,61.65
21.75,23.56,29.19,50.92,26.52,62.06
21.8,23.7,30.78,51.01,26.85,62.49
21.85,23.85,29.2,51.09,27.18,62.9
21.9,24.01,30.78,51.18,27.52,63.32
21.95,24.17,29.2,51.26,27.85,63.73
22.0,24.34,30.78,51.34,28.19,64.15
22.05,24.51,29.2,51.41,28.53,64.56
22.1,24.67,30.78,51.49,28.87,64.99
22.15,24.84,29.2,51.56,29.21,65.4
22.2,24.99,30.78,51.64,29.56,65.82
22.25,25.12,29.2,51.7,29.91,66.23
22.3,25.26,30.78,51.77,30.26,66.65
22.35,25.41,29.2,51.83,30.61,67.06
22.4,25.56,30.78,51.9,30.96,67.49
22.45,25.71,29.2,51.95,31.32,67.9
22.5,25.88,30.78,52.02,31.68,68.32
22.55,26.1,29.2,52.07,32.04,68.73
22.6,26.35,30.78,52.13,32.4,69.15
22.65,26.61,29.2,52.17,32.77,69.56
22.7,26.87,30.78,52.22,33.14,69.99
22.75,27.09,29.2,52.25,33.52,70.4
22.8,27.26,30.78,52.3,33.9,70.82
22.85,27.41,29.2,52.33,34.28,71.23
22.9,27.55,30.78,52.37,34.66,71.65
22.95,27.68,28.94,52.39,35.04,72.06
23.0,27.8,29.32,52.41,35.43,72.46
23.05,27.93,24.74,52.39,35.82,72.83
23.1,28.07,22.04,52.33,36.2,73.16
23.15,28.23,20.99,52.25,36.6,73.47
23.2,28.4,19.92,52.15,36.99,73.76
23.25,28.6,18.88,52.04,37.39,74.05
23.3,28.8,17.85,51.91,37.78,74.32
23.35,29.01,16.79,51.77,38.19,74.58
23.4,29.22,15.66,51.61,38.59,74.82
23.45,29.42,14.73,51.44,39.0,75.06
23.5,29.6,13.75,51.25,39.41,75.28
23.55,29.77,12.89,51.05,39.82,75.5
23.6,29.92,11.91,50.84,40.24,75.69
23.65,30.06,11.03,50.6,40.65,75.88
23.7,30.2,10.11,50.36,41.07,76.05
23.75,30.31,9.18,50.09,41.49,76.21
23.8,30.4,8.26,49.82,41.91,76.36
23.85,30.48,7.4,49.53,42.34,76.49
23.9,30.55,6.55,49.23,42.76,76.61
23.95,30.59,5.64,48.91,43.18,76.72
24.0,30.63,4.73,48.58,43.61,76.81
24.05,30.64,3.83,48.24,44.03,76.9
24.1,30.65,2.72,47.88,44.46,76.96
24.15,30.64,1.85,47.51,44.89,77.02
24.2,30.63,1.03,47.13,45.31,77.06
24.25,30.62,0.56,46.73,45.74,77.09
24.3,30.61,0.23,46.33,46.16,77.11
24.35,30.59,0.29,45.92,46.59,77.13
24.4,30.57,0.32,45.5,47.01,77.13
24.45,30.55,0.36,45.08,47.44,77.14
24.5,30.52,0.39,44.66,47.86,77.14
24.55,30.49,0.41,44.24,48.28,77.15
24.6,30.44,0.64,43.82,48.71,77.15
24.65,30.39,0.75,43.4,49.13,77.16
24.7,30.33,0.75,42.98,49.55,77.17
24.75,30.25,0.67,42.56,49.97,77.18
24.8,30.18,0.55,42.15,50.39,77.19
24.85,30.1,0.41,41.73,50.81,77.19
24.9,30.02,0.27,41.31,51.23,77.2
24.95,29.94,0.14,40.9,51.64,77.2
25.0,29.86,0.04,40.48,52.06,77.2
25.05,29.78,0.03,40.07,52.47,77.2
25.1,29.68,0.08,39.66,52.88,77.2
25.15,29.58,0.11,39.25,53.3,77.2
25.2,29.47,0.12,38.84,53.71,77.2
25.25,29.35,0.11,38.43,54.11,77.21
25.3,29.23,0.09,38.02,54.52,77.21
25.35,29.12,0.07,37.62,54.93,77.21
25.4,29.0,0.05,37.21,55.33,77.21
25.45,28.88,0.03,36.81,55.73,77.21
25.5,28.76,0.01,36.41,56.13,77.21
25.55,28.64,0.0,36.01,56.53,77.21
25.6,28.51,0.01,35.62,56.93,77.21
25.65,28.4,0.0,35.22,57.32,77.21
25.7,28.29,0.0,34.83,57.71,77.21
25.75,28.16,0.0,34.43,58.11,77.21
25.8,28.02,0.0,34.04,58.5,77.21
25.85,27.87,0.0,33.66,58.88,77.21
25.9,27.71,0.0,33.27,59.27,77.21
25.95,27.54,0.0,32.89,59.65,77.21
26.0,27.38,0.0,32.51,60.03,77.21
26.05,27.21,0.0,32.13,60.41,77.21
26.1,27.05,0.0,31.75,60.79,77.21
26.15,26.89,0.0,31.38,61.16,77.21
26.2,26.74,0.0,31.0,61.54,77.21
26.25,26.6,0.0,30.63,61.91,77.21
26.3,26.45,0.0,30.27,62.28,77.21
26.35,26.3,25.08,30.27,62.64,77.58
26.4,26.15,25.12,30.28,63.01,77.95
26.45,25.99,28.9,30.32,63.37,78.35
26.5,25.83,30.82,30.38,63.73,78.77
26.55,25.69,29.14,30.43,64.08,79.19
26.6,25.58,30.84,30.5,64.44,79.61
26.65,25.52,29.11,30.56,64.79,80.02
26.7,25.49,30.86,30.63,65.15,80.45
26.75,25.51,29.13,30.69,65.5,80.86
26.8,25.55,30.85,30.76,65.86,81.29
26.85,25.59,29.15,30.82,66.21,81.7
26.9,25.63,30.84,30.89,66.57,82.13
26.95,25.65,29.16,30.94,66.93,82.54
27.0,25.66,30.82,31.01,67.28,82.96
27.05,25.66,29.17,31.06,67.64,83.37
27.1,25.66,30.82,31.13,67.99,83.79
27.15,25.66,29.17,31.18,68.35,84.2
27.2,25.67,30.81,31.25,68.71,84.62
27.25,25.7,29.17,31.3,69.06,85.03
27.3,25.74,30.81,31.37,69.42,85.46
27.35,25.79,29.18,31.42,69.78,85.87
27.4,25.86,30.81,31.48,70.14,86.29
27.45,25.94,29.18,31.53,70.5,86.7
27.5,26.03,30.8,31.59,70.86,87.12
27.55,26.14,29.18,31.64,71.22,87.53
27.6,26.24,30.8,31.7,71.59,87.96
27.65,26.35,29.18,31.75,71.95,88.37
27.7,26.45,30.8,31.8,72.32,88.79
27.75,26.55,29.18,31.84,72.69,89.2
27.8,26.63,30.8,31.9,73.06,89.62
27.85,26.71,29.19,31.94,73.43,90.03
27.9,26.79,30.8,31.99,73.8,90.46
27.95,26.87,29.19,32.03,74.17,90.87
28.0,26.95,30.79,32.08,74.54,91.29
28.05,27.04,29.19,32.11,74.92,91.7
28.1,27.15,30.79,32.16,75.3,92.12
28.15,27.26,29.19,32.19,75.67,92.53
28.2,27.39,30.79,32.23,76.05,92.96
28.25,27.53,29.19,32.26,76.44,93.37
28.3,27.67,30.79,32.3,76.82,93.79
28.35,27.8,29.19,32.33,77.2,94.2
28.4,27.94,30.79,32.36,77.59,94.62
28.45,28.07,29.19,32.38,77.98,95.03
28.5,28.19,30.79,32.41,78.37,95.46
28.55,28.31,29.19,32.43,78.76,95.87
28.6,28.43,30.79,32.46,79.16,96.29
28.65,28.54,29.19,32.48,79.55,96.7
28.7,28.66,30.79,32.5,79.95,97.12
28.75,28.78,29.19,32.51,80.35,97.53
28.8,28.9,30.79,32.54,80.75,97.96
