Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
3.55,0.0,0.0,16.01,0.13,0.59
3.6,0.0,0.0,16.01,0.13,0.59
3.65,0.0,0.0,16.01,0.13,0.59
3.7,0.0,0.0,16.01,0.13,0.59
3.75,0.0,0.0,16.01,0.13,0.59
3.8,0.0,0.0,16.01,0.13,0.59
3.85,0.0,0.0,16.01,0.13,0.59
3.9,0.0,0.0,16.01,0.13,0.59
3.95,0.0,0.0,16.01,0.13,0.59
4.0,0.0,0.0,16.01,0.13,0.59
4.05,0.0,0.0,16.01,0.13,0.59
4.1,0.0,0.0,16.01,0.13,0.59
4.15,0.0,0.0,16.01,0.13,0.59
4.2,0.0,0.0,16.01,0.13,0.59
4.25,0.0,0.0,16.01,0.13,0.59
4.3,0.0,0.0,16.01,0.13,0.59
4.35,0.0,0.0,16.01,0.13,0.59
4.4,0.0,0.0,16.01,0.13,0.59
4.45,0.0,0.0,16.01,0.13,0.59
4.5,0.0,0.0,16.01,0.13,0.59
4.55,0.0,0.0,16.01,0.13,0.59
4.6,0.0,0.0,16.01,0.13,0.59
4.65,0.0,0.0,16.01,0.13,0.59
4.7,0.0,0.0,16.01,0.13,0.59
4.75,0.0,0.0,16.01,0.13,0.59
4.8,0.0,0.0,16.01,0.13,0.59
4.85,0.0,0.0,16.01,0.13,0.59
4.9,0.0,0.0,16.01,0.13,0.59
4.95,0.0,0.0,16.01,0.13,0.59
5.0,0.0,0.0,16.01,0.13,0.59
5.05,0.0,0.0,16.01,0.13,0.59
5.1,0.0,0.0,16.01,0.13,0.59
5.15,0.0,0.0,16.01,0.13,0.59
5.2,0.0,0.0,16.01,0.13,0.59
5.25,0.0,0.0,16.01,0.13,0.59
5.3,0.0,0.0,16.01,0.13,0.59
5.35,0.0,0.0,16.01,0.13,0.59
5.4,0.0,0.0,16.01,0.13,0.59
5.45,0.0,0.0,16.01,0.13,0.59
5.5,0.0,0.0,16.01,0.13,0.59
5.55,0.0,0.0,16.01,0.13,0.59
5.6,0.0,0.0,16.01,0.13,0.59
5.65,0.0,0.0,16.01,0.13,0.59
5.7,0.0,0.0,16.01,0.13,0.59
5.75,0.0,0.0,16.01,0.13,0.59
5.8,0.0,0.0,16.01,0.13,0.59
5.85,0.0,0.0,16.01,0.13,0.59
5.9,0.0,0.0,16.01,0.13,0.59
5.95,0.0,0.0,16.01,0.13,0.59
6.0,0.0,0.0,16.01,0.13,0.59
6.05,0.0,0.0,16.01,0.13,0.59
6.1,0.0,0.0,16.01,0.13,0.59
6.15,0.0,0.0,16.01,0.13,0.59
6.2,0.0,0.0,16.01,0.13,0.59
6.25,0.0,0.0,16.01,0.13,0.59
6.3,0.0,0.0,16.01,0.13,0.59
6.35,0.0,0.0,16.01,0.13,0.59
6.4,0.0,0.0,16.01,0.13,0.59
6.45,0.0,0.0,16.01,0.13,0.59
6.5,0.0,0.0,16.01,0.13,0.59
6.55,0.0,0.0,16.01,0.13,0.59
6.6,0.0,0.0,16.01,0.13,0.59
6.65,0.0,0.0,16.01,0.13,0.59
6.7,0.0,0.0,16.01,0.13,0.59
6.75,0.0,0.0,16.01,0.13,0.59
6.8,0.0,0.0,16.01,0.13,0.59
6.85,0.0,0.0,16.01,0.13,0.59
6.9,0.0,0.0,16.01,0.13,0.59
6.95,0.0,0.0,16.01,0.13,0.59
7.0,0.0,0.0,16.01,0.13,0.59
7.05,0.0,0.0,16.01,0.13,0.59
7.1,0.0,0.0,16.01,0.13,0.59
7.15,0.0,0.0,16.01,0.13,0.59
7.2,0.0,0.0,16.01,0.13,0.59
7.25,0.0,0.0,16.01,0.13,0.59
7.3,0.0,0.0,16.01,0.13,0.59
7.35,0.0,0.0,16.01,0.13,0.59
7.4,0.0,0.0,16.01,0.13,0.59
7.45,0.0,0.0,16.01,0.13,0.59
7.5,0.0,0.0,16.01,0.13,0.59
7.55,0.0,0.0,16.01,0.13,0.59
7.6,0.0,0.0,16.01,0.13,0.59
7.65,0.0,0.0,16.01,0.13,0.59
7.7,0.0,0.0,16.01,0.13,0.59
7.75,0.0,0.0,16.01,0.13,0.59
7.8,0.0,0.0,16.01,0.13,0.59
7.85,0.0,0.0,16.01,0.13,0.59
7.9,0.0,0.0,16.01,0.13,0.59
7.95,0.0,0.0,16.01,0.13,0.59
8.0,0.0,0.0,16.01,0.13,0.59
8.05,0.0,0.0,16.01,0.13,0.59
8.1,0.0,0.0,16.01,0.13,0.59
8.15,0.0,0.0,16.01,0.13,0.59
8.2,0.0,0.0,16.01,0.13,0.59
8.25,0.0,0.0,16.01,0.13,0.59
8.3,0.0,0.0,16.01,0.13,0.59
8.35,0.0,0.0,16.01,0.13,0.59
8.4,0.0,0.0,16.01,0.13,0.59
8.45,0.0,0.0,16.01,0.13,0.59
8.5,0.0,0.0,16.01,0.13,0.59
8.55,0.0,0.0,16.01,0.13,0.59
8.6,0.0,0.0,16.01,0.13,0.59
8.65,0.0,0.0,16.01,0.13,0.59
8.7,0.0,0.0,16.01,0.13,0.59
8.75,0.0,0.0,16.01,0.13,0.59
8.8,0.0,0.0,16.01,0.13,0.59
8.85,0.0,0.0,16.01,0.13,0.59
8.9,0.0,0.0,16.01,0.13,0.59
8.95,0.0,0.0,16.01,0.13,0.59
9.0,0.0,0.0,16.01,0.13,0.59
9.05,0.0,0.0,16.01,0.13,0.59
9.1,0.0,0.0,16.01,0.13,0.59
9.15,0.0,0.0,16.01,0.13,0.59
9.2,0.0,0.0,16.01,0.13,0.59
9.25,0.0,0.0,16.01,0.13,0.59
9.3,0.0,0.0,16.01,0.13,0.59
9.35,0.0,0.0,16.01,0.13,0.59
9.4,0.0,0.0,16.01,0.13,0.59
9.45,0.0,0.0,16.01,0.13,0.59
9.5,0.0,0.0,16.01,0.13,0.59
9.55,0.0,0.0,16.01,0.13,0.59
9.6,0.0,0.0,16.01,0.13,0.59
9.65,0.0,0.0,16.01,0.13,0.59
9.7,0.0,0.0,16.01,0.13,0.59
9.75,0.0,0.0,16.01,0.13,0.59
9.8,0.0,0.0,16.01,0.13,0.59
9.85,0.0,0.0,16.01,0.13,0.59
9.9,0.0,0.0,16.01,0.13,0.59
9.95,0.0,0.0,16.01,0.13,0.59
10.0,0.0,0.0,16.01,0.13,0.59
10.05,0.0,0.0,16.01,0.13,0.59
10.1,0.0,0.0,16.01,0.13,0.59
10.15,0.0,0.0,16.01,0.13,0.59
10.2,0.0,0.0,16.01,0.13,0.59
10.25,0.0,0.0,16.01,0.13,0.59
10.3,0.0,0.0,16.01,0.13,0.59
10.35,0.0,0.0,16.01,0.13,0.59
10.4,0.0,0.0,16.01,0.13,0.59
10.45,0.0,0.0,16.01,0.13,0.59
10.5,0.0,0.0,16.01,0.13,0.59
10.55,0.0,0.0,16.01,0.13,0.59
10.6,0.0,0.0,16.01,0.13,0.59
10.65,0.0,0.0,16.01,0.13,0.59
10.7,0.0,0.0,16.01,0.13,0.59
10.75,0.0,0.0,16.01,0.13,0.59
10.8,0.0,0.0,16.01,0.13,0.59
10.85,0.0,0.0,16.01,0.13,0.59
10.9,0.0,0.0,16.01,0.13,0.59
10.95,0.0,0.0,16.01,0.13,0.59
11.0,0.0,0.0,16.01,0.13,0.59
11.05,0.0,0.0,16.01,0.13,0.59
11.1,0.0,0.0,16.01,0.13,0.59
11.15,0.0,0.0,16.01,0.13,0.59
11.2,0.0,0.0,16.01,0.13,0.59
11.25,0.0,0.0,16.01,0.13,0.59
11.3,0.0,0.0,16.01,0.13,0.59
11.35,0.0,0.0,16.01,0.13,0.59
11.4,0.0,0.0,16.01,0.13,0.59
11.45,0.0,0.0,16.01,0.13,0.59
11.5,0.0,0.0,16.01,0.13,0.59
11.55,0.0,0.0,16.01,0.13,0.59
11.6,0.0,0.0,16.01,0.13,0.59
11.65,0.0,0.0,16.01,0.13,0.59
11.7,0.0,0.0,16.01,0.13,0.59
11.75,0.0,0.0,16.01,0.13,0.59
11.8,0.0,0.0,16.01,0.13,0.59
11.85,0.0,0.0,16.01,0.13,0.59
11.9,0.0,0.0,16.01,0.13,0.59
11.95,0.0,0.0,16.01,0.13,0.59
12.0,0.0,0.0,16.01,0.13,0.59
12.05,0.0,0.0,16.01,0.13,0.59
12.1,0.0,0.0,16.01,0.13,0.59
12.15,0.0,0.0,16.01,0.13,0.59
12.2,0.0,0.0,16.01,0.13,0.59
12.25,0.0,0.0,16.01,0.13,0.59
12.3,0.01,0.0,16.01,0.13,0.59
12.35,0.01,0.0,16.01,0.13,0.59
12.4,0.01,0.0,16.01,0.13,0.59
12.45,0.01,0.0,16.01,0.13,0.59
12.5,0.01,0.0,16.01,0.13,0.59
12.55,0.01,0.0,16.01,0.13,0.59
12.6,0.0,0.0,16.01,0.13,0.59
12.65,0.0,0.0,16.01,0.13,0.59
12.7,0.0,0.0,16.01,0.13,0.59
12.75,0.0,0.0,16.01,0.13,0.59
12.8,0.0,0.0,16.01,0.13,0.59
12.85,0.0,0.0,16.01,0.13,0.59
12.9,0.0,0.0,16.01,0.13,0.59
12.95,0.0,0.0,16.01,0.13,0.59
13.0,0.0,0.0,16.01,0.13,0.59
13.05,0.0,0.0,16.01,0.13,0.59
13.1,0.0,0.0,16.01,0.13,0.59
13.15,0.0,0.0,16.01,0.13,0.59
13.2,0.0,0.0,16.01,0.13,0.59
13.25,0.0,0.0,16.01,0.13,0.59
13.3,0.0,0.0,16.01,0.13,0.59
13.35,0.0,0.0,16.01,0.13,0.59
13.4,0.0,0.0,16.01,0.13,0.59
13.45,0.0,0.0,16.01,0.13,0.59
13.5,0.0,0.0,16.01,0.13,0.59
13.55,0.0,0.0,16.01,0.13,0.59
13.6,0.0,0.0,16.01,0.13,0.59
13.65,0.0,0.0,16.01,0.13,0.59
13.7,0.0,0.0,16.01,0.13,0.59
13.75,0.0,0.0,16.01,0.13,0.59
13.8,0.0,0.0,16.01,0.13,0.59
13.85,0.0,0.0,16.01,0.13,0.59
13.9,0.0,0.0,16.01,0.13,0.59
13.95,0.0,0.0,16.01,0.13,0.59
14.0,0.0,0.0,16.01,0.13,0.59
14.05,0.0,0.0,16.01,0.13,0.59
14.1,0.0,0.0,16.01,0.13,0.59
14.15,0.28,0.0,16.0,0.13,0.59
14.2,1.38,0.0,15.99,0.14,0.59
14.25,2.38,28.94,16.37,0.17,1.0
14.3,3.18,30.78,16.75,0.21,1.42
14.35,3.68,29.19,17.11,0.26,1.83
14.4,4.06,30.79,17.48,0.31,2.25
14.45,4.44,29.19,17.83,0.37,2.66
14.5,4.75,30.79,18.19,0.44,3.09
14.55,5.05,29.19,18.53,0.51,3.5
14.6,5.41,30.79,18.88,0.58,3.92
14.65,5.85,29.19,19.21,0.66,4.33
14.7,6.33,30.79,19.55,0.74,4.75
14.75,6.87,29.19,19.87,0.83,5.16
14.8,7.41,30.79,20.19,0.93,5.59
14.85,7.92,29.2,20.5,1.04,6.0
14.9,8.38,30.79,20.8,1.16,6.42
14.95,8.73,29.2,21.1,1.27,6.83
15.0,8.9,30.79,21.4,1.4,7.25
15.05,8.89,29.2,21.68,1.52,7.66
15.1,8.81,30.79,21.98,1.64,8.09
15.15,8.79,29.2,22.27,1.77,8.5
15.2,8.87,30.79,22.57,1.89,8.92
15.25,9.06,29.2,22.86,2.01,9.33
15.3,9.33,30.79,23.15,2.14,9.75
15.35,9.62,29.2,23.43,2.27,10.16
15.4,9.93,30.79,23.72,2.41,10.59
15.45,10.24,29.2,23.99,2.55,11.0
15.5,10.51,30.78,24.27,2.69,11.42
15.55,10.75,29.2,24.53,2.84,11.83
15.6,10.95,30.78,24.8,2.99,12.25
15.65,11.12,29.2,25.06,3.15,12.66
15.7,11.27,30.78,25.33,3.3,13.09
15.75,11.42,29.2,25.58,3.46,13.5
15.8,11.59,30.78,25.84,3.62,13.92
15.85,11.77,29.2,26.09,3.78,14.33
15.9,11.95,30.78,26.35,3.95,14.75
15.95,12.14,29.2,26.59,4.11,15.16
16.0,12.34,30.78,26.84,4.28,15.59
16.05,12.56,29.2,27.08,4.46,16.0
16.1,12.79,30.78,27.33,4.63,16.42
16.15,12.96,29.2,27.56,4.81,16.83
16.2,13.08,30.78,27.8,4.99,17.25
16.25,13.16,29.2,28.03,5.18,17.66
16.3,13.24,30.78,28.27,5.36,18.09
16.35,13.35,29.2,28.5,5.54,18.5
16.4,13.49,30.78,28.73,5.73,18.92
16.45,13.66,29.2,28.96,5.92,19.33
16.5,13.85,30.78,29.19,6.11,19.75
16.55,14.04,29.2,29.4,6.31,20.16
16.6,14.24,30.78,29.63,6.5,20.59
16.65,14.42,29.2,29.84,6.7,21.0
16.7,14.62,30.78,30.06,6.9,21.42
16.75,14.85,29.2,30.27,7.11,21.83
16.8,15.11,30.78,30.48,7.32,22.25
16.85,15.37,29.2,30.68,7.53,22.66
16.9,15.61,30.78,30.89,7.74,23.09
16.95,15.82,29.2,31.08,7.96,23.5
17.0,16.01,30.78,31.28,8.18,23.92
17.05,16.2,29.2,31.47,8.41,24.33
17.1,16.39,30.78,31.67,8.63,24.75
17.15,16.54,29.2,31.85,8.86,25.16
17.2,16.65,30.78,32.04,9.09,25.58
17.25,16.74,29.2,32.22,9.33,25.99
17.3,16.82,30.78,32.41,9.56,26.42
17.35,16.91,29.2,32.58,9.79,26.83
17.4,17.02,30.78,32.77,10.03,27.25
17.45,17.18,29.2,32.94,10.27,27.66
17.5,17.34,30.78,33.13,10.51,28.08
17.55,17.49,29.2,33.3,10.75,28.49
17.6,17.61,30.78,33.47,10.99,28.92
17.65,17.72,29.2,33.64,11.24,29.33
17.7,17.84,30.78,33.82,11.48,29.75
17.75,17.96,29.2,33.98,11.73,30.16
17.8,18.08,30.78,34.15,11.98,30.58
17.85,18.2,29.2,34.31,12.24,30.99
17.9,18.33,30.78,34.48,12.49,31.42
17.95,18.48,29.2,34.63,12.75,31.83
18.0,18.64,30.78,34.8,13.0,32.25
18.05,18.82,29.2,34.95,13.26,32.66
18.1,18.99,30.78,35.11,13.53,33.08
18.15,19.12,29.2,35.25,13.79,33.49
18.2,19.25,30.78,35.41,14.06,33.92
18.25,19.4,29.2,35.55,14.33,34.33
18.3,19.54,30.78,35.7,14.6,34.75
18.35,19.66,29.2,35.84,14.87,35.16
18.4,19.78,30.78,35.99,15.14,35.58
18.45,19.91,29.2,36.12,15.42,35.99
18.5,20.05,30.78,36.27,15.7,36.42
18.55,20.2,29.2,36.4,15.98,36.83
18.6,20.35,30.78,36.54,16.26,37.25
18.65,20.48,29.2,36.67,16.54,37.66
18.7,20.62,30.78,36.8,16.83,38.08
18.75,20.76,29.2,36.93,17.12,38.49
18.8,20.87,30.78,37.06,17.41,38.92
18.85,20.94,29.2,37.18,17.7,39.33
18.9,21.0,30.78,37.31,17.99,39.75
18.95,21.05,29.2,37.43,18.28,40.16
19.0,21.09,30.78,37.56,18.57,40.58
19.05,21.12,29.2,37.68,18.87,40.99
19.1,21.12,30.78,37.81,19.16,41.42
19.15,21.1,29.2,37.92,19.45,41.83
19.2,21.06,30.78,38.05,19.74,42.25
19.25,21.02,29.2,38.17,20.04,42.66
19.3,20.98,30.78,38.31,20.33,43.08
19.35,20.95,29.2,38.42,20.62,43.49
19.4,20.92,30.78,38.56,20.91,43.92
19.45,20.89,29.2,38.68,21.2,44.33
19.5,20.87,30.78,38.81,21.49,44.75
19.55,20.84,29.2,38.93,21.78,45.16
19.6,20.8,30.78,39.06,22.07,45.58
19.65,20.75,29.2,39.19,22.36,45.99
19.7,20.69,30.78,39.32,22.65,46.42
19.75,20.62,29.2,39.44,22.93,46.83
19.8,20.54,30.78,39.58,23.22,47.25
19.85,20.44,29.2,39.71,23.5,47.66
19.9,20.37,30.78,39.85,23.79,48.08
19.95,20.31,29.2,39.97,24.07,48.49
20.0,20.26,30.78,40.12,24.35,48.92
20.05,20.22,29.2,40.25,24.63,49.33
20.1,20.19,30.78,40.39,24.91,49.75
20.15,20.14,29.2,40.52,25.19,50.16
20.2,20.07,30.78,40.66,25.47,50.58
20.25,19.98,29.2,40.79,25.75,50.99
20.3,19.86,30.78,40.94,26.02,51.42
20.35,19.75,29.2,41.08,26.3,51.83
20.4,19.64,30.78,41.23,26.57,52.25
20.45,19.57,29.2,41.36,26.85,52.66
20.5,19.55,30.78,41.52,27.12,53.08
20.55,19.57,29.2,41.65,27.39,53.49
20.6,19.63,30.78,41.81,27.66,53.92
20.65,19.7,29.2,41.94,27.93,54.33
20.7,19.78,30.78,42.09,28.21,54.75
20.75,19.85,29.2,42.23,28.48,55.16
20.8,19.89,30.78,42.37,28.76,55.58
20.85,19.92,29.2,42.51,29.04,55.99
20.9,19.94,30.78,42.65,29.31,56.41
20.95,19.97,29.2,42.78,29.59,56.82
21.0,20.0,30.78,42.93,29.87,57.25
21.05,20.05,29.2,43.06,30.15,57.66
21.1,20.11,30.78,43.21,30.43,58.08
21.15,20.15,29.2,43.34,30.7,58.49
21.2,20.17,30.78,43.48,30.99,58.91
21.25,20.17,29.2,43.61,31.27,59.32
21.3,20.15,30.78,43.75,31.55,59.75
21.35,20.1,29.2,43.88,31.82,60.16
21.4,20.04,30.78,44.03,32.1,60.58
21.45,19.97,29.2,44.16,32.38,60.99
21.5,19.89,29.99,44.3,32.66,61.4
21.55,19.82,29.19,44.43,32.93,61.81
21.6,19.79,30.78,44.58,33.21,62.24
21.65,19.81,29.2,44.71,33.48,62.65
21.7,19.9,30.78,44.86,33.76,63.07
21.75,20.02,29.2,44.99,34.04,63.48
21.8,20.16,30.78,45.14,34.32,63.9
21.85,20.28,29.2,45.27,34.6,64.31
21.9,20.38,30.78,45.41,34.88,64.74
21.95,20.43,29.2,45.53,35.16,65.15
22.0,20.43,30.78,45.67,35.45,65.57
22.05,20.37,29.2,45.8,35.73,65.98
22.1,20.26,30.78,45.94,36.01,66.4
22.15,20.11,29.2,46.07,36.29,66.81
22.2,19.96,30.78,46.22,36.57,67.24
22.25,19.87,29.2,46.35,36.85,67.65
22.3,19.85,30.78,46.5,37.12,68.07
22.35,19.91,29.2,46.63,37.4,68.48
22.4,20.02,30.78,46.78,37.68,68.9
22.45,20.16,29.2,46.91,37.96,69.31
22.5,20.31,30.78,47.05,38.24,69.74
22.55,20.43,29.2,47.18,38.52,70.15
22.6,20.49,30.78,47.32,38.8,70.57
22.65,20.53,29.2,47.44,39.09,70.98
22.7,20.53,30.78,47.58,39.37,71.4
22.75,20.49,29.2,47.7,39.66,71.81
22.8,20.42,30.23,47.84,39.94,72.23
22.85,20.35,27.39,47.94,40.23,72.62
22.9,20.27,26.33,48.04,40.51,73.0
22.95,20.2,22.03,48.09,40.79,73.33
23.0,20.16,21.13,48.12,41.07,73.64
23.05,20.13,20.2,48.14,41.35,73.94
23.1,20.09,19.13,48.15,41.63,74.23
23.15,20.06,18.03,48.14,41.91,74.5
23.2,20.02,16.97,48.13,42.18,74.76
23.25,19.96,15.92,48.1,42.46,75.01
23.3,19.89,15.09,48.06,42.74,75.25
23.35,19.81,14.2,48.02,43.01,75.48
23.4,19.75,13.33,47.96,43.29,75.7
23.45,19.73,12.48,47.89,43.56,75.91
23.5,19.73,11.6,47.81,43.84,76.1
23.55,19.76,10.77,47.72,44.11,76.28
23.6,19.81,9.87,47.61,44.39,76.45
23.65,19.87,8.97,47.49,44.66,76.6
23.7,19.95,8.13,47.36,44.94,76.75
23.75,20.01,7.35,47.21,45.22,76.88
23.8,20.06,6.49,47.06,45.49,77.0
23.85,20.1,5.68,46.89,45.77,77.11
23.9,20.12,4.87,46.7,46.05,77.21
23.95,20.11,4.05,46.51,46.33,77.29
24.0,20.06,3.2,46.31,46.61,77.37
24.05,19.98,2.46,46.09,46.89,77.43
24.1,19.88,1.59,45.87,47.17,77.48
24.15,19.79,0.79,45.63,47.44,77.52
24.2,19.71,0.7,45.38,47.72,77.55
24.25,19.66,0.24,45.13,47.99,77.57
24.3,19.65,0.28,44.87,48.26,77.58
24.35,19.68,0.32,44.61,48.53,77.59
24.4,19.76,0.35,44.34,48.81,77.6
24.45,19.87,0.38,44.07,49.08,77.6
24.5,19.99,0.4,43.79,49.36,77.6
24.55,20.11,0.64,43.52,49.64,77.61
24.6,20.24,0.75,43.24,49.92,77.62
24.65,20.37,0.75,42.96,50.2,77.63
24.7,20.48,0.68,42.68,50.49,77.64
24.75,20.52,0.56,42.4,50.77,77.64
24.8,20.48,0.41,42.11,51.06,77.65
24.85,20.35,0.27,41.83,51.34,77.65
24.9,20.17,0.15,41.55,51.62,77.66
24.95,19.97,0.04,41.27,51.9,77.66
25.0,19.82,0.03,41.0,52.17,77.66
25.05,19.73,0.08,40.72,52.45,77.66
25.1,19.7,0.11,40.45,52.72,77.66
25.15,19.74,0.12,40.18,53.0,77.66
25.2,19.81,0.11,39.9,53.27,77.66
25.25,19.89,0.1,39.63,53.55,77.66
25.3,19.98,0.08,39.35,53.82,77.67
25.35,20.06,0.05,39.07,54.1,77.67
25.4,20.12,0.03,38.79,54.38,77.67
25.45,20.15,0.01,38.51,54.66,77.67
25.5,20.16,0.0,38.23,54.94,77.67
25.55,20.12,0.01,37.95,55.22,77.67
25.6,20.04,0.0,37.67,55.5,77.67
25.65,19.94,0.0,37.39,55.78,77.67
25.7,19.82,0.0,37.12,56.05,77.67
25.75,19.68,0.0,36.84,56.33,77.67
25.8,19.54,0.0,36.57,56.6,77.67
25.85,19.44,0.0,36.3,56.87,77.67
25.9,19.39,0.0,36.03,57.14,77.67
25.95,19.4,0.0,35.76,57.41,77.67
26.0,19.45,0.0,35.49,57.68,77.67
26.05,19.53,0.0,35.22,57.95,77.67
26.1,19.61,0.0,34.95,58.22,77.67
26.15,19.68,0.0,34.68,58.49,77.67
26.2,19.74,0.0,34.4,58.77,77.67
26.25,19.78,0.0,34.13,59.04,77.67
26.3,19.79,0.0,33.85,59.32,77.67
26.35,19.8,25.08,33.95,59.59,78.04
26.4,19.81,25.12,34.05,59.87,78.41
26.45,19.83,28.9,34.17,60.14,78.81
26.5,19.88,30.82,34.32,60.42,79.23
26.55,19.94,29.14,34.45,60.7,79.65
26.6,20.02,30.84,34.6,60.97,80.07
26.65,20.11,29.11,34.74,61.25,80.48
26.7,20.2,30.86,34.88,61.53,80.91
26.75,20.29,29.13,35.01,61.81,81.32
26.8,20.36,30.85,35.16,62.1,81.75
26.85,20.39,29.15,35.28,62.38,82.16
26.9,20.39,30.84,35.43,62.66,82.58
26.95,20.36,29.16,35.55,62.94,82.99
27.0,20.31,30.82,35.69,63.23,83.42
27.05,20.25,29.17,35.82,63.51,83.83
27.1,20.2,30.82,35.96,63.79,84.25
27.15,20.16,29.17,36.09,64.07,84.66
27.2,20.13,30.81,36.24,64.35,85.08
27.25,20.1,29.17,36.37,64.63,85.49
27.3,20.08,30.81,36.51,64.91,85.92
27.35,20.05,29.18,36.64,65.19,86.33
27.4,20.02,30.81,36.79,65.46,86.75
27.45,19.97,29.18,36.92,65.74,87.16
27.5,19.91,30.8,37.07,66.02,87.58
27.55,19.82,29.18,37.2,66.29,87.99
27.6,19.72,30.8,37.35,66.57,88.42
27.65,19.64,29.18,37.49,66.84,88.83
27.7,19.59,30.8,37.64,67.11,89.25
27.75,19.58,29.18,37.77,67.39,89.66
27.8,19.6,30.8,37.93,67.66,90.08
27.85,19.66,29.19,38.06,67.93,90.49
27.9,19.73,30.8,38.21,68.2,90.92
27.95,19.8,29.19,38.35,68.48,91.32
28.0,19.86,30.79,38.5,68.76,91.75
28.05,19.92,29.19,38.63,69.03,92.16
28.1,19.98,30.79,38.78,69.31,92.58
28.15,20.06,29.19,38.91,69.59,92.99
28.2,20.14,30.79,39.05,69.87,93.41
28.25,20.21,29.19,39.18,70.15,93.82
28.3,20.24,30.79,39.32,70.43,94.25
28.35,20.21,29.19,39.45,70.71,94.66
28.4,20.14,30.79,39.6,70.99,95.08
28.45,20.04,29.19,39.73,71.27,95.49
28.5,19.92,30.79,39.87,71.54,95.91
28.55,19.81,29.19,40.01,71.82,96.32
28.6,19.71,30.79,40.16,72.09,96.75
28.65,19.65,29.19,40.29,72.37,97.16
28.7,19.66,30.79,40.44,72.64,97.58
28.75,19.75,29.19,40.58,72.91,97.99
28.8,19.9,30.79,40.73,73.19,98.41
