Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
8.8,14.31,19.1,33.38,9.77,27.66
8.85,14.48,20.89,33.47,9.97,27.95
8.9,14.63,19.1,33.53,10.17,28.22
8.95,14.75,20.89,33.62,10.37,28.5
9.0,14.88,19.1,33.68,10.58,28.77
9.05,15.01,20.89,33.76,10.79,29.06
9.1,15.15,19.1,33.82,11.0,29.33
9.15,15.32,20.89,33.89,11.21,29.61
9.2,15.51,19.1,33.95,11.42,29.88
9.25,15.72,20.89,34.02,11.64,30.17
9.3,15.93,19.1,34.07,11.86,30.44
9.35,16.14,20.89,34.13,12.08,30.72
9.4,16.33,19.1,34.17,12.31,30.99
9.45,16.52,20.89,34.23,12.54,31.28
9.5,16.69,19.1,34.27,12.77,31.55
9.55,16.85,20.89,34.32,13.0,31.83
9.6,16.99,19.1,34.36,13.24,32.11
9.65,17.14,20.89,34.4,13.48,32.39
9.7,17.29,19.1,34.44,13.71,32.66
9.75,17.44,20.89,34.48,13.96,32.95
9.8,17.61,19.1,34.51,14.2,33.22
9.85,17.78,20.89,34.55,14.45,33.5
9.9,17.96,19.1,34.57,14.69,33.77
9.95,18.14,20.89,34.6,14.94,34.06
10.0,18.32,19.1,34.62,15.2,34.33
10.05,18.49,20.89,34.65,15.45,34.61
10.1,18.66,19.1,34.66,15.71,34.88
10.15,18.82,20.89,34.68,15.97,35.17
10.2,18.97,19.1,34.69,16.24,35.44
10.25,19.12,20.89,34.71,16.5,35.72
10.3,19.28,19.1,34.72,16.77,35.99
10.35,19.43,20.89,34.73,17.04,36.28
10.4,19.58,19.1,34.73,17.31,36.55
10.45,19.74,20.89,34.74,17.58,36.83
10.5,19.9,19.1,34.74,17.86,37.1
10.55,20.07,20.89,34.75,18.13,37.39
10.6,20.24,19.1,34.73,18.41,37.66
10.65,20.41,20.89,34.74,18.7,37.95
10.7,20.54,19.1,34.72,18.98,38.22
10.75,20.65,20.89,34.72,19.27,38.5
10.8,20.71,19.1,34.71,19.55,38.77
10.85,20.73,20.89,34.7,19.84,39.06
10.9,20.72,19.1,34.69,20.13,39.33
10.95,20.69,20.89,34.68,20.42,39.61
11.0,20.64,19.1,34.67,20.7,39.88
11.05,20.6,20.89,34.67,20.99,40.17
11.1,20.57,19.1,34.65,21.28,40.44
11.15,20.57,20.89,34.65,21.56,40.72
11.2,20.57,19.1,34.63,21.85,40.99
11.25,20.59,20.89,34.63,22.13,41.28
11.3,20.62,19.1,34.62,22.42,41.55
11.35,20.63,20.89,34.62,22.71,41.83
11.4,20.63,19.1,34.6,22.99,42.1
11.45,20.61,20.89,34.6,23.28,42.39
11.5,20.56,19.1,34.58,23.57,42.66
11.55,20.5,20.89,34.58,23.85,42.94
11.6,20.41,19.1,34.57,24.13,43.21
11.65,20.31,20.89,34.57,24.42,43.5
11.7,20.2,19.1,34.56,24.7,43.77
11.75,20.08,20.89,34.57,24.98,44.06
11.8,19.97,19.1,34.56,25.26,44.33
11.85,19.87,20.89,34.57,25.53,44.61
11.9,19.79,19.1,34.56,25.81,44.88
11.95,19.76,20.89,34.57,26.08,45.17
12.0,19.76,19.1,34.57,26.36,45.44
12.05,19.8,20.89,34.58,26.63,45.72
12.1,19.87,19.1,34.58,26.91,45.99
12.15,19.95,20.89,34.58,27.18,46.28
12.2,20.02,19.1,34.58,27.46,46.55
12.25,20.09,20.89,34.58,27.74,46.83
12.3,20.12,19.1,34.57,28.02,47.1
12.35,20.12,20.89,34.58,28.3,47.39
12.4,20.08,19.1,34.57,28.58,47.66
12.45,19.99,20.89,34.58,28.86,47.94
12.5,19.88,19.1,34.57,29.13,48.21
12.55,19.77,20.89,34.58,29.41,48.5
12.6,19.68,19.1,34.58,29.68,48.77
12.65,19.65,20.89,34.59,29.95,49.06
12.7,19.68,19.1,34.59,30.23,49.33
12.75,19.76,20.89,34.6,30.5,49.61
12.8,19.89,19.1,34.59,30.78,49.88
12.85,20.03,20.89,34.6,31.05,50.17
12.9,20.18,19.1,34.59,31.33,50.44
12.95,20.29,20.89,34.6,31.62,50.72
13.0,20.34,19.1,34.58,31.9,50.99
13.05,20.35,20.89,34.59,32.18,51.28
13.1,20.33,19.1,34.57,32.46,51.55
13.15,20.27,20.89,34.58,32.75,51.83
13.2,20.18,19.1,34.57,33.03,52.1
13.25,20.1,20.89,34.57,33.31,52.39
13.3,20.01,19.1,34.56,33.58,52.66
13.35,19.93,20.89,34.57,33.86,52.94
13.4,19.87,19.1,34.57,34.14,53.21
13.45,19.83,20.89,34.58,34.41,53.5
13.5,19.81,19.1,34.57,34.69,53.77
13.55,19.83,20.89,34.58,34.96,54.05
13.6,19.87,19.1,34.58,35.24,54.33
13.65,19.95,20.89,34.58,35.52,54.61
13.7,20.04,19.1,34.58,35.79,54.88
13.75,20.14,20.89,34.58,36.07,55.17
13.8,20.24,19.1,34.57,36.35,55.44
13.85,20.31,20.89,34.58,36.64,55.72
13.9,20.34,19.1,34.56,36.92,55.99
13.95,20.33,20.89,34.57,37.2,56.28
14.0,20.29,19.1,34.55,37.48,56.55
14.05,20.2,20.89,34.56,37.76,56.83
14.1,20.1,19.1,34.55,38.04,57.1
14.15,19.98,20.89,34.56,38.32,57.39
14.2,19.87,19.1,34.55,38.6,57.66
14.25,19.79,20.89,34.56,38.87,57.94
14.3,19.75,19.1,34.56,39.15,58.21
14.35,19.77,20.89,34.57,39.42,58.5
14.4,19.83,19.1,34.56,39.7,58.77
14.45,19.94,20.89,34.57,39.97,59.05
14.5,20.06,19.1,34.56,40.25,59.32
14.55,20.18,20.89,34.57,40.53,59.61
14.6,20.26,19.1,34.56,40.81,59.88
14.65,20.29,20.89,34.56,41.09,60.17
14.7,20.26,19.1,34.55,41.37,60.44
14.75,20.19,20.89,34.55,41.66,60.72
14.8,20.08,19.1,34.55,41.94,60.99
14.85,19.96,20.0,34.54,42.21,61.26
14.9,19.84,19.09,34.53,42.49,61.53
14.95,19.74,20.89,34.55,42.76,61.82
15.0,19.69,19.1,34.54,43.04,62.09
15.05,19.71,20.89,34.55,43.31,62.37
15.1,19.79,19.1,34.55,43.59,62.65
15.15,19.92,20.89,34.56,43.86,62.93
15.2,20.07,19.1,34.55,44.14,63.2
15.25,20.23,20.89,34.56,44.42,63.49
15.3,20.37,19.1,34.54,44.7,63.76
15.35,20.45,20.89,34.55,44.99,64.04
15.4,20.46,19.1,34.53,45.27,64.31
15.45,20.39,20.89,34.53,45.55,64.6
15.5,20.25,19.1,34.52,45.84,64.87
15.55,20.08,20.89,34.53,46.12,65.15
15.6,19.9,19.1,34.52,46.39,65.42
15.65,19.74,20.89,34.53,46.67,65.71
15.7,19.62,19.1,34.53,46.94,65.98
15.75,19.55,20.89,34.54,47.21,66.26
15.8,19.54,19.1,34.54,47.48,66.53
15.85,19.61,20.89,34.55,47.76,66.82
15.9,19.73,19.1,34.55,48.03,67.09
15.95,19.88,20.89,34.56,48.3,67.37
16.0,20.03,19.1,34.55,48.58,67.64
16.05,20.16,20.89,34.56,48.86,67.93
16.1,20.24,19.1,34.55,49.14,68.2
16.15,20.26,20.89,34.55,49.42,68.49
16.2,20.2,18.28,34.53,49.7,68.75
16.25,20.07,15.23,34.49,49.98,68.98
16.3,19.9,12.48,34.4,50.26,69.18
16.35,19.72,11.63,34.31,50.54,69.36
16.4,19.55,10.72,34.21,50.81,69.53
16.45,19.45,9.75,34.09,51.08,69.68
16.5,19.42,8.76,33.97,51.35,69.82
16.55,19.47,7.67,33.82,51.62,69.95
16.6,19.61,6.64,33.67,51.89,70.07
16.65,19.8,5.69,33.5,52.16,70.18
16.7,20.01,4.74,33.32,52.44,70.27
16.75,20.19,3.71,33.12,52.72,70.35
16.8,20.29,2.83,32.9,53.0,70.42
16.85,20.34,1.91,32.68,53.28,70.47
16.9,20.31,0.99,32.44,53.57,70.52
16.95,20.21,0.53,32.19,53.85,70.55
17.0,20.08,0.16,31.93,54.13,70.57
17.05,19.94,0.23,31.67,54.41,70.58
17.1,19.82,0.28,31.4,54.68,70.59
17.15,19.73,0.33,31.13,54.96,70.59
17.2,19.7,0.36,30.86,55.23,70.6
17.25,19.73,0.6,30.59,55.5,70.6
17.3,19.82,0.71,30.32,55.78,70.61
17.35,19.95,0.72,30.04,56.05,70.62
17.4,20.09,0.65,29.77,56.33,70.63
17.45,20.23,0.54,29.49,56.61,70.63
17.5,20.33,0.41,29.21,56.89,70.64
17.55,20.38,0.27,28.93,57.18,70.64
17.6,20.35,0.15,28.65,57.46,70.65
17.65,20.26,0.05,28.37,57.74,70.65
17.7,20.13,0.03,28.09,58.02,70.65
17.75,19.96,0.08,27.81,58.3,70.65
17.8,19.79,0.1,27.53,58.58,70.65
17.85,19.64,0.11,27.26,58.85,70.65
17.9,19.54,0.11,26.99,59.12,70.65
17.95,19.52,0.09,26.72,59.39,70.65
18.0,19.6,0.07,26.44,59.66,70.65
18.05,19.74,0.05,26.17,59.94,70.66
18.1,19.92,0.03,25.89,60.21,70.66
18.15,20.11,0.01,25.62,60.49,70.66
18.2,20.28,0.0,25.34,60.77,70.66
18.25,20.41,0.0,25.05,61.06,70.66
18.3,20.47,0.0,24.77,61.34,70.66
18.35,20.43,0.0,24.48,61.62,70.66
18.4,20.31,0.0,24.2,61.91,70.66
18.45,20.13,0.0,23.92,62.19,70.66
18.5,19.93,0.0,23.64,62.46,70.66
18.55,19.74,0.0,23.37,62.74,70.66
18.6,19.59,0.0,23.1,63.01,70.66
18.65,19.49,0.0,22.82,63.28,70.66
18.7,19.46,0.0,22.55,63.55,70.66
18.75,19.48,0.0,22.28,63.82,70.66
18.8,19.54,0.0,22.01,64.1,70.66
18.85,19.6,0.0,21.74,64.37,70.66
18.9,19.62,0.0,21.47,64.64,70.66
18.95,19.6,15.11,21.43,64.91,70.89
19.0,19.51,15.17,21.39,65.18,71.12
19.05,19.38,18.98,21.38,65.45,71.38
19.1,19.2,20.89,21.4,65.72,71.67
19.15,18.99,19.03,21.4,65.99,71.94
19.2,18.8,20.94,21.43,66.25,72.23
19.25,18.64,19.04,21.44,66.51,72.5
19.3,18.55,20.95,21.48,66.77,72.79
19.35,18.55,19.04,21.49,67.02,73.06
19.4,18.61,20.94,21.52,67.28,73.35
19.45,18.72,19.06,21.53,67.54,73.62
19.5,18.83,20.93,21.56,67.8,73.91
19.55,18.93,19.07,21.56,68.06,74.18
19.6,19.01,20.92,21.59,68.33,74.46
19.65,19.05,19.08,21.59,68.59,74.73
19.7,19.07,20.91,21.61,68.86,75.02
19.75,19.06,19.08,21.62,69.12,75.29
19.8,19.05,20.91,21.64,69.39,75.57
19.85,19.04,19.08,21.64,69.65,75.84
19.9,19.05,20.91,21.66,69.92,76.13
19.95,19.09,19.08,21.67,70.18,76.4
20.0,19.17,20.9,21.69,70.45,76.68
20.05,19.26,19.09,21.69,70.71,76.95
20.1,19.38,20.9,21.71,70.98,77.24
20.15,19.5,19.09,21.71,71.25,77.51
20.2,19.63,20.9,21.72,71.52,77.79
20.25,19.75,19.09,21.72,71.8,78.06
20.3,19.85,20.9,21.73,72.07,78.35
20.35,19.93,19.09,21.72,72.35,78.62
20.4,20.0,20.9,21.73,72.63,78.9
20.45,20.06,19.09,21.72,72.91,79.17
20.5,20.13,20.9,21.73,73.18,79.46
20.55,20.19,19.09,21.72,73.46,79.73
20.6,20.24,20.9,21.72,73.75,80.01
20.65,20.28,19.09,21.71,74.03,80.29
20.7,20.29,20.89,21.71,74.31,80.57
20.75,20.28,19.09,21.7,74.59,80.84
20.8,20.25,20.89,21.71,74.87,81.13
20.85,20.21,19.1,21.7,75.15,81.4
20.9,20.15,20.89,21.7,75.43,81.68
20.95,20.1,19.1,21.69,75.71,81.95
21.0,20.05,20.89,21.7,75.99,82.24
21.05,20.01,19.1,21.69,76.27,82.51
21.1,19.97,20.89,21.7,76.55,82.79
21.15,19.93,19.1,21.69,76.82,83.06
21.2,19.9,20.89,21.7,77.1,83.35
21.25,19.89,19.1,21.69,77.38,83.62
21.3,19.91,20.89,21.7,77.65,83.9
21.35,19.94,19.1,21.7,77.93,84.17
21.4,20.01,20.89,21.7,78.21,84.46
21.45,20.08,19.1,21.69,78.49,84.73
21.5,20.17,20.89,21.7,78.76,85.01
21.55,20.23,19.1,21.69,79.05,85.28
21.6,20.25,20.89,21.69,79.33,85.57
21.65,20.23,19.1,21.68,79.61,85.84
21.7,20.16,20.89,21.69,79.89,86.13
21.75,20.06,19.1,21.68,80.17,86.4
21.8,19.94,20.89,21.69,80.45,86.68
21.85,19.83,19.1,21.68,80.72,86.95
21.9,19.75,20.89,21.69,81.0,87.24
21.95,19.71,19.1,21.69,81.27,87.51
22.0,19.71,20.89,21.7,81.54,87.79
22.05,19.76,19.1,21.7,81.82,88.06
22.1,19.85,20.89,21.71,82.09,88.35
22.15,19.95,19.1,21.7,82.37,88.62
22.2,20.07,20.89,21.71,82.65,88.9
22.25,20.17,19.1,21.7,82.93,89.17
22.3,20.24,20.89,21.7,83.21,89.46
22.35,20.27,19.1,21.69,83.49,89.73
22.4,20.25,20.89,21.69,83.77,90.01
22.45,20.17,19.1,21.68,84.05,90.28
22.5,20.04,20.89,21.69,84.33,90.57
22.55,19.89,19.1,21.68,84.61,90.84
22.6,19.74,20.89,21.69,84.88,91.12
22.65,19.62,19.1,21.69,85.16,91.39
22.7,19.53,20.89,21.71,85.43,91.68
22.75,19.5,19.1,21.7,85.7,91.95
22.8,19.53,20.89,21.72,85.97,92.24
22.85,19.63,19.1,21.72,86.24,92.51
22.9,19.76,20.89,21.73,86.51,92.79
22.95,19.92,19.1,21.72,86.79,93.06
23.0,20.08,20.89,21.73,87.07,93.35
23.05,20.2,19.1,21.72,87.35,93.62
23.1,20.28,20.89,21.72,87.63,93.9
23.15,20.29,19.1,21.71,87.91,94.17
23.2,20.23,20.89,21.72,88.19,94.46
23.25,20.12,19.1,21.71,88.47,94.73
23.3,19.96,20.89,21.71,88.75,95.01
23.35,19.79,19.1,21.71,89.03,95.28
23.4,19.63,20.89,21.72,89.3,95.57
23.45,19.54,19.1,21.72,89.57,95.84
23.5,19.52,20.89,21.73,89.84,96.12
23.55,19.58,19.1,21.73,90.11,96.39
23.6,19.7,20.89,21.74,90.39,96.68
23.65,19.85,19.1,21.74,90.66,96.95
23.7,20.01,20.89,21.75,90.94,97.24
23.75,20.16,19.1,21.74,91.22,97.51
23.8,20.28,20.89,21.74,91.5,97.79
23.85,20.34,19.1,21.73,91.78,98.06
23.9,20.33,20.89,21.73,92.06,98.35
23.95,20.26,19.1,21.72,92.35,98.62
24.0,20.14,20.89,21.73,92.63,98.9
24.05,19.98,19.1,21.72,92.91,99.17
24.1,19.81,20.89,21.73,93.18,99.46
24.15,19.67,19.1,21.72,93.46,99.73
24.2,19.58,20.89,21.74,93.73,100.01
24.25,19.57,19.1,21.73,94.0,100.28
24.3,19.63,20.89,21.75,94.27,100.57
24.35,19.76,19.1,21.75,94.54,100.84
24.4,19.91,20.89,21.75,94.82,101.12
24.45,20.07,19.1,21.75,95.1,101.39
24.5,20.21,20.89,21.75,95.38,101.68
24.55,20.31,19.1,21.74,95.66,101.95
24.6,20.33,20.89,21.74,95.94,102.23
24.65,20.29,19.1,21.73,96.22,102.5
24.7,20.18,20.89,21.74,96.51,102.79
24.75,20.04,19.1,21.73,96.79,103.06
24.8,19.89,20.89,21.73,97.06,103.35
24.85,19.74,19.1,21.73,97.34,103.62
24.9,19.62,20.89,21.74,97.61,103.9
24.95,19.56,19.1,21.74,97.88,104.17
25.0,19.58,20.89,21.75,98.15,104.46
25.05,19.68,19.1,21.75,98.43,104.73
25.1,19.83,20.89,21.76,98.7,105.01
25.15,20.01,19.1,21.76,98.98,105.28
25.2,20.2,20.89,21.76,99.26,105.57
25.25,20.35,19.1,21.75,99.54,105.84
25.3,20.44,20.89,21.75,99.82,106.12
25.35,20.44,19.1,21.74,100.11,106.39
25.4,20.36,20.89,21.74,100.39,106.68
25.45,20.21,19.1,21.73,100.67,106.95
25.5,20.01,20.89,21.74,100.95,107.23
25.55,19.8,19.1,21.73,101.23,107.5
25.6,19.62,20.89,21.74,101.5,107.79
25.65,19.49,19.1,21.74,101.77,108.06
25.7,19.45,20.89,21.76,102.04,108.35
25.75,19.5,19.1,21.76,102.31,108.62
25.8,19.62,20.89,21.77,102.58,108.9
25.85,19.78,19.1,21.77,102.86,109.17
25.9,19.95,20.89,21.77,103.13,109.46
25.95,20.09,19.1,21.77,103.41,109.73
26.0,20.2,20.89,21.77,103.69,110.01
26.05,20.26,19.1,21.76,103.97,110.28
26.1,20.24,20.89,21.76,104.25,110.57
26.15,20.16,19.1,21.75,104.53,110.84
26.2,20.03,20.89,21.76,104.81,111.12
26.25,19.89,19.1,21.75,105.09,111.39
26.3,19.75,20.89,21.76,105.37,111.68
26.35,19.63,19.1,21.76,105.64,111.95
26.4,19.57,20.89,21.77,105.91,112.23
26.45,19.56,19.1,21.77,106.18,112.5
26.5,19.62,20.89,21.79,106.45,112.79
26.55,19.73,19.1,21.78,106.73,113.06
26.6,19.86,20.89,21.79,107.0,113.34
26.65,20.0,19.1,21.79,107.28,113.62
26.7,20.12,20.89,21.79,107.56,113.9
26.75,20.21,19.1,21.78,107.84,114.17
26.8,20.23,20.89,21.79,108.12,114.46
26.85,20.19,19.1,21.78,108.4,114.73
26.9,20.1,20.89,21.78,108.68,115.01
26.95,19.98,19.1,21.77,108.96,115.28
27.0,19.84,20.89,21.78,109.24,115.57
27.05,19.72,19.1,21.78,109.51,115.84
27.1,19.65,20.89,21.79,109.78,116.12
27.15,19.67,19.1,21.79,110.06,116.39
27.2,19.74,20.89,21.8,110.33,116.68
27.25,19.86,19.1,21.8,110.6,116.95
27.3,19.99,20.89,21.8,110.88,117.23
27.35,20.09,19.1,21.79,111.16,117.5
27.4,20.16,20.89,21.8,111.44,117.79
27.45,20.17,19.1,21.79,111.72,118.06
27.5,20.14,20.89,21.8,112.0,118.34
27.55,20.06,19.1,21.79,112.28,118.61
27.6,19.93,20.89,21.79,112.56,118.9
27.65,19.79,19.1,21.79,112.83,119.17
27.7,19.65,20.89,21.8,113.11,119.46
27.75,19.55,19.1,21.8,113.38,119.73
27.8,19.51,20.89,21.81,113.65,120.01
27.85,19.55,19.1,21.81,113.92,120.28
27.9,19.66,20.89,21.83,114.19,120.57
27.95,19.8,19.1,21.82,114.47,120.84
28.0,19.98,20.89,21.83,114.74,121.12
28.05,20.15,19.1,21.82,115.02,121.39
28.1,20.3,20.89,21.83,115.3,121.68
28.15,20.41,19.1,21.81,115.59,121.95
28.2,20.46,20.89,21.81,115.87,122.23
28.25,20.44,19.1,21.8,116.15,122.5
28.3,20.36,20.89,21.8,116.44,122.79
28.35,20.25,19.1,21.79,116.72,123.06
28.4,20.12,20.89,21.8,117.0,123.34
28.45,20.0,19.1,21.79,117.28,123.61
28.5,19.91,20.89,21.8,117.56,123.9
28.55,19.86,19.1,21.79,117.83,124.17
28.6,19.87,20.89,21.8,118.11,124.45
28.65,19.93,19.1,21.79,118.38,124.73
28.7,20.04,20.89,21.8,118.66,125.01
28.75,20.19,19.1,21.79,118.94,125.28
28.8,20.35,20.89,21.79,119.22,125.57
