Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
59.1,10.2,9.76,13.63,107.55,105.63
59.15,10.18,10.23,13.63,107.69,105.77
59.2,10.16,9.76,13.63,107.83,105.9
59.25,10.14,10.23,13.63,107.97,106.04
59.3,10.13,9.76,13.62,108.12,106.18
59.35,10.14,10.23,13.62,108.26,106.32
59.4,10.17,9.76,13.62,108.4,106.46
59.45,10.21,10.23,13.62,108.54,106.6
59.5,10.26,9.76,13.61,108.68,106.74
59.55,10.29,10.23,13.61,108.82,106.88
59.6,10.31,9.76,13.6,108.97,107.02
59.65,10.3,10.23,13.6,109.11,107.16
59.7,10.26,9.76,13.6,109.25,107.29
59.75,10.19,10.23,13.59,109.4,107.43
59.8,10.11,9.76,13.59,109.54,107.57
59.85,10.02,10.23,13.59,109.68,107.71
59.9,9.95,9.76,13.59,109.81,107.85
59.95,9.92,10.23,13.59,109.95,107.99
60.0,9.92,9.76,13.59,110.09,108.13
60.05,9.93,10.23,13.6,110.23,108.27
60.1,9.96,9.76,13.59,110.37,108.4
60.15,10.0,10.23,13.6,110.5,108.54
60.2,10.05,9.76,13.59,110.64,108.68
60.25,10.08,10.23,13.6,110.78,108.82
60.3,10.11,9.76,13.59,110.92,108.96
60.35,10.11,10.23,13.59,111.06,109.1
60.4,10.09,9.76,13.59,111.2,109.24
60.45,10.08,10.23,13.59,111.34,109.38
60.5,10.05,9.76,13.59,111.48,109.52
60.55,10.02,10.23,13.59,111.62,109.66
60.6,9.98,9.76,13.59,111.76,109.79
60.65,9.93,10.23,13.59,111.9,109.93
60.7,9.88,9.76,13.59,112.04,110.07
60.75,9.85,10.23,13.59,112.17,110.21
60.8,9.85,9.76,13.59,112.31,110.35
60.85,9.88,10.23,13.6,112.45,110.49
60.9,9.93,9.76,13.6,112.59,110.63
60.95,10.0,10.23,13.6,112.73,110.77
61.0,10.06,9.76,13.6,112.86,110.9
61.05,10.09,10.23,13.6,113.0,111.04
61.1,10.11,9.76,13.59,113.14,111.18
61.15,10.11,10.23,13.59,113.29,111.32
61.2,10.1,9.76,13.59,113.43,111.46
61.25,10.1,10.23,13.59,113.57,111.6
61.3,10.12,9.76,13.59,113.71,111.74
61.35,10.15,10.23,13.59,113.85,111.88
61.4,10.18,9.76,13.58,113.99,112.01
61.45,10.22,10.23,13.58,114.13,112.16
61.5,10.25,9.76,13.58,114.27,112.29
61.55,10.27,10.23,13.58,114.41,112.43
61.6,10.28,9.76,13.57,114.56,112.57
61.65,10.26,10.23,13.57,114.7,112.71
61.7,10.23,9.76,13.56,114.84,112.85
61.75,10.18,10.23,13.56,114.98,112.99
61.8,10.12,9.76,13.56,115.12,113.13
61.85,10.06,10.23,13.56,115.26,113.27
61.9,10.0,9.76,13.56,115.4,113.4
61.95,9.97,10.23,13.56,115.54,113.54
62.0,9.96,9.76,13.56,115.68,113.68
62.05,9.97,10.23,13.56,115.82,113.82
62.1,10.01,9.76,13.56,115.96,113.96
62.15,10.07,10.23,13.56,116.1,114.1
62.2,10.14,9.76,13.56,116.24,114.24
62.25,10.21,10.23,13.56,116.38,114.38
62.3,10.26,9.76,13.55,116.52,114.51
62.35,10.28,10.23,13.55,116.66,114.66
62.4,10.28,9.76,13.54,116.81,114.79
62.45,10.23,10.23,13.54,116.95,114.93
62.5,10.16,9.76,13.54,117.09,115.07
62.55,10.08,10.23,13.54,117.23,115.21
62.6,10.0,9.76,13.53,117.37,115.35
62.65,9.91,10.23,13.54,117.51,115.49
62.7,9.85,9.76,13.54,117.65,115.63
62.75,9.8,10.23,13.54,117.78,115.77
62.8,9.78,9.76,13.54,117.92,115.9
62.85,9.78,10.23,13.55,118.05,116.04
62.9,9.79,9.76,13.55,118.19,116.18
62.95,9.82,10.23,13.55,118.33,116.32
63.0,9.85,9.76,13.55,118.46,116.46
63.05,9.89,10.23,13.56,118.6,116.6
63.1,9.93,9.76,13.56,118.74,116.74
63.15,9.97,10.23,13.56,118.88,116.88
63.2,9.99,9.76,13.56,119.02,117.01
63.25,10.01,10.23,13.56,119.15,117.16
63.3,10.01,9.76,13.56,119.29,117.29
63.35,9.99,10.23,13.56,119.43,117.43
63.4,9.95,9.76,13.56,119.57,117.57
63.45,9.92,10.23,13.56,119.71,117.71
63.5,9.92,9.76,13.56,119.85,117.85
63.55,9.95,10.23,13.56,119.98,117.99
63.6,10.0,9.76,13.56,120.12,118.13
63.65,10.07,10.23,13.56,120.26,118.27
63.7,10.16,9.76,13.56,120.4,118.4
63.75,10.24,10.23,13.56,120.54,118.54
63.8,10.29,9.76,13.55,120.69,118.68
63.85,10.3,10.23,13.55,120.83,118.82
63.9,10.28,9.76,13.54,120.97,118.96
63.95,10.21,10.23,13.54,121.12,119.1
64.0,10.13,9.76,13.54,121.26,119.24
64.05,10.06,10.23,13.54,121.4,119.38
64.1,10.01,9.76,13.53,121.54,119.51
64.15,9.99,10.23,13.54,121.68,119.66
64.2,9.99,9.76,13.54,121.81,119.79
64.25,9.99,10.23,13.54,121.95,119.93
64.3,10.0,9.76,13.54,122.09,120.07
64.35,9.98,10.23,13.54,122.23,120.21
64.4,9.96,9.76,13.54,122.37,120.35
64.45,9.93,10.23,13.54,122.51,120.49
64.5,9.9,9.76,13.54,122.64,120.63
64.55,9.88,10.23,13.54,122.78,120.77
64.6,9.89,9.76,13.54,122.92,120.9
64.65,9.91,10.23,13.54,123.06,121.04
64.7,9.96,9.76,13.54,123.19,121.18
64.75,10.02,10.23,13.55,123.33,121.32
64.8,10.1,9.76,13.54,123.47,121.46
64.85,10.17,10.23,13.54,123.61,121.6
64.9,10.22,9.76,13.54,123.76,121.74
64.95,10.24,10.23,13.54,123.9,121.88
65.0,10.21,9.76,13.53,124.04,122.01
65.05,10.14,10.23,13.53,124.18,122.16
65.1,10.04,9.76,13.53,124.32,122.29
65.15,9.95,10.23,13.53,124.46,122.43
65.2,9.87,9.76,13.53,124.6,122.57
65.25,9.81,10.23,13.53,124.73,122.71
65.3,9.75,9.76,13.54,124.87,122.85
65.35,9.73,10.23,13.54,125.0,122.99
65.4,9.76,9.76,13.54,125.14,123.13
65.45,9.83,10.23,13.55,125.28,123.27
65.5,9.92,9.76,13.55,125.41,123.4
65.55,10.03,10.23,13.55,125.55,123.54
65.6,10.13,9.76,13.55,125.69,123.68
65.65,10.2,10.23,13.55,125.83,123.82
65.7,10.24,9.76,13.54,125.98,123.96
65.75,10.22,10.23,13.54,126.12,124.1
65.8,10.16,9.76,13.53,126.26,124.24
65.85,10.06,10.23,13.53,126.4,124.38
65.9,9.95,9.76,13.53,126.54,124.51
65.95,9.86,10.23,13.54,126.68,124.66
66.0,9.79,9.76,13.54,126.81,124.79
66.05,9.76,10.23,13.54,126.95,124.93
66.1,9.77,9.76,13.54,127.08,125.07
66.15,9.81,10.23,13.55,127.22,125.21
66.2,9.88,9.76,13.55,127.36,125.35
66.25,9.97,10.23,13.55,127.49,125.49
66.3,10.07,9.76,13.55,127.63,125.63
66.35,10.15,10.23,13.55,127.77,125.77
66.4,10.22,9.76,13.54,127.92,125.9
66.45,10.27,10.23,13.54,128.06,126.04
66.5,10.28,9.76,13.54,128.2,126.18
66.55,10.26,10.23,13.54,128.34,126.32
66.6,10.21,9.76,13.53,128.49,126.46
66.65,10.13,10.23,13.53,128.63,126.6
66.7,10.04,9.76,13.53,128.77,126.74
66.75,9.95,10.23,13.53,128.91,126.88
66.8,9.88,9.76,13.53,129.04,127.01
66.85,9.84,10.23,13.53,129.18,127.16
66.9,9.84,9.76,13.53,129.32,127.29
66.95,9.86,10.23,13.54,129.45,127.43
67.0,9.92,9.76,13.54,129.59,127.57
67.05,9.99,10.23,13.54,129.73,127.71
67.1,10.07,9.76,13.54,129.87,127.85
67.15,10.13,10.23,13.54,130.01,127.99
67.2,10.18,9.76,13.53,130.15,128.13
67.25,10.19,10.23,13.53,130.29,128.27
67.3,10.18,9.76,13.53,130.43,128.4
67.35,10.13,10.23,13.53,130.57,128.54
67.4,10.05,9.76,13.52,130.71,128.68
67.45,9.96,10.23,13.53,130.85,128.82
67.5,9.87,9.76,13.53,130.99,128.96
67.55,9.81,10.23,13.53,131.13,129.1
67.6,9.79,9.76,13.53,131.26,129.24
67.65,9.8,10.23,13.53,131.4,129.38
67.7,9.85,9.76,13.54,131.54,129.51
67.75,9.91,10.23,13.54,131.67,129.66
67.8,9.98,9.76,13.54,131.81,129.79
67.85,10.05,10.23,13.54,131.95,129.93
67.9,10.1,9.76,13.54,132.09,130.07
67.95,10.13,10.23,13.54,132.23,130.21
68.0,10.15,9.76,13.53,132.37,130.35
68.05,10.16,10.23,13.53,132.51,130.49
68.1,10.15,9.76,13.53,132.65,130.63
68.15,10.13,10.23,13.53,132.8,130.77
68.2,10.09,9.76,13.52,132.94,130.9
68.25,10.05,10.23,13.53,133.08,131.04
68.3,10.01,9.76,13.52,133.21,131.18
68.35,9.98,10.23,13.53,133.35,131.32
68.4,9.97,9.76,13.52,133.49,131.46
68.45,9.97,10.23,13.53,133.63,131.6
68.5,9.98,9.76,13.52,133.77,131.74
68.55,10.0,10.23,13.53,133.91,131.88
68.6,10.03,9.76,13.52,134.05,132.01
68.65,10.06,10.23,13.53,134.19,132.16
68.7,10.09,9.76,13.52,134.33,132.29
68.75,10.11,10.23,13.52,134.47,132.43
68.8,10.11,9.76,13.52,134.61,132.57
68.85,10.08,10.23,13.52,134.75,132.71
68.9,10.05,9.76,13.52,134.89,132.85
68.95,10.01,10.23,13.52,135.03,132.99
69.0,9.98,9.76,13.52,135.16,133.13
69.05,9.96,10.23,13.52,135.3,133.27
69.1,9.97,9.76,13.52,135.44,133.4
69.15,9.97,10.23,13.52,135.58,133.54
69.2,9.99,9.76,13.52,135.72,133.68
69.25,9.99,10.23,13.52,135.86,133.82
69.3,10.0,9.76,13.52,136.0,133.96
69.35,10.0,10.23,13.52,136.14,134.1
69.4,9.99,9.76,13.52,136.27,134.24
69.45,9.98,10.23,13.52,136.41,134.38
69.5,9.97,9.76,13.52,136.55,134.51
69.55,9.93,10.23,13.52,136.69,134.66
69.6,9.9,9.76,13.52,136.83,134.79
69.65,9.87,10.23,13.53,136.96,134.93
69.7,9.87,9.76,13.53,137.1,135.07
69.75,9.9,10.23,13.53,137.24,135.21
69.8,9.95,9.76,13.53,137.38,135.35
69.85,10.0,10.23,13.53,137.51,135.49
69.9,10.02,9.76,13.53,137.65,135.63
69.95,10.0,10.23,13.53,137.79,135.77
70.0,9.96,9.76,13.53,137.93,135.9
70.05,9.91,10.0,13.53,138.07,136.04
