Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,41.01,24.91,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,41.0,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,41.0,,,0.0
0.15000000000000002,0.02,0.01,10.75,2.58,9.3,0.118,2.677,1.5,0.0,0.41,41.0,,,0.0
0.2,0.02,0.0,0.47,2.09,7.54,-0.031,-9.81,1.5,0.0,0.41,41.0,,,0.0
0.25,0.01,0.0,0.6,1.77,6.38,-0.018,-6.42,1.5,0.0,0.41,41.0,,,0.0
0.30000000000000004,0.02,0.01,0.56,1.54,5.55,0.056,-4.617,1.5,0.0,0.42,41.0,,,0.0
0.35000000000000003,0.01,0.0,0.53,1.37,4.92,-0.094,-3.487,1.5,0.0,0.42,41.0,,,0.0
0.4,0.03,0.01,0.5,1.23,4.43,0.151,-2.732,1.5,0.0,0.43,41.0,,,0.0
0.45,0.01,0.0,0.47,1.12,4.03,-0.136,-2.202,1.5,0.0,0.43,41.0,,,0.0
0.5,0.05,0.01,0.44,0.94,3.37,0.224,-3.677,1.5,0.0,0.43,41.0,,,0.0
0.55,0.03,0.01,0.41,0.7,2.53,-0.126,-4.672,1.5,0.0,0.44,41.0,,,0.0
0.6000000000000001,0.07,0.02,0.39,0.42,1.51,0.244,-5.666,1.5,0.0,0.44,41.0,,,0.0
0.65,0.05,0.01,0.36,0.13,0.47,-0.113,-5.769,1.5,0.0,0.44,41.0,,,0.0
0.7000000000000001,0.1,0.03,0.34,0.13,0.46,0.258,-0.073,1.5,0.0,0.45,41.0,,,0.0
0.75,0.08,0.02,0.7,0.13,0.47,-0.1,0.051,1.5,0.01,0.46,41.01,,,0.0
0.8,0.13,0.04,1.14,0.15,0.53,0.272,0.32,1.5,0.01,0.47,41.02,,,0.0
0.8500000000000001,0.11,0.03,0.79,0.15,0.55,-0.087,0.143,1.5,0.01,0.48,41.03,,,0.0
0.9,0.16,0.05,1.36,0.18,0.64,0.287,0.48,1.5,0.01,0.5,41.04,,,0.0
0.9500000000000001,0.15,0.04,1.0,0.19,0.69,-0.072,0.298,1.5,0.01,0.52,41.06,,,0.0
1.0,0.21,0.06,1.6,0.22,0.81,0.303,0.646,1.5,0.02,0.54,41.08,,,0.0
1.05,0.2,0.05,1.24,0.25,0.89,-0.054,0.46,1.5,0.02,0.56,41.09,,,0.0
1.1,0.25,0.07,1.85,0.29,1.04,0.325,0.816,1.5,0.02,0.58,41.11,,,0.0
1.1500000000000001,0.26,0.07,1.49,0.32,1.15,0.044,0.628,1.5,0.03,0.6,41.13,,,0.0
1.2000000000000002,0.76,0.21,2.13,0.37,1.33,2.747,0.992,1.5,0.03,0.63,41.15,,,0.0
1.25,1.02,0.28,1.76,0.4,1.44,1.471,0.594,1.5,0.05,0.66,41.16,,,0.0
1.3,1.14,0.32,2.41,0.43,1.56,0.671,0.706,1.5,0.06,0.69,41.18,,,0.0
1.35,1.44,0.4,2.05,0.47,1.69,1.659,0.7,1.5,0.08,0.72,41.19,,,0.01
1.4000000000000001,1.61,0.45,2.7,0.51,1.82,0.932,0.744,1.5,0.1,0.76,41.21,,,0.02
1.4500000000000002,0.03,0.01,2.33,0.54,1.96,-8.797,0.74,1.5,0.12,0.79,41.23,,,0.0
1.5,0.0,0.0,2.99,0.58,2.1,-0.116,0.773,1.5,0.12,0.83,41.27,,,0.0
1.55,0.21,0.06,2.63,0.62,2.23,1.164,0.771,1.5,0.12,0.87,41.3,,,0.0
1.6,0.24,0.07,3.29,0.66,2.38,0.144,0.797,1.5,0.12,0.91,41.34,,,0.0
1.6500000000000001,0.17,0.05,2.92,0.7,2.52,-0.37,0.793,1.5,0.12,0.95,41.38,,,0.0
1.7000000000000002,0.19,0.05,3.59,0.74,2.67,0.065,0.811,1.5,0.13,1.0,41.43,,,0.0
1.75,0.14,0.04,3.21,0.78,2.81,-0.259,0.805,1.5,0.13,1.05,41.47,,,0.0
1.8,0.16,0.05,3.88,0.82,2.96,0.131,0.82,1.5,0.13,1.1,41.52,,,0.0
1.85,0.12,0.03,3.51,0.86,3.11,-0.211,0.814,1.5,0.13,1.15,41.57,,,0.0
1.9000000000000001,0.15,0.04,4.18,0.9,3.25,0.17,0.825,0.0,0.14,1.21,41.63,,,0.0
1.9500000000000002,0.12,0.03,3.81,0.94,3.4,-0.186,0.819,0.0,0.14,1.26,41.68,,,0.0
2.0,0.15,0.04,4.48,0.99,3.55,0.183,0.828,0.0,0.14,1.32,41.74,,,0.0
2.0500000000000003,0.12,0.03,4.1,1.03,3.7,-0.172,0.822,0.0,0.14,1.38,41.79,,,0.0
2.1,0.16,0.04,4.78,1.07,3.85,0.2,0.829,0.0,0.14,1.45,41.86,,,0.0
2.15,0.13,0.04,4.4,1.11,4.0,-0.156,0.825,0.0,0.15,1.51,41.92,,,0.0
2.2,0.17,0.05,5.09,1.15,4.15,0.216,0.833,0.0,0.15,1.58,41.98,,,0.0
2.25,0.14,0.04,4.71,1.19,4.3,-0.14,0.831,0.0,0.15,1.65,42.05,,,0.0
2.3000000000000003,0.19,0.05,5.39,1.24,4.45,0.232,0.837,0.0,0.15,1.72,42.12,,,0.0
2.35,0.16,0.05,5.01,1.28,4.6,-0.124,0.834,0.0,0.16,1.79,42.19,,,0.0
2.4000000000000004,0.21,0.06,5.7,1.32,4.75,0.249,0.841,0.0,0.16,1.87,42.26,,,0.0
2.45,0.19,0.05,5.32,1.36,4.9,-0.107,0.839,0.0,0.16,1.94,42.34,,,0.0
2.5,0.24,0.07,6.0,1.4,5.05,0.267,0.844,0.0,0.16,2.03,42.42,,,0.0
2.5500000000000003,0.22,0.06,5.62,1.45,5.2,-0.086,0.844,0.0,0.17,2.1,42.49,,,0.0
2.6,0.27,0.08,6.3,1.49,5.36,0.292,0.846,0.0,0.17,2.19,42.57,,,0.0
2.6500000000000004,0.49,0.14,5.93,1.53,5.51,1.218,0.849,0.0,0.18,2.27,42.65,,,0.0
2.7,0.86,0.24,6.61,1.57,5.66,2.028,0.848,0.0,0.19,2.37,42.73,,,0.0
2.75,0.97,0.27,6.25,1.61,5.81,0.618,0.853,0.0,0.2,2.45,42.81,,,0.0
2.8000000000000003,1.22,0.34,6.92,1.66,5.97,1.358,0.85,0.0,0.22,2.55,42.89,,,0.0
