Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
15.7,19.72,20.08,19.99,31.01,58.85,64.47,5.478,5.553,0.167,0.0,0.0,,
15.75,19.78,19.91,19.99,31.02,59.12,64.75,5.494,5.553,0.333,0.0,0.0,,
15.8,19.87,20.08,19.99,31.02,59.4,65.03,5.519,5.553,0.5,0.0,0.0,,
15.85,19.97,19.91,19.99,31.02,59.67,65.3,5.547,5.553,0.556,0.0,0.0,,
15.9,20.04,20.08,19.99,31.02,59.95,65.58,5.567,5.553,0.389,0.0,0.0,,
15.95,20.11,19.91,19.99,31.02,60.23,65.86,5.586,5.553,0.389,0.0,0.0,,
16.0,20.14,20.08,19.99,31.02,60.51,66.14,5.594,5.553,0.167,0.0,0.0,,
16.05,20.14,19.91,19.99,31.01,60.79,66.42,5.594,5.553,0.0,0.0,0.0,,
16.1,20.1,20.08,19.99,31.01,61.07,66.69,5.583,5.553,-0.222,0.0,0.0,,
16.15,20.02,19.91,19.99,31.01,61.35,66.97,5.561,5.553,-0.444,0.0,0.0,,
16.2,19.92,20.08,19.99,31.01,61.63,67.25,5.533,5.553,-0.556,0.0,0.0,,
16.25,19.82,19.91,19.99,31.01,61.9,67.53,5.506,5.553,-0.556,0.0,0.0,,
16.3,19.72,20.08,19.99,31.02,62.18,67.81,5.478,5.553,-0.556,0.0,0.0,,
16.35,19.67,19.91,19.99,31.02,62.45,68.08,5.464,5.553,-0.278,0.0,0.0,,
16.4,19.69,20.08,19.99,31.03,62.72,68.36,5.469,5.553,0.111,0.0,0.0,,
16.45,19.74,19.91,19.99,31.03,63.0,68.64,5.483,5.553,0.278,0.0,0.0,,
16.5,19.84,20.08,19.99,31.03,63.27,68.92,5.511,5.553,0.556,0.0,0.0,,
16.55,19.95,19.91,19.99,31.03,63.55,69.19,5.542,5.553,0.611,0.0,0.0,,
16.6,20.07,20.08,19.99,31.03,63.83,69.47,5.575,5.553,0.667,0.0,0.0,,
16.65,20.18,19.91,19.99,31.03,64.11,69.75,5.606,5.553,0.611,0.0,0.0,,
16.7,20.26,20.08,19.99,31.03,64.39,70.03,5.628,5.553,0.444,0.0,0.0,,
16.75,20.29,19.91,19.99,31.02,64.67,70.3,5.636,5.553,0.167,0.0,0.0,,
16.8,20.26,20.08,19.99,31.02,64.95,70.58,5.628,5.553,-0.167,0.0,0.0,,
16.85,20.19,19.91,19.99,31.02,65.23,70.86,5.608,5.553,-0.389,0.0,0.0,,
16.9,20.08,20.08,19.99,31.02,65.51,71.14,5.578,5.553,-0.611,0.0,0.0,,
16.95,19.95,19.91,19.99,31.01,65.79,71.41,5.542,5.553,-0.722,0.0,0.0,,
17.0,19.84,20.08,19.99,31.02,66.06,71.69,5.511,5.553,-0.611,0.0,0.0,,
17.05,19.75,19.91,19.99,31.02,66.34,71.97,5.486,5.553,-0.5,0.0,0.0,,
17.1,19.71,20.08,19.99,31.02,66.61,72.25,5.475,5.553,-0.222,0.0,0.0,,
17.15,19.73,19.91,19.99,31.03,66.89,72.53,5.481,5.553,0.111,0.0,0.0,,
17.2,19.81,20.08,19.99,31.03,67.16,72.8,5.503,5.553,0.444,0.0,0.0,,
17.25,19.93,19.91,19.99,31.03,67.44,73.08,5.536,5.553,0.667,0.0,0.0,,
17.3,20.06,20.08,19.99,31.03,67.72,73.36,5.572,5.553,0.722,0.0,0.0,,
17.35,20.2,19.91,19.99,31.03,68.0,73.64,5.611,5.553,0.778,0.0,0.0,,
17.4,20.3,20.08,19.99,31.03,68.28,73.91,5.639,5.553,0.556,0.0,0.0,,
17.45,20.36,19.91,19.99,31.02,68.56,74.19,5.656,5.553,0.333,0.0,0.0,,
17.5,20.34,20.08,19.99,31.02,68.84,74.47,5.65,5.553,-0.111,0.0,0.0,,
17.55,20.25,19.91,19.99,31.01,69.12,74.75,5.625,5.553,-0.5,0.0,0.0,,
17.6,20.11,20.08,19.99,31.01,69.4,75.03,5.586,5.553,-0.778,0.0,0.0,,
17.65,19.95,19.91,19.99,31.01,69.68,75.3,5.542,5.553,-0.889,0.0,0.0,,
17.7,19.8,20.08,19.99,31.01,69.96,75.58,5.5,5.553,-0.833,0.0,0.0,,
17.75,19.68,19.91,19.99,31.02,70.23,75.86,5.467,5.553,-0.667,0.0,0.0,,
17.8,19.62,20.08,19.99,31.02,70.5,76.14,5.45,5.553,-0.333,0.0,0.0,,
17.85,19.63,19.91,19.99,31.03,70.78,76.41,5.453,5.553,0.056,0.0,0.0,,
17.9,19.72,20.08,19.99,31.03,71.05,76.69,5.478,5.553,0.5,0.0,0.0,,
17.95,19.85,19.91,19.99,31.03,71.32,76.97,5.514,5.553,0.722,0.0,0.0,,
18.0,20.0,20.08,19.99,31.03,71.6,77.25,5.556,5.553,0.833,0.0,0.0,,
18.05,20.15,19.91,19.99,31.03,71.88,77.52,5.597,5.553,0.833,0.0,0.0,,
18.1,20.26,20.08,19.99,31.03,72.16,77.8,5.628,5.553,0.611,0.0,0.0,,
18.15,20.31,19.91,19.99,31.03,72.44,78.08,5.642,5.553,0.278,0.0,0.0,,
18.2,20.32,20.08,19.99,31.02,72.73,78.36,5.644,5.553,0.056,0.0,0.0,,
18.25,20.27,19.91,19.99,31.02,73.01,78.64,5.631,5.553,-0.278,0.0,0.0,,
18.3,20.18,20.08,19.99,31.01,73.29,78.91,5.606,5.553,-0.5,0.0,0.0,,
18.35,20.06,19.91,19.99,31.01,73.57,79.19,5.572,5.553,-0.667,0.0,0.0,,
18.4,19.94,20.08,19.99,31.01,73.85,79.47,5.539,5.553,-0.667,0.0,0.0,,
18.45,19.84,19.91,19.99,31.01,74.12,79.75,5.511,5.553,-0.556,0.0,0.0,,
18.5,19.79,20.08,19.99,31.02,74.4,80.02,5.497,5.553,-0.278,0.0,0.0,,
18.55,19.77,19.91,19.99,31.02,74.67,80.3,5.492,5.553,-0.111,0.0,0.0,,
18.6,19.81,20.08,19.99,31.02,74.95,80.58,5.503,5.553,0.222,0.0,0.0,,
18.65,19.88,19.91,19.99,31.02,75.22,80.86,5.522,5.553,0.389,0.0,0.0,,
18.7,19.98,19.99,19.98,31.02,75.5,81.13,5.55,5.55,0.556,-0.056,0.0,,
18.75,20.1,19.91,19.98,31.02,75.78,81.41,5.583,5.55,0.667,0.0,0.0,,
18.8,20.21,20.08,19.98,31.02,76.06,81.69,5.614,5.55,0.611,0.0,0.0,,
18.85,20.29,19.91,19.98,31.02,76.34,81.97,5.636,5.55,0.444,0.0,0.0,,
18.9,20.33,20.08,19.98,31.01,76.62,82.25,5.647,5.55,0.222,0.0,0.0,,
18.95,20.32,19.91,19.98,31.01,76.9,82.52,5.644,5.55,-0.056,0.0,0.0,,
19.0,20.25,20.08,19.98,31.0,77.18,82.8,5.625,5.55,-0.389,0.0,0.0,,
19.05,20.14,19.91,19.98,31.0,77.47,83.08,5.594,5.55,-0.611,0.0,0.0,,
19.1,20.02,20.08,19.98,31.0,77.74,83.36,5.561,5.55,-0.667,0.0,0.0,,
19.15,19.89,19.91,19.98,31.0,78.02,83.63,5.525,5.55,-0.722,0.0,0.0,,
19.2,19.78,20.08,19.99,31.0,78.3,83.91,5.494,5.553,-0.611,0.056,0.0,,
19.25,19.72,19.91,19.99,31.01,78.57,84.19,5.478,5.553,-0.333,0.0,0.0,,
19.3,19.7,20.08,19.99,31.01,78.84,84.47,5.472,5.553,-0.111,0.0,0.0,,
19.35,19.73,19.91,19.99,31.02,79.12,84.74,5.481,5.553,0.167,0.0,0.0,,
19.4,19.79,20.08,19.99,31.02,79.39,85.02,5.497,5.553,0.333,0.0,0.0,,
19.45,19.88,19.91,19.99,31.02,79.67,85.3,5.522,5.553,0.5,0.0,0.0,,
19.5,19.97,20.08,19.99,31.02,79.94,85.58,5.547,5.553,0.5,0.0,0.0,,
19.55,20.05,19.91,19.99,31.02,80.22,85.86,5.569,5.553,0.444,0.0,0.0,,
19.6,20.13,20.08,19.99,31.02,80.5,86.13,5.592,5.553,0.444,0.0,0.0,,
19.65,20.18,19.91,19.99,31.02,80.78,86.41,5.606,5.553,0.278,0.0,0.0,,
19.7,20.2,20.08,19.99,31.02,81.06,86.69,5.611,5.553,0.111,0.0,0.0,,
19.75,20.17,19.91,19.99,31.01,81.34,86.97,5.603,5.553,-0.167,0.0,0.0,,
19.8,20.1,20.08,19.99,31.01,81.62,87.24,5.583,5.553,-0.389,0.0,0.0,,
19.85,20.01,19.91,19.99,31.01,81.9,87.52,5.558,5.553,-0.5,0.0,0.0,,
19.9,19.9,20.08,19.99,31.01,82.18,87.8,5.528,5.553,-0.611,0.0,0.0,,
19.95,19.81,19.91,19.99,31.01,82.45,88.08,5.503,5.553,-0.5,0.0,0.0,,
20.0,19.76,20.08,19.99,31.02,82.73,88.36,5.489,5.553,-0.278,0.0,0.0,,
20.05,19.76,19.91,19.99,31.02,83.0,88.63,5.489,5.553,0.0,0.0,0.0,,START
20.1,19.81,19.95,19.98,31.02,83.28,88.91,5.503,5.55,0.278,-0.056,0.0,,
20.15,19.9,16.83,19.67,31.0,83.55,89.17,5.528,5.464,0.5,-1.722,0.0,,
20.2,20.02,14.84,19.15,30.95,83.83,89.39,5.561,5.319,0.667,-2.889,0.0,,
20.25,20.15,14.62,18.62,30.89,84.11,89.62,5.597,5.172,0.722,-2.944,0.0,,
20.3,20.26,14.28,18.04,30.83,84.39,89.83,5.628,5.011,0.611,-3.222,0.0,,
20.35,20.32,13.83,17.43,30.76,84.67,90.05,5.644,4.842,0.333,-3.389,0.0,,
20.4,20.31,13.31,16.76,30.69,84.96,90.25,5.642,4.656,-0.056,-3.722,0.0,,
20.45,20.25,12.72,16.04,30.61,85.24,90.45,5.625,4.456,-0.333,-4.0,0.0,,
20.5,20.15,12.11,15.24,30.52,85.52,90.65,5.597,4.233,-0.556,-4.444,0.0,,
20.55,20.04,11.48,14.4,30.43,85.8,90.83,5.567,4.0,-0.611,-4.667,0.0,,
20.6,19.94,10.97,13.5,30.33,86.07,91.02,5.539,3.75,-0.556,-5.0,0.0,,
20.65,19.86,10.36,12.85,30.23,86.35,91.2,5.517,3.569,-0.444,-3.611,0.0,,
20.7,19.8,9.77,12.35,30.13,86.63,91.36,5.5,3.431,-0.333,-2.778,0.0,,
20.75,19.77,9.16,11.8,30.01,86.9,91.52,5.492,3.278,-0.167,-3.056,0.0,,
20.8,19.79,8.53,11.22,29.89,87.17,91.67,5.497,3.117,0.111,-3.222,0.0,,
20.85,19.86,7.88,10.63,29.75,87.45,91.81,5.517,2.953,0.389,-3.278,0.0,,
20.9,19.96,7.22,10.02,29.61,87.73,91.94,5.544,2.783,0.556,-3.389,0.0,,
20.95,20.08,6.55,9.4,29.45,88.0,92.07,5.578,2.611,0.667,-3.444,0.0,,
21.0,20.21,5.86,8.78,29.28,88.28,92.18,5.614,2.439,0.722,-3.444,0.0,,
21.05,20.29,5.16,8.15,29.1,88.57,92.28,5.636,2.264,0.444,-3.5,0.0,,
21.1,20.33,4.46,7.49,28.91,88.85,92.37,5.647,2.081,0.222,-3.667,0.0,,
21.15,20.31,3.74,6.83,28.71,89.13,92.45,5.642,1.897,-0.111,-3.667,0.0,,
21.2,20.25,3.03,6.16,28.5,89.41,92.52,5.625,1.711,-0.333,-3.722,0.0,,
21.25,20.16,2.31,5.47,28.28,89.69,92.59,5.6,1.519,-0.5,-3.833,0.0,,
21.3,20.05,1.6,4.78,28.05,89.97,92.64,5.569,1.328,-0.611,-3.833,0.0,,
21.35,19.94,0.57,4.05,27.78,90.25,92.64,5.539,1.125,-0.611,-4.056,0.0,,
21.4,19.84,0.8,3.41,27.5,90.53,92.65,5.511,0.947,-0.556,-3.556,0.0,,
21.45,19.76,0.89,2.84,27.23,90.8,92.66,5.489,0.789,-0.444,-3.167,0.0,,
21.5,19.74,0.86,2.34,26.96,91.07,92.67,5.483,0.65,-0.111,-2.778,0.0,,
21.55,19.79,0.76,1.9,26.69,91.35,92.68,5.497,0.528,0.278,-2.444,0.0,,
21.6,19.92,0.61,1.52,26.42,91.63,92.69,5.533,0.422,0.722,-2.111,0.0,,
21.65,20.08,0.45,1.19,26.14,91.9,92.7,5.578,0.331,0.889,-1.833,0.0,,
21.7,20.25,0.29,0.91,25.87,92.18,92.7,5.625,0.253,0.944,-1.556,0.0,,
21.75,20.41,0.16,0.7,25.59,92.47,92.7,5.669,0.194,0.889,-1.167,0.0,,
21.8,20.52,0.06,0.55,25.3,92.75,92.7,5.7,0.153,0.611,-0.833,0.0,,
21.85,20.56,0.07,0.5,25.02,93.04,92.71,5.711,0.139,0.222,-0.278,0.0,,
21.9,20.53,0.11,0.43,24.73,93.32,92.71,5.703,0.119,-0.167,-0.389,0.0,,
21.95,20.42,0.13,0.35,24.45,93.61,92.71,5.672,0.097,-0.611,-0.444,0.0,,
22.0,20.28,0.14,0.28,24.17,93.89,92.71,5.633,0.078,-0.778,-0.389,0.0,,
22.05,20.14,0.13,0.22,23.89,94.17,92.71,5.594,0.061,-0.778,-0.333,0.0,,
22.1,20.01,0.11,0.17,23.61,94.45,92.72,5.558,0.047,-0.722,-0.278,0.0,,
22.15,19.9,0.08,0.13,23.33,94.72,92.72,5.528,0.036,-0.611,-0.222,0.0,,
22.2,19.84,0.06,0.1,23.06,95.0,92.72,5.511,0.028,-0.333,-0.167,0.0,,
22.25,19.81,0.03,0.09,22.78,95.28,92.72,5.503,0.025,-0.167,-0.056,0.0,,
22.3,19.81,0.01,0.09,22.5,95.55,92.72,5.503,0.025,0.0,0.0,0.0,,
22.35,19.8,0.01,0.08,22.23,95.83,92.72,5.5,0.022,-0.056,-0.056,0.0,,
22.4,19.79,0.01,0.07,21.95,96.1,92.72,5.497,0.019,-0.056,-0.056,0.0,,
22.45,19.76,0.02,0.06,21.68,96.38,92.72,5.489,0.017,-0.167,-0.056,0.0,,
22.5,19.7,0.02,0.05,21.41,96.65,92.72,5.472,0.014,-0.333,-0.056,0.0,,
22.55,19.61,0.0,0.04,21.13,96.92,92.72,5.447,0.011,-0.5,-0.056,0.0,,
22.6,19.49,0.0,0.02,20.86,97.19,92.72,5.414,0.006,-0.667,-0.111,0.0,,
22.65,19.35,0.0,0.02,20.59,97.46,92.72,5.375,0.006,-0.778,0.0,0.0,,
22.7,19.2,0.0,0.01,20.32,97.73,92.72,5.333,0.003,-0.833,-0.056,0.0,,
22.75,19.06,0.0,0.01,20.06,98.0,92.72,5.294,0.003,-0.778,0.0,0.0,,
22.8,18.93,0.0,0.01,19.8,98.26,92.72,5.258,0.003,-0.722,0.0,0.0,,
22.85,18.81,0.0,0.01,19.53,98.52,92.72,5.225,0.003,-0.667,0.0,0.0,,
22.9,18.7,0.0,0.0,19.27,98.78,92.72,5.194,0.0,-0.611,-0.056,0.0,4.09,END
22.95,18.61,0.0,0.0,19.01,99.04,92.72,5.169,0.0,-0.5,0.0,0.0,,
23.0,18.51,0.0,0.0,18.76,99.3,92.72,5.142,0.0,-0.556,0.0,0.0,,
23.05,18.41,0.0,0.0,18.5,99.55,92.72,5.114,0.0,-0.556,0.0,0.0,,
23.1,18.29,0.0,0.0,18.25,99.81,92.72,5.081,0.0,-0.667,0.0,0.0,,
23.15,18.16,0.0,0.0,17.99,100.06,92.72,5.044,0.0,-0.722,0.0,0.0,,
23.2,18.01,0.0,0.0,17.74,100.31,92.72,5.003,0.0,-0.833,0.0,0.0,,
23.25,17.85,0.0,0.0,17.49,100.56,92.72,4.958,0.0,-0.889,0.0,0.0,,
23.3,17.69,0.0,0.0,17.25,100.81,92.72,4.914,0.0,-0.889,0.0,0.0,,
23.35,17.52,0.0,0.0,17.0,101.05,92.72,4.867,0.0,-0.944,0.0,0.0,,
23.4,17.36,0.0,0.0,16.76,101.29,92.72,4.822,0.0,-0.889,0.0,0.0,,
23.45,17.22,0.0,0.0,16.52,101.53,92.72,4.783,0.0,-0.778,0.0,0.0,,
23.5,17.07,0.0,0.0,16.28,101.77,92.72,4.742,0.0,-0.833,0.0,0.0,,
23.55,16.91,0.0,0.0,16.05,102.01,92.72,4.697,0.0,-0.889,0.0,0.0,,
23.6,16.75,0.0,0.0,15.81,102.24,92.72,4.653,0.0,-0.889,0.0,0.0,,
23.65,16.6,0.0,0.0,15.58,102.47,92.72,4.611,0.0,-0.833,0.0,0.0,,
23.7,16.42,0.0,0.0,15.35,102.7,92.72,4.561,0.0,-1.0,0.0,0.0,,
23.75,16.24,0.0,0.0,15.13,102.93,92.72,4.511,0.0,-1.0,0.0,0.0,,
23.8,16.06,0.0,0.0,14.9,103.15,92.72,4.461,0.0,-1.0,0.0,0.0,,
23.85,15.86,0.0,0.0,14.68,103.37,92.72,4.406,0.0,-1.111,0.0,0.0,,
23.9,15.64,0.0,0.0,14.46,103.59,92.72,4.344,0.0,-1.222,0.0,0.0,,
23.95,15.42,0.0,0.0,14.25,103.81,92.72,4.283,0.0,-1.222,0.0,0.0,,
24.0,15.2,0.0,0.0,14.03,104.02,92.72,4.222,0.0,-1.222,0.0,0.0,,
24.05,14.98,0.0,0.0,13.83,104.23,92.72,4.161,0.0,-1.222,0.0,0.0,,
24.1,14.77,0.0,0.0,13.62,104.44,92.72,4.103,0.0,-1.167,0.0,0.0,,
24.15,14.59,0.0,0.0,13.42,104.64,92.72,4.053,0.0,-1.0,0.0,0.0,,
24.2,14.4,0.0,0.0,13.21,104.84,92.72,4.0,0.0,-1.056,0.0,0.0,,
24.25,14.2,0.0,0.0,13.02,105.04,92.72,3.944,0.0,-1.111,0.0,0.0,,
24.3,13.99,0.0,0.0,12.82,105.23,92.72,3.886,0.0,-1.167,0.0,0.0,,
24.35,13.76,0.0,0.0,12.63,105.43,92.72,3.822,0.0,-1.278,0.0,0.0,,
24.4,13.53,0.0,0.0,12.44,105.62,92.72,3.758,0.0,-1.278,0.0,0.0,,
24.45,13.28,0.0,0.0,12.25,105.8,92.72,3.689,0.0,-1.389,0.0,0.0,,
24.5,13.02,0.0,0.0,12.07,105.98,92.72,3.617,0.0,-1.444,0.0,0.0,,
24.55,12.74,0.0,0.0,11.89,106.16,92.72,3.539,0.0,-1.556,0.0,0.0,,
24.6,12.46,0.0,0.0,11.72,106.34,92.72,3.461,0.0,-1.556,0.0,0.0,,
24.65,12.2,0.0,0.0,11.55,106.51,92.72,3.389,0.0,-1.444,0.0,0.0,,
24.7,11.96,0.0,0.0,11.38,106.68,92.72,3.322,0.0,-1.333,0.0,0.0,,
24.75,11.71,0.0,0.0,11.22,106.84,92.72,3.253,0.0,-1.389,0.0,0.0,,
24.8,11.48,0.0,0.0,11.06,107.0,92.72,3.189,0.0,-1.278,0.0,0.0,,
24.85,11.25,0.0,0.0,10.9,107.16,92.72,3.125,0.0,-1.278,0.0,0.0,,
24.9,10.96,0.0,0.0,10.74,107.31,92.72,3.044,0.0,-1.611,0.0,0.0,,
24.95,10.61,0.0,0.0,10.59,107.46,92.72,2.947,0.0,-1.944,0.0,0.0,,
25.0,10.21,0.0,0.0,10.45,107.6,92.72,2.836,0.0,-2.222,0.0,0.0,,
25.05,9.8,0.0,0.0,10.31,107.74,92.72,2.722,0.0,-2.278,0.0,0.0,,
25.1,9.4,0.0,0.0,10.18,107.88,92.72,2.611,0.0,-2.222,0.0,0.0,,
25.15,9.03,0.0,0.0,10.05,108.0,92.72,2.508,0.0,-2.056,0.0,0.0,,
25.2,8.7,0.0,0.0,9.93,108.13,92.72,2.417,0.0,-1.833,0.0,0.0,,
25.25,8.42,0.0,0.0,9.81,108.24,92.72,2.339,0.0,-1.556,0.0,0.0,,
25.3,8.18,0.0,0.0,9.7,108.36,92.72,2.272,0.0,-1.333,0.0,0.0,,
25.35,7.91,0.0,0.0,9.58,108.47,92.72,2.197,0.0,-1.5,0.0,0.0,,
25.4,7.68,0.0,0.0,9.48,108.58,92.72,2.133,0.0,-1.278,0.0,0.0,,
25.45,7.4,0.0,0.0,9.37,108.68,92.72,2.056,0.0,-1.556,0.0,0.0,,
25.5,6.94,0.0,0.0,9.27,108.78,92.72,1.928,0.0,-2.556,0.0,0.0,,
25.55,6.4,0.0,0.0,9.18,108.87,92.72,1.778,0.0,-3.0,0.0,0.0,,
25.6,5.85,0.0,0.0,9.1,108.96,92.72,1.625,0.0,-3.056,0.0,0.0,,
25.65,5.29,0.0,0.0,9.02,109.03,92.72,1.469,0.0,-3.111,0.0,0.0,,
25.7,4.74,0.0,0.0,8.95,109.1,92.72,1.317,0.0,-3.056,0.0,0.0,,
25.75,4.19,0.0,0.0,8.89,109.16,92.72,1.164,0.0,-3.056,0.0,0.0,,
25.8,3.6,0.0,0.0,8.84,109.22,92.72,1.0,0.0,-3.278,0.0,0.0,,
25.85,1.6,0.0,0.0,8.8,109.25,92.72,0.444,0.0,-11.111,0.0,0.0,,
25.9,0.01,0.0,0.0,8.8,109.26,92.72,0.003,0.0,-8.833,0.0,0.0,,
25.95,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,-0.056,0.0,0.0,,
26.0,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.05,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.1,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.15,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.2,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.25,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.3,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.35,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.4,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.45,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.5,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.55,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.6,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.65,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.7,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.75,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.8,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.85,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.9,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
26.95,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.0,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.05,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.1,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.15,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.2,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.25,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.3,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.35,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.4,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.45,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.5,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.55,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.6,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.65,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.7,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.75,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.8,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.85,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.9,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
27.95,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.0,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.05,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.1,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.15,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.2,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.25,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.3,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.35,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.4,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.45,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.5,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.55,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.6,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.65,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.7,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.75,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.8,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.85,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.9,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
28.95,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
29.0,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
29.05,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
29.1,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
29.15,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
29.2,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
29.25,0.0,0.0,0.0,8.8,109.26,92.72,0.0,0.0,0.0,0.0,0.0,,
