Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,3.49,0.97,1.76,0.49,1.76,,,1.5,0.0,0.0,35.65,24.04,,0.39
0.05,3.21,0.89,1.76,0.49,1.76,-1.545,0.0,1.5,0.05,0.01,35.61,,,0.32
0.1,2.85,0.79,1.76,0.49,1.76,-1.978,0.001,1.5,0.09,0.03,35.57,,,0.24
0.15000000000000002,2.62,0.73,1.77,0.49,1.76,-1.294,0.003,1.5,0.13,0.04,35.53,,,0.19
0.2,2.61,0.72,1.77,0.49,1.77,-0.063,0.007,1.5,0.16,0.06,35.49,,,0.18
0.25,2.4,0.67,1.78,0.49,1.77,-1.173,0.012,1.5,0.2,0.07,35.46,,,0.14
0.30000000000000004,2.13,0.59,1.79,0.49,1.77,-1.479,0.018,1.5,0.23,0.09,35.43,,,0.1
0.35000000000000003,1.85,0.51,1.81,0.49,1.78,-1.591,0.027,1.5,0.26,0.11,35.41,,,0.05
0.4,1.73,0.48,1.84,0.5,1.78,-0.65,0.036,1.5,0.28,0.12,35.4,,,0.03
0.45,1.63,0.45,1.87,0.5,1.79,-0.574,0.047,1.5,0.3,0.14,35.38,,,0.02
0.5,1.89,0.52,1.91,0.5,1.81,1.466,0.08,1.5,0.33,0.16,35.37,,,0.05
0.55,2.14,0.6,1.96,0.51,1.83,1.409,0.107,1.5,0.36,0.18,35.35,,,0.09
0.6000000000000001,2.39,0.66,2.01,0.51,1.85,1.349,0.138,1.5,0.39,0.19,35.33,,,0.13
0.65,2.44,0.68,2.08,0.52,1.88,0.305,0.173,1.5,0.42,0.22,35.31,,,0.14
0.7000000000000001,2.42,0.67,2.15,0.53,1.92,-0.117,0.211,1.5,0.46,0.24,35.3,,,0.13
0.75,2.33,0.65,2.23,0.55,1.96,-0.525,0.252,1.5,0.49,0.26,35.28,,,0.11
0.8,2.2,0.61,2.32,0.56,2.02,-0.686,0.293,1.5,0.52,0.29,35.27,,,0.08
0.8500000000000001,2.07,0.57,2.41,0.58,2.08,-0.755,0.335,1.5,0.55,0.32,35.26,,,0.05
0.9,1.94,0.54,2.51,0.6,2.15,-0.718,0.377,1.5,0.58,0.34,35.26,,,0.03
0.9500000000000001,1.97,0.55,2.62,0.62,2.22,0.204,0.418,1.5,0.6,0.38,35.26,,,0.02
1.0,2.05,0.57,2.73,0.64,2.3,0.441,0.458,1.5,0.63,0.41,35.26,,,0.03
1.05,2.18,0.61,2.85,0.66,2.39,0.696,0.497,1.5,0.66,0.44,35.26,,,0.04
1.1,2.23,0.62,2.98,0.69,2.49,0.26,0.534,1.5,0.69,0.48,35.27,,,0.03
1.1500000000000001,2.26,0.63,2.95,0.72,2.58,0.172,0.486,1.5,0.72,0.52,35.27,,,0.03
1.2000000000000002,2.27,0.63,2.73,0.73,2.63,0.096,0.321,1.5,0.75,0.55,35.28,,,0.02
1.25,2.22,0.62,3.18,0.76,2.73,-0.303,0.525,1.5,0.78,0.6,35.29,,,0.0
1.3,2.2,0.61,2.99,0.78,2.8,-0.117,0.372,1.5,0.82,0.64,35.3,,,0.0
1.35,2.21,0.61,3.47,0.81,2.9,0.055,0.587,1.5,0.85,0.68,35.31,,,0.0
