Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,41.01,11.43,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,41.0,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,41.0,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,41.0,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,41.0,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,41.0,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,41.0,,,0.0
0.35000000000000003,0.0,0.0,1.26,1.79,6.43,-0.001,-4.101,1.5,0.0,0.65,41.0,,,0.0
0.4,0.0,0.0,1.82,1.64,5.92,-0.001,-2.845,1.5,0.0,0.68,41.0,,,0.0
0.45,0.01,0.0,2.03,1.54,5.53,0.033,-2.16,1.5,0.0,0.7,41.0,,,0.0
0.5,0.03,0.01,0.59,1.36,4.88,0.149,-3.591,1.5,0.0,0.71,41.0,,,0.0
0.55,0.0,0.0,0.58,1.13,4.06,-0.16,-4.579,1.5,0.0,0.71,41.0,,,0.0
0.6000000000000001,0.03,0.01,0.54,0.85,3.05,0.159,-5.579,1.5,0.0,0.72,41.0,,,0.0
0.65,0.01,0.0,0.51,0.56,2.03,-0.152,-5.688,1.5,0.0,0.72,41.0,,,0.0
0.7000000000000001,0.04,0.01,0.48,0.36,1.3,0.205,-4.051,1.5,0.0,0.73,41.0,,,0.0
0.75,0.02,0.01,0.45,0.24,0.85,-0.133,-2.47,1.5,0.0,0.73,41.0,,,0.0
0.8,0.06,0.02,0.42,0.24,0.87,0.239,0.075,1.5,0.0,0.74,41.0,,,0.0
0.8500000000000001,0.04,0.01,0.39,0.22,0.78,-0.112,-0.481,1.5,0.0,0.74,41.0,,,0.0
0.9,0.09,0.02,0.37,0.18,0.64,0.266,-0.805,1.5,0.0,0.74,41.0,,,0.0
0.9500000000000001,0.07,0.02,0.35,0.13,0.47,-0.085,-0.933,1.5,0.01,0.75,41.0,,,0.0
1.0,0.13,0.04,0.33,0.12,0.44,0.29,-0.149,1.5,0.01,0.75,40.99,,,0.0
1.05,0.11,0.03,0.3,0.11,0.41,-0.069,-0.152,1.5,0.01,0.75,40.99,,,0.0
1.1,0.17,0.05,0.73,0.12,0.43,0.309,0.104,1.5,0.01,0.76,41.0,,,0.0
1.1500000000000001,0.16,0.04,1.28,0.14,0.51,-0.047,0.429,1.5,0.01,0.78,41.01,,,0.0
1.2000000000000002,0.22,0.06,0.81,0.15,0.54,0.329,0.186,1.5,0.02,0.79,41.02,,,0.0
1.25,0.22,0.06,1.51,0.18,0.65,-0.03,0.589,1.5,0.02,0.81,41.04,,,0.0
1.3,0.3,0.08,1.05,0.2,0.71,0.445,0.349,1.5,0.02,0.83,41.06,,,0.0
1.35,0.67,0.19,1.76,0.24,0.85,2.097,0.756,1.5,0.03,0.85,41.07,,,0.0
1.4000000000000001,0.95,0.27,1.3,0.26,0.94,1.566,0.519,1.5,0.04,0.87,41.08,,,0.01
1.4500000000000002,0.97,0.27,2.02,0.31,1.11,0.081,0.927,1.5,0.06,0.9,41.09,,,0.01
1.5,1.26,0.35,1.57,0.34,1.23,1.633,0.694,1.5,0.07,0.92,41.1,,,0.02
1.55,1.14,0.32,2.29,0.4,1.43,-0.674,1.101,1.5,0.09,0.95,41.11,,,0.0
1.6,1.32,0.37,1.85,0.43,1.54,0.972,0.624,1.5,0.11,0.98,41.12,,,0.01
1.6500000000000001,1.4,0.39,2.57,0.46,1.67,0.454,0.715,1.5,0.13,1.01,41.14,,,0.0
1.7000000000000002,1.43,0.4,2.14,0.5,1.81,0.153,0.74,1.5,0.15,1.05,41.15,,,0.0
1.75,1.42,0.39,2.86,0.54,1.94,-0.036,0.749,1.5,0.17,1.08,41.17,,,0.0
1.8,1.39,0.39,2.44,0.58,2.08,-0.152,0.771,1.5,0.18,1.12,41.18,,,0.0
1.85,1.11,0.31,3.15,0.62,2.22,-1.59,0.774,1.5,0.2,1.16,41.21,,,0.0
1.9000000000000001,0.86,0.24,2.73,0.66,2.36,-1.361,0.793,0.0,0.21,1.2,41.23,,,0.0
1.9500000000000002,0.67,0.18,3.44,0.7,2.5,-1.089,0.792,0.0,0.23,1.25,41.27,,,0.0
2.0,0.61,0.17,3.03,0.74,2.65,-0.293,0.807,0.0,0.23,1.29,41.3,,,0.0
2.0500000000000003,0.66,0.18,3.73,0.78,2.79,0.25,0.804,0.0,0.24,1.34,41.34,,,0.0
2.1,0.85,0.24,3.32,0.82,2.94,1.059,0.816,0.0,0.25,1.39,41.38,,,0.0
2.15,1.07,0.3,4.02,0.86,3.09,1.21,0.809,0.0,0.27,1.44,41.42,,,0.0
2.2,1.3,0.36,3.61,0.9,3.23,1.282,0.817,0.0,0.28,1.49,41.46,,,0.0
2.25,1.55,0.43,4.32,0.94,3.38,1.434,0.811,0.0,0.3,1.55,41.5,,,0.0
2.3000000000000003,1.57,0.44,3.91,0.98,3.53,0.069,0.818,0.0,0.33,1.61,41.53,,,0.0
2.35,1.66,0.46,4.61,1.02,3.67,0.506,0.811,0.0,0.35,1.67,41.57,,,0.0
2.4000000000000004,1.93,0.54,4.2,1.06,3.82,1.507,0.817,0.0,0.37,1.73,41.6,,,0.0
2.45,1.92,0.53,4.9,1.1,3.97,-0.037,0.81,0.0,0.4,1.8,41.64,,,0.0
2.5,1.93,0.54,4.49,1.14,4.11,0.067,0.815,0.0,0.43,1.86,41.68,,,0.0
2.5500000000000003,2.04,0.57,5.19,1.18,4.26,0.558,0.811,0.0,0.46,1.93,41.72,,,0.0
2.6,2.15,0.6,4.8,1.22,4.41,0.653,0.819,0.0,0.49,2.0,41.76,,,0.0
2.6500000000000004,2.17,0.6,5.5,1.26,4.55,0.085,0.817,0.0,0.52,2.08,41.81,,,0.0
2.7,2.32,0.65,5.1,1.31,4.7,0.859,0.825,0.0,0.55,2.15,41.85,,,0.0
2.75,2.42,0.67,5.79,1.35,4.85,0.562,0.821,0.0,0.58,2.23,41.89,,,0.0
2.8000000000000003,2.55,0.71,5.4,1.39,5.0,0.683,0.828,0.0,0.62,2.3,41.93,,,0.0
2.85,2.66,0.74,6.09,1.43,5.15,0.642,0.822,0.0,0.65,2.39,41.98,,,0.0
2.9000000000000004,2.83,0.79,5.7,1.47,5.3,0.941,0.831,0.0,0.69,2.47,42.02,,,0.0
2.95,2.95,0.82,6.38,1.51,5.44,0.672,0.824,0.0,0.73,2.55,42.07,,,0.0
3.0,3.11,0.86,6.0,1.55,5.59,0.853,0.835,0.0,0.77,2.64,42.11,,,0.0
3.0500000000000003,3.21,0.89,6.68,1.6,5.74,0.579,0.824,0.0,0.82,2.73,42.16,,,0.0
3.1,3.33,0.93,6.29,1.64,5.89,0.673,0.832,0.0,0.86,2.82,42.2,,,0.0
3.1500000000000004,3.41,0.95,6.97,1.68,6.04,0.455,0.818,0.0,0.91,2.91,42.25,,,0.0
3.2,3.54,0.98,6.58,1.72,6.19,0.709,0.825,0.0,0.96,3.01,42.3,,,0.0
3.25,3.65,1.01,7.25,1.76,6.33,0.58,0.811,0.0,1.01,3.11,42.35,,,0.0
