Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
0.95,0.0,0.32,0.61,11.01,0.0,0.71,0.0,0.169,0.0,-0.944,1.5,,
1.0,0.0,0.29,0.47,11.01,0.0,0.72,0.0,0.131,0.0,-0.778,1.5,,
1.05,0.0,0.24,0.36,11.01,0.0,0.72,0.0,0.1,0.0,-0.611,1.5,,
1.1,0.0,0.19,0.27,11.01,0.0,0.72,0.0,0.075,0.0,-0.5,1.5,,
1.15,0.0,0.13,0.22,11.01,0.0,0.73,0.0,0.061,0.0,-0.278,1.5,,
1.2,0.0,0.07,0.2,11.01,0.0,0.73,0.0,0.056,0.0,-0.111,1.5,,
1.25,0.0,0.03,0.19,11.01,0.0,0.73,0.0,0.053,0.0,-0.056,1.5,,
1.3,0.0,0.01,0.18,11.01,0.0,0.73,0.0,0.05,0.0,-0.056,1.5,,
1.35,0.0,0.03,0.16,11.01,0.0,0.73,0.0,0.044,0.0,-0.111,1.5,,
1.4,0.0,0.0,0.13,11.01,0.0,0.73,0.0,0.036,0.0,-0.167,1.5,,
1.45,0.0,0.0,0.1,11.01,0.0,0.73,0.0,0.028,0.0,-0.167,1.5,,
1.5,0.0,0.0,0.07,11.01,0.0,0.73,0.0,0.019,0.0,-0.167,1.5,,
1.55,0.0,0.0,0.05,11.01,0.0,0.73,0.0,0.014,0.0,-0.111,1.5,,
1.6,0.0,0.0,0.03,11.01,0.0,0.73,0.0,0.008,0.0,-0.111,1.5,,
1.65,0.0,0.0,0.01,11.01,0.0,0.73,0.0,0.003,0.0,-0.111,1.5,,
1.7,0.0,0.0,0.01,11.01,0.0,0.73,0.0,0.003,0.0,0.0,1.5,,
1.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,-0.056,1.5,,
1.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,1.5,,
1.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,1.5,,
1.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
1.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
2.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
3.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
4.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
5.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
6.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
7.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
8.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.8,0.01,0.0,0.0,11.01,0.0,0.73,0.003,0.0,0.056,0.0,0.0,,
9.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,-0.056,0.0,0.0,,
9.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
9.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.8,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.85,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.9,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
10.95,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.0,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.05,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.1,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.15,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.2,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.25,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.3,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.35,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.4,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.45,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.5,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.55,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.6,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.65,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.7,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.75,0.0,0.0,0.0,11.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,,
11.8,1.46,0.0,0.0,11.0,0.01,0.73,0.406,0.0,8.111,0.0,0.0,,
11.85,2.39,0.02,0.0,10.97,0.04,0.73,0.664,0.0,5.167,0.0,0.0,,
11.9,3.12,0.02,0.0,10.93,0.08,0.73,0.867,0.0,4.056,0.0,0.0,,
11.95,3.53,0.02,0.01,10.88,0.13,0.73,0.981,0.003,2.278,0.056,0.0,,
12.0,3.5,0.02,0.01,10.83,0.18,0.73,0.972,0.003,-0.167,0.0,0.0,,
12.05,3.26,0.02,0.01,10.78,0.23,0.73,0.906,0.003,-1.333,0.0,0.0,,
12.1,3.23,0.02,0.01,10.74,0.27,0.73,0.897,0.003,-0.167,0.0,0.0,,
12.15,3.16,0.02,0.01,10.69,0.32,0.73,0.878,0.003,-0.389,0.0,0.0,,
12.2,3.01,0.02,0.01,10.65,0.36,0.73,0.836,0.003,-0.833,0.0,0.0,,
12.25,2.93,0.02,0.02,10.61,0.4,0.73,0.814,0.006,-0.444,0.056,0.0,,
12.3,2.94,0.01,0.02,10.57,0.44,0.73,0.817,0.006,0.056,0.0,0.0,,
12.35,3.07,0.01,0.02,10.53,0.48,0.73,0.853,0.006,0.722,0.0,0.0,,
12.4,3.32,0.01,0.02,10.48,0.52,0.73,0.922,0.006,1.389,0.0,0.0,,
12.45,3.68,0.63,0.08,10.44,0.57,0.74,1.022,0.022,2.0,0.333,0.0,,
12.5,4.08,1.16,0.19,10.4,0.63,0.76,1.133,0.053,2.222,0.611,0.0,,
12.55,4.46,0.72,0.26,10.36,0.69,0.77,1.239,0.072,2.111,0.389,0.0,,
12.6,4.74,1.37,0.4,10.31,0.75,0.79,1.317,0.111,1.556,0.778,0.0,,
12.65,4.91,0.94,0.49,10.26,0.82,0.8,1.364,0.136,0.944,0.5,0.0,,
12.7,4.97,1.6,0.65,10.21,0.89,0.83,1.381,0.181,0.333,0.889,0.0,,
12.75,4.98,1.18,0.76,10.16,0.96,0.84,1.383,0.211,0.056,0.611,0.0,,
12.8,4.95,1.84,0.95,10.12,1.03,0.87,1.375,0.264,-0.167,1.056,0.0,,
12.85,4.92,1.43,1.09,10.07,1.1,0.89,1.367,0.303,-0.167,0.778,0.0,,
12.9,4.9,2.09,1.3,10.03,1.16,0.92,1.361,0.361,-0.111,1.167,0.0,,
12.95,4.88,1.68,1.4,9.99,1.23,0.94,1.356,0.389,-0.111,0.556,0.0,,
13.0,4.81,2.34,1.52,9.95,1.3,0.97,1.336,0.422,-0.389,0.667,0.0,,
13.05,4.73,1.93,1.64,9.91,1.36,1.0,1.314,0.456,-0.444,0.667,0.0,,
13.1,4.52,2.6,1.76,9.88,1.43,1.04,1.256,0.489,-1.167,0.667,0.0,,
13.15,4.2,2.19,1.89,9.85,1.49,1.07,1.167,0.525,-1.778,0.722,0.0,,
13.2,3.77,2.86,2.01,9.84,1.54,1.11,1.047,0.558,-2.389,0.667,0.0,,
13.25,3.27,2.45,2.14,9.82,1.59,1.14,0.908,0.594,-2.778,0.722,0.0,,
13.3,2.96,3.12,2.27,9.82,1.63,1.18,0.822,0.631,-1.722,0.722,0.0,,
13.35,1.43,2.72,2.4,9.83,1.67,1.22,0.397,0.667,-8.5,0.722,0.0,,
13.4,0.01,3.39,2.53,9.87,1.67,1.27,0.003,0.703,-7.889,0.722,0.0,,
13.45,0.0,2.98,2.66,9.92,1.67,1.31,0.0,0.739,-0.056,0.722,0.0,,
13.5,0.0,3.66,2.79,9.96,1.67,1.36,0.0,0.775,0.0,0.722,0.0,,
13.55,0.0,3.26,2.92,10.01,1.67,1.41,0.0,0.811,0.0,0.722,0.0,,
