Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,4.07,,1e-06
5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.01,,,1e-06
