Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,8.82,2.45,8.82,,,1.5,0.0,0.0,36.0,24.51,,0.0
0.05,0.0,0.0,10.58,2.7,9.7,0.005,4.9,1.5,0.0,0.14,36.0,,,0.0
0.1,0.0,0.0,10.75,2.79,10.05,0.002,1.936,1.5,0.0,0.29,36.0,,,0.0
0.15000000000000002,0.0,0.0,7.77,2.63,9.48,-0.004,-3.169,1.5,0.0,0.42,36.0,,,0.0
0.2,0.0,0.0,4.89,2.38,8.56,0.002,-5.095,1.5,0.0,0.5,36.0,,,0.0
0.25,0.0,0.0,0.29,2.0,7.18,0.001,-7.664,1.5,0.0,0.53,36.0,,,0.0
0.30000000000000004,0.0,0.0,1.26,1.76,6.34,-0.0,-4.701,1.5,0.0,0.54,36.0,,,0.0
0.35000000000000003,0.01,0.0,1.82,1.6,5.77,0.041,-3.138,1.5,0.0,0.56,36.0,,,0.0
0.4,0.04,0.01,0.79,1.45,5.22,0.149,-3.074,1.5,0.0,0.57,36.0,,,0.0
0.45,0.0,0.0,0.76,1.33,4.77,-0.169,-2.478,1.5,0.0,0.58,36.0,,,0.0
0.5,0.03,0.01,0.71,1.1,3.96,0.163,-4.504,1.5,0.0,0.58,36.0,,,0.0
0.55,0.01,0.0,0.67,0.83,2.97,-0.156,-5.509,1.5,0.0,0.59,36.0,,,0.0
0.6000000000000001,0.04,0.01,0.63,0.54,1.96,0.194,-5.622,1.5,0.0,0.6,36.0,,,0.0
0.65,0.01,0.0,0.59,0.34,1.24,-0.145,-3.989,1.5,0.0,0.6,36.0,,,0.0
0.7000000000000001,0.05,0.02,0.55,0.22,0.81,0.223,-2.412,1.5,0.0,0.61,36.0,,,0.0
0.75,0.03,0.01,0.52,0.23,0.83,-0.132,0.129,1.5,0.0,0.61,36.0,,,0.0
0.8,0.07,0.02,0.49,0.21,0.75,0.235,-0.43,1.5,0.0,0.61,36.0,,,0.0
0.8500000000000001,0.05,0.01,0.46,0.17,0.62,-0.121,-0.757,1.5,0.01,0.62,36.0,,,0.0
0.9,0.1,0.03,0.43,0.16,0.58,0.251,-0.203,1.5,0.01,0.62,35.99,,,0.0
0.9500000000000001,0.08,0.02,0.4,0.15,0.54,-0.111,-0.199,1.5,0.01,0.63,35.99,,,0.0
1.0,0.12,0.03,0.76,0.15,0.55,0.256,0.028,1.5,0.01,0.64,36.0,,,0.0
1.05,0.1,0.03,1.31,0.17,0.61,-0.102,0.355,1.5,0.01,0.65,36.02,,,0.0
1.1,0.15,0.04,0.83,0.18,0.63,0.271,0.112,1.5,0.01,0.67,36.03,,,0.0
1.1500000000000001,0.14,0.04,1.53,0.2,0.73,-0.088,0.521,1.5,0.01,0.69,36.05,,,0.0
1.2000000000000002,0.19,0.05,1.05,0.22,0.78,0.287,0.279,1.5,0.02,0.7,36.06,,,0.0
1.25,0.18,0.05,1.77,0.25,0.9,-0.071,0.694,1.5,0.02,0.73,36.08,,,0.0
