Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.01,0.0,1.76,0.49,1.76,,,1.5,0.0,0.0,41.01,25.51,,0.0
0.05,0.03,0.01,1.76,0.49,1.76,0.091,0.0,1.5,0.0,0.01,41.01,,,0.0
0.1,0.0,0.0,1.76,0.49,1.76,-0.141,0.001,1.5,0.0,0.03,41.01,,,0.0
0.15000000000000002,0.0,0.0,1.77,0.49,1.76,-0.004,0.002,1.5,0.0,0.04,41.01,,,0.0
0.2,0.0,0.0,1.77,0.49,1.77,0.002,0.005,1.5,0.0,0.06,41.01,,,0.0
0.25,0.0,0.0,1.77,0.49,1.77,0.001,0.009,1.5,0.0,0.07,41.01,,,0.0
0.30000000000000004,0.0,0.0,1.78,0.49,1.77,-0.0,0.014,1.5,0.0,0.09,41.02,,,0.0
0.35000000000000003,0.0,0.0,1.8,0.49,1.77,-0.001,0.02,1.5,0.0,0.1,41.02,,,0.0
0.4,0.0,0.0,1.82,0.49,1.78,-0.001,0.027,1.5,0.0,0.12,41.03,,,0.0
0.45,0.0,0.0,1.84,0.5,1.78,0.019,0.036,1.5,0.0,0.14,41.03,,,0.0
0.5,0.01,0.0,1.87,0.5,1.8,0.018,0.061,1.5,0.0,0.15,41.04,,,0.0
0.55,0.0,0.0,1.91,0.5,1.81,-0.037,0.082,1.5,0.0,0.17,41.05,,,0.0
0.6000000000000001,0.0,0.0,1.96,0.51,1.83,0.014,0.106,1.5,0.0,0.19,41.06,,,0.0
0.65,0.0,0.0,2.01,0.51,1.85,0.008,0.134,1.5,0.0,0.21,41.08,,,0.0
0.7000000000000001,0.01,0.0,2.07,0.52,1.88,0.005,0.166,1.5,0.0,0.23,41.09,,,0.0
0.75,0.01,0.0,2.13,0.53,1.92,0.002,0.2,1.5,0.0,0.25,41.11,,,0.0
0.8,0.02,0.01,2.21,0.54,1.96,0.069,0.236,1.5,0.0,0.28,41.12,,,0.0
0.8500000000000001,0.04,0.01,2.29,0.56,2.01,0.121,0.272,1.5,0.0,0.3,41.14,,,0.0
0.9,0.01,0.0,2.37,0.57,2.07,-0.192,0.309,1.5,0.0,0.33,41.17,,,0.0
0.9500000000000001,0.04,0.01,2.46,0.59,2.13,0.167,0.345,1.5,0.0,0.36,41.19,,,0.0
1.0,0.01,0.0,2.56,0.61,2.2,-0.159,0.38,1.5,0.0,0.39,41.22,,,0.0
1.05,0.04,0.01,2.66,0.63,2.27,0.202,0.414,1.5,0.0,0.42,41.24,,,0.0
1.1,0.02,0.01,2.76,0.65,2.35,-0.139,0.448,1.5,0.0,0.45,41.27,,,0.0
1.1500000000000001,0.06,0.02,2.87,0.68,2.44,0.232,0.479,1.5,0.0,0.49,41.3,,,0.0
1.2000000000000002,0.04,0.01,2.98,0.7,2.53,-0.121,0.508,1.5,0.0,0.52,41.33,,,0.0
1.25,0.08,0.02,3.1,0.73,2.63,0.251,0.535,1.5,0.01,0.56,41.37,,,0.0
1.3,0.06,0.02,3.22,0.76,2.73,-0.106,0.559,1.5,0.01,0.6,41.41,,,0.0
1.35,0.11,0.03,3.34,0.79,2.83,0.267,0.582,1.5,0.01,0.64,41.44,,,0.0
1.4000000000000001,0.1,0.03,3.46,0.82,2.94,-0.092,0.603,1.5,0.01,0.69,41.48,,,0.0
1.4500000000000002,0.15,0.04,3.45,0.84,3.04,0.281,0.55,1.5,0.01,0.73,41.52,,,0.0
1.5,0.13,0.04,3.25,0.86,3.11,-0.078,0.386,1.5,0.01,0.78,41.57,,,0.0
1.55,0.19,0.05,3.7,0.89,3.21,0.297,0.579,1.5,0.02,0.83,41.61,,,0.0
1.6,0.17,0.05,3.5,0.91,3.29,-0.062,0.41,1.5,0.02,0.87,41.66,,,0.0
1.6500000000000001,0.23,0.06,3.97,0.94,3.4,0.315,0.614,1.5,0.02,0.93,41.71,,,0.0
1.7000000000000002,0.22,0.06,3.76,0.96,3.47,-0.05,0.43,1.5,0.02,0.98,41.76,,,0.0
1.75,0.29,0.08,4.26,1.0,3.59,0.385,0.646,1.5,0.03,1.04,41.81,,,0.0
1.8,0.72,0.2,4.02,1.02,3.67,2.37,0.447,1.5,0.04,1.09,41.86,,,0.0
1.85,0.95,0.26,4.55,1.05,3.79,1.285,0.674,1.5,0.05,1.16,41.91,,,0.0
1.9000000000000001,1.14,0.32,4.29,1.08,3.88,1.049,0.463,0.0,0.06,1.22,41.95,,,0.0
1.9500000000000002,1.19,0.33,4.84,1.12,4.01,0.3,0.771,0.0,0.08,1.28,42.0,,,0.0
2.0,1.16,0.32,4.57,1.15,4.15,-0.172,0.732,0.0,0.09,1.35,42.05,,,0.0
2.0500000000000003,1.21,0.33,5.14,1.19,4.29,0.242,0.8,0.0,0.11,1.42,42.11,,,0.0
2.1,1.24,0.34,4.85,1.23,4.43,0.168,0.752,0.0,0.13,1.48,42.16,,,0.0
2.15,1.27,0.35,5.44,1.27,4.57,0.221,0.814,0.0,0.15,1.56,42.21,,,0.0
2.2,1.36,0.38,5.14,1.31,4.71,0.447,0.77,0.0,0.16,1.63,42.27,,,0.0
2.25,1.43,0.4,5.74,1.35,4.86,0.399,0.822,0.0,0.18,1.71,42.33,,,0.0
2.3000000000000003,1.65,0.46,5.43,1.39,5.0,1.22,0.785,0.0,0.21,1.79,42.38,,,0.0
2.35,1.71,0.48,6.04,1.43,5.15,0.367,0.83,0.0,0.23,1.87,42.44,,,0.0
2.4000000000000004,1.97,0.55,5.73,1.47,5.29,1.447,0.797,0.0,0.25,1.95,42.49,,,0.0
2.45,2.02,0.56,6.35,1.51,5.44,0.242,0.837,0.0,0.28,2.04,42.55,,,0.0
2.5,2.15,0.6,6.02,1.55,5.59,0.725,0.806,0.0,0.31,2.12,42.61,,,0.0
2.5500000000000003,2.19,0.61,6.65,1.59,5.74,0.258,0.839,0.0,0.34,2.21,42.67,,,0.0
2.6,2.22,0.62,6.32,1.63,5.89,0.147,0.813,0.0,0.37,2.3,42.73,,,0.0
2.6500000000000004,2.28,0.63,6.95,1.68,6.04,0.334,0.839,0.0,0.4,2.4,42.79,,,0.0
2.7,2.36,0.66,6.61,1.72,6.18,0.469,0.819,0.0,0.44,2.49,42.85,,,0.0
2.75,2.44,0.68,7.25,1.76,6.33,0.409,0.838,0.0,0.47,2.59,42.92,,,0.0
2.8000000000000003,2.53,0.7,6.91,1.8,6.48,0.498,0.821,0.0,0.5,2.69,42.98,,,0.0
2.85,2.64,0.73,7.54,1.84,6.63,0.628,0.835,0.0,0.54,2.79,43.05,,,0.0
2.9000000000000004,2.76,0.77,7.21,1.88,6.78,0.652,0.822,0.0,0.58,2.89,43.11,,,0.0
2.95,2.89,0.8,7.84,1.93,6.93,0.713,0.83,0.0,0.62,3.0,43.18,,,0.0
3.0,3.02,0.84,7.5,1.97,7.08,0.751,0.822,0.0,0.66,3.1,43.24,,,0.0
3.0500000000000003,3.16,0.88,8.14,2.01,7.23,0.778,0.826,0.0,0.7,3.22,43.31,,,0.0
3.1,3.3,0.92,7.8,2.05,7.38,0.743,0.823,0.0,0.75,3.33,43.38,,,0.0
3.1500000000000004,3.43,0.95,8.43,2.09,7.52,0.724,0.825,0.0,0.79,3.44,43.45,,,0.0
3.2,3.53,0.98,8.1,2.13,7.67,0.588,0.826,0.0,0.84,3.56,43.51,,,0.0
3.25,3.6,1.0,8.73,2.17,7.82,0.378,0.825,0.0,0.89,3.68,43.58,,,0.0
3.3000000000000003,3.63,1.01,8.4,2.21,7.97,0.189,0.829,0.0,0.94,3.79,43.65,,,0.0
3.35,3.67,1.02,9.02,2.25,8.12,0.183,0.817,0.0,0.99,3.92,43.72,,,0.0
3.4000000000000004,3.71,1.03,8.66,2.3,8.26,0.225,0.809,0.0,1.04,4.04,43.8,,,0.0
3.45,3.77,1.05,9.25,2.33,8.4,0.372,0.781,0.0,1.09,4.17,43.87,,,0.0
3.5,3.87,1.07,8.87,2.37,8.54,0.507,0.761,0.0,1.15,4.29,43.94,,,0.0
3.5500000000000003,3.99,1.11,9.43,2.41,8.67,0.665,0.721,0.0,1.2,4.42,44.02,,,0.0
3.6,4.12,1.14,9.04,2.44,8.79,0.749,0.69,0.0,1.26,4.55,44.09,,,0.0
3.6500000000000004,4.26,1.18,9.58,2.47,8.91,0.804,0.64,0.0,1.32,4.68,44.16,,,0.0
3.7,4.4,1.22,9.18,2.5,9.02,0.772,0.599,0.0,1.38,4.81,44.23,,,0.0
3.75,4.53,1.26,9.71,2.53,9.11,0.726,0.542,0.0,1.44,4.94,44.3,,,0.0
3.8000000000000003,4.65,1.29,9.29,2.56,9.2,0.638,0.493,0.0,1.5,5.07,44.37,,,0.0
3.85,4.75,1.32,9.81,2.58,9.28,0.581,0.439,0.0,1.57,5.21,44.44,,,0.0
3.9000000000000004,4.85,1.35,9.38,2.6,9.35,0.528,0.399,0.0,1.64,5.34,44.5,,,0.0
3.95,4.94,1.37,9.89,2.62,9.42,0.529,0.356,0.0,1.7,5.47,44.57,,,0.0
4.0,5.04,1.4,9.76,2.64,9.51,0.544,0.493,0.0,1.77,5.61,44.64,,,0.0
4.05,5.15,1.43,10.23,2.66,9.59,0.589,0.442,0.0,1.85,5.75,44.71,,,0.0
4.1000000000000005,5.26,1.46,9.77,2.68,9.66,0.625,0.403,0.0,1.92,5.89,44.77,,,0.0
4.15,5.38,1.49,10.23,2.7,9.72,0.661,0.358,0.0,1.99,6.03,44.84,,,0.0
4.2,5.5,1.53,9.77,2.72,9.78,0.674,0.326,0.0,2.07,6.17,44.9,,,0.0
4.25,5.62,1.56,10.23,2.73,9.83,0.682,0.29,0.0,2.14,6.31,44.96,,,0.0
4.3,5.75,1.6,9.77,2.75,9.88,0.684,0.264,0.0,2.22,6.44,45.02,,,0.0
4.3500000000000005,5.87,1.63,10.23,2.76,9.92,0.68,0.235,0.0,2.31,6.59,45.08,,,0.0
4.4,5.99,1.66,9.77,2.77,9.96,0.677,0.214,0.0,2.39,6.72,45.14,,,0.0
4.45,6.11,1.7,10.23,2.78,10.0,0.674,0.191,0.0,2.47,6.86,45.19,,,0.0
4.5,6.23,1.73,9.77,2.78,10.0,0.675,0.004,0.0,2.56,7.0,45.24,,,0.0
4.55,6.36,1.77,10.23,2.78,10.0,0.68,0.001,0.0,2.64,7.14,45.3,,,0.0
4.6000000000000005,6.48,1.8,9.77,2.78,10.0,0.687,-0.001,0.0,2.73,7.28,45.35,,,0.0
4.65,6.61,1.83,10.23,2.78,10.0,0.696,0.001,0.0,2.83,7.42,45.39,,,0.0
4.7,6.73,1.87,9.77,2.78,10.0,0.705,-0.001,0.0,2.92,7.56,45.44,,,0.0
4.75,6.86,1.91,10.23,2.78,10.0,0.712,0.001,0.0,3.01,7.7,45.49,,,0.0
4.800000000000001,6.99,1.94,9.77,2.78,10.0,0.718,-0.001,0.0,3.11,7.83,45.53,,,0.0
4.8500000000000005,7.12,1.98,10.23,2.78,10.0,0.723,0.0,0.0,3.21,7.97,45.57,,,0.0
4.9,7.25,2.01,9.77,2.78,10.0,0.726,-0.0,0.0,3.31,8.11,45.61,,,0.0
4.95,7.38,2.05,10.23,2.78,10.0,0.729,0.0,0.0,3.41,8.25,45.65,,,0.0
5.0,7.51,2.09,9.76,2.78,10.0,0.731,-0.0,0.0,3.51,8.39,45.68,,,0.0
5.050000000000001,7.64,2.12,10.23,2.78,10.0,0.69,0.0,0.0,3.62,8.53,45.71,,,0.0
5.1000000000000005,7.77,2.16,9.76,2.78,10.0,0.724,-0.0,0.0,3.72,8.67,45.74,,,0.0
5.15,7.92,2.2,10.23,2.78,10.0,0.836,0.0,0.0,3.83,8.81,45.78,,,0.0
5.2,8.08,2.24,9.76,2.78,10.0,0.904,-0.0,0.0,3.95,8.94,45.8,,,0.0
5.25,8.25,2.29,10.23,2.78,10.0,0.938,0.0,0.0,4.06,9.09,45.83,,,0.06
5.300000000000001,8.4,2.33,9.76,2.78,10.0,0.828,-0.0,0.0,4.17,9.22,45.85,,,0.15
5.3500000000000005,8.53,2.37,10.23,2.78,10.0,0.751,0.0,0.0,4.29,9.36,45.87,,,0.24
5.4,8.7,2.42,9.76,2.78,10.0,0.905,-0.0,0.0,4.41,9.5,45.89,,,0.35
5.45,8.89,2.47,10.23,2.78,10.0,1.092,0.0,0.0,4.53,9.64,45.91,,,0.49
5.5,9.11,2.53,9.76,2.78,10.0,1.184,-0.0,0.0,4.66,9.78,45.92,,,0.63
5.550000000000001,9.32,2.59,10.23,2.78,10.0,1.192,0.0,0.0,4.79,9.92,45.93,,,0.79
5.6000000000000005,9.53,2.65,9.76,2.78,10.0,1.134,-0.0,0.0,4.92,10.06,45.94,,,0.93
5.65,9.71,2.7,10.23,2.78,10.0,1.035,0.0,0.0,5.05,10.2,45.95,,,1.07
5.7,9.88,2.74,9.76,2.78,10.0,0.921,-0.0,0.0,5.19,10.33,45.95,,,1.2
5.75,10.03,2.78,10.23,2.78,10.0,0.825,0.0,0.0,5.33,10.47,45.95,,,1.31
5.800000000000001,10.16,2.82,9.76,2.78,10.0,0.754,-0.0,0.0,5.47,10.61,45.95,,,1.42
5.8500000000000005,10.29,2.86,10.23,2.78,10.0,0.716,0.0,0.0,5.61,10.75,45.95,,,1.52
5.9,10.42,2.89,9.76,2.78,10.0,0.724,-0.0,0.0,5.75,10.89,45.94,,,1.62
5.95,10.56,2.93,10.23,2.78,10.0,0.769,0.0,0.0,5.9,11.03,45.94,,,1.74
6.0,10.71,2.97,9.76,2.78,10.0,0.832,-0.0,0.0,6.05,11.17,45.92,,,1.86
6.050000000000001,10.87,3.02,10.23,2.78,10.0,0.895,0.0,0.0,6.2,11.31,45.92,,,1.99
6.1000000000000005,11.04,3.07,9.76,2.78,10.0,0.942,-0.0,0.0,6.35,11.44,45.9,,,2.14
6.15,11.21,3.11,10.23,2.78,10.0,0.965,0.0,0.0,6.51,11.59,45.89,,,2.29
6.2,11.39,3.16,9.76,2.78,10.0,0.963,-0.0,0.0,6.66,11.72,45.87,,,2.44
6.25,11.56,3.21,10.23,2.78,10.0,0.94,0.0,0.0,6.82,11.86,45.85,,,2.59
6.300000000000001,11.72,3.26,9.76,2.78,10.0,0.906,-0.0,0.0,6.98,12.0,45.82,,,2.73
6.3500000000000005,11.88,3.3,10.23,2.78,10.0,0.872,0.0,0.0,7.15,12.14,45.8,,,2.88
6.4,12.03,3.34,9.76,2.78,10.0,0.844,-0.0,0.0,7.31,12.28,45.77,,,3.02
6.45,12.18,3.38,10.23,2.78,10.0,0.828,0.0,0.0,7.48,12.42,45.74,,,3.16
