Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,26.01,25.2,,0.0
0.05,0.02,0.01,8.82,2.21,7.94,0.119,4.9,1.5,0.0,0.11,26.01,,,0.0
0.1,0.01,0.0,1.76,1.63,5.88,-0.038,-11.433,1.5,0.0,0.13,26.01,,,0.0
0.15000000000000002,0.03,0.01,1.76,1.35,4.85,0.09,-5.717,1.5,0.0,0.14,26.01,,,0.0
0.2,0.01,0.0,1.76,1.18,4.23,-0.14,-3.429,1.5,0.0,0.16,26.01,,,0.0
0.25,0.03,0.01,1.77,1.06,3.82,0.146,-2.285,1.5,0.0,0.17,26.01,,,0.0
0.30000000000000004,0.01,0.0,1.77,0.98,3.53,-0.145,-1.629,1.5,0.0,0.19,26.01,,,0.0
0.35000000000000003,0.04,0.01,1.78,0.92,3.31,0.205,-1.217,1.5,0.0,0.2,26.01,,,0.0
0.4,0.02,0.01,1.79,0.87,3.14,-0.135,-0.94,1.5,0.0,0.22,26.01,,,0.0
0.45,0.06,0.02,1.8,0.84,3.01,0.234,-0.744,1.5,0.0,0.23,26.02,,,0.0
0.5,0.04,0.01,1.82,0.69,2.48,-0.12,-2.908,1.5,0.0,0.25,26.02,,,0.0
0.55,0.08,0.02,1.85,0.5,1.79,0.252,-3.872,1.5,0.0,0.26,26.03,,,0.0
0.6000000000000001,0.07,0.02,1.89,0.5,1.8,-0.104,0.067,1.5,0.01,0.28,26.04,,,0.0
0.65,0.11,0.03,1.93,0.5,1.81,0.268,0.091,1.5,0.01,0.3,26.05,,,0.0
