Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.06,0.02,7.06,1.96,7.06,,,1.5,0.0,0.0,16.01,23.67,,0.0
0.05,0.02,0.0,1.76,1.23,4.41,-0.262,-14.7,1.5,0.0,0.01,16.01,,,0.0
0.1,0.04,0.01,1.76,0.98,3.53,0.143,-4.9,1.5,0.0,0.03,16.01,,,0.0
0.15000000000000002,0.05,0.01,1.76,0.86,3.09,0.034,-2.449,1.5,0.0,0.04,16.01,,,0.0
0.2,0.06,0.02,1.77,0.78,2.82,0.066,-1.468,1.5,0.0,0.06,16.01,,,0.0
0.25,0.07,0.02,1.77,0.74,2.65,0.035,-0.975,1.5,0.0,0.07,16.01,,,0.0
0.30000000000000004,0.07,0.02,1.78,0.7,2.52,0.016,-0.691,1.5,0.0,0.09,16.01,,,0.0
0.35000000000000003,0.07,0.02,1.79,0.68,2.43,0.003,-0.511,1.5,0.01,0.1,16.02,,,0.0
0.4,0.07,0.02,1.8,0.66,2.36,-0.004,-0.389,1.5,0.01,0.12,16.02,,,0.0
0.45,0.01,0.0,1.82,0.64,2.31,-0.341,-0.3,1.5,0.01,0.14,16.02,,,0.0
0.5,0.03,0.01,1.85,0.5,1.79,0.107,-2.895,1.5,0.01,0.15,16.03,,,0.0
0.55,0.01,0.0,1.88,0.5,1.8,-0.118,0.062,1.5,0.01,0.17,16.04,,,0.0
0.6000000000000001,0.03,0.01,1.91,0.5,1.81,0.151,0.083,1.5,0.01,0.19,16.05,,,0.0
0.65,0.01,0.0,1.96,0.51,1.83,-0.145,0.108,1.5,0.01,0.21,16.06,,,0.0
0.7000000000000001,0.04,0.01,2.01,0.52,1.86,0.208,0.136,1.5,0.01,0.23,16.07,,,0.0
0.75,0.02,0.01,2.07,0.52,1.89,-0.138,0.167,1.5,0.01,0.25,16.09,,,0.0
0.8,0.06,0.02,2.13,0.53,1.92,0.232,0.199,1.5,0.01,0.27,16.1,,,0.0
0.8500000000000001,0.04,0.01,2.21,0.55,1.96,-0.122,0.233,1.5,0.01,0.29,16.12,,,0.0
0.9,0.08,0.02,2.28,0.56,2.01,0.247,0.267,1.5,0.01,0.32,16.14,,,0.0
0.9500000000000001,0.06,0.02,2.36,0.57,2.07,-0.111,0.302,1.5,0.01,0.34,16.16,,,0.0
1.0,0.11,0.03,2.45,0.59,2.13,0.26,0.337,1.5,0.01,0.37,16.18,,,0.0
1.05,0.09,0.03,2.54,0.61,2.19,-0.104,0.371,1.5,0.01,0.4,16.21,,,0.0
1.1,0.14,0.04,2.64,0.63,2.27,0.263,0.404,1.5,0.02,0.43,16.23,,,0.0
1.1500000000000001,0.12,0.03,2.75,0.65,2.34,-0.096,0.436,1.5,0.02,0.47,16.26,,,0.0
1.2000000000000002,0.17,0.05,2.69,0.67,2.41,0.278,0.376,1.5,0.02,0.5,16.29,,,0.0
1.25,0.16,0.04,2.43,0.68,2.45,-0.081,0.199,1.5,0.02,0.53,16.32,,,0.0
1.3,0.21,0.06,2.85,0.7,2.52,0.295,0.399,1.5,0.02,0.57,16.35,,,0.0
1.35,0.2,0.06,2.65,0.71,2.56,-0.062,0.248,1.5,0.03,0.6,16.38,,,0.0
1.4000000000000001,0.26,0.07,3.11,0.74,2.65,0.317,0.461,1.5,0.03,0.65,16.42,,,0.0
