Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.03,0.01,8.82,2.45,8.82,,,1.5,0.0,0.0,26.01,19.6,,0.0
0.05,0.01,0.0,1.76,1.47,5.29,-0.139,-19.6,1.5,0.0,0.01,26.01,,,0.0
0.1,0.03,0.01,1.76,1.14,4.12,0.113,-6.533,1.5,0.0,0.03,26.01,,,0.0
0.15000000000000002,0.03,0.01,1.76,0.98,3.53,-0.01,-3.266,1.5,0.0,0.04,26.01,,,0.0
0.2,0.02,0.01,1.77,0.88,3.18,-0.033,-1.958,1.5,0.0,0.06,26.01,,,0.0
0.25,0.01,0.0,1.77,0.82,2.94,-0.074,-1.302,1.5,0.0,0.07,26.01,,,0.0
0.30000000000000004,0.04,0.01,1.78,0.77,2.78,0.187,-0.924,1.5,0.0,0.09,26.01,,,0.0
0.35000000000000003,0.02,0.01,1.79,0.74,2.65,-0.117,-0.686,1.5,0.0,0.1,26.02,,,0.0
0.4,0.06,0.02,1.8,0.71,2.56,0.249,-0.524,1.5,0.0,0.12,26.02,,,0.0
0.45,0.04,0.01,1.82,0.69,2.48,-0.108,-0.408,1.5,0.0,0.14,26.02,,,0.0
0.5,0.09,0.03,1.85,0.5,1.79,0.262,-3.873,1.5,0.0,0.15,26.03,,,0.0
0.55,0.07,0.02,1.88,0.5,1.8,-0.097,0.066,1.5,0.01,0.17,26.04,,,0.0
0.6000000000000001,0.12,0.03,1.92,0.5,1.81,0.28,0.089,1.5,0.01,0.19,26.05,,,0.0
0.65,0.11,0.03,1.97,0.51,1.84,-0.075,0.115,1.5,0.01,0.21,26.06,,,0.0
0.7000000000000001,0.17,0.05,2.03,0.52,1.86,0.301,0.145,1.5,0.01,0.23,26.07,,,0.0
0.75,0.15,0.04,2.09,0.53,1.89,-0.064,0.178,1.5,0.01,0.25,26.08,,,0.0
0.8,0.21,0.06,1.97,0.53,1.91,0.309,0.109,1.5,0.01,0.27,26.1,,,0.0
0.8500000000000001,0.2,0.06,1.85,0.53,1.92,-0.051,0.036,1.5,0.02,0.29,26.12,,,0.0
0.9,0.26,0.07,1.66,0.53,1.91,0.331,-0.078,1.5,0.02,0.31,26.13,,,0.0
0.9500000000000001,0.45,0.13,2.03,0.54,1.93,1.06,0.117,1.5,0.03,0.34,26.15,,,0.0
1.0,0.85,0.23,1.82,0.53,1.92,2.192,-0.015,1.5,0.03,0.36,26.17,,,0.0
1.05,0.98,0.27,2.25,0.54,1.96,0.732,0.206,1.5,0.05,0.39,26.18,,,0.0
1.1,1.29,0.36,2.02,0.55,1.97,1.759,0.055,1.5,0.06,0.42,26.19,,,0.0
1.1500000000000001,1.28,0.36,2.5,0.56,2.02,-0.077,0.293,1.5,0.08,0.45,26.21,,,0.0
1.2000000000000002,1.27,0.35,2.25,0.57,2.05,-0.043,0.125,1.5,0.1,0.49,26.22,,,0.0
1.25,1.18,0.33,2.77,0.59,2.11,-0.499,0.375,1.5,0.12,0.52,26.24,,,0.0
1.3,1.26,0.35,2.5,0.6,2.17,0.453,0.294,1.5,0.13,0.56,26.26,,,0.0
1.35,1.27,0.35,3.04,0.63,2.29,0.026,0.662,1.5,0.15,0.6,26.28,,,0.0
1.4000000000000001,1.5,0.42,2.77,0.67,2.4,1.26,0.615,1.5,0.17,0.64,26.3,,,0.0
